代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
002460	赣锋锂业	-6.03	3398544384	77.13	82.08	0	426216	0.14	81.60	82.97	76.88	--  	0.12	7.42	-4.95	小金属	--  	-0.000	
600068	葛洲坝	2.54	753141568	9.30	9.07	0	809357	-0.10	9.12	9.45	9.11	--  	2.27	3.75	0.23	建筑施工	--  	0.000	
002352	顺丰控股	-4.54	627500864	55.30	57.93	0	112116	0.02	58.00	58.15	54.95	--  	0.16	5.52	-2.63	仓储物流	--  	-0.000	
000886	海南高速	-9.95	533710592	6.97	7.74	0	747935	0.00	7.73	7.76	6.97	--  	0.65	10.21	-0.77	路桥	--  	-0.000	
601992	金隅股份	1.76	483371168	5.77	5.67	0	832450	0.00	5.68	5.90	5.66	--  	0.81	4.23	0.10	水泥	--  	-0.000	
000963	华东医药	-4.65	462661280	51.65	54.17	0	88005	-0.03	54.04	54.45	51.30	--  	1.25	5.82	-2.52	化学制药	--  	0.000	
603320	迪贝电气	-6.11	426900160	37.98	40.45	0	113984	-0.54	36.41	40.48	36.41	--  	0.00	10.06	-2.47	机械基件	--  	-0.000	
600158	中体产业	-4.81	342238304	12.46	13.09	0	271355	0.16	13.09	13.10	12.37	--  	0.17	5.58	-0.63	文教休闲	--  	0.000	
600008	首创股份	1.44	315408000	5.63	5.55	0	558831	0.18	5.55	5.71	5.53	--  	1.44	3.24	0.08	环境保护	--  	0.000	
01359	中国信达	-1.01	274932640	2.930	2.960	1000	93575400	0.34	2.940	2.990	2.920	--  	0.00	2.36	-0.030	其他金融	--  	2.930	
00293	国泰航空	-1.96	261087744	11.980	12.220	1000	19976410	0.00	12.140	12.160	11.900	--  	0.00	2.13	-0.240	运输	--  	11.980	
300367	东方网力	-2.96	258763184	15.06	15.52	0	171034	0.07	15.46	15.46	15.02	--  	0.26	2.84	-0.46	电脑设备	--  	0.000	
002191	劲嘉股份	-4.62	250028560	9.90	10.38	0	248127	-0.39	10.37	10.39	9.86	--  	2.10	5.11	-0.48	广告包装	--  	-0.000	
002320	海峡股份	-7.62	244690144	18.30	19.81	0	131066	-0.15	19.70	19.71	18.10	--  	0.14	8.13	-1.51	水运	--  	-0.000	
000957	中通客车	-5.26	226065056	11.71	12.36	0	189191	-0.42	12.33	12.40	11.70	--  	2.02	5.66	-0.65	汽车整车	--  	0.000	
600480	凌云股份	4.92	214281488	16.64	15.86	0	129670	0.00	15.82	16.87	15.79	--  	0.89	6.81	0.78	汽车配件	--  	-0.000	
00670	中国东方航空股份	7.51	203805744	4.150	3.860	2000	51116000	0.97	3.850	4.150	3.830	--  	0.00	8.29	0.290	运输	--  	4.150	
600076	康欣新材	4.39	190596048	9.76	9.35	0	199162	-0.19	9.40	9.84	9.20	--  	0.00	6.84	0.41	其他建材	--  	0.000	
000848	承德露露	-3.54	185431616	10.09	10.46	0	183240	0.10	10.42	10.47	10.00	--  	3.82	4.49	-0.37	软饮料	--  	0.000	
02380	中国电力	-1.21	182873056	2.280	2.308	1000	80067976	0.00	2.330	2.330	2.250	--  	0.00	3.47	-0.028	公用事业	--  	2.280	
601966	玲珑轮胎	-2.70	155540112	18.37	18.88	0	83992	-0.15	18.86	18.86	18.30	--  	0.88	2.97	-0.51	汽车配件	--  	0.000	
600563	法拉电子	-2.21	151602336	49.97	51.10	0	29844	0.14	51.11	51.65	49.81	--  	2.15	3.60	-1.13	元器件	--  	0.000	
601118	海南橡胶	-3.01	149616352	6.12	6.31	0	240943	-0.15	6.30	6.35	6.11	--  	0.03	3.80	-0.19	橡胶	--  	-0.000	
300065	海兰信	-3.65	145627440	19.26	19.99	0	75222	0.16	20.00	20.08	19.05	--  	0.27	5.15	-0.73	软件服务	--  	0.000	
600855	航天长峰	5.93	140611984	18.21	17.19	0	78620	0.66	17.10	18.40	17.00	--  	0.31	8.14	1.02	专用机械	--  	-0.000	
000422	湖北宜化	4.29	135682016	4.62	4.43	0	300236	0.22	4.44	4.62	4.38	--  	0.23	5.42	0.19	农药化肥	--  	-0.000	
600006	东风汽车	-2.53	131086736	6.17	6.33	0	211209	1.15	6.33	6.35	6.08	--  	0.52	4.27	-0.16	汽车整车	--  	0.000	
300027	华谊兄弟	-1.40	129892664	8.43	8.55	0	153127	0.00	8.56	8.58	8.38	--  	0.35	2.34	-0.12	影视音像	--  	0.000	
000925	众合科技	5.41	129495888	16.38	15.54	0	80107	-0.05	15.59	16.55	15.40	--  	0.00	7.40	0.84	专用机械	--  	-0.000	
300051	三五互联	-7.30	125364448	9.65	10.41	0	128207	-0.09	10.16	10.20	9.55	--  	0.13	6.24	-0.76	互联网	--  	-0.000	
002339	积成电子	3.47	122525104	10.72	10.36	0	114960	0.09	10.37	10.89	10.31	--  	0.28	5.60	0.36	电气设备	--  	0.000	
600687	刚泰控股	1.91	115264000	12.27	12.04	0	96122	0.08	12.04	12.31	11.67	--  	0.29	5.32	0.23	黄金	--  	0.000	
000626	远大控股	-5.04	115035880	13.93	14.67	0	81829	0.07	14.70	14.73	13.82	--  	1.09	6.20	-0.74	商贸代理	--  	0.000	
600811	东方集团	-2.68	113787696	4.72	4.85	0	238940	-0.20	4.85	4.86	4.71	--  	0.00	3.09	-0.13	综合类	--  	-0.000	
600329	中新药业	-2.19	110005216	16.54	16.91	0	66227	0.00	16.92	16.99	16.46	--  	0.89	3.13	-0.37	中成药	--  	0.000	
