代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08207	中新控股	-1.96	56678364	1.000	1.020	4000	56204000	-0.99	1.010	1.020	1.000	24240	0.00	1.96	-0.020	其他金融	24000	1.000	
08118	濠亮环球	-8.05	49376164	0.800	0.870	8000	54544000	-1.23	0.910	1.070	0.760	--  	0.00	35.63	-0.070	家电及用品	--  	0.800	
08228	国艺娱乐	1.35	28399952	0.375	0.370	20000	76557000	1.35	0.370	0.380	0.350	--  	0.00	8.11	0.005	媒体及娱乐	--  	0.375	
08373	靛蓝星	-18.03	22676952	1.000	1.220	5000	20400000	-1.96	1.300	1.390	0.970	--  	0.00	34.43	-0.220	建筑	--  	1.000	
08175	中国数码文化	4.17	18825500	0.500	0.480	10000	39510000	0.00	0.480	0.510	0.475	--  	0.00	7.29	0.020	酒店及消闲	--  	0.500	
08227	西安海天天	0.00	18068200	6.100	6.100	4000	2972000	-0.16	6.080	6.180	5.900	--  	0.00	4.59	0.000	信息器材	--  	6.100	
08059	朝威控股	1.67	16810550	0.610	0.600	5000	28695000	0.00	0.590	0.610	0.570	--  	0.00	6.67	0.010	建筑	--  	0.610	
08376	方圆房服集团	-7.23	15768641	0.770	0.830	4000	20000000	0.00	0.850	0.860	0.740	--  	0.00	14.46	-0.060	地产	--  	0.770	
08402	GT STEEL GROUP	-12.75	14264001	0.445	0.510	5000	30605000	0.00	0.510	0.530	0.440	--  	0.00	17.65	-0.065	建筑	--  	0.445	
08137	洪桥集团	-3.87	13704881	1.740	1.810	2000	7816000	0.00	1.810	1.810	1.730	2417060	0.00	4.42	-0.070	工业工程	1380000	1.740	
08008	新意网集团	4.22	12707612	6.180	5.930	1000	2088536	0.00	5.950	6.200	5.900	809680	0.00	5.06	0.250	软件服务	135000	6.180	
08392	舍图控股	-2.84	12614701	1.710	1.760	10000	7260000	0.00	1.760	1.820	1.670	--  	0.00	8.52	-0.050	家电及用品	--  	1.710	
08226	树熊金融集团	11.54	12359881	0.290	0.260	4000	46766000	0.00	0.265	0.290	0.250	--  	0.00	15.38	0.030	农业产品	--  	0.290	
08133	铸能控股	1.67	10753301	0.305	0.300	20000	35900000	0.00	0.300	0.305	0.295	--  	0.00	3.33	0.005	工业工程	--  	0.305	
08182	中国糖果	0.00	10647061	0.139	0.139	10000	72410000	-1.42	0.139	0.155	0.138	--  	0.00	12.23	0.000	食物饮品	--  	0.139	
08351	俊文宝石	-4.11	10571101	0.350	0.365	20000	30200000	-4.11	0.365	0.365	0.345	--  	0.00	5.48	-0.015	纺织服饰	--  	0.350	
08138	同仁堂国药	-0.90	10429287	11.040	11.140	1000	953550	0.00	11.160	11.160	10.840	66720	0.00	2.87	-0.100	医药医疗	6000	11.040	
08046	恒芯中国	-2.44	9609362	0.040	0.041	4000	238988800	0.00	0.041	0.043	0.038	--  	0.00	12.20	-0.001	媒体及娱乐	--  	0.040	
08102	利宝阁集团	-9.09	9170000	0.600	0.660	10000	15190000	1.69	0.660	0.660	0.570	--  	0.00	13.64	-0.060	酒店及消闲	--  	0.600	
08113	扬宇科技	17.65	9132776	0.800	0.680	10000	11589696	-4.76	0.690	0.850	0.690	--  	0.00	23.53	0.120	工业工程	--  	0.800	
08163	万德金融	-1.16	9089060	0.085	0.086	20000	107140000	1.19	0.086	0.087	0.083	--  	0.00	4.65	-0.001	其他金融	--  	0.085	
