代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	-0.48	7190533632	    24.95	       2154.02亿	          3.43	元器件	140604	0.16	6.20	6.22	6.25	6.12	6.22	-0.03	6.19	  0.65	11619616	北京	
601318	中国平安	-0.37	6497719296	    13.26	       6945.90亿	          0.92	保险	26	0.19	64.14	64.47	66.28	63.72	64.36	-0.24	64.12	  1.32	1001119	深圳	
601668	中国建筑	4.00	4507404288	     8.62	       2964.00亿	          1.55	建筑施工	60	0.00	9.88	9.50	9.93	9.47	9.50	0.38	9.88	  2.30	4619235	北京	
600050	中国联通	2.09	4314785792	    94.52	       1653.33亿	          2.60	电信运营	475	0.00	7.81	7.65	7.93	7.60	7.64	0.16	7.80	  1.39	5519598	上海	
000651	格力电器	-1.76	4016069632	    12.20	       2514.58亿	          1.59	家用电器	6688	-0.04	41.81	42.60	43.08	41.59	42.55	-0.75	41.80	  1.23	951611	广东	
600887	伊利股份	-3.49	3212235008	    26.34	       1733.73亿	          1.84	乳制品	58	-0.20	28.52	29.56	29.65	28.26	29.55	-1.03	28.52	  1.65	1110957	内蒙	
603799	华友钴业	3.40	3019751680	    39.76	        582.01亿	         11.46	小金属	18	-0.02	98.41	96.13	100.90	93.50	94.97	3.23	98.20	  1.65	310799	浙江	
600516	方大炭素	-0.45	2864896512	    19.27	        518.75亿	          5.75	矿物制品	33	0.03	29.01	29.00	29.45	28.56	29.13	-0.13	29.00	  0.82	987959	甘肃	
600519	贵州茅台	0.81	2712016896	    29.37	       7826.24亿	          0.35	白酒	2	0.02	623.78	620.88	631.54	619.22	618.03	4.98	623.01	  0.61	43435	贵州	
601766	中国中车	-0.44	2699685376	    36.04	       2773.37亿	          1.03	运输设备	247	0.09	11.41	11.36	11.66	11.29	11.45	-0.05	11.40	  0.82	2358664	北京	
000063	中兴通讯	-2.20	2569999872	    25.42	       1084.62亿	          2.34	通信设备	9588	0.19	31.58	32.30	32.68	31.50	32.29	-0.71	31.58	  0.84	803292	深圳	
601108	财通证券	-1.09	2515984128	    50.42	        813.27亿	         30.32	证券	70	-0.12	22.60	23.10	23.90	22.41	22.91	-0.25	22.66	  1.73	1088314	浙江	
300699	光威复材	8.70	2407498752	   111.21	        308.02亿	         31.55	化工原料	2884	-0.44	83.70	77.60	84.70	77.60	77.00	6.70	83.70	  2.31	290233	山东	
002230	科大讯飞	-0.90	2379180800	   328.11	        737.67亿	          3.75	软件服务	8242	-0.08	53.13	53.60	54.54	53.07	53.60	-0.48	53.12	  1.03	442104	安徽	
002466	天齐锂业	0.18	2150390272	    37.39	        756.90亿	          2.86	小金属	4093	0.03	76.13	76.01	76.99	75.12	75.98	0.14	76.12	  1.04	283109	四川	
002460	赣锋锂业	-0.35	2143022848	    47.56	        636.33亿	          4.72	小金属	2614	-0.10	87.31	87.62	88.79	86.39	87.61	-0.31	87.30	  0.81	245097	江西	
603019	中科曙光	8.97	2114130560	   270.94	        273.48亿	         12.64	电脑设备	113	-0.15	42.53	38.97	42.93	38.50	39.03	3.50	42.53	  2.53	508013	天津	
600018	上港集团	-6.25	2028013824	    29.56	       1877.07亿	          1.08	港口	94	-0.48	8.10	8.44	8.49	8.00	8.64	-0.54	8.10	  1.55	2459614	上海	
601166	兴业银行	-1.09	1993266560	     5.70	       3583.55亿	          0.60	银行	52	0.12	17.26	17.43	17.43	17.22	17.44	-0.19	17.25	  1.37	1151445	福建	
600048	保利地产	-1.10	1905835520	    11.58	       1277.15亿	          1.48	全国地产	58	0.28	10.77	10.91	11.21	10.71	10.89	-0.12	10.77	  1.53	1738451	广东	
601390	中国中铁	3.69	1902992512	    14.41	       1729.51亿	          1.13	建筑施工	102	0.32	9.28	8.92	9.34	8.90	8.95	0.33	9.28	  2.08	2073612	北京	
600036	招商银行	-0.74	1866958976	     8.65	       5549.19亿	          0.34	银行	37	-0.03	26.92	27.11	27.18	26.65	27.10	-0.20	26.90	  0.89	695137	深圳	
002405	四维图新	3.78	1857889408	   161.53	        341.18亿	          6.79	软件服务	8802	-0.10	26.61	25.60	27.24	25.48	25.63	0.97	26.60	  2.19	697169	北京	
000002	万 科Ａ	0.66	1849006208	    21.76	       2834.60亿	          0.64	全国地产	5529	0.10	29.15	28.96	30.54	28.73	28.96	0.19	29.15	  1.27	622931	深圳	
002415	海康威视	-1.60	1848732800	    43.48	       3566.96亿	          0.66	电器仪表	2278	0.03	38.66	39.45	39.48	38.30	39.28	-0.63	38.65	  1.20	478012	浙江	
000333	美的集团	-0.76	1834346496	    16.50	       3299.59亿	          0.57	家用电器	2533	0.08	50.62	51.06	52.28	50.30	51.00	-0.39	50.61	  1.05	358587	广东	
600028	中国石化	2.35	1802294016	    14.46	       5838.58亿	          0.31	石油加工	418	0.16	6.11	5.98	6.13	5.97	5.97	0.14	6.11	  2.50	2971536	北京	
601628	中国人寿	4.71	1754700672	    25.98	       6846.78亿	          0.26	保险	7	0.31	32.89	31.38	33.19	31.12	31.40	1.48	32.88	  1.49	539523	北京	
600585	海螺水泥	-4.33	1752933632	    10.13	        999.53亿	          1.73	水泥	50	-0.19	25.00	26.02	26.05	24.97	26.12	-1.13	24.99	  1.74	693046	安徽	
600029	南方航空	4.93	1697362816	     9.82	        667.33亿	          2.68	空运	266	-0.53	9.15	8.77	9.20	8.73	8.72	0.43	9.15	  2.93	1882801	广东	
600690	青岛海尔	-2.72	1646706304	    13.54	       1026.19亿	          1.59	家用电器	95	-0.23	16.83	17.25	17.40	16.73	17.30	-0.47	16.83	  1.14	968812	山东	
600584	长电科技	3.31	1606735488	   138.55	        305.15亿	          7.25	半导体	44	-0.39	22.53	21.60	23.08	21.52	21.72	0.72	22.44	  1.82	713901	江苏	
600104	上汽集团	-2.41	1578363136	    10.93	       3590.33亿	          0.46	汽车整车	5	0.16	30.77	31.54	31.65	30.55	31.49	-0.76	30.73	  1.90	510388	上海	
000858	五 粮 液	0.60	1451488640	    27.40	       2544.06亿	          0.57	白酒	1141	0.00	67.02	66.65	68.44	66.63	66.62	0.40	67.02	  0.70	215304	四川	
603993	洛阳钼业	1.12	1377804544	    73.20	       1280.77亿	          1.46	小金属	4	-0.13	7.26	7.21	7.34	7.20	7.17	0.08	7.25	  1.33	1894032	河南	
000338	潍柴动力	2.99	1333277824	    11.21	        520.66亿	          3.60	汽车配件	13975	0.00	8.60	8.35	8.76	8.32	8.35	0.25	8.60	  1.70	1552799	山东	
300676	华大基因	-2.77	1322782848	   186.75	        777.95亿	         16.68	医疗保健	1959	-0.13	194.45	201.88	202.87	193.01	199.98	-5.54	194.44	  1.30	66883	深圳	
600487	亨通光电	-0.38	1313838848	    22.33	        497.41亿	          2.86	通信设备	4	-0.04	36.60	36.80	37.50	36.47	36.72	-0.14	36.58	  1.18	355121	江苏	
300618	寒锐钴业	4.88	1286300672	    67.81	        281.88亿	         18.30	小金属	1054	0.17	234.99	230.00	244.98	224.60	223.96	10.94	234.90	  1.19	54903	江苏	
600460	士兰微	4.53	1282330112	    71.96	        129.58亿	          9.83	半导体	117	-0.18	10.40	9.90	10.74	9.81	9.94	0.45	10.39	  1.47	1226121	浙江	
601398	工商银行	-0.16	1272339712	     7.14	      16419.38亿	          0.08	银行	30	0.16	6.09	6.11	6.13	6.06	6.10	-0.01	6.09	  0.72	2090969	北京	
601336	新华保险	-1.03	1211697664	    29.35	       1319.25亿	          0.90	保险	1	0.33	63.35	63.15	66.25	62.81	63.92	-0.66	63.26	  1.26	188155	北京	
002340	格林美	3.89	1181323008	    57.16	        295.35亿	          4.88	小金属	10281	0.00	7.75	7.68	7.87	7.63	7.45	0.29	7.74	  1.37	1520461	深圳	
601012	隆基股份	-1.19	1176753280	    21.66	        647.27亿	          1.81	半导体	20	0.12	32.45	32.96	33.70	32.35	32.82	-0.39	32.43	  1.25	356332	陕西	
600522	中天科技	-3.63	1144798208	    20.36	        390.62亿	          3.86	通信设备	67	-0.61	12.74	13.16	13.30	12.71	13.22	-0.48	12.74	  1.17	878741	江苏	
600309	万华化学	0.73	1123704832	     9.80	       1021.15亿	          1.16	化工原料	15	0.08	37.35	37.13	37.65	36.74	37.08	0.27	37.35	  0.61	300933	山东	
601111	中国国航	4.95	1122260608	    13.11	        992.23亿	          1.34	空运	23	-0.19	9.97	9.60	10.16	9.53	9.49	0.47	9.96	  2.35	1140538	北京	
601988	中国银行	-0.76	1114170496	     5.93	       8240.93亿	          0.14	银行	63	0.26	3.91	3.94	3.95	3.89	3.94	-0.03	3.91	  1.25	2851531	北京	
000568	泸州老窖	2.27	1102492544	    34.24	        911.95亿	          1.27	白酒	903	-0.02	62.26	61.00	62.99	60.94	60.88	1.38	62.26	  1.10	177531	四川	
002049	紫光国芯	8.04	1097477504	    74.96	        212.93亿	          5.29	元器件	2439	0.14	35.10	32.45	35.66	32.24	32.48	2.61	35.09	  2.82	318602	河北	
600699	均胜电子	-1.81	1097191424	    31.36	        370.79亿	          3.98	汽车配件	469	-0.68	39.13	39.77	40.95	38.91	39.78	-0.72	39.06	  0.98	274255	浙江	
601933	永辉超市	-5.39	1095791872	    47.07	        873.78亿	          1.79	超市连锁	231	-0.43	9.13	9.62	9.74	9.11	9.65	-0.52	9.13	  1.80	1165559	福建	
600115	东方航空	1.60	1093260160	     9.60	        686.59亿	          1.60	空运	20	0.00	7.00	6.89	7.09	6.87	6.89	0.11	7.00	  3.32	1565727	上海	
601186	中国铁建	3.09	1085410304	    11.94	       1419.50亿	          0.77	建筑施工	2	0.24	12.34	12.00	12.44	11.94	11.97	0.37	12.34	  1.82	886794	北京	
601601	中国太保	0.84	1085104000	    26.84	       2712.08亿	          0.40	保险	44	0.09	43.13	42.80	44.15	42.51	42.78	0.36	43.14	  1.50	250767	上海	
002024	苏宁云商	0.42	1074009216	   150.73	       1349.96亿	          1.48	电器连锁	5249	0.35	14.50	14.41	14.79	14.25	14.44	0.06	14.50	  0.79	739454	江苏	
600499	科达洁能	4.32	1065107712	    34.78	        187.58亿	          5.75	专用机械	88	0.38	13.29	12.75	13.48	12.70	12.74	0.55	13.29	  1.50	811906	广东	
002456	欧菲光	-4.29	1061647168	    44.94	        612.26亿	          1.81	元器件	8470	-0.30	22.55	23.40	23.40	22.55	23.56	-1.01	22.55	  1.38	463610	深圳	
600822	上海物贸	-9.48	1035616896	   264.32	         81.49亿	         15.27	商贸代理	12	-1.31	16.40	17.26	17.66	16.34	18.15	-1.72	16.43	  0.94	605007	上海	
601688	华泰证券	-2.10	1031546560	    21.86	       1043.02亿	          0.97	证券	267	0.16	19.17	19.55	19.77	19.10	19.57	-0.41	19.16	  1.07	530282	江苏	
600030	中信证券	-0.58	1026253632	    19.74	       1694.20亿	          0.60	证券	779	0.12	17.22	17.36	17.53	17.17	17.32	-0.10	17.22	  0.91	591241	深圳	
300088	长信科技	-3.13	1020780096	    36.18	        220.69亿	          4.62	元器件	16335	-0.51	9.62	9.86	9.97	9.60	9.91	-0.31	9.60	  0.72	1042747	安徽	
