代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02822	南方Ａ５０	1.44	1144629888	15.520	15.300	200	74063272	0.00	15.280	15.540	15.280	87097736	0.00	1.70	0.220		5625600	15.520	
02800	盈富基金	0.34	862543616	29.200	29.100	500	29574060	-0.17	29.200	29.250	29.050	362381408	0.00	0.69	0.100		12412500	29.200	
03188	华夏沪深三百	1.34	757201216	49.250	48.600	200	15446769	0.20	48.600	49.300	48.600	251682032	0.00	1.44	0.650		5136400	49.250	
02828	恒生Ｈ股	1.04	600828096	116.800	115.600	200	5169052	0.00	115.600	117.000	115.500	65604324	0.00	1.30	1.200		564400	116.800	
02823	安硕Ａ５０	1.48	513120704	15.040	14.820	100	34330264	0.13	14.820	15.040	14.820	7368891	0.00	1.48	0.220		491900	15.040	
00823	领展房产基金	-0.44	207670096	68.400	68.700	500	3028077	-0.15	68.800	69.000	68.400	6111901	0.00	0.87	-0.300		89000	68.400	
07228	ＦＬ二　三星国指	1.80	51552496	7.910	7.770	200	6607600	-0.25	7.790	7.930	7.750	507896	0.00	2.32	0.140		65000	7.910	
02833	恒指ＥＴＦ	0.47	32420542	296.600	295.200	100	109600	0.00	296.200	296.600	295.400	--  	0.00	0.41	1.400		--  	296.600	
00405	越秀房产信托基金	0.40	32038316	4.970	4.950	1000	6417775	-0.20	4.950	5.040	4.950	5000	0.00	1.82	0.020		1000	4.970	
00778	置富产业信托	-0.63	30534852	9.410	9.470	1000	3248189	0.21	9.460	9.460	9.360	103550	0.00	1.06	-0.060		11000	9.410	
02778	冠君产业信托	-0.18	21592128	5.670	5.680	1000	3816852	0.18	5.680	5.680	5.610	515190	0.00	1.23	-0.010		91000	5.670	
83188	华夏沪深三百　Ｒ	1.09	20706002	41.850	41.400	200	496768	0.00	41.050	41.850	41.050	1325000	0.00	1.93	0.450		31800	41.850	
07230	ＦＬ二未来国指	1.76	20229510	9.850	9.680	100	2084000	1.34	9.700	9.850	9.650	2654840	0.00	2.07	0.170		273700	9.850	
07288	ＦＬ二南方国指	1.83	19220462	9.480	9.310	100	2052300	-0.21	9.310	9.510	9.280	1972178	0.00	2.47	0.170		211600	9.480	
03073	ＳＰＤＲ大中华	0.00	18612800	41.300	41.300	200	449800	0.00	--  	41.300	--  	--  	0.00	0.00	0.000		--  	41.300	
82833	恒指ＥＴＦ　Ｒ	0.08	13986001	251.800	251.600	100	55500	0.00	252.200	252.200	251.800	--  	0.00	0.16	0.200		--  	251.800	
07210	ＸＬ二易亚中概股	4.17	11155257	17.500	16.800	200	638200	-0.11	17.400	17.520	17.400	--  	0.00	0.71	0.700		--  	17.500	
07300	ＦＩ南方恒指	-0.53	11101235	5.660	5.690	100	1955900	0.18	5.680	5.690	5.650	--  	0.00	0.70	-0.030		--  	5.660	
02801	安硕中国ＥＴＦ	0.89	9368590	28.200	27.950	200	333200	0.00	28.000	29.100	27.950	--  	0.00	4.11	0.250		--  	28.200	
87001	汇贤产业信托	0.00	9267770	3.040	3.040	1000	3052804	0.00	3.040	3.040	3.030	--  	0.00	0.33	0.000		--  	3.040	
02827	Ｘ标智沪深３００	0.52	8766229	38.700	38.500	200	227682	0.00	38.350	38.800	38.250	--  	0.00	1.43	0.200		--  	38.700	
03115	安硕恒生指数	0.19	7519781	107.000	106.800	10	70410	0.00	106.700	107.000	106.700	--  	0.00	0.28	0.200		--  	107.000	
82822	南方Ａ５０　Ｒ	1.54	7407037	13.220	13.020	200	566105	0.00	13.000	13.220	13.000	1091660	0.00	1.69	0.200		83000	13.220	
00435	阳光房地产基金	-1.68	7216381	5.280	5.370	1000	1363000	0.00	5.350	5.350	5.270	--  	0.00	1.49	-0.090		--  	5.280	
83012	东汇香港３５　Ｒ	-0.22	7176201	18.440	18.480	500	390000	0.00	18.360	18.460	18.240	--  	0.00	1.19	-0.040		--  	18.440	
07267	ＦＬ二华夏国指	1.75	6743463	10.460	10.280	100	653700	0.77	10.280	10.380	10.280	--  	0.00	0.97	0.180		--  	10.460	
00808	泓富产业信托	0.00	5359126	3.290	3.290	1000	1633036	0.00	3.290	3.290	3.270	--  	0.00	0.61	0.000		--  	3.290	
02840	ＳＰＤＲ金ＥＴＦ	-0.42	4916275	947.000	951.000	10	5190	0.00	948.000	948.500	946.000	--  	0.00	0.26	-4.000		--  	947.000	
03167	南方中国新行业	1.33	4781613	76.050	75.050	50	63100	0.07	75.200	76.100	75.200	--  	0.00	1.20	1.000		--  	76.050	
00820	汇丰中国翔龙基金	0.17	4588829	11.480	11.460	500	399192	0.00	11.500	11.500	11.460	--  	0.00	0.35	0.020		--  	11.480	
03012	东汇香港３５	-0.69	3853850	21.600	21.750	500	178500	0.00	21.500	21.700	21.500	--  	0.00	0.92	-0.150		--  	21.600	
07388	ＦＩ南方国指	-1.14	2665707	6.050	6.120	100	438300	0.00	6.100	6.100	6.050	--  	0.00	0.82	-0.070		--  	6.050	
07200	ＦＬ二南方恒指	0.73	2662960	11.060	10.980	100	241800	0.00	11.020	11.060	10.960	--  	0.00	0.91	0.080		--  	11.060	
03128	恒生Ａ股龙头	1.65	2371030	58.450	57.500	200	40800	0.00	57.750	58.450	57.750	--  	0.00	1.22	0.950		--  	58.450	
03147	南方中创业板	0.38	2095798	8.030	8.000	200	261800	-0.25	8.000	8.060	7.980	--  	0.00	1.00	0.030		--  	8.030	
01426	春泉产业信托	1.76	1885720	3.470	3.410	1000	547000	0.87	3.430	3.470	3.420	13720	0.00	1.47	0.060		4000	3.470	
03087	ＸＤＢ富时越南	0.63	1870692	222.000	220.600	10	8440	0.18	220.000	223.800	219.400	--  	0.00	1.99	1.400		--  	222.000	
07231	ＦＬ二未来恒指	0.53	1814662	11.480	11.420	100	158900	0.00	11.420	11.480	11.420	--  	0.00	0.53	0.060		--  	11.480	
02836	安硕印度	0.22	1692880	23.100	23.050	200	73600	0.00	23.100	23.100	22.950	--  	0.00	0.65	0.050		--  	23.100	
03049	ＸＤＢ沪深三百	1.23	1635753	8.240	8.140	300	199800	0.24	8.140	8.240	8.130	--  	0.00	1.35	0.100		--  	8.240	
01881	富豪产业信托	0.42	1418620	2.390	2.380	1000	598000	0.00	2.380	2.390	2.360	--  	0.00	1.26	0.010		--  	2.390	
02811	海通沪深三百	0.58	1158432	17.360	17.260	200	66800	0.00	16.920	22.600	16.920	--  	0.00	32.91	0.100		--  	17.360	
03140	领航标普５００	0.00	861599	18.500	18.500	100	46785	0.54	18.460	18.500	18.320	36840	0.00	0.97	0.000		2000	18.500	
02803	ＰＰ中国基石经济	0.60	760545	8.430	8.380	500	90500	0.00	8.400	8.430	8.390	--  	0.00	0.48	0.050		--  	8.430	
03161	易亚中概股	2.16	583480	13.240	12.960	200	44200	0.00	13.180	13.240	13.180	--  	0.00	0.46	0.280		--  	13.240	
03173	ＰＰ中国新经济	0.84	532940	8.420	8.350	500	63500	0.12	8.410	8.410	8.370	--  	0.00	0.48	0.070		--  	8.420	
03199	南方五年国债	0.04	521429	119.000	118.950	20	4380	-0.04	119.050	119.050	119.000	--  	0.00	0.04	0.050		--  	119.000	
07322	ＸＩ未来标普	0.00	509392	12.640	12.640	100	40300	0.00	12.640	12.640	12.640	--  	0.00	0.00	0.000		--  	12.640	
82828	恒生Ｈ股　Ｒ	0.66	493000	99.150	98.500	200	5000	0.56	98.600	98.600	98.600	493000	0.00	0.00	0.650		5000	99.150	
83010	安硕亚洲除日　Ｒ	0.42	412380	47.400	47.200	100	8700	0.00	47.400	47.400	47.400	--  	0.00	0.00	0.200		--  	47.400	
07341	ＦＩ华夏国指	-1.03	364555	6.720	6.790	100	54100	0.15	6.750	6.750	6.710	29656	0.00	0.59	-0.070		4400	6.720	
03010	安硕亚洲除日	0.54	334053	55.700	55.400	100	6026	0.18	55.000	55.650	55.000	--  	0.00	1.17	0.300		--  	55.700	
03101	领航富时发展欧洲	-0.31	320094	19.320	19.380	100	16553	-0.10	19.340	19.340	19.300	--  	0.00	0.21	-0.060		--  	19.320	
03155	安硕ＥＳ５０	0.58	317838	10.380	10.320	100	30100	0.00	10.560	10.560	10.380	--  	0.00	1.74	0.060		--  	10.380	
07242	ＦＬ二易方达恒指	0.87	309628	6.950	6.890	100	44700	0.00	6.950	6.960	6.910	--  	0.00	0.73	0.060		--  	6.950	
03085	领航亚洲高股息率	-0.22	296715	22.300	22.350	100	13283	0.00	22.300	22.400	22.300	--  	0.00	0.45	-0.050		--  	22.300	
03175	Ｆ三星原油期	0.86	291716	11.700	11.600	200	25000	0.00	11.680	11.700	11.640	--  	0.00	0.52	0.100		--  	11.700	
03160	ＢＭＯ日股对冲	1.09	281532	11.160	11.040	200	25400	0.00	11.040	11.160	11.020	--  	0.00	1.27	0.120		--  	11.160	
03157	华夏港股通小型股	-0.39	280350	25.450	25.550	200	11000	0.00	25.500	25.500	25.450	--  	0.00	0.20	-0.100		--  	25.450	
83128	恒生Ａ股龙头　Ｒ	1.22	277060	49.600	49.000	200	5600	0.00	49.350	49.600	49.350	--  	0.00	0.51	0.600		--  	49.600	
83118	嘉实明晟Ａ股　Ｒ	0.14	267748	14.380	14.360	100	18750	0.56	14.300	14.300	14.260	--  	0.00	0.28	0.020		--  	14.380	
83008	添富沪深三百　Ｒ	0.22	235388	17.840	17.800	200	13200	0.00	17.800	17.880	17.800	--  	0.00	0.45	0.040		--  	17.840	
01275	开元产业信托	0.00	230860	2.380	2.380	1000	97000	0.00	2.380	2.380	2.380	--  	0.00	0.00	0.000		--  	2.380	
07321	ＦＩ华夏恒指	-0.32	229110	6.290	6.310	100	36400	0.00	6.200	6.300	6.200	--  	0.00	1.58	-0.020		--  	6.290	
03102	易亚证券收益增长	0.38	209200	10.480	10.440	200	20000	0.19	10.460	10.460	10.460	--  	0.00	0.00	0.040		--  	10.480	
03019	ＸＤＢ环球	-0.23	203138	44.000	44.100	125	4625	0.23	44.100	44.100	43.900	--  	0.00	0.45	-0.100		--  	44.000	
02834	安硕纳指一百	-0.17	181584	11.660	11.680	100	15600	0.17	11.640	11.640	11.640	--  	0.00	0.00	-0.020		--  	11.660	
03126	领航富时日本	0.77	181125	26.050	25.850	100	7000	0.00	25.850	26.050	25.850	--  	0.00	0.77	0.200		--  	26.050	
03135	Ｆ南方东英原油	0.40	171006	7.620	7.590	300	22500	0.26	7.600	7.620	7.600	--  	0.00	0.26	0.030		--  	7.620	
03110	未来恒生高股息率	-0.52	166210	28.550	28.700	100	5800	0.00	28.650	28.800	28.550	--  	0.00	0.87	-0.150		--  	28.550	
82811	海通沪深三百　Ｒ	0.00	162580	14.800	14.800	200	11000	0.14	14.780	14.780	14.780	--  	0.00	0.00	0.000		--  	14.800	
03027	ＸＤＢ俄罗斯	-0.20	150245	19.500	19.540	125	7750	0.00	19.340	19.540	19.340	--  	0.00	1.02	-0.040		--  	19.500	
02846	安硕沪深三百	-0.32	144570	31.350	31.450	100	4600	0.00	31.450	31.450	31.350	--  	0.00	0.32	-0.100		--  	31.350	
03121	ＢＭＯ亚太房地产	0.74	123220	10.900	10.820	200	11400	0.00	10.800	10.900	10.800	--  	0.00	0.92	0.080		--  	10.900	
02838	恒生富时中国５０	0.20	122040	203.400	203.000	100	600	0.00	203.400	203.400	203.400	--  	0.00	0.00	0.400		--  	203.400	
03095	价值中国Ａ股	-0.36	120440	8.300	8.330	500	14500	0.12	8.320	8.320	8.290	--  	0.00	0.36	-0.030		--  	8.300	
07331	ＦＩ华夏纳一百	-0.34	119136	11.680	11.720	100	10200	0.00	11.680	11.680	11.680	--  	0.00	0.00	-0.040		--  	11.680	
03081	价值黄金	-0.64	116125	31.100	31.300	100	3733	0.00	31.300	31.300	31.100	--  	0.00	0.64	-0.200		--  	31.100	
03086	ＢＭＯ纳斯达克	0.32	111904	12.720	12.680	200	8800	0.00	12.680	12.720	12.680	--  	0.00	0.32	0.040		--  	12.720	
03137	南方中华８０	0.00	105750	35.250	35.250	200	3000	0.00	35.250	35.250	35.250	--  	0.00	0.00	0.000		--  	35.250	
07312	ＦＩ　三星恒指	-0.63	98644	4.730	4.760	200	20800	-0.21	4.750	4.750	4.730	--  	0.00	0.42	-0.030		--  	4.730	
02805	领航富时亚洲	0.00	98600	24.650	24.650	100	4000	0.00	24.650	24.650	24.650	--  	0.00	0.00	0.000		--  	24.650	
82846	安硕沪深三百　Ｒ	-0.56	96760	26.850	27.000	100	3600	0.00	26.900	26.900	26.850	--  	0.00	0.19	-0.150		--  	26.850	
83132	添富中证医药　Ｒ	-0.52	95800	19.240	19.340	200	5000	0.00	19.100	19.240	19.100	--  	0.00	0.72	-0.100		--  	19.240	
03097	Ｆ未来原油	0.22	90800	4.540	4.530	500	20000	0.00	4.540	4.540	4.540	--  	0.00	0.00	0.010		--  	4.540	
83137	南方中华８０　Ｒ	0.50	90450	30.150	30.000	200	3000	0.00	30.150	30.150	30.150	--  	0.00	0.00	0.150		--  	30.150	
03084	价值日本ＥＴＦ	0.14	78378	14.520	14.500	300	5400	0.00	14.500	14.520	14.500	--  	0.00	0.14	0.020		--  	14.520	
02832	博时ＦＡ５０	0.26	78094	7.810	7.790	100	10000	0.00	7.750	7.810	7.750	--  	0.00	0.77	0.020		--  	7.810	
83147	南方中创业板　Ｒ	0.15	77650	6.820	6.810	200	11400	0.00	6.750	6.820	6.750	--  	0.00	1.03	0.010		--  	6.820	
03008	添富沪深三百	0.48	63300	21.100	21.000	200	3000	0.00	21.100	21.100	21.100	--  	0.00	0.00	0.100		--  	21.100	
07221	ＦＬ二华夏恒指	0.82	52580	12.240	12.140	100	4300	0.00	12.220	12.240	12.140	--  	0.00	0.82	0.100		--  	12.240	
07225	ＦＬ二未来东证	3.36	49620	16.620	16.080	200	3000	0.00	16.400	16.620	16.400	--  	0.00	1.37	0.540		--  	16.620	
07205	ＦＬ二　三星恒指	0.88	38620	9.200	9.120	200	4200	0.44	9.190	9.200	9.160	--  	0.00	0.44	0.080		--  	9.200	
03118	嘉实明晟Ａ股	0.00	33720	16.920	16.920	100	2000	0.00	16.800	16.920	16.800	--  	0.00	0.71	0.000		--  	16.920	
03024	标智上证５０	1.70	32460	26.950	26.500	100	1200	-0.37	27.050	27.050	27.050	--  	0.00	0.00	0.450		--  	26.950	
03021	南方东英ＭＴ５０	0.99	30480	5.080	5.030	300	6000	0.00	5.080	5.080	5.080	--  	0.00	0.00	0.050		--  	5.080	
03141	ＢＭＯ亚洲投资债	-0.32	23026	15.500	15.550	200	1486	0.00	15.550	15.550	15.500	--  	0.00	0.32	-0.050		--  	15.500	
82832	博时ＦＡ５０　Ｒ	-0.30	19860	6.620	6.640	100	3000	0.00	6.620	6.620	6.620	19860	0.00	0.00	-0.020		3000	6.620	
02848	ＤＢ韩国	1.77	18915	632.000	621.000	10	30	0.24	630.500	630.500	630.500	--  	0.00	0.00	11.000		--  	632.000	
07328	ＦＩ　三星国指	-0.78	15270	5.060	5.100	200	3000	-0.59	5.090	5.090	5.090	15270	0.00	0.00	-0.040		3000	5.060	
02819	ＡＢＦ港债指数	0.00	13466	102.850	102.850	100	131	0.00	102.850	102.850	102.850	--  	0.00	0.00	0.000		--  	102.850	
09074	安硕ＭＳ台湾　Ｕ	0.00	12831	1.410	1.410	100	9100	0.00	1.410	1.410	1.410	--  	0.00	0.00	0.000		--  	1.410	
07261	ＦＬ二华夏纳一百	0.40	12500	25.000	24.900	100	500	0.00	25.000	25.000	25.000	--  	0.00	0.00	0.100		--  	25.000	
83199	南方五年国债　Ｒ	0.05	10115	101.150	101.100	20	100	0.00	101.150	101.150	101.150	--  	0.00	0.00	0.050		--  	101.150	
03020	ＸＤＢ美国	0.19	8003	533.000	532.000	15	15	-0.09	533.500	533.500	533.500	--  	0.00	0.00	1.000		--  	533.000	
07315	ＦＩ未来东证	-0.94	7400	7.400	7.470	200	1000	0.00	7.400	7.400	7.400	--  	0.00	0.00	-0.070		--  	7.400	
07336	ＦＩ未来恒指	-0.51	6509	5.910	5.940	100	1100	0.00	5.920	5.920	5.910	--  	0.00	0.17	-0.030		--  	5.910	
03070	平安香港高息股	0.17	3030	30.300	30.250	100	100	0.00	30.300	30.300	30.300	--  	0.00	0.00	0.050		--  	30.300	
03116	易亚富时黄金矿业	0.12	1684	8.420	8.410	200	200	0.00	8.420	8.420	8.420	--  	0.00	0.00	0.010		--  	8.420	
03074	安硕ＭＳ台湾	0.36	1104	11.040	11.000	100	100	0.00	11.040	11.040	11.040	--  	0.00	0.00	0.040		--  	11.040	
83170	安硕韩国二百　Ｒ	0.91	993	9.960	9.870	100	100	0.30	9.930	9.930	9.930	--  	0.00	0.00	0.090		--  	9.960	
82834	安硕纳指一百　Ｒ	0.00	992	9.920	9.920	100	100	0.00	9.920	9.920	9.920	--  	0.00	0.00	0.000		--  	9.920	
83074	安硕ＭＳ台湾　Ｒ	0.32	936	9.380	9.350	100	100	0.21	9.360	9.360	9.360	--  	0.00	0.00	0.030		--  	9.380	
83162	安硕ＭＡ中国　Ｒ	0.00	759	7.590	7.590	100	100	0.00	7.590	7.590	7.590	--  	0.00	0.00	0.000		--  	7.590	
09834	安硕纳指一百　Ｕ	0.00	750	1.500	1.500	100	500	0.00	1.500	1.500	1.500	--  	0.00	0.00	0.000		--  	1.500	
83136	嘉实明晟５０　Ｒ	0.42	0	14.340	14.280	200	0	0.00	--  	14.340	--  	--  	0.00	0.00	0.060		--  	14.340	
83129	南方三百精明　Ｒ	0.58	0	13.800	13.720	200	0	0.00	--  	13.800	--  	--  	0.00	0.00	0.080		--  	13.800	
83127	未来沪深三百　Ｒ	0.00	0	13.860	13.860	100	0	0.00	--  	13.860	--  	--  	0.00	0.00	0.000		--  	13.860	
83122	南方东英短债　Ｒ	0.00	0	148.400	148.400	10	0	0.00	--  	148.400	--  	--  	0.00	0.00	0.000		--  	148.400	
83120	易方达１２０　Ｒ	0.14	0	14.160	14.140	100	0	0.00	--  	14.160	--  	--  	0.00	0.00	0.020		--  	14.160	
83115	安硕恒生指数　Ｒ	0.11	0	91.000	90.900	10	0	0.00	--  	91.000	--  	--  	0.00	0.00	0.100		--  	91.000	
83107	添富主要消费　Ｒ	2.78	0	19.220	18.700	200	0	0.00	--  	19.220	--  	--  	0.00	0.00	0.520		--  	19.220	
83100	易方达中一百　Ｒ	0.37	0	40.900	40.750	100	0	0.00	--  	40.900	--  	--  	0.00	0.00	0.150		--  	40.900	
83095	价值中国Ａ股　Ｒ	-0.56	0	7.070	7.110	500	0	0.00	--  	7.070	--  	--  	0.00	0.00	-0.040		--  	7.070	
83081	价值黄金　Ｒ	-0.19	0	26.600	26.650	100	0	0.00	--  	26.600	--  	--  	0.00	0.00	-0.050		--  	26.600	
82847	安硕富时一百　Ｒ	0.00	0	7.770	7.770	100	0	0.00	--  	7.770	--  	--  	0.00	0.00	0.000		--  	7.770	
82843	东汇Ａ５０　Ｒ	0.92	0	13.140	13.020	200	0	0.00	--  	13.140	--  	--  	0.00	0.00	0.120		--  	13.140	
82836	安硕印度　Ｒ	0.41	0	19.680	19.600	200	0	0.00	--  	19.680	--  	--  	0.00	0.00	0.080		--  	19.680	
82823	安硕Ａ５０　Ｒ	0.95	0	12.740	12.620	100	0	0.00	--  	12.740	--  	--  	0.00	0.00	0.120		--  	12.740	
82808	易方达国债　Ｒ	0.00	0	112.050	112.050	10	0	0.00	--  	112.050	--  	--  	0.00	0.00	0.000		--  	112.050	
09847	安硕富时一百　Ｕ	0.00	0	1.170	1.170	100	0	0.00	--  	1.170	--  	--  	0.00	0.00	0.000		--  	1.170	
09846	安硕沪深三百　Ｕ	0.00	0	4.100	4.100	100	0	0.00	--  	4.100	--  	--  	0.00	0.00	0.000		--  	4.100	
09836	安硕印度　Ｕ	0.00	0	2.970	2.970	200	0	0.00	--  	2.970	--  	--  	0.00	0.00	0.000		--  	2.970	
09170	安硕韩国二百　Ｕ	0.67	0	1.500	1.490	100	0	0.00	--  	1.500	--  	--  	0.00	0.00	0.010		--  	1.500	
09155	安硕ＥＳ５０　Ｕ	0.00	0	1.330	1.330	100	0	0.00	--  	1.330	--  	--  	0.00	0.00	0.000		--  	1.330	
09146	安硕ＤＡＸ　Ｕ	0.00	0	1.390	1.390	100	0	0.00	--  	1.390	--  	--  	0.00	0.00	0.000		--  	1.390	
09115	安硕恒生指数　Ｕ	0.00	0	13.700	13.700	10	0	0.00	--  	13.700	--  	--  	0.00	0.00	0.000		--  	13.700	
09081	价值黄金　Ｕ	0.00	0	4.050	4.050	100	0	0.00	--  	4.050	--  	--  	0.00	0.00	0.000		--  	4.050	
09010	安硕亚洲除日　Ｕ	0.00	0	7.140	7.140	100	0	0.00	--  	7.140	--  	--  	0.00	0.00	0.000		--  	7.140	
07362	ＦＩ未来国指	-0.63	0	6.340	6.380	100	0	0.00	--  	6.340	--  	--  	0.00	0.00	-0.040		--  	6.340	
07335	ＦＩ南方Ｎ５０	0.00	0	13.240	13.240	100	0	0.00	--  	13.240	--  	--  	0.00	0.00	0.000		--  	13.240	
07302	ＦＩ易方达恒指	-0.20	0	5.020	5.030	100	0	0.00	--  	5.020	--  	--  	0.00	0.00	-0.010		--  	5.020	
07222	ＸＬ二未来标普	0.00	0	21.700	21.700	100	0	0.00	--  	21.700	--  	--  	0.00	0.00	0.000		--  	21.700	
07202	ＦＬ二南方Ｎ５０	0.54	0	18.500	18.400	100	0	0.00	--  	18.500	--  	--  	0.00	0.00	0.100		--  	18.500	
