代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
002466	天齐锂业	-6.55	3579513856	64.35	68.86	0	546217	-0.04	68.00	68.00	63.41	--  	0.26	6.67	-4.51	小金属	--  	-0.000	
002460	赣锋锂业	-6.56	3332454400	72.07	77.13	0	454289	0.13	75.80	76.33	70.38	--  	0.13	7.71	-5.06	小金属	--  	-0.000	
603799	华友钴业	-7.42	2394578432	77.44	83.65	0	303064	-0.58	82.50	82.59	76.51	--  	0.11	7.27	-6.21	小金属	--  	0.000	
000792	盐湖股份	-10.01	1445310976	13.94	15.49	0	1002499	0.00	15.26	15.33	13.94	--  	0.09	8.97	-1.55	化工原料	--  	-0.000	
603993	洛阳钼业	-5.33	1200203008	6.40	6.76	0	1853472	0.00	6.67	6.68	6.35	--  	0.40	4.88	-0.36	小金属	--  	0.000	
600549	厦门钨业	-7.04	1017232256	26.03	28.00	0	385468	0.12	27.50	27.50	25.80	--  	0.71	6.07	-1.97	小金属	--  	0.000	
600392	盛和资源	-7.80	906588608	16.90	18.33	0	523431	0.24	18.14	18.18	16.83	--  	0.11	7.36	-1.43	小金属	--  	-0.000	
600525	长园集团	-10.01	851150912	17.08	18.98	0	492834	0.00	18.73	18.74	17.08	--  	0.42	8.75	-1.90	电气设备	--  	-0.000	
300014	亿纬锂能	-7.66	777095744	20.12	21.79	0	378614	-0.19	21.62	21.62	19.80	--  	0.27	8.35	-1.67	元器件	--  	0.000	
300124	汇川技术	-6.86	631752832	27.96	30.02	0	221185	0.11	30.02	30.03	27.55	--  	0.92	8.26	-2.06	电器仪表	--  	-0.000	
300450	先导智能	-10.00	539019456	70.64	78.49	0	75037	0.00	78.00	78.00	70.64	--  	0.15	9.38	-7.85	专用机械	--  	-0.000	
002709	天赐材料	-8.24	479532224	45.86	49.98	0	103047	-0.08	49.55	49.55	45.06	--  	0.38	8.98	-4.12	化工原料	--  	0.000	
600362	江西铜业	-3.38	476426560	16.87	17.46	0	280629	-0.05	17.10	17.17	16.85	--  	0.86	1.83	-0.59	铜	--  	0.000	
