代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	1.46	9415580672	    25.27	       2181.86亿	          4.52	元器件	361556	0.48	6.27	6.08	6.29	6.01	6.18	0.09	6.27	  0.87	15311331	北京	
601318	中国平安	0.58	8583176704	    15.65	       8201.41亿	          1.05	保险	15	0.19	75.75	74.78	76.49	74.07	75.27	0.44	75.71	  1.08	1141281	深圳	
002230	科大讯飞	4.63	6541935616	   433.98	        975.70亿	          8.02	软件服务	20496	0.36	70.27	68.00	70.51	67.50	67.15	3.11	70.26	  0.85	944189	安徽	
600519	贵州茅台	-1.61	5954131968	    32.02	       8531.47亿	          0.70	白酒	7	-0.11	679.32	676.80	685.60	660.00	690.25	-11.10	679.15	  1.36	88306	贵州	
000063	中兴通讯	8.88	4928858624	    31.59	       1348.05亿	          3.85	通信设备	30359	1.58	39.26	35.98	39.25	35.70	36.05	3.20	39.25	  1.24	1319337	深圳	
600036	招商银行	3.91	3912283904	     9.82	       6298.02亿	          0.63	银行	36	-0.28	30.55	29.38	30.70	29.09	29.38	1.15	30.53	  1.28	1309590	深圳	
000001	平安银行	8.12	3860145408	     9.58	       2446.78亿	          1.68	银行	53555	0.28	14.26	13.13	14.25	13.05	13.18	1.07	14.25	  1.60	2843926	深圳	
600050	中国联通	1.76	3365355520	   140.17	       2451.97亿	          1.99	电信运营	1829	0.50	8.12	7.81	8.12	7.74	7.97	0.14	8.11	  1.01	4226455	上海	
600030	中信证券	-3.11	3072531712	    20.33	       1744.38亿	          1.76	证券	601	0.06	17.75	18.15	18.22	17.40	18.30	-0.57	17.73	  1.32	1729905	深圳	
000651	格力电器	-0.28	2798212096	    13.37	       2756.41亿	          1.03	家用电器	7827	-0.03	45.83	45.50	45.94	44.70	45.95	-0.13	45.82	  0.86	617386	广东	
601166	兴业银行	1.15	2633091840	     5.80	       3647.95亿	          0.80	银行	578	0.00	17.56	17.24	17.59	17.14	17.36	0.20	17.56	  1.52	1518230	福建	
600887	伊利股份	-0.98	2586301184	    28.81	       1896.49亿	          1.39	乳制品	21	0.00	31.21	31.16	31.36	30.38	31.51	-0.31	31.20	  0.95	835993	内蒙	
002405	四维图新	6.91	2554666752	   188.86	        398.89亿	          8.34	软件服务	12476	-0.02	31.10	28.83	31.30	28.39	29.09	2.01	31.10	  1.01	855517	北京	
002049	紫光国芯	10.00	2471466496	    90.71	        257.65亿	          9.86	元器件	160	0.00	--  	39.31	42.46	39.05	38.60	3.86	42.46	  1.64	594528	河北	
600522	中天科技	5.79	2451640320	    24.82	        476.16亿	          7.22	通信设备	382	0.06	15.54	14.55	15.55	13.92	14.68	0.85	15.53	  1.19	1644128	江苏	
000858	五 粮 液	-2.58	2340210176	    29.81	       2768.40亿	          0.85	白酒	2470	-0.02	72.94	73.30	73.30	70.07	74.86	-1.93	72.93	  0.95	323102	四川	
601398	工商银行	1.33	2305443584	     7.16	      16473.31亿	          0.14	银行	245	-0.15	6.11	6.01	6.14	5.98	6.03	0.08	6.11	  1.37	3799938	北京	
002460	赣锋锂业	5.94	2281291264	    39.76	        532.03亿	          6.15	小金属	4622	-0.13	72.99	68.52	73.56	67.71	68.90	4.09	72.99	  0.89	319662	江西	
603659	璞泰来	3.50	2236395264	    64.02	        276.50亿	         56.32	化工原料	47	-0.08	63.95	61.75	66.66	58.19	61.74	2.16	63.90	  8.12	358790	上海	
000333	美的集团	1.81	2233210112	    17.81	       3561.03亿	          0.66	家用电器	5328	0.02	54.63	53.50	54.66	52.55	53.65	0.97	54.62	  1.05	415199	广东	
600487	亨通光电	5.64	2229686272	    27.66	        616.11亿	          4.11	通信设备	201	0.40	45.33	42.29	45.43	41.98	42.89	2.42	45.31	  0.92	509961	江苏	
600516	方大炭素	-4.02	2221644288	    16.49	        443.98亿	          5.31	矿物制品	287	0.04	24.82	25.40	25.40	23.50	25.86	-1.04	24.82	  0.93	912910	甘肃	
002415	海康威视	4.40	2132575488	    46.74	       3834.59亿	          0.72	电器仪表	7607	-0.01	41.56	40.10	41.63	39.27	39.80	1.75	41.55	  0.92	524628	浙江	
000839	中信国安	-2.40	2061531264	   130.00	        429.61亿	          4.88	综合类	24423	0.46	10.97	10.90	10.99	10.41	11.23	-0.27	10.96	  0.75	1911055	北京	
000977	浪潮信息	8.94	2013357696	    86.22	        287.63亿	          7.32	电脑设备	28782	0.50	22.31	20.50	22.39	20.35	20.48	1.83	22.31	  1.28	940225	山东	
603019	中科曙光	7.78	1901004672	   335.22	        338.36亿	          5.83	电脑设备	93	1.02	52.70	49.50	52.70	48.86	48.82	3.80	52.62	  0.89	374925	天津	
002594	比亚迪	9.28	1898640768	    50.94	       1259.95亿	          2.48	汽车整车	6317	0.13	69.50	64.48	69.52	63.85	63.59	5.90	69.49	  1.60	282147	深圳	
600585	海螺水泥	1.91	1873754752	    11.70	       1155.11亿	          1.65	水泥	48	0.24	28.88	27.98	28.97	27.59	28.34	0.54	28.88	  0.74	658082	安徽	
002466	天齐锂业	4.65	1864852864	    33.47	        677.65亿	          2.82	小金属	3064	-0.02	68.15	64.40	68.47	64.11	65.12	3.03	68.15	  0.72	278802	四川	
600309	万华化学	-0.61	1814004224	    10.26	       1068.45亿	          1.82	化工原料	60	0.03	39.09	39.30	39.30	37.35	39.32	-0.24	39.08	  0.67	471545	山东	
601229	上海银行	0.07	1813190656	     7.58	       1177.89亿	          3.30	银行	20	0.20	15.10	14.60	15.16	14.55	15.08	0.01	15.09	  2.06	1223710	上海	
603260	合盛硅业	-10.00	1671748352	    36.36	        468.40亿	         33.96	化工原料	31	0.00	69.91	72.01	72.90	69.91	77.68	-7.77	69.91	  1.12	237699	浙江	
600703	三安光电	3.20	1658845440	    34.40	       1090.57亿	          1.54	半导体	16	0.41	26.74	25.56	26.98	25.25	25.91	0.83	26.74	  1.02	628766	湖北	
601012	隆基股份	6.44	1585616640	    27.39	        818.51亿	          2.04	半导体	278	-0.14	41.07	38.55	41.28	38.13	38.53	2.48	41.01	  0.83	400577	陕西	
600807	天业股份	-4.89	1575519232	    98.73	        123.94亿	         14.47	区域地产	356	1.01	14.02	14.15	14.38	13.30	14.73	-0.72	14.01	  0.79	1139017	山东	
601668	中国建筑	-0.63	1568192640	     8.22	       2826.00亿	          0.56	建筑施工	186	0.00	9.43	9.42	9.49	9.31	9.48	-0.06	9.42	  0.83	1669554	北京	
603799	华友钴业	6.57	1560082432	    32.91	        481.67亿	          7.28	小金属	20	0.21	81.31	75.53	81.77	75.11	76.26	5.01	81.27	  0.93	197614	浙江	
601601	中国太保	-0.06	1513738112	    29.68	       2999.38亿	          0.51	保险	10	0.21	47.70	47.13	49.12	46.81	47.74	-0.03	47.71	  1.07	317862	上海	
600276	恒瑞医药	1.77	1492467328	    62.55	       1941.40亿	          0.79	化学制药	9	0.31	68.90	66.55	69.04	64.62	67.72	1.20	68.92	  0.93	223414	江苏	
600048	保利地产	0.09	1459636736	    12.63	       1392.18亿	          1.08	全国地产	148	0.34	11.75	11.63	11.75	11.35	11.73	0.01	11.74	  0.81	1262329	广东	
600690	青岛海尔	-1.09	1430017664	    15.33	       1161.56亿	          1.25	家用电器	183	0.00	19.06	19.00	19.07	18.30	19.26	-0.21	19.05	  0.93	761409	山东	
600016	民生银行	0.59	1420479616	     5.84	       2538.50亿	          0.56	银行	60	-0.11	8.60	8.48	8.63	8.44	8.54	0.05	8.59	  1.10	1662980	北京	
600031	三一重工	1.84	1370717696	    28.18	        677.22亿	          2.06	工程机械	374	0.34	8.87	8.57	8.93	8.53	8.70	0.16	8.86	  1.16	1561725	湖南	
002008	大族激光	0.70	1337016576	    29.78	        596.38亿	          2.44	电器仪表	2595	0.34	55.90	54.90	56.92	53.36	55.50	0.39	55.89	  0.90	241920	深圳	
600518	康美药业	-0.71	1293299072	    27.92	       1172.87亿	          1.26	中成药	24	1.07	23.73	23.90	23.90	22.93	23.88	-0.17	23.71	  1.34	554685	广东	
601336	新华保险	-1.25	1292260096	    32.86	       1476.91亿	          0.88	保险	6	0.43	70.88	70.27	72.58	68.95	71.72	-0.90	70.82	  0.85	183782	北京	
