代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
600519	贵州茅台	3.90	2338901760	582.60	560.72	0	40659	0.24	561.00	585.15	560.72	--  	1.21	4.36	21.88	白酒	--  	-0.000	
002264	新 华 都	10.00	1523295872	15.73	14.30	0	1020389	0.00	14.50	15.73	14.30	--  	0.33	10.00	1.43	超市连锁	--  	-0.000	
000423	东阿阿胶	0.77	1109085312	68.08	67.56	0	162948	-0.05	67.80	68.62	67.31	--  	1.33	1.94	0.52	中成药	--  	0.000	
002424	贵州百灵	3.45	1073916928	20.09	19.42	0	541891	-0.09	19.75	20.68	19.06	--  	0.41	8.34	0.67	中成药	--  	0.000	
002600	江粉磁材	6.28	1041778880	8.80	8.28	0	1193029	0.23	8.40	8.87	8.40	--  	0.60	5.68	0.52	元器件	--  	0.000	
03323	中国建材	2.73	1019706752	6.020	5.860	2000	167810912	0.50	5.870	6.210	5.870	--  	0.00	5.80	0.160	建筑	--  	6.020	
300247	乐金健康	10.01	995083456	7.69	6.99	0	1323174	0.00	7.10	7.69	7.06	--  	0.43	9.01	0.70	医疗保健	--  	0.000	
002081	金 螳 螂	8.03	912733504	12.38	11.46	0	752737	0.08	11.57	12.55	11.44	--  	1.31	9.69	0.92	装修装饰	--  	0.000	
002280	联络互动	2.40	833983872	9.40	9.18	0	861291	-0.10	10.10	10.10	9.38	--  	0.49	7.84	0.22	软件服务	--  	-0.000	
000581	威孚高科	4.16	807366336	26.02	24.98	0	314321	0.08	24.93	26.12	24.90	--  	2.40	4.88	1.04	汽车配件	--  	0.000	
000538	云南白药	2.37	796579136	99.40	97.10	0	80630	-0.19	97.51	100.77	96.66	--  	0.82	4.23	2.30	中成药	--  	0.000	
300692	中环环保	5.24	765968448	53.60	50.93	0	147596	-1.01	49.00	55.93	48.76	--  	0.00	14.08	2.67	环境保护	--  	-0.000	
601628	中国人寿	0.45	761390208	28.82	28.69	0	266541	0.28	28.60	28.87	28.15	--  	0.84	2.51	0.13	保险	--  	-0.000	
002222	福晶科技	1.64	737301440	17.95	17.66	0	409149	-0.54	17.60	18.37	17.47	--  	0.57	5.10	0.29	元器件	--  	0.000	
002195	二三四五	2.75	706168512	7.47	7.27	0	944513	0.13	7.37	7.55	7.35	--  	0.40	2.75	0.20	软件服务	--  	-0.000	
600000	浦发银行	0.46	690607552	13.13	13.07	0	528812	0.38	13.03	13.16	12.98	--  	1.13	1.38	0.06	银行	--  	0.000	
000895	双汇发展	2.78	643596736	25.52	24.83	0	253328	0.00	24.85	25.75	24.66	--  	4.83	4.39	0.69	食品	--  	0.000	
00914	海螺水泥	0.77	624746560	32.600	32.350	500	18963470	0.00	32.800	33.450	32.400	--  	0.00	3.25	0.250	建筑	--  	32.600	
000623	吉林敖东	0.57	587072384	22.95	22.82	0	254729	-0.08	22.78	23.27	22.71	--  	1.01	2.45	0.13	中成药	--  	0.000	
603128	华贸物流	5.11	562029888	9.87	9.39	0	566396	0.30	9.37	10.33	9.30	--  	0.95	10.97	0.48	仓储物流	--  	-0.000	
300536	农尚环境	10.00	553844224	24.10	21.91	0	249620	1.47	20.88	24.10	20.50	--  	0.28	16.43	2.19	建筑施工	--  	0.000	
002679	福建金森	4.14	527985120	27.70	26.60	0	191952	-1.13	26.50	28.99	26.31	--  	0.29	10.08	1.10	林业	--  	0.000	
600354	敦煌种业	2.74	526122048	9.37	9.12	0	567529	0.32	9.00	9.39	8.96	--  	0.00	4.71	0.25	种植业	--  	-0.000	
03993	洛阳钼业	1.74	523715072	4.670	4.590	3000	110672000	-0.21	4.650	4.830	4.610	--  	0.00	4.79	0.080	一般金属	--  	4.670	
300495	美尚生态	7.93	502172480	17.56	16.27	0	297421	1.21	15.92	17.56	15.80	--  	0.37	10.82	1.29	环境保护	--  	-0.000	
000869	张 裕Ａ	5.98	494501536	39.90	37.65	0	125031	0.23	37.75	40.85	37.67	--  	1.33	8.45	2.25	红黄药酒	--  	0.000	
002183	怡 亚 通	2.16	488279200	8.97	8.78	0	542869	0.22	8.82	9.10	8.81	--  	0.91	3.30	0.19	仓储物流	--  	0.000	
000516	国际医学	3.98	430078464	5.49	5.28	0	787551	-0.17	5.24	5.63	5.23	--  	0.57	7.58	0.21	百货	--  	-0.000	
603339	四方冷链	9.99	409110400	29.84	27.13	0	139066	0.00	27.55	29.84	27.26	--  	0.66	9.51	2.71	专用机械	--  	0.000	
000727	华东科技	1.71	393812544	2.97	2.92	0	1340462	0.00	2.92	2.98	2.87	--  	0.00	3.77	0.05	元器件	--  	0.000	
01816	中广核电力	0.45	389528512	2.230	2.220	1000	170453936	-0.45	2.250	2.340	2.230	--  	0.00	4.95	0.010	公用事业	--  	2.230	
300009	安科生物	4.45	376476672	18.54	17.75	0	202144	0.11	17.88	19.16	17.88	--  	0.65	7.21	0.79	生物制药	--  	0.000	
603535	嘉诚国际	4.08	357600288	33.20	31.90	0	107529	-0.08	31.84	33.96	31.74	--  	0.00	6.96	1.30	仓储物流	--  	0.000	
002162	悦心健康	0.16	350308160	6.44	6.43	0	537285	-0.15	6.20	6.78	6.18	--  	0.00	9.33	0.01	医疗保健	--  	0.000	
300110	华仁药业	4.09	344895232	11.70	11.24	0	298966	0.09	11.19	11.99	11.06	--  	0.09	8.27	0.46	化学制药	--  	-0.000	
600018	上港集团	0.70	339838048	7.16	7.11	0	479349	0.42	7.06	7.17	7.01	--  	2.19	2.25	0.05	港口	--  	-0.000	
601985	中国核电	0.53	335075296	7.60	7.56	0	443312	0.13	7.56	7.60	7.51	--  	1.46	1.19	0.04	新型电力	--  	-0.000	
000999	华润三九	0.75	328816032	29.52	29.30	0	111652	0.10	29.40	29.77	29.15	--  	0.55	2.12	0.22	中成药	--  	0.000	
300176	鸿特精密	10.00	326146592	130.90	119.00	0	25647	0.00	119.78	130.90	119.00	--  	0.17	10.00	11.90	汽车配件	--  	-0.000	
002038	双鹭药业	1.89	315763712	29.71	29.16	0	106222	0.24	29.27	30.32	29.00	--  	0.69	4.53	0.55	生物制药	--  	-0.000	
603308	应流股份	3.98	312301824	15.94	15.33	0	199406	0.25	15.20	15.99	15.11	--  	0.26	5.74	0.61	专用机械	--  	-0.000	
600572	康恩贝	2.09	310413568	7.81	7.65	0	398770	0.39	7.65	7.86	7.65	--  	1.57	2.75	0.16	中成药	--  	-0.000	
603858	步长制药	3.24	309427264	72.27	70.00	0	42995	0.03	69.80	73.00	69.75	--  	2.31	4.64	2.27	中成药	--  	-0.000	
002618	丹邦科技	9.10	307200000	13.55	12.42	0	235668	-0.06	12.35	13.66	12.19	--  	0.04	11.84	1.13	元器件	--  	0.000	
600750	江中药业	3.11	302780576	31.45	30.50	0	96922	0.13	30.50	31.48	30.30	--  	1.31	3.87	0.95	中成药	--  	0.000	
300185	通裕重工	2.25	292795872	2.73	2.67	0	1076780	0.37	2.69	2.78	2.68	--  	1.50	3.75	0.06	工程机械	--  	0.000	
002354	天神娱乐	1.50	289984960	21.60	21.28	0	134933	-0.04	21.18	21.67	21.06	--  	0.69	2.87	0.32	互联网	--  	0.000	
00293	国泰航空	0.62	282690080	13.040	12.960	1000	21434926	-0.15	12.920	13.340	12.820	--  	0.00	4.01	0.080	运输	--  	13.040	
300439	美康生物	10.00	278545248	22.76	20.69	0	124214	0.00	21.08	22.76	21.04	--  	0.29	8.31	2.07	医疗保健	--  	0.000	
601018	宁波港	0.50	278221376	6.02	5.99	0	465106	0.17	6.00	6.03	5.93	--  	1.14	1.67	0.03	港口	--  	-0.000	
002728	特一药业	4.93	273619584	22.98	21.90	0	120796	0.31	21.52	23.42	21.52	--  	0.34	8.68	1.08	中成药	--  	-0.000	
300662	科锐国际	10.01	273440512	27.25	24.77	0	102670	0.00	24.52	27.25	24.52	--  	0.00	11.02	2.48	综合类	--  	0.000	
00257	中国光大国际	0.95	271716864	10.600	10.500	1000	25267588	0.19	10.540	11.060	10.520	--  	1.13	5.14	0.100	公用事业	--  	10.600	
300486	东杰智能	4.65	266271776	27.00	25.80	0	100317	0.71	25.25	27.03	25.25	--  	0.43	6.90	1.20	专用机械	--  	0.000	
300146	汤臣倍健	1.11	262504880	13.65	13.50	0	192205	-0.14	13.50	13.74	13.47	--  	1.93	2.00	0.15	食品	--  	-0.000	
300173	智慧松德	6.49	259497456	12.30	11.55	0	208580	0.65	11.55	12.71	11.44	--  	0.35	11.00	0.75	轻工机械	--  	0.000	
300508	维宏股份	10.00	252061056	92.18	83.80	0	28354	0.00	83.74	92.18	83.50	--  	0.17	10.36	8.38	软件服务	--  	0.000	
002757	南兴装备	1.89	249543456	42.02	41.24	0	57872	0.77	44.50	44.50	41.58	--  	0.24	7.08	0.78	家居用品	--  	0.000	
601366	利群股份	1.81	246314656	12.97	12.74	0	189818	0.15	12.71	13.17	12.65	--  	0.78	4.08	0.23	百货	--  	0.000	
300645	正元智慧	3.86	245154256	85.48	82.30	0	29687	1.44	81.80	85.70	81.80	--  	0.00	4.74	3.18	软件服务	--  	0.000	
002105	信隆健康	4.27	241266768	8.79	8.43	0	276676	0.00	8.35	8.97	8.21	--  	0.54	9.02	0.36	文教休闲	--  	-0.000	
603959	百利科技	10.02	236265024	34.60	31.45	0	70360	0.00	32.06	34.60	31.55	--  	0.36	9.70	3.15	建筑施工	--  	-0.000	
300350	华鹏飞	2.10	226979280	12.14	11.89	0	188515	-0.15	11.88	12.38	11.59	--  	0.16	6.64	0.25	软件服务	--  	0.000	
002287	奇正藏药	1.19	219157888	43.24	42.73	0	51228	0.23	42.28	43.47	42.02	--  	0.91	3.39	0.51	中成药	--  	0.000	
603787	新日股份	2.90	210180128	17.38	16.89	0	121492	0.29	16.75	17.78	16.71	--  	0.00	6.34	0.49	摩托车	--  	-0.000	
002470	金正大	4.76	208888640	9.02	8.61	0	234509	-0.21	8.54	9.17	8.53	--  	1.16	7.43	0.41	农药化肥	--  	0.000	
000501	鄂武商Ａ	3.20	208487984	19.00	18.41	0	112217	0.16	18.44	19.01	18.22	--  	1.75	4.29	0.59	百货	--  	0.000	
002883	中设股份	5.65	208282880	56.09	53.09	0	37490	-0.47	52.98	58.28	52.52	--  	0.00	10.85	3.00	建筑施工	--  	0.000	
002061	江山化工	2.93	206457824	12.30	11.95	0	170917	0.08	11.81	12.35	11.71	--  	0.22	5.36	0.35	化工原料	--  	0.000	
600215	长春经开	6.56	201669376	10.72	10.06	0	186831	-0.08	10.07	11.07	10.03	--  	0.05	10.34	0.66	园区开发	--  	0.000	
002357	富临运业	4.41	201436800	10.65	10.20	0	188113	-0.27	10.60	11.22	10.38	--  	1.47	8.24	0.45	公路	--  	-0.000	
002697	红旗连锁	3.06	199006144	6.40	6.21	0	315574	0.95	6.19	6.42	6.18	--  	0.31	3.86	0.19	超市连锁	--  	0.000	
002482	广田集团	1.42	184318928	9.30	9.17	0	198022	0.11	9.17	9.45	9.15	--  	0.55	3.27	0.13	装修装饰	--  	0.000	
300283	温州宏丰	4.19	177340080	7.70	7.39	0	234940	1.85	7.26	8.13	7.18	--  	0.15	12.86	0.31	电气设备	--  	-0.000	
02196	复星医药	4.26	174531168	37.950	36.400	500	4600707	0.53	36.400	38.600	36.400	--  	0.00	6.04	1.550	医药医疗	--  	37.950	
600273	嘉化能源	1.43	171633168	9.21	9.08	0	185795	0.00	9.10	9.29	9.10	--  	1.65	2.09	0.13	化工原料	--  	0.000	
603316	诚邦股份	2.13	170346976	18.73	18.34	0	93029	0.43	18.07	18.95	17.52	--  	0.00	7.80	0.39	建筑施工	--  	-0.000	
600611	大众交通	1.65	169621440	5.56	5.47	0	305985	-0.17	5.46	5.59	5.45	--  	1.37	2.56	0.09	公共交通	--  	-0.000	
000952	广济药业	0.72	169575568	16.70	16.58	0	101468	0.24	16.68	16.95	16.46	--  	0.60	2.96	0.12	化学制药	--  	0.000	
300258	精锻科技	1.91	166922208	16.58	16.27	0	100277	-0.17	16.44	16.85	16.34	--  	0.61	3.13	0.31	汽车配件	--  	-0.000	
002871	伟隆股份	3.49	165897040	44.24	42.75	0	37438	-0.33	42.80	46.19	42.30	--  	0.00	9.10	1.49	机械基件	--  	0.000	
002507	涪陵榨菜	2.68	162305056	15.69	15.28	0	104845	-0.05	15.28	15.80	15.13	--  	0.44	4.38	0.41	食品	--  	-0.000	
600998	九州通	3.02	161714384	21.80	21.16	0	74951	-0.13	21.29	21.87	21.15	--  	0.60	3.40	0.64	医药商业	--  	-0.000	
300406	九强生物	5.07	142918304	16.38	15.59	0	86383	-0.05	15.59	17.10	15.59	--  	1.92	9.69	0.79	生物制药	--  	-0.000	
300549	优德精密	4.18	136088400	31.43	30.17	0	44051	-0.09	30.00	31.47	29.72	--  	0.33	5.80	1.26	专用机械	--  	0.000	
600563	法拉电子	3.18	132680400	56.70	54.95	0	23767	0.02	55.08	56.78	54.01	--  	2.00	5.04	1.75	元器件	--  	0.000	
