代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02318	中国平安	1.93	4033600512	66.150	64.900	500	61180960	0.15	64.750	66.250	64.750	--  	0.89	2.31	1.250	保险	--  	66.150	
000100	TCL 集团	4.99	2651761408	4.21	4.01	0	6263618	-0.23	4.01	4.39	4.01	--  	2.00	9.48	0.20	家用电器	--  	0.000	
02628	中国人寿	2.27	2445970688	24.800	24.250	1000	98476928	0.00	24.550	25.100	24.350	--  	0.00	3.09	0.550	保险	--  	24.800	
002285	世联行	8.19	2322157056	12.95	11.97	0	1822660	-0.37	12.40	13.17	12.22	--  	0.67	7.94	0.98	房产服务	--  	-0.000	
600887	伊利股份	5.88	2177767168	29.54	27.90	0	756971	-0.09	27.93	29.61	27.73	--  	2.15	6.74	1.64	乳制品	--  	0.000	
600839	四川长虹	8.29	1726927232	4.05	3.74	0	4307733	0.00	3.72	4.11	3.72	--  	1.07	10.43	0.31	家用电器	--  	0.000	
000687	华讯方舟	6.37	1714275840	16.70	15.70	0	1008944	0.00	16.99	17.27	16.54	--  	0.00	4.65	1.00	通信设备	--  	0.000	
002008	大族激光	5.63	1463788288	47.83	45.28	0	311328	-0.14	45.40	48.28	45.30	--  	0.44	6.58	2.55	电器仪表	--  	0.000	
600604	市北高新	0.74	1140063360	9.56	9.49	0	1188726	-0.30	9.31	10.25	9.12	--  	0.11	11.91	0.07	园区开发	--  	0.000	
000423	东阿阿胶	2.67	1022420544	67.56	65.80	0	152708	0.27	65.80	67.63	65.61	--  	1.37	3.07	1.76	中成药	--  	-0.000	
600028	中国石化	1.37	970496704	5.90	5.82	0	1656179	0.00	5.81	5.92	5.81	--  	1.72	1.89	0.08	石油加工	--  	0.000	
002310	东方园林	2.72	941720192	21.92	21.34	0	427258	0.00	21.45	22.36	21.40	--  	0.14	4.50	0.58	建筑施工	--  	0.000	
600518	康美药业	4.08	909416192	21.18	20.35	0	435526	0.00	20.43	21.20	20.32	--  	1.01	4.32	0.83	中成药	--  	0.000	
002424	贵州百灵	10.03	871178624	19.42	17.65	0	459552	0.00	17.85	19.42	17.84	--  	0.45	8.95	1.77	中成药	--  	0.000	
600332	白云山	6.92	863227776	30.44	28.47	0	290994	0.56	28.54	30.48	28.41	--  	0.98	7.27	1.97	中成药	--  	0.000	
00001	长和	1.29	847114048	102.100	100.800	500	8329384	0.00	101.300	102.800	101.000	--  	0.76	1.79	1.300	综合企业	--  	102.100	
603955	大千生态	3.44	838888000	59.25	57.28	0	139002	-0.98	56.95	63.01	56.81	--  	0.00	10.82	1.97	环境保护	--  	0.000	
300295	三六五网	9.99	823020032	25.76	23.42	0	323233	0.00	24.83	25.76	24.53	--  	0.51	5.25	2.34	互联网	--  	0.000	
601857	中国石油	2.48	822514048	8.25	8.05	0	1007241	-0.11	8.05	8.28	8.03	--  	0.86	3.11	0.20	石油开采	--  	0.000	
002556	辉隆股份	3.62	810728064	9.44	9.11	0	834454	-0.20	8.99	10.02	8.94	--  	0.77	11.86	0.33	其他商业	--  	-0.000	
601628	中国人寿	1.67	778258368	28.69	28.22	0	272536	-0.13	28.30	28.75	28.25	--  	0.85	1.77	0.47	保险	--  	0.000	
01336	新华保险	4.49	766432512	50.000	47.850	100	15453704	0.30	47.600	50.700	47.550	--  	0.00	6.58	2.150	保险	--  	50.000	
000538	云南白药	5.37	749481792	97.10	92.15	0	78907	0.23	92.10	97.10	91.71	--  	0.87	5.85	4.95	中成药	--  	-0.000	
601127	小康股份	8.50	676518720	23.87	22.00	0	284352	0.46	23.70	24.20	23.31	--  	1.34	4.05	1.87	汽车配件	--  	0.000	
300692	中环环保	10.00	658235712	50.93	46.30	0	131543	0.12	46.10	50.93	45.80	--  	0.00	11.08	4.63	环境保护	--  	0.000	
603177	德创环保	4.98	623970752	24.47	23.31	0	256866	1.54	22.60	25.50	22.55	--  	0.43	12.66	1.16	环境保护	--  	-0.000	
