代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	2.45	9315767296	377.000	368.000	100	25043422	-0.42	369.600	379.600	364.600	--  	0.00	4.08	9.000	软件服务	--  	377.000	
02318	中国平安	0.14	3187002880	70.800	70.700	500	45414836	0.00	71.050	71.100	69.350	--  	0.83	2.48	0.100	保险	--  	70.800	
02628	中国人寿	-1.10	2346618368	26.950	27.250	1000	87794112	0.00	27.250	27.250	26.250	--  	0.00	3.67	-0.300	保险	--  	26.950	
00981	中芯国际	2.02	2338169600	14.140	13.860	500	164024800	-0.56	13.980	14.720	13.700	--  	0.00	7.36	0.280	半导体	--  	14.140	
00939	建设银行	-1.02	2125150720	6.780	6.850	1000	314108416	0.00	6.830	6.830	6.720	--  	0.00	1.61	-0.070	银行	--  	6.780	
01398	工商银行	-1.44	1957742720	6.160	6.250	1000	317798752	-0.16	6.220	6.220	6.100	--  	0.00	1.92	-0.090	银行	--  	6.160	
00005	汇丰控股	-0.40	1748126080	75.300	75.600	400	23272416	0.00	75.500	75.500	74.850	--  	1.03	0.86	-0.300	银行	--  	75.300	
00857	中国石油股份	3.03	1704990208	5.440	5.280	2000	317603264	0.18	5.350	5.450	5.280	--  	1.47	3.22	0.160	石油天然气	--  	5.440	
01918	融创中国	-6.87	1685013888	34.550	37.100	1000	48128976	0.14	37.800	37.800	33.750	--  	0.00	10.92	-2.550	地产	--  	34.550	
03988	中国银行	-0.52	1640075520	3.820	3.840	1000	430683104	-0.26	3.840	3.860	3.780	--  	0.00	2.08	-0.020	银行	--  	3.820	
00941	中国移动	-0.25	1477274880	78.650	78.850	500	18807904	0.13	78.850	78.850	77.950	--  	6.13	1.14	-0.200	电讯	--  	78.650	
00388	香港交易所	-0.09	1378897408	224.000	224.200	100	6231597	0.36	223.600	224.000	218.400	--  	1.14	2.50	-0.200	其他金融	--  	224.000	
01299	友邦保险	-0.58	1334600192	59.900	60.250	200	22494914	0.34	60.800	60.800	58.600	--  	0.43	3.65	-0.350	保险	--  	59.900	
02018	瑞声科技	10.02	1280349696	153.700	139.700	500	8618187	-0.52	141.000	155.500	139.100	--  	0.26	11.74	14.000	信息器材	--  	153.700	
02382	舜宇光学科技	4.39	1197370496	123.600	118.400	1000	9864045	-0.32	120.100	124.200	116.500	--  	0.00	6.50	5.200	工业工程	--  	123.600	
03333	中国恒大	-3.25	1192460032	28.250	29.200	1000	42178008	-0.18	29.450	29.450	27.600	--  	0.00	6.34	-0.950	地产	--  	28.250	
00175	吉利汽车	2.27	1085555712	24.750	24.200	1000	44934340	0.00	24.250	24.850	23.550	--  	0.00	5.37	0.550	汽车	--  	24.750	
00883	中国海洋石油	1.47	953586048	11.020	10.860	1000	87100736	0.18	11.000	11.100	10.720	--  	1.81	3.50	0.160	石油天然气	--  	11.020	
03968	招商银行	-0.17	735797376	29.600	29.650	500	25143462	0.00	29.500	29.700	28.800	--  	0.00	3.04	-0.050	银行	--  	29.600	
02238	广汽集团	-2.89	716670656	18.820	19.380	2000	37906024	-0.11	19.420	19.420	18.660	--  	0.00	3.92	-0.560	汽车	--  	18.820	
00386	中国石油化工股份	-0.17	713347712	5.730	5.740	2000	125001400	-0.52	5.740	5.760	5.650	--  	2.01	1.92	-0.010	石油天然气	--  	5.730	
02007	碧桂园	-1.97	683097920	11.920	12.160	1000	57339720	0.00	12.240	12.240	11.680	--  	1.45	4.61	-0.240	地产	--  	11.920	
02601	中国太保	-2.08	678015232	37.750	38.550	200	18030672	-0.26	38.250	38.250	36.950	--  	0.00	3.37	-0.800	保险	--  	37.750	
00762	中国联通	-0.51	664672384	11.720	11.780	2000	56749784	-0.17	11.740	11.820	11.540	--  	0.00	2.38	-0.060	电讯	--  	11.720	
