代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
601318	中国平安	-2.60	9600520192	    14.08	       7377.04亿	          1.29	保险	241	0.16	68.15	69.65	70.18	67.91	69.92	-1.82	68.10	  1.21	1393046	深圳	
601313	江南嘉捷	8.32	5815327744	   351.97	        210.39亿	         28.43	运输设备	23	0.23	52.99	49.50	53.79	48.93	48.90	4.07	52.97	 14.17	1129263	江苏	
002230	科大讯飞	4.37	4767738880	   424.59	        954.59亿	          5.92	软件服务	12258	-0.18	68.74	65.98	69.80	64.80	65.86	2.88	68.74	  1.04	697561	安徽	
000725	京东方Ａ	0.75	4212425216	    21.68	       1872.15亿	          2.31	元器件	63667	0.00	5.39	5.34	5.45	5.29	5.34	0.04	5.38	  0.52	7818463	北京	
002129	中环股份	10.03	3555696128	    48.02	        290.07亿	         12.95	半导体	30410	0.00	--  	10.50	10.97	9.73	9.97	1.00	10.97	  9.58	3425059	天津	
002049	紫光国芯	4.97	3313246208	   107.48	        305.29亿	         11.01	元器件	8266	0.06	50.32	47.20	51.50	47.18	47.93	2.38	50.31	  1.12	663594	河北	
000063	中兴通讯	1.45	3294255360	    27.01	       1152.62亿	          2.85	通信设备	8302	-0.08	33.57	33.30	34.18	33.09	33.08	0.48	33.56	  0.75	978513	深圳	
600030	中信证券	-1.30	3040549632	    21.71	       1863.43亿	          1.61	证券	42	-0.31	18.94	19.12	19.55	18.91	19.19	-0.25	18.94	  0.81	1582708	深圳	
600519	贵州茅台	-1.37	2959771904	    29.34	       7817.95亿	          0.38	白酒	5	0.12	622.87	638.01	638.99	620.13	631.00	-8.65	622.35	  0.80	47193	贵州	
000651	格力电器	-1.93	2935892480	    12.15	       2504.35亿	          1.17	家用电器	9627	0.02	41.64	42.52	42.70	41.50	42.45	-0.82	41.63	  1.00	699908	广东	
600048	保利地产	1.19	2570247168	    13.71	       1511.95亿	          1.71	全国地产	182	0.16	12.75	12.60	13.25	12.50	12.60	0.15	12.75	  1.24	2001432	广东	
000001	平安银行	-2.84	2354299648	     8.74	       2232.15亿	          1.06	银行	58440	0.08	13.01	13.40	13.48	12.96	13.38	-0.38	13.00	  0.95	1784933	深圳	
600460	士兰微	9.97	2323340544	    93.23	        167.87亿	         14.23	半导体	26	0.00	--  	12.16	13.46	12.02	12.24	1.22	13.46	  1.27	1774201	浙江	
