代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	3.89	15586897920	    24.87	       2140.10亿	          7.49	元器件	283408	0.49	6.16	6.03	6.36	5.92	5.92	0.23	6.15	  1.81	25362642	北京	
601318	中国平安	0.20	7608700928	    13.24	       6939.40亿	          1.09	保险	10	0.17	64.09	64.00	65.30	63.13	63.93	0.13	64.06	  1.78	1183832	深圳	
600050	中国联通	4.08	5326366720	    92.70	       1621.54亿	          3.34	电信运营	2827	0.39	7.65	7.35	7.65	7.25	7.35	0.30	7.65	  2.83	7086791	上海	
600519	贵州茅台	-4.24	5099041792	    29.33	       7814.56亿	          0.64	白酒	14	0.06	622.97	643.05	644.00	621.00	649.63	-27.55	622.08	  1.45	81008	贵州	
601766	中国中车	4.78	4372804096	    35.37	       2722.28亿	          1.72	运输设备	92	-0.08	11.20	10.72	11.38	10.71	10.68	0.51	11.19	  2.11	3935960	北京	
600516	方大炭素	4.21	4233585152	    18.60	        500.68亿	          8.88	矿物制品	116	-0.13	28.00	27.20	28.43	26.90	26.86	1.13	27.99	  1.69	1526051	甘肃	
601108	财通证券	5.23	4203096832	    51.07	        823.68亿	         52.69	证券	569	-0.03	22.94	21.60	23.60	20.88	21.81	1.14	22.95	 74.35	1891527	浙江	
000063	中兴通讯	4.72	3950702592	    25.35	       1081.87亿	          3.72	通信设备	18540	0.19	31.51	30.32	31.70	30.02	30.08	1.42	31.50	  1.61	1274931	深圳	
002230	科大讯飞	5.23	3312297984	   323.05	        726.29亿	          5.50	软件服务	8951	-0.09	52.30	50.00	53.00	48.88	49.70	2.60	52.30	  2.38	647788	安徽	
600036	招商银行	-1.10	2890850816	     8.94	       5732.78亿	          0.50	银行	638	0.29	27.82	27.85	28.06	27.51	28.10	-0.31	27.79	  1.75	1039981	深圳	
000651	格力电器	-0.05	2814220800	    13.92	       2631.88亿	          1.08	家用电器	7941	0.05	43.75	43.90	44.30	42.70	43.77	-0.02	43.75	  0.94	645709	广东	
601668	中国建筑	-0.83	2408906240	     8.37	       2877.00亿	          0.85	建筑施工	821	0.21	9.59	9.65	9.66	9.37	9.67	-0.08	9.59	  1.36	2531609	北京	
000858	五 粮 液	-1.46	2253930496	    27.39	       2543.30亿	          0.89	白酒	3381	0.00	67.01	67.50	68.01	66.00	67.99	-0.99	67.00	  1.22	336667	四川	
600309	万华化学	-4.13	2241498112	     9.87	       1027.44亿	          2.28	化工原料	13	0.03	37.56	38.60	38.60	37.41	39.20	-1.62	37.58	  1.62	590962	山东	
002460	赣锋锂业	-1.15	1996401024	    45.99	        615.41亿	          4.58	小金属	2874	-0.17	84.43	83.90	85.88	82.02	85.41	-0.98	84.43	  0.83	237750	江西	
600887	伊利股份	0.56	1916662784	    27.43	       1845.58亿	          1.06	乳制品	964	0.53	30.36	30.15	30.41	29.35	30.19	0.17	30.36	  1.13	639530	内蒙	
000002	万 科Ａ	5.38	1913212416	    21.63	       2818.07亿	          0.70	全国地产	10430	0.10	28.98	27.50	29.00	27.41	27.50	1.48	28.98	  1.67	676711	深圳	
002466	天齐锂业	1.94	1892353408	    35.33	        715.24亿	          2.71	小金属	3589	-0.03	71.93	70.00	72.33	68.28	70.56	1.37	71.93	  1.29	268352	四川	
600030	中信证券	-2.18	1848029696	    21.48	       1718.80亿	          1.08	证券	2633	0.23	17.47	17.80	17.83	17.18	17.86	-0.39	17.47	  1.93	1058999	深圳	
601628	中国人寿	5.09	1840269952	    24.47	       6449.05亿	          0.29	保险	70	0.26	30.95	29.75	31.54	29.50	29.47	1.50	30.97	  2.15	603864	北京	
002797	第一创业	-6.97	1809201792	    99.76	        397.52亿	          8.15	证券	25740	0.89	11.35	11.97	11.98	11.22	12.20	-0.85	11.35	  1.32	1564129	深圳	
601166	兴业银行	-0.23	1765086720	     5.84	       3668.72亿	          0.52	银行	221	0.23	17.66	17.64	17.80	17.54	17.70	-0.04	17.66	  1.38	999749	福建	
000333	美的集团	2.05	1651851008	    15.61	       3374.56亿	          0.52	家用电器	9295	0.19	51.76	51.20	51.76	49.90	50.72	1.04	51.76	  1.09	324993	广东	
603799	华友钴业	-3.08	1644055296	    35.50	        519.66亿	          6.87	小金属	5	-0.09	87.70	87.00	90.42	86.50	90.47	-2.79	87.68	  1.27	186316	浙江	
601398	工商银行	0.97	1641299712	     7.28	      16850.76亿	          0.10	银行	26	0.00	6.25	6.18	6.28	6.15	6.19	0.06	6.25	  1.01	2632339	北京	
002415	海康威视	2.22	1619006336	    51.59	       3396.22亿	          0.60	电器仪表	3860	0.00	36.81	36.30	37.48	36.30	36.00	0.80	36.80	  1.58	437444	浙江	
300059	东方财富	-7.66	1566201728	   101.41	        527.52亿	          3.91	互联网	9745	-0.07	12.31	13.26	13.27	12.22	13.32	-1.02	12.30	  2.63	1246728	上海	
000100	TCL 集团	-1.35	1551724800	    21.15	        537.40亿	          3.87	家用电器	32309	0.00	4.41	4.44	4.54	4.38	4.46	-0.06	4.40	  0.97	3483734	广东	
000001	平安银行	0.00	1484495488	     7.77	       1984.90亿	          0.76	银行	8625	-0.08	11.57	11.55	11.73	11.45	11.56	0.00	11.56	  1.45	1278247	深圳	
600522	中天科技	-4.69	1481482240	    21.29	        404.72亿	          4.96	通信设备	88	0.30	13.21	13.46	13.49	12.92	13.85	-0.65	13.20	  1.82	1129124	江苏	
002304	洋河股份	-3.44	1470994304	    22.88	       1702.75亿	          1.07	白酒	761	0.00	112.99	115.00	115.00	108.70	117.01	-4.02	112.99	  2.01	132116	江苏	
600028	中国石化	2.04	1468973184	    13.38	       5723.91亿	          0.26	石油加工	900	0.00	5.99	5.89	6.01	5.87	5.87	0.12	5.99	  3.00	2467741	北京	
002241	歌尔股份	1.57	1430506880	    38.76	        715.87亿	          2.37	元器件	4711	0.09	22.06	22.40	22.60	21.91	21.72	0.34	22.06	  1.76	643788	山东	
600585	海螺水泥	0.23	1424765056	    10.56	       1042.32亿	          1.37	水泥	15	0.54	26.08	26.06	26.54	25.47	26.00	0.06	26.06	  1.48	548809	安徽	
600487	亨通光电	0.71	1417995008	    31.49	        483.26亿	          3.28	通信设备	7	-0.02	35.55	34.81	35.58	34.15	35.29	0.25	35.54	  1.57	407539	江苏	
002024	苏宁云商	1.10	1404191232	   234.27	       1365.78亿	          1.97	电器连锁	26924	0.82	14.68	14.56	14.67	13.96	14.51	0.16	14.67	  1.34	981085	江苏	
601002	晋亿实业	3.08	1369763712	    48.91	         87.67亿	         15.74	机械基件	165	0.27	11.06	10.52	11.51	10.50	10.73	0.33	11.06	  2.54	1247889	浙江	
002450	康得新	3.32	1359362944	    34.27	        858.81亿	          1.96	化工原料	5760	-0.03	24.30	23.58	24.45	23.41	23.52	0.78	24.30	  1.34	565541	江苏	
600048	保利地产	1.22	1351294592	    11.58	       1277.15亿	          1.08	全国地产	41	0.37	10.77	10.62	10.78	10.53	10.64	0.13	10.77	  1.18	1268823	广东	
300676	华大基因	7.99	1324620928	   174.61	        727.38亿	         18.68	医疗保健	798	0.00	181.80	167.30	184.68	167.30	168.35	13.45	181.80	  2.58	74908	深圳	
601288	农业银行	0.54	1317859968	     5.59	      10997.67亿	          0.12	银行	10	-0.26	3.74	3.72	3.77	3.71	3.72	0.02	3.74	  1.26	3524720	北京	
