代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08476	大洋环球控股	0.82	96833088	1.230	1.220	2000	75856000	3.36	1.320	1.340	1.180	--  	0.00	13.11	0.010	零售	--  	1.230	
08457	健升物流中国	-13.16	64096328	0.330	0.380	10000	176255008	-1.49	0.385	0.400	0.325	--  	0.00	19.74	-0.050	工用支援	--  	0.330	
08137	洪桥集团	-5.06	57421644	1.690	1.780	2000	33398000	-1.74	1.850	1.850	1.660	169740	0.00	10.67	-0.090	工业工程	100000	1.690	
08227	海天天　控股	-6.50	48233084	7.770	8.310	4000	6000000	0.13	8.360	8.430	7.720	--  	0.00	8.54	-0.540	信息器材	--  	7.770	
08480	飞霓控股	20.31	43325804	0.770	0.640	4000	57648000	1.32	0.650	0.820	0.640	--  	0.00	28.13	0.130	纺织服饰	--  	0.770	
08156	众彩股份	-16.85	36607600	0.740	0.890	5000	46640000	-1.33	0.890	0.900	0.700	--  	0.00	22.47	-0.150	酒店及消闲	--  	0.740	
08226	树熊金融集团	-27.94	35991528	0.227	0.315	4000	150744608	0.00	0.320	0.330	0.190	--  	0.00	44.44	-0.088	农业产品	--  	0.227	
08170	KSL HOLDINGS	-0.66	35366392	1.500	1.510	1000	23280000	-0.66	1.590	1.590	1.500	--  	0.00	5.96	-0.010	建筑	--  	1.500	
08275	永勤集团控股	4.21	29363502	0.495	0.475	10000	58450000	0.00	0.485	0.540	0.465	--  	0.00	15.79	0.020	建筑	--  	0.495	
08392	舍图控股	-2.53	24412806	0.385	0.395	10000	61384300	-1.28	0.400	0.440	0.370	--  	0.00	17.72	-0.010	家电及用品	--  	0.385	
08231	节能元件	-17.57	24083102	0.305	0.370	10000	68870000	1.67	0.380	0.470	0.280	--  	0.00	51.35	-0.065	半导体	--  	0.305	
08207	中新控股	-0.96	23340822	1.030	1.040	4000	22714000	0.00	1.040	1.040	1.020	37080	0.00	1.92	-0.010	其他金融	36000	1.030	
08352	成安控股	-16.04	17114510	5.600	6.670	10000	3221000	21.74	6.670	6.670	4.000	--  	0.00	40.03	-1.070	建筑	--  	5.600	
08065	高萌科技	-7.50	16197251	0.740	0.800	5000	20770000	0.00	0.800	0.820	0.740	--  	0.00	10.00	-0.060	软件服务	--  	0.740	
08430	春能控股	-12.22	14801276	0.395	0.450	5000	34975000	0.00	0.450	0.460	0.385	--  	0.00	16.67	-0.055	工用运输	--  	0.395	
08331	飞尚非金属	-0.56	14512201	1.770	1.780	10000	8190000	0.57	1.770	1.790	1.750	--  	0.00	2.25	-0.010	一般金属	--  	1.770	
