代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	2.38	21740034048	430.000	420.000	100	50468368	0.19	425.000	439.600	420.800	--  	0.00	4.48	10.000	软件服务	--  	430.000	
02318	中国平安	8.84	9412908032	86.200	79.200	500	112853128	0.88	79.650	86.350	79.550	--  	0.00	8.59	7.000	保险	--  	86.200	
00388	香港交易所	5.52	6796375552	244.800	232.000	100	28249976	0.66	232.600	245.000	232.000	--  	0.00	5.60	12.800	其他金融	--  	244.800	
01398	工商银行	1.80	2956721920	6.230	6.120	1000	476372352	-0.32	6.140	6.270	6.100	--  	0.00	2.78	0.110	银行	--  	6.230	
00939	建设银行	2.53	2520911104	6.900	6.730	1000	367868896	0.58	6.770	6.900	6.760	--  	0.00	2.08	0.170	银行	--  	6.900	
01299	友邦保险	4.29	2481968128	68.100	65.300	200	37069080	0.00	66.000	68.200	65.550	--  	0.38	4.06	2.800	保险	--  	68.100	
00005	汇丰控股	0.67	2434213120	75.600	75.100	400	32409934	-0.07	75.200	75.800	74.800	--  	1.03	1.33	0.500	银行	--  	75.600	
02628	中国人寿	3.01	2427220992	27.350	26.550	1000	89508720	-0.18	26.600	27.450	26.500	--  	0.00	3.58	0.800	保险	--  	27.350	
00175	吉利汽车	3.58	1998385280	28.950	27.950	1000	69391088	0.35	28.350	29.200	28.100	--  	0.00	3.94	1.000	汽车	--  	28.950	
00763	中兴通讯	8.75	1787019520	32.300	29.700	200	56495680	-0.15	29.900	32.600	29.700	--  	0.00	9.76	2.600	信息器材	--  	32.300	
03988	中国银行	1.87	1766228224	3.820	3.750	1000	465834048	0.26	3.750	3.830	3.750	--  	0.00	2.13	0.070	银行	--  	3.820	
02601	中国太保	7.53	1747248512	41.400	38.500	200	43036208	-0.36	38.450	41.800	38.450	--  	0.00	8.70	2.900	保险	--  	41.400	
01211	比亚迪股份	2.70	1498762240	76.150	74.150	500	19677684	-0.26	75.100	77.350	74.600	--  	0.00	3.71	2.000	汽车	--  	76.150	
01336	新华保险	5.16	1234130816	56.000	53.250	100	22400516	0.72	53.300	56.000	53.300	--  	0.00	5.07	2.750	保险	--  	56.000	
02858	易鑫集团	-7.53	1107053696	7.120	7.700	500	151973104	0.56	7.730	7.730	6.980	--  	0.00	9.74	-0.580	其他金融	--  	7.120	
01918	融创中国	6.56	983414720	38.200	35.850	1000	26416990	0.92	36.400	38.200	35.850	--  	0.00	6.56	2.350	地产	--  	38.200	
00941	中国移动	0.32	965660352	78.300	78.050	500	12363572	0.00	78.250	78.400	77.800	--  	6.16	0.77	0.250	电讯	--  	78.300	
03968	招商银行	2.80	964343872	33.000	32.100	500	29411438	-0.30	32.200	33.250	31.800	--  	0.00	4.52	0.900	银行	--  	33.000	
02382	舜宇光学科技	2.23	935581952	146.800	143.600	1000	6370662	0.20	144.000	148.600	144.000	--  	0.00	3.20	3.200	工业工程	--  	146.800	
02018	瑞声科技	1.55	915916928	176.800	174.100	500	5206105	0.28	174.100	177.600	173.500	--  	0.23	2.35	2.700	信息器材	--  	176.800	
00981	中芯国际	-0.51	885238784	11.700	11.760	500	75915568	0.52	11.740	12.020	11.380	--  	0.00	5.44	-0.060	半导体	--  	11.700	
00966	中国太平	11.03	843335616	32.200	29.000	200	27176284	0.94	29.550	32.200	29.000	--  	0.00	11.03	3.200	保险	--  	32.200	
01288	农业银行	0.55	794471424	3.660	3.640	1000	216407904	-0.81	3.650	3.700	3.630	--  	0.00	1.92	0.020	银行	--  	3.660	
00857	中国石油股份	0.58	782021696	5.190	5.160	2000	152067808	0.00	5.150	5.210	5.100	--  	0.00	2.13	0.030	石油天然气	--  	5.190	
06030	中信证券	6.80	765959168	17.580	16.460	500	44223060	-0.34	16.480	17.660	16.400	--  	0.00	7.65	1.120	其他金融	--  	17.580	
03993	洛阳钼业	-4.69	764718464	4.470	4.690	3000	172479280	0.45	4.690	4.700	4.310	--  	0.00	8.32	-0.220	一般金属	--  	4.470	
00883	中国海洋石油	0.57	674387584	10.620	10.560	1000	63990424	0.76	10.420	10.620	10.420	--  	1.88	1.89	0.060	石油天然气	--  	10.620	
00386	中国石油化工股份	0.92	644457664	5.490	5.440	2000	118383360	0.00	5.450	5.490	5.400	--  	0.00	1.65	0.050	石油天然气	--  	5.490	
00688	中国海外发展	1.90	633329600	24.150	23.700	2000	26420336	0.00	23.650	24.250	23.600	--  	1.45	2.74	0.450	地产	--  	24.150	
00772	阅文集团	-3.08	627945984	92.950	95.900	200	6677785	-0.11	95.500	95.650	92.800	--  	0.00	2.97	-2.950	软件服务	--  	92.950	
03333	中国恒大	1.56	623358976	29.300	28.850	1000	21489284	0.00	29.000	29.600	28.400	--  	0.00	4.16	0.450	地产	--  	29.300	
02689	玖龙纸业	-1.60	615880320	12.280	12.480	1000	50429736	0.00	12.500	12.600	11.920	--  	2.41	5.45	-0.200	原材料	--  	12.280	
00027	银河娱乐	0.34	602533504	58.200	58.000	1000	10385665	0.09	58.200	58.600	57.300	--  	0.00	2.24	0.200	酒店及消闲	--  	58.200	
01109	华润置地	0.00	540841664	21.700	21.700	2000	24965194	-0.46	21.900	22.000	21.450	--  	0.46	2.53	0.000	地产	--  	21.700	
01099	国药控股	-1.73	527652288	31.300	31.850	400	16812140	-0.16	32.250	32.300	30.900	--  	0.00	4.40	-0.550	医药医疗	--  	31.300	
01928	金沙中国有限公司	-0.27	524337568	37.200	37.300	400	14112496	-0.13	37.100	37.400	36.850	--  	0.00	1.47	-0.100	酒店及消闲	--  	37.200	
02388	中银香港	1.35	514217984	37.500	37.000	500	13778864	0.13	36.800	37.600	36.800	--  	1.71	2.16	0.500	银行	--  	37.500	
02007	碧桂园	0.61	514210016	13.140	13.060	1000	39293908	-0.15	13.060	13.200	12.900	--  	1.32	2.30	0.080	地产	--  	13.140	
00656	复星国际	6.81	512492416	18.200	17.040	500	28514498	0.11	17.280	18.240	17.200	--  	0.00	6.10	1.160	综合企业	--  	18.200	
02328	中国财险	4.47	496127936	15.880	15.200	2000	31612706	0.25	15.360	15.880	15.300	--  	0.00	3.82	0.680	保险	--  	15.880	
01088	中国神华	1.27	492376448	19.180	18.940	500	25640292	-0.10	18.880	19.440	18.880	--  	0.00	2.96	0.240	煤炭	--  	19.180	
02202	万科企业	7.37	485201888	29.150	27.150	100	16977682	-0.34	27.100	29.300	27.100	--  	0.00	8.10	2.000	地产	--  	29.150	
03888	金山软件	-0.69	483936672	21.550	21.700	1000	22199068	-0.23	21.700	22.250	21.200	--  	0.00	4.84	-0.150	软件服务	--  	21.550	
00016	新鸿基地产	0.88	478897632	126.400	125.300	1000	3802665	-0.16	126.600	126.800	124.700	--  	2.37	1.68	1.100	地产	--  	126.400	
02238	广汽集团	-0.24	462546880	20.450	20.500	2000	22712144	0.49	20.600	20.750	19.980	--  	0.00	3.76	-0.050	汽车	--  	20.450	
03800	保利协鑫能源	-4.03	451960896	1.430	1.490	1000	312383968	0.00	1.520	1.520	1.390	--  	0.00	8.72	-0.060	工业工程	--  	1.430	
00762	中国联通	0.69	438267264	11.720	11.640	2000	37493400	0.17	11.560	11.800	11.560	--  	0.00	2.06	0.080	电讯	--  	11.720	
03323	中国建材	-1.81	422478240	7.060	7.190	2000	59457548	-0.28	7.270	7.320	6.910	--  	0.00	5.70	-0.130	建筑	--  	7.060	
00868	信义玻璃	9.04	421607424	8.560	7.850	2000	50985048	0.47	7.920	8.620	7.860	--  	2.34	9.68	0.710	工业工程	--  	8.560	
01093	石药集团	3.02	415118592	16.380	15.900	2000	25261480	-0.12	15.980	16.700	15.980	--  	0.00	4.53	0.480	医药医疗	--  	16.380	
06808	高鑫零售	-4.00	409946016	7.920	8.250	500	51170752	-0.25	8.380	8.420	7.700	--  	0.00	8.73	-0.330	零售	--  	7.920	
00914	海螺水泥	0.57	408198720	35.450	35.250	500	11450504	0.42	35.400	36.350	35.050	--  	0.00	3.69	0.200	建筑	--  	35.450	
01988	民生银行	1.48	402066880	7.560	7.450	500	53247064	-0.26	7.450	7.590	7.450	--  	0.00	1.88	0.110	银行	--  	7.560	
06886	HTSC	5.57	398586784	16.680	15.800	200	24097536	-0.12	15.760	17.020	15.740	--  	0.00	8.10	0.880	其他金融	--  	16.680	
01766	中国中车	-0.71	397400736	7.030	7.080	1000	56479376	-0.14	7.110	7.190	6.980	--  	0.00	2.97	-0.050	工业工程	--  	7.030	
02600	中国铝业	3.55	387771392	5.250	5.070	2000	76663960	0.19	5.070	5.250	4.850	--  	0.00	7.89	0.180	一般金属	--  	5.250	
01114	BRILLIANCE CHI	1.13	375008576	22.400	22.150	2000	16891328	0.67	22.100	22.450	21.800	--  	0.49	2.93	0.250	汽车	--  	22.400	
01177	中国生物制药	4.72	371902720	11.540	11.020	1000	32705258	0.17	10.960	11.620	10.960	--  	0.00	5.99	0.520	医药医疗	--  	11.540	
01800	中国交通建设	-0.23	330222880	8.640	8.660	1000	38379192	-0.12	8.710	8.710	8.560	--  	0.00	1.73	-0.020	建筑	--  	8.640	
00001	长和	0.10	327674112	97.800	97.700	500	3354075	-0.05	98.500	98.500	97.350	--  	0.80	1.18	0.100	综合企业	--  	97.800	
06060	众安在线	-1.96	324063968	72.500	73.950	100	4449187	-0.14	73.600	73.950	72.050	33138586	0.00	2.57	-1.450	保险	454800	72.500	
00288	万洲国际	1.71	310880992	7.750	7.620	500	40338704	0.26	7.660	7.770	7.610	--  	0.65	2.10	0.130	农业产品	--  	7.750	
01357	美图公司	0.54	301045344	11.220	11.160	500	26986214	0.72	11.200	11.260	11.040	--  	0.00	1.97	0.060	软件服务	--  	11.220	
01113	长实集团	0.08	300551872	65.300	65.250	500	4608653	0.23	65.950	65.950	64.800	--  	0.64	1.76	0.050	地产	--  	65.300	
00136	恒腾网络	-5.97	284713600	0.315	0.335	4000	900921984	0.00	0.340	0.340	0.305	--  	0.00	10.45	-0.020	家电及用品	--  	0.315	
02319	蒙牛乳业	3.88	284535392	21.400	20.600	1000	13552036	0.47	20.600	21.400	20.450	--  	0.00	4.61	0.800	食物饮品	--  	21.400	
02333	长城汽车	0.22	283467968	8.910	8.890	500	31941568	0.11	8.850	8.970	8.820	--  	0.00	1.69	0.020	汽车	--  	8.910	
06881	中国银河	2.42	282629280	6.350	6.200	500	44364000	-0.63	6.200	6.450	6.200	--  	0.00	4.03	0.150	其他金融	--  	6.350	
01055	中国南方航空股份	0.45	276955264	6.690	6.660	2000	41038400	0.15	6.700	6.910	6.600	--  	0.00	4.65	0.030	运输	--  	6.690	
00285	比亚迪电子	-3.11	275744256	20.250	20.900	500	13447508	0.00	21.150	21.400	20.200	--  	0.00	5.74	-0.650	信息器材	--  	20.250	
00004	九龙仓集团	-0.77	273655808	25.900	26.100	1000	10601050	-0.19	25.850	26.150	25.400	--  	2.82	2.87	-0.200	地产	--  	25.900	
01339	中国人民保险集团	3.52	263542656	4.120	3.980	1000	64896872	0.00	4.000	4.140	3.970	--  	0.00	4.27	0.140	保险	--  	4.120	
03908	中金公司	2.77	261880160	17.780	17.300	400	14827967	-0.45	17.300	17.920	17.100	--  	0.00	4.74	0.480	其他金融	--  	17.780	
00151	中国旺旺	-5.65	245196384	6.010	6.370	1000	40977100	0.00	6.200	6.200	5.850	--  	0.63	5.49	-0.360	食物饮品	--  	6.010	
06869	长飞光纤光缆	6.44	237174784	41.300	38.800	500	5828000	0.73	38.800	41.500	38.800	--  	0.00	6.96	2.500	信息器材	--  	41.300	
00998	中信银行	1.00	234782080	5.060	5.010	1000	46573980	0.00	5.010	5.070	5.000	--  	0.00	1.40	0.050	银行	--  	5.060	
00753	中国国航	1.85	231432240	8.260	8.110	2000	27666580	-0.36	8.190	8.460	8.110	--  	0.00	4.32	0.150	运输	--  	8.260	
06837	海通证券	1.92	229409744	11.680	11.460	400	19546800	-0.68	11.600	11.920	11.460	--  	0.00	4.01	0.220	其他金融	--  	11.680	
03799	达利食品	-0.92	227600272	6.430	6.490	500	35204500	-0.31	6.660	6.660	6.410	--  	1.56	3.85	-0.060	食物饮品	--  	6.430	
00017	新世界发展	1.75	226110144	11.660	11.460	1000	19501428	0.00	11.460	11.720	11.400	--  	2.83	2.79	0.200	地产	--  	11.660	
00148	建滔化工	3.23	223078176	46.400	44.950	500	4836374	0.00	46.000	46.500	45.550	--  	1.29	2.11	1.450	工业工程	--  	46.400	
00728	中国电信	-0.26	220932192	3.800	3.810	2000	58042700	0.00	3.820	3.840	3.780	--  	0.00	1.57	-0.010	电讯	--  	3.800	
03358	荣威国际	14.71	220726576	3.900	3.400	500	59264500	0.78	3.460	3.950	3.430	--  	0.00	15.29	0.500	酒店及消闲	--  	3.900	
00012	恒基地产	-0.29	212857600	51.450	51.600	1000	4157787	-0.10	51.600	51.600	50.750	--  	0.93	1.65	-0.150	地产	--  	51.450	
03328	交通银行	0.69	191261008	5.800	5.760	1000	32991572	-0.17	5.760	5.820	5.760	--  	0.00	1.04	0.040	银行	--  	5.800	
00992	联想集团	0.46	191077312	4.410	4.390	2000	43365636	0.23	4.380	4.450	4.360	--  	1.36	2.05	0.020	信息器材	--  	4.410	
00522	ASM PACIFIC	-0.96	189604416	124.000	125.200	100	1522700	0.00	125.200	127.500	123.600	--  	0.00	3.12	-1.200	半导体	--  	124.000	
02899	紫金矿业	-1.56	187681072	2.520	2.560	2000	74708704	0.00	2.570	2.570	2.490	--  	0.00	3.13	-0.040	黄金贵金属	--  	2.520	
00135	昆仑能源	-1.38	185380496	6.420	6.510	2000	29045502	0.16	6.500	6.500	6.250	--  	0.00	3.84	-0.090	石油天然气	--  	6.420	
01462	金诚控股	1.02	183236624	3.970	3.930	2000	46336000	0.00	3.930	3.980	3.920	7940	0.00	1.53	0.040	建筑	2000	3.970	
00003	香港中华煤气	0.27	182781824	14.760	14.720	1000	12418624	0.14	14.720	14.760	14.680	--  	0.81	0.54	0.040	公用事业	--  	14.760	
00902	华能国际电力股份	-0.94	182277552	5.290	5.340	2000	34698000	-0.19	5.260	5.310	5.200	--  	0.00	2.06	-0.050	公用事业	--  	5.290	
00011	恒生银行	-0.16	178049984	184.500	184.800	100	966829	-0.22	184.400	185.500	182.900	--  	1.30	1.41	-0.300	银行	--  	184.500	
00607	丰盛控股	0.61	177684336	3.300	3.280	2500	54140000	0.61	3.280	3.300	3.260	--  	0.00	1.22	0.020	地产	--  	3.300	
02607	上海医药	2.36	174148784	19.940	19.480	100	8749582	-0.30	19.500	20.150	19.500	--  	0.00	3.34	0.460	医药医疗	--  	19.940	
00932	御药堂	0.27	168191568	7.350	7.330	4000	22868000	0.00	7.330	7.370	7.330	1647400	0.00	0.55	0.020	医药医疗	224000	7.350	
00066	港铁公司	-0.11	168064944	45.050	45.100	500	3746582	0.11	45.000	45.150	44.650	--  	0.55	1.11	-0.050	运输	--  	45.050	
00669	创科实业	0.21	167648656	48.400	48.300	500	3487454	0.52	48.800	48.800	47.550	--  	0.57	2.59	0.100	家电及用品	--  	48.400	
02338	潍柴动力	-1.50	164568480	8.550	8.680	1000	19118708	-0.12	8.770	8.820	8.490	--  	0.00	3.80	-0.130	工业工程	--  	8.550	
01169	海尔电器	3.18	164238992	22.700	22.000	1000	7295544	-0.22	22.000	22.800	21.900	--  	0.00	4.09	0.700	家电及用品	--  	22.700	
02314	理文造纸	0.46	163849456	8.760	8.720	1000	18822884	0.34	8.840	8.840	8.570	--  	1.94	3.10	0.040	原材料	--  	8.760	
01186	中国铁建	-0.22	163623776	8.950	8.970	500	18274000	0.11	9.000	9.020	8.910	--  	0.00	1.23	-0.020	建筑	--  	8.950	
00268	金蝶国际	0.90	161880320	4.470	4.430	2000	36931280	0.22	4.430	4.490	4.260	--  	0.00	5.19	0.040	软件服务	--  	4.470	
06088	FIT HON TENG	0.32	157476336	6.220	6.200	1000	25158250	0.16	6.200	6.400	6.100	--  	0.00	4.84	0.020	信息器材	--  	6.220	
01337	雷蛇	-0.24	157231616	4.100	4.110	1000	37632800	-0.24	4.110	4.300	4.100	--  	0.00	4.87	-0.010	信息器材	--  	4.100	
00002	中电控股	0.19	156713664	79.200	79.050	500	1982869	-0.06	79.300	79.300	78.700	--  	0.74	0.76	0.150	公用事业	--  	79.200	
03311	中国建筑国际	-0.59	155190368	10.060	10.120	2000	15484033	0.20	10.140	10.140	9.950	--  	1.49	1.88	-0.060	建筑	--  	10.060	
02799	中国华融	0.28	154355056	3.630	3.620	1000	42487000	-0.27	3.650	3.670	3.610	--  	0.00	1.66	0.010	其他金融	--  	3.630	
00006	电能实业	-0.15	154233488	66.600	66.700	500	2322906	0.00	66.600	66.900	66.200	--  	12.42	1.05	-0.100	公用事业	--  	66.600	
00586	海螺创业	3.29	152627040	16.940	16.400	500	9082922	0.47	16.460	16.940	16.460	--  	0.00	2.93	0.540	工业工程	--  	16.940	
01128	永利澳门	0.00	151322000	22.650	22.650	400	6720952	0.22	22.450	22.700	22.300	--  	0.93	1.77	0.000	酒店及消闲	--  	22.650	
02313	申洲国际	3.33	144548096	77.500	75.000	1000	1878586	0.58	75.550	77.650	75.550	--  	0.90	2.80	2.500	纺织服饰	--  	77.500	
00425	敏实集团	2.15	143089424	45.050	44.100	2000	3191300	0.00	44.500	45.400	44.200	--  	0.00	2.72	0.950	汽车	--  	45.050	
00806	惠理集团	4.24	137134336	8.350	8.010	1000	16488073	0.24	8.130	8.410	8.080	--  	0.00	4.12	0.340	其他金融	--  	8.350	
00670	中国东方航空股份	2.08	136568064	4.420	4.330	2000	30752000	-0.23	4.320	4.550	4.300	--  	0.00	5.77	0.090	运输	--  	4.420	
01044	恒安国际	0.26	135507792	76.200	76.000	500	1773098	-0.07	76.550	77.200	75.700	--  	1.44	1.97	0.200	纺织服饰	--  	76.200	
01171	兖州煤业股份	0.83	130761984	7.280	7.220	2000	17927880	-0.41	7.250	7.350	7.230	--  	0.00	1.66	0.060	煤炭	--  	7.280	
03383	雅居乐集团	0.33	129028456	12.000	11.960	2000	10803521	0.50	12.000	12.180	11.780	--  	1.83	3.34	0.040	地产	--  	12.000	
01038	长江基建集团	-0.52	128943992	67.450	67.800	500	1915547	-0.07	67.800	67.800	67.200	--  	0.99	0.88	-0.350	公用事业	--  	67.450	
00799	IGG	1.31	125972800	9.290	9.170	1000	13581606	0.00	9.000	9.380	9.000	--  	3.77	4.14	0.120	软件服务	--  	9.290	
02186	绿叶制药	-3.38	125014704	5.140	5.320	500	24189018	-0.39	5.310	5.340	5.070	--  	0.64	5.08	-0.180	医药医疗	--  	5.140	
00582	蓝鼎国际	4.41	124781448	0.355	0.340	60000	356218016	2.90	0.340	0.360	0.340	--  	0.00	5.88	0.015	酒店及消闲	--  	0.355	
00732	信利国际	3.55	123797296	3.790	3.660	2000	33349000	0.80	3.680	3.800	3.630	--  	0.00	4.64	0.130	信息器材	--  	3.790	
00960	龙湖地产	0.64	122771664	18.980	18.860	500	6466551	-0.11	19.040	19.080	18.740	--  	1.21	1.80	0.120	地产	--  	18.980	
00347	鞍钢股份	1.76	122277136	6.920	6.800	2000	17777980	0.29	6.830	6.950	6.830	--  	0.00	1.76	0.120	一般金属	--  	6.920	
00019	太古股份公司Ａ	-0.74	118288992	74.050	74.600	500	1599198	0.07	74.400	74.550	73.600	--  	1.35	1.27	-0.550	综合企业	--  	74.050	
01728	正通汽车	-3.33	116269400	8.700	9.000	500	13340582	0.35	9.020	9.140	8.590	--  	0.00	6.11	-0.300	汽车	--  	8.700	
00916	龙源电力	0.38	116102560	5.350	5.330	1000	21749058	0.00	5.360	5.380	5.300	--  	0.00	1.50	0.020	公用事业	--  	5.350	
00291	华润啤酒	1.15	115852024	21.950	21.700	2000	5299434	0.46	21.600	22.150	21.550	--  	0.37	2.76	0.250	食物饮品	--  	21.950	
00486	RUSAL	-2.39	115470640	5.300	5.430	1000	21875556	-0.19	5.270	5.330	5.170	18265370	2.91	2.95	-0.130	一般金属	3461000	5.300	
01929	周大福	5.64	115246320	8.800	8.330	200	13307965	0.00	8.410	8.810	8.340	--  	3.41	5.64	0.470	纺织服饰	--  	8.800	
00144	招商局港口	-0.73	113415912	20.400	20.550	2000	5510836	0.00	20.800	21.000	20.300	--  	7.70	3.41	-0.150	工用运输	--  	20.400	
00358	江西铜业股份	0.52	113229184	11.520	11.460	1000	9912898	0.52	11.500	11.600	11.300	--  	0.00	2.62	0.060	一般金属	--  	11.520	
00390	中国中铁	0.35	111208560	5.790	5.770	1000	19332704	0.00	5.750	5.800	5.700	--  	0.00	1.73	0.020	建筑	--  	5.790	
06823	香港电讯－ＳＳ	-0.42	110289600	9.550	9.590	1000	11517352	-0.31	9.610	9.620	9.540	8335111	2.94	0.83	-0.040	电讯	870000	9.550	
01359	中国信达	1.38	109554664	2.930	2.890	1000	37406000	-0.68	2.900	2.950	2.890	--  	0.00	2.08	0.040	其他金融	--  	2.930	
01818	招金矿业	-3.23	109107856	5.990	6.190	500	18245894	0.34	6.170	6.220	5.900	--  	0.00	5.17	-0.200	黄金贵金属	--  	5.990	
02020	安踏体育	2.22	108814888	36.800	36.000	1000	2983340	0.27	36.050	36.800	35.850	--  	1.11	2.64	0.800	纺织服饰	--  	36.800	
02342	京信通信	7.95	108351272	1.630	1.510	2000	68267320	0.62	1.510	1.630	1.510	2193440	0.00	7.95	0.120	信息器材	1388000	1.630	
01030	新城发展控股	-1.62	107448864	4.870	4.950	2000	21882000	0.62	4.970	5.050	4.810	--  	0.00	4.85	-0.080		--  	4.870	
02208	金风科技	1.57	106472760	11.660	11.480	200	9147973	0.17	11.480	11.900	11.440	--  	0.00	4.01	0.180	工业工程	--  	11.660	
01316	耐世特	0.00	105536624	17.740	17.740	1000	5977000	0.57	17.700	17.840	17.420	--  	0.00	2.37	0.000	汽车	--  	17.740	
00813	世茂房地产	-0.39	103581200	15.220	15.280	500	6834260	-0.26	15.240	15.300	15.000	--  	2.63	1.96	-0.060	地产	--  	15.220	
03320	华润医药	2.62	101734496	10.200	9.940	500	10001000	0.39	9.980	10.300	9.980	--  	0.00	3.22	0.260	医药医疗	--  	10.200	
02888	渣打集团	0.54	100968368	74.600	74.200	50	1355047	0.07	74.650	74.650	74.300	--  	0.00	0.47	0.400	银行	--  	74.600	
00322	康师傅控股	0.45	98039440	13.500	13.440	2000	7278700	-0.15	13.580	13.660	13.380	--  	0.00	2.08	0.060	食物饮品	--  	13.500	
00968	信义光能	3.35	96335160	2.780	2.690	2000	34893768	0.00	2.700	2.780	2.690	--  	2.88	3.35	0.090	工业工程	--  	2.780	
01208	五矿资源	-4.78	94493168	3.390	3.560	4000	27419928	0.00	3.600	3.600	3.380	--  	0.00	6.18	-0.170	一般金属	--  	3.390	
00323	马鞍山钢铁股份	-1.43	94277736	3.450	3.500	2000	27265556	0.00	3.570	3.580	3.400	--  	0.00	5.14	-0.050	一般金属	--  	3.450	
02688	新奥能源	3.36	94012392	58.400	56.500	1000	1634000	-0.09	56.600	58.700	56.500	--  	0.00	3.89	1.900	公用事业	--  	58.400	
