代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02822	南方Ａ５０	1.42	1099833984	15.740	15.520	200	70212488	0.00	15.580	15.780	15.540	274403808	0.00	1.55	0.220		17506200	15.740	
02828	恒生Ｈ股	0.51	1052755776	117.400	116.800	200	8944017	-0.09	117.500	118.000	117.100	378071648	0.00	0.77	0.600		3211800	117.400	
03188	华夏沪深三百	0.20	820141056	49.350	49.250	200	16634300	0.20	49.250	49.500	49.100	244402128	0.00	0.81	0.100		4958800	49.350	
02823	安硕Ａ５０	1.46	712900032	15.260	15.040	100	47081664	0.13	15.060	15.260	15.040	51741248	0.00	1.46	0.220		3409900	15.260	
02800	盈富基金	0.51	329917664	29.350	29.200	500	11226153	0.00	29.400	29.500	29.300	167321904	0.00	0.68	0.150		5693500	29.350	
00823	领展房产基金	1.17	272228448	69.200	68.400	500	3943011	0.14	68.950	69.350	68.550	15895276	0.00	1.17	0.800		230000	69.200	
07228	ＦＬ二　三星国指	1.39	52763440	8.020	7.910	200	6569600	-0.12	8.060	8.070	7.980	4166796	0.00	1.14	0.110		520200	8.020	
83188	华夏沪深三百　Ｒ	0.00	37600256	41.850	41.850	200	898703	0.00	41.850	42.050	41.650	7074491	0.00	0.96	0.000		169400	41.850	
00778	置富产业信托	0.43	35589908	9.450	9.410	1000	3782014	0.64	9.400	9.470	9.370	1284570	0.00	1.06	0.040		136000	9.450	
00405	越秀房产信托基金	1.01	30644324	5.020	4.970	1000	6129275	0.00	4.970	5.020	4.960	150300	0.00	1.21	0.050		30000	5.020	
07300	ＦＩ南方恒指	-0.35	29856376	5.640	5.660	100	5305200	0.18	5.640	5.640	5.610	--  	0.00	0.53	-0.020		--  	5.640	
02801	安硕中国ＥＴＦ	1.06	27954298	28.500	28.200	200	977800	0.00	28.700	28.700	28.450	--  	0.00	0.89	0.300		--  	28.500	
02836	安硕印度	2.38	26722022	23.650	23.100	200	1126600	0.00	23.200	23.800	23.200	--  	0.00	2.60	0.550		--  	23.650	
87001	汇贤产业信托	-0.66	26494476	3.020	3.040	1000	8746428	-0.33	3.040	3.040	3.020	--  	0.00	0.66	-0.020		--  	3.020	
02778	冠君产业信托	0.35	21759594	5.690	5.670	1000	3839286	0.35	5.660	5.690	5.630	466580	0.00	1.06	0.020		82000	5.690	
07288	ＦＬ二南方国指	1.27	21089100	9.600	9.480	100	2188900	0.00	9.490	9.670	9.490	7321230	0.00	1.90	0.120		759600	9.600	
02833	恒指ＥＴＦ	0.47	20159578	298.000	296.600	100	67524	0.00	320.000	321.800	297.800	--  	0.00	8.09	1.400		--  	298.000	
82822	南方Ａ５０　Ｒ	1.36	11748074	13.400	13.220	200	885609	0.15	13.080	13.400	13.080	161840	0.00	2.42	0.180		12200	13.400	
03167	南方中国新行业	0.85	9280743	76.700	76.050	50	121050	0.00	76.750	77.100	76.350	--  	0.00	0.99	0.650		--  	76.700	
00435	阳光房地产基金	-0.57	7838501	5.250	5.280	1000	1489000	0.00	5.280	5.300	5.230	--  	0.00	1.33	-0.030		--  	5.250	
03015	ＸＤＢＮ５０印度	2.13	6957201	1245.000	1219.000	5	5600	-0.08	1240.000	1251.000	1235.000	1242000	0.00	1.31	26.000		1000	1245.000	
07230	ＦＬ二未来国指	1.22	5688915	9.970	9.850	100	569100	0.20	10.040	10.040	9.920	1343674	0.00	1.22	0.120		134500	9.970	
07200	ＦＬ二南方恒指	0.90	5338755	11.160	11.060	100	477000	0.00	11.200	11.260	11.140	33420	0.00	1.08	0.100		3000	11.160	
00808	泓富产业信托	-0.30	4650155	3.280	3.290	1000	1418125	0.00	3.280	3.290	3.270	144320	0.00	0.61	-0.010		44000	3.280	
02840	ＳＰＤＲ金ＥＴＦ	0.37	3794285	950.500	947.000	10	3990	0.00	951.000	951.500	950.000	--  	0.00	0.16	3.500		--  	950.500	
03147	南方中创业板	-2.49	3725810	7.830	8.030	200	469600	0.00	8.050	8.060	7.820	--  	0.00	2.99	-0.200		--  	7.830	
02827	Ｘ标智沪深３００	0.13	3689823	38.750	38.700	200	95365	0.00	38.500	38.750	38.500	--  	0.00	0.65	0.050		--  	38.750	
07242	ＦＬ二易方达恒指	1.01	3361225	7.020	6.950	100	476300	0.00	7.050	7.080	7.020	--  	0.00	0.86	0.070		--  	7.020	
