代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	-1.06	10645753856	411.400	415.800	100	25746296	-0.19	416.000	417.000	410.000	--  	0.00	1.68	-4.400	软件服务	--  	411.400	
02318	中国平安	-2.69	4585820672	81.500	83.750	500	56111520	0.68	83.800	83.800	80.850	--  	0.00	3.52	-2.250	保险	--  	81.500	
00005	汇丰控股	0.66	2100404608	76.800	76.300	400	27312992	-0.13	76.600	77.400	76.100	--  	1.01	1.70	0.500	银行	--  	76.800	
00388	香港交易所	-2.51	2059757952	240.800	247.000	100	8476147	-0.25	245.400	246.200	240.800	--  	0.00	2.19	-6.200	其他金融	--  	240.800	
00939	建设银行	-0.86	1573998080	6.950	7.010	1000	226090240	0.00	7.030	7.040	6.910	--  	0.00	1.85	-0.060	银行	--  	6.950	
01398	工商银行	-0.80	1387153280	6.180	6.230	1000	224078992	-0.16	6.200	6.220	6.150	--  	0.00	1.12	-0.050	银行	--  	6.180	
02382	舜宇光学科技	-4.53	1232700800	136.900	143.400	1000	8950324	0.15	143.800	143.800	136.000	--  	0.00	5.44	-6.500	工业工程	--  	136.900	
03333	中国恒大	-7.07	1128592640	26.300	28.300	1000	41984720	-0.19	28.000	28.300	25.700	--  	0.00	9.19	-2.000	地产	--  	26.300	
01299	友邦保险	-0.80	1095959168	67.800	68.350	200	16189101	0.07	67.900	68.200	67.100	--  	0.38	1.61	-0.550	保险	--  	67.800	
00763	中兴通讯	-9.03	1046888384	28.200	31.000	200	35939620	-0.53	30.800	31.000	28.200	--  	0.00	9.03	-2.800	信息器材	--  	28.200	
00175	吉利汽车	-1.62	992516608	27.400	27.850	1000	36185928	0.18	28.100	28.100	27.050	--  	0.00	3.77	-0.450	汽车	--  	27.400	
02628	中国人寿	-1.12	942904960	26.600	26.900	1000	35488044	0.19	27.050	27.050	26.350	--  	0.00	2.60	-0.300	保险	--  	26.600	
03988	中国银行	-0.52	880018496	3.840	3.860	1000	229079456	0.00	3.880	3.880	3.830	--  	0.00	1.30	-0.020	银行	--  	3.840	
03800	保利协鑫能源	-10.56	853977600	1.270	1.420	1000	647208576	0.00	1.430	1.460	1.250	--  	0.00	14.79	-0.150	工业工程	--  	1.270	
