代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	1.32	4558568960	352.000	347.400	100	12989841	0.23	348.200	352.600	348.000	--  	0.00	1.32	4.600	软件服务	--  	352.000	
02318	中国平安	1.28	1944958720	67.000	66.150	500	28976728	-0.15	66.300	67.600	66.300	--  	0.87	1.97	0.850	保险	--  	67.000	
01398	工商银行	0.16	1423084160	6.160	6.150	1000	230752896	-0.16	6.150	6.210	6.130	--  	0.00	1.30	0.010	银行	--  	6.160	
00939	建设银行	0.44	1273284608	6.840	6.810	1000	185828752	0.00	6.860	6.910	6.810	--  	0.00	1.47	0.030	银行	--  	6.840	
00941	中国移动	-0.13	1034449728	78.400	78.500	500	13201740	0.19	78.950	78.950	78.100	--  	6.15	1.08	-0.100	电讯	--  	78.400	
00175	吉利汽车	2.39	1007287488	25.700	25.100	1000	39033104	-0.39	25.200	26.250	25.200	--  	0.00	4.18	0.600	汽车	--  	25.700	
02628	中国人寿	0.80	1000419008	25.300	25.100	1000	39685740	0.40	25.250	25.350	25.000	--  	0.00	1.39	0.200	保险	--  	25.300	
00656	复星国际	8.97	883182080	19.920	18.280	500	45153996	0.30	18.660	19.960	18.600	--  	0.00	7.44	1.640	综合企业	--  	19.920	
03988	中国银行	0.25	876048256	3.980	3.970	1000	219994464	0.00	3.980	4.010	3.950	--  	0.00	1.51	0.010	银行	--  	3.980	
00883	中国海洋石油	2.52	815708608	10.160	9.910	1000	80656648	0.20	9.970	10.180	9.970	--  	1.97	2.12	0.250	石油天然气	--  	10.160	
00005	汇丰控股	0.26	801122304	76.700	76.500	400	10451638	-0.13	76.500	76.900	76.400	--  	1.01	0.65	0.200	银行	--  	76.700	
01918	融创中国	-0.48	787223104	41.700	41.900	1000	18483740	-0.60	42.800	43.550	41.600	--  	0.00	4.65	-0.200	地产	--  	41.700	
00388	香港交易所	-0.18	676549120	220.000	220.400	100	3070019	0.09	221.800	222.000	219.200	--  	1.16	1.27	-0.400	其他金融	--  	220.000	
02382	舜宇光学科技	-0.61	651891136	113.700	114.400	1000	5776207	0.09	114.900	115.200	111.000	--  	0.00	3.67	-0.700	工业工程	--  	113.700	
00763	中兴通讯	3.51	644965184	25.050	24.200	200	26081608	0.00	24.500	25.150	24.200	--  	0.00	3.93	0.850	信息器材	--  	25.050	
00902	华能国际电力股份	3.83	637914496	5.150	4.960	2000	124051032	-0.39	5.020	5.190	5.020	--  	0.00	3.43	0.190	公用事业	--  	5.150	
02007	碧桂园	-1.35	637398016	13.200	13.380	1000	47477780	-0.15	13.480	13.800	13.100	--  	1.31	5.23	-0.180	地产	--  	13.200	
01299	友邦保险	0.60	626273984	59.100	58.750	200	10612336	0.34	58.750	59.400	58.500	--  	0.43	1.53	0.350	保险	--  	59.100	
00688	中国海外发展	2.35	624369344	26.150	25.550	2000	23910030	-0.38	25.800	26.350	25.800	--  	1.34	2.15	0.600	地产	--  	26.150	
01211	比亚迪股份	1.35	624153152	71.300	70.350	500	8701878	0.28	70.550	73.200	70.550	--  	0.00	3.77	0.950	汽车	--  	71.300	
03333	中国恒大	-0.48	607843264	31.400	31.550	1000	19116412	-0.32	32.050	32.500	31.200	--  	0.00	4.12	-0.150	地产	--  	31.400	
03968	招商银行	1.82	607830016	30.850	30.300	500	19799078	-0.64	30.250	31.100	30.100	--  	0.00	3.30	0.550	银行	--  	30.850	
03993	洛阳钼业	3.37	455234432	5.220	5.050	3000	87558888	0.19	5.130	5.270	5.080	--  	0.00	3.76	0.170	一般金属	--  	5.220	
01113	长实集团	-0.93	439030112	64.100	64.700	500	6833597	0.08	64.900	64.900	63.850	--  	0.66	1.62	-0.600	地产	--  	64.100	
02018	瑞声科技	-0.80	409428768	135.700	136.800	500	3028359	0.00	138.400	138.500	133.700	--  	0.29	3.51	-1.100	信息器材	--  	135.700	
02666	环球医疗	10.99	408438464	7.880	7.100	500	54066000	0.38	7.240	7.920	7.180	--  	0.00	10.42	0.780	其他金融	--  	7.880	
02202	万科企业	3.10	394026496	28.300	27.450	100	13935474	-0.53	27.500	29.000	27.500	--  	0.00	5.46	0.850	地产	--  	28.300	
02601	中国太保	0.68	387136768	37.200	36.950	200	10404048	0.00	36.900	37.500	36.900	--  	0.00	1.62	0.250	保险	--  	37.200	
01928	金沙中国有限公司	0.94	376772832	37.750	37.400	400	10008660	0.13	37.600	37.800	37.400	--  	0.00	1.07	0.350	酒店及消闲	--  	37.750	
02238	广汽集团	0.25	373818112	20.450	20.400	2000	17992552	-0.97	20.500	21.400	20.300	--  	0.57	5.39	0.050	汽车	--  	20.450	
00857	中国石油股份	0.81	365714688	4.970	4.930	2000	73665448	0.20	4.960	4.980	4.930	--  	1.61	1.01	0.040	石油天然气	--  	4.970	
00027	银河娱乐	0.19	357155392	53.100	53.000	1000	6713046	-0.19	53.200	53.500	52.900	--  	0.00	1.13	0.100	酒店及消闲	--  	53.100	
00386	中国石油化工股份	0.00	348501440	5.670	5.670	2000	61506696	0.00	5.690	5.700	5.640	--  	2.03	1.06	0.000	石油天然气	--  	5.670	
00001	长和	-0.40	335481536	100.100	100.500	500	3346828	0.10	101.300	101.300	99.900	--  	0.78	1.39	-0.400	综合企业	--  	100.100	
03323	中国建材	3.45	335314848	6.890	6.660	2000	48703408	0.58	6.750	7.010	6.740	--  	0.00	4.05	0.230	建筑	--  	6.890	
02388	中银香港	0.79	328737728	38.400	38.100	500	8567295	0.13	38.150	38.550	38.100	--  	1.67	1.18	0.300	银行	--  	38.400	
