代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08027	吉辉控股	-26.17	60153804	0.110	0.149	5000	364900000	-4.35	0.153	0.200	0.060	--  	0.00	93.96	-0.039	支援服务	--  	0.110	
08207	中新控股	0.00	56023404	1.020	1.020	4000	55156000	0.00	1.010	1.040	1.010	155040	0.00	2.94	0.000	其他金融	152000	1.020	
08118	濠亮环球	100.0	43553324	0.600	0.300	8000	83552000	0.00	0.450	0.650	0.400	--  	0.00	83.33	0.300	家电及用品	--  	0.600	
08400	亚洲先锋娱乐	-1.61	40991032	0.305	0.310	10000	123882000	1.67	0.315	0.400	0.295	--  	0.00	33.87	-0.005	酒店及消闲	--  	0.305	
08167	中国新电信	0.00	33647832	0.199	0.199	4000	168340000	1.53	0.202	0.202	0.193	--  	0.00	4.52	0.000	信息器材	--  	0.199	
08469	盛业资本	3.13	32124682	5.610	5.440	2000	6340000	4.66	5.440	6.110	4.800	--  	0.00	24.08	0.170	其他金融	--  	5.610	
08228	国艺娱乐	7.25	28669562	0.370	0.345	20000	80732000	0.00	0.340	0.370	0.335	--  	0.00	10.14	0.025	媒体及娱乐	--  	0.370	
08392	舍图控股	1.18	24379002	1.710	1.690	10000	14325000	1.18	1.770	1.820	1.550	--  	0.00	15.98	0.020	家电及用品	--  	1.710	
08375	弘浩国际控股	3.23	22515552	0.320	0.310	10000	70280000	1.59	0.310	0.340	0.305	--  	0.00	11.29	0.010	工业工程	--  	0.320	
08059	朝威控股	0.00	19919900	0.610	0.610	5000	32685000	0.00	0.610	0.610	0.600	--  	0.00	1.64	0.000	建筑	--  	0.610	
08373	靛蓝星	46.67	19163350	0.880	0.600	5000	24745000	6.02	0.650	0.970	0.610	--  	0.00	60.00	0.280	建筑	--  	0.880	
08137	洪桥集团	3.91	18640440	1.860	1.790	2000	10088000	-1.06	1.790	1.880	1.790	5270741	0.00	5.03	0.070	工业工程	2850000	1.860	
08227	西安海天天	-2.47	16405401	5.930	6.080	4000	2724000	0.34	6.080	6.150	5.910	--  	0.00	3.95	-0.150	信息器材	--  	5.930	
08291	万成金属包装	5.82	15993101	4.000	3.780	5000	4205000	3.09	3.790	4.000	3.590	--  	0.00	10.85	0.220	工用支援	--  	4.000	
08102	利宝阁集团	13.11	14864101	0.690	0.610	10000	22510000	1.47	0.620	0.690	0.610	--  	0.00	13.11	0.080	酒店及消闲	--  	0.690	
08416	HM INTL HLDGS	54.32	14307601	1.250	0.810	5000	13090000	6.84	0.820	1.280	0.820	--  	0.00	56.79	0.440	工用支援	--  	1.250	
08455	礼建德集团	4.00	13685261	1.820	1.750	10000	7395000	0.55	1.800	1.980	1.800	--  	0.00	10.29	0.070	建筑	--  	1.820	
08352	成安控股	4.55	13652301	0.460	0.440	10000	32710000	2.22	0.450	0.490	0.375	--  	0.00	26.14	0.020	建筑	--  	0.460	
08308	古兜控股	1.61	12957961	1.890	1.860	4000	6916000	-0.53	1.840	1.960	1.830	--  	0.00	6.99	0.030	酒店及消闲	--  	1.890	
08413	亚洲杂货	6.76	12532431	0.790	0.740	10000	15128500	-2.47	0.710	0.890	0.710	--  	0.00	24.32	0.050	食物饮品	--  	0.790	
08376	方圆房服集团	-5.95	10693481	0.790	0.840	4000	13040000	0.00	0.830	0.870	0.770	--  	0.00	11.90	-0.050	地产	--  	0.790	
08491	COOL LINK	30.26	9050375	0.495	0.380	5000	19835000	-1.00	0.390	0.520	0.365	--  	0.00	40.79	0.115	食物饮品	--  	0.495	
08133	铸能控股	0.00	7918501	0.290	0.290	20000	26000000	-1.69	0.290	0.320	0.280	--  	0.00	13.79	0.000	工业工程	--  	0.290	
08123	华亿金控	4.76	7308883	0.110	0.105	6000	67584800	0.00	0.105	0.114	0.103	--  	0.00	10.48	0.005	其他金融	--  	0.110	
08463	TOMO HOLDINGS	12.00	6818481	1.400	1.250	4000	4824000	0.72	1.250	1.510	1.190	--  	0.00	25.60	0.150	汽车	--  	1.400	
08427	瑞强集团	38.33	6554441	0.415	0.300	8000	17392000	0.00	0.300	0.435	0.295	--  	0.00	46.67	0.115	建筑	--  	0.415	
08292	盛良物流	0.00	6548701	2.310	2.310	10000	2870000	0.00	2.280	2.310	2.250	--  	0.00	2.60	0.000	工用运输	--  	2.310	
08225	中国医疗集团	68.92	6237421	0.250	0.148	20000	26000000	3.31	0.158	0.280	0.158	--  	0.00	82.43	0.102	医药医疗	--  	0.250	
08331	飞尚非金属	8.00	6229501	1.620	1.500	10000	4140000	8.72	1.520	1.650	1.450	--  	0.00	13.33	0.120	一般金属	--  	1.620	
08226	树熊金融集团	-3.08	5917421	0.315	0.325	4000	18728000	1.61	0.330	0.330	0.310	--  	0.00	6.15	-0.010	农业产品	--  	0.315	
08462	桥英控股	-1.12	5701801	0.880	0.890	5000	6385000	0.00	0.910	0.920	0.860	--  	0.00	6.74	-0.010	支援服务	--  	0.880	
08138	同仁堂国药	1.09	5484441	11.140	11.020	1000	499000	0.18	11.160	11.160	10.920	110960	0.00	2.18	0.120	医药医疗	10000	11.140	
