代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
601166	兴业银行	3.03	3190676992	17.36	16.85	0	1858945	0.12	16.85	17.40	16.84	--  	3.62	3.32	0.51	银行	--  	0.000	
601229	上海银行	-2.14	3175896576	15.08	15.41	0	2174588	-0.19	14.04	15.41	14.04	--  	2.50	8.89	-0.33	银行	--  	-0.000	
601288	农业银行	2.52	2119303168	3.66	3.57	0	5864141	0.27	3.57	3.67	3.56	--  	4.76	3.08	0.09	银行	--  	0.000	
601328	交通银行	2.81	1639293696	6.22	6.05	0	2662908	-0.15	6.05	6.25	6.04	--  	4.49	3.47	0.17	银行	--  	-0.000	
600000	浦发银行	3.15	1378873216	12.78	12.39	0	1093365	0.24	12.38	12.80	12.38	--  	1.19	3.39	0.39	银行	--  	-0.000	
601988	中国银行	2.08	1288300160	3.92	3.84	0	3309362	0.00	3.85	3.94	3.84	--  	4.38	2.60	0.08	银行	--  	0.000	
600837	海通证券	2.92	1220736640	14.46	14.05	0	857290	0.21	14.05	14.50	13.95	--  	1.57	3.91	0.41	证券	--  	0.000	
000807	云铝股份	-10.00	1151517312	8.91	9.90	0	1261068	0.00	9.10	9.36	8.91	--  	0.18	4.55	-0.99	铝	--  	-0.000	
601939	建设银行	3.10	1146765440	6.99	6.78	0	1652932	0.14	6.79	7.00	6.79	--  	4.10	3.10	0.21	银行	--  	-0.000	
601169	北京银行	2.62	1144388096	7.45	7.26	0	1559056	0.54	7.26	7.46	7.22	--  	2.87	3.31	0.19	银行	--  	-0.000	
601211	国泰君安	3.15	1026771648	20.32	19.70	0	513340	0.15	19.69	20.35	19.58	--  	1.73	3.91	0.62	证券	--  	-0.000	
601006	大秦铁路	2.73	971205440	9.03	8.79	0	1093673	0.22	8.80	9.06	8.70	--  	2.84	4.10	0.24	铁路	--  	-0.000	
002497	雅化集团	-10.01	962001792	13.75	15.28	0	670595	0.00	15.25	15.48	13.75	--  	0.33	11.32	-1.53	化工原料	--  	0.000	
601985	中国核电	1.21	956788032	7.53	7.44	0	1301370	0.27	7.42	7.55	7.19	--  	1.48	4.84	0.09	新型电力	--  	0.000	
000933	神火股份	-9.47	917790336	8.22	9.08	0	1075900	0.49	8.96	9.06	8.17	--  	0.28	9.80	-0.86	煤炭开采	--  	0.000	
002310	东方园林	-4.10	840256704	20.13	20.99	0	415214	0.20	20.93	20.99	20.00	--  	0.14	4.72	-0.86	建筑施工	--  	-0.000	
600068	葛洲坝	0.76	757511360	9.24	9.17	0	831728	0.22	9.17	9.25	8.99	--  	2.25	2.84	0.07	建筑施工	--  	-0.000	
