代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
601313	江南嘉捷	8.32	5815327744	52.97	48.90	0	1129263	0.23	49.50	53.79	48.93	--  	0.27	9.94	4.07	运输设备	--  	0.000	
02382	舜宇光学科技	1.54	4157116160	132.000	130.000	1000	31613224	1.30	131.200	133.900	129.000	--  	0.00	3.77	2.000	工业工程	--  	132.000	
02007	碧桂园	4.72	3807486464	12.880	12.300	1000	296418688	2.22	12.500	13.080	12.480	--  	1.34	4.88	0.580	地产	--  	12.880	
002129	中环股份	10.03	3555696128	10.97	9.97	0	3425059	0.00	10.50	10.97	9.73	--  	0.30	12.44	1.00	半导体	--  	0.000	
300059	东方财富	4.48	2317000192	14.22	13.61	0	1652789	0.14	13.55	14.24	13.52	--  	0.24	5.29	0.61	互联网	--  	0.000	
03988	中国银行	0.53	1660212480	3.810	3.790	1000	435882848	0.26	3.780	3.830	3.780	--  	0.00	1.32	0.020	银行	--  	3.810	
02238	广汽集团	1.22	1519992064	19.840	19.600	2000	76775120	0.10	19.620	20.000	19.040	--  	0.00	4.90	0.240	汽车	--  	19.840	
002156	通富微电	6.85	1330249600	14.03	13.13	0	965894	-0.27	13.13	14.39	12.98	--  	0.18	10.74	0.90	半导体	--  	-0.000	
002185	华天科技	6.67	1296928640	8.80	8.25	0	1507086	0.46	8.11	8.85	8.07	--  	0.30	9.45	0.55	半导体	--  	0.000	
600667	太极实业	10.03	1109181056	8.34	7.58	0	1364543	0.00	7.51	8.34	7.51	--  	0.53	10.95	0.76	半导体	--  	0.000	
600206	有研新材	4.66	1023027840	11.91	11.38	0	855400	0.25	11.28	12.34	11.28	--  	0.00	9.31	0.53	半导体	--  	-0.000	
300017	网宿科技	8.67	963590656	10.03	9.23	0	995534	-1.17	9.25	10.15	9.16	--  	0.90	10.73	0.80	电信运营	--  	-0.000	
300136	信维通信	7.08	946492864	56.75	53.00	0	168902	0.44	54.68	57.80	54.54	--  	0.09	6.15	3.75	通信设备	--  	0.000	
002079	苏州固锝	6.52	915345408	9.80	9.20	0	945475	-0.09	9.11	10.10	9.04	--  	0.36	11.52	0.60	半导体	--  	0.000	
00762	中国联通	0.71	915178560	11.400	11.320	2000	80515904	0.71	11.320	11.420	11.240	--  	0.00	1.59	0.080	电讯	--  	11.400	
600352	浙江龙盛	0.55	797966208	10.97	10.91	0	719671	-0.08	11.10	11.27	10.96	--  	1.83	2.84	0.06	染料涂料	--  	0.000	
00135	昆仑能源	0.74	772679104	6.800	6.750	2000	113286816	-0.58	6.850	6.940	6.770	--  	0.00	2.52	0.050	石油天然气	--  	6.800	
300113	顺网科技	2.80	688913472	20.19	19.64	0	339315	-0.19	19.51	20.84	19.41	--  	0.61	7.28	0.55	互联网	--  	0.000	
002214	大立科技	10.06	610490688	9.19	8.35	0	689935	0.22	8.40	9.19	8.25	--  	0.30	11.26	0.84	电器仪表	--  	-0.000	
002429	兆驰股份	2.83	595069248	4.00	3.89	0	1487760	-0.49	3.85	4.08	3.85	--  	0.26	5.91	0.11	家用电器	--  	0.000	
000403	ST生化	3.69	589487168	35.10	33.85	0	168401	0.43	33.90	35.50	33.62	--  	0.00	5.55	1.25	生物制药	--  	-0.000	
600360	华微电子	3.62	536758080	8.30	8.01	0	649570	0.00	8.10	8.55	7.97	--  	0.25	7.24	0.29	半导体	--  	0.000	
300054	鼎龙股份	7.40	491987392	12.05	11.22	0	409909	0.33	11.24	12.34	11.24	--  	0.50	9.80	0.83	化工原料	--  	0.000	
00916	龙源电力	0.95	490290016	5.310	5.260	1000	92545816	0.76	5.250	5.360	5.210	--  	0.00	2.85	0.050	公用事业	--  	5.310	
000670	盈方微	3.42	472899168	6.35	6.14	0	742897	-0.15	6.12	6.66	6.06	--  	0.00	9.77	0.21	元器件	--  	-0.000	
002195	二三四五	5.00	412985376	6.30	6.00	0	665086	0.00	5.98	6.33	5.98	--  	0.49	5.83	0.30	软件服务	--  	0.000	
300101	振芯科技	4.16	391294592	16.78	16.11	0	237826	0.18	15.90	16.80	15.87	--  	0.31	5.77	0.67	通信设备	--  	0.000	
