代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08207	中新控股	1.98	37839720	1.030	1.010	4000	37100000	0.00	1.010	1.030	1.010	2508680	0.00	1.98	0.020	其他金融	2464000	1.030	
08420	NEXION TECH	75.38	28589052	1.140	0.650	5000	31410000	0.00	0.660	1.200	0.660	--  	0.00	83.08	0.490	软件服务	--  	1.140	
08291	万成金属包装	-55.87	25097252	1.390	3.150	5000	15680000	0.72	3.140	3.140	1.260	--  	0.00	59.68	-1.760	工用支援	--  	1.390	
08090	中国融保金融集团	0.00	23842162	1.100	1.100	2000	22778000	1.85	1.070	1.100	0.970	--  	0.00	11.82	0.000	其他金融	--  	1.100	
08175	中国数码文化	0.00	17775100	0.560	0.560	10000	34330000	0.00	0.560	0.590	0.520	--  	0.00	12.50	0.000	酒店及消闲	--  	0.560	
08227	西安海天天	-0.16	15032161	6.250	6.260	4000	2400000	0.64	6.280	6.330	6.190	--  	0.00	2.24	-0.010	信息器材	--  	6.250	
08383	东骏控股	5.74	13869761	1.290	1.220	8000	10608000	-1.53	1.180	1.390	1.100	--  	0.00	23.77	0.070	工用支援	--  	1.290	
08437	德斯控股	14.29	13142881	0.720	0.630	8000	18704000	2.86	0.630	0.760	0.610	--  	0.00	23.81	0.090	医疗服务	--  	0.720	
08118	濠亮环球	8.33	11870641	0.650	0.600	8000	18148000	1.56	0.600	0.700	0.600	--  	0.00	16.67	0.050	家电及用品	--  	0.650	
08047	中国海洋捕捞	-4.55	11410241	0.630	0.660	4000	17620000	-1.56	0.650	0.680	0.630	--  	0.00	7.58	-0.030	工用支援	--  	0.630	
08462	桥英控股	-5.81	10804401	0.810	0.860	5000	13010000	0.00	0.870	0.920	0.760	--  	0.00	18.60	-0.050	支援服务	--  	0.810	
08078	ＨＭＶ数码中国	-0.81	10604795	0.245	0.247	20000	43286336	0.00	0.248	0.248	0.244	--  	0.00	1.62	-0.002	媒体及娱乐	--  	0.245	
08392	舍图控股	0.00	9805600	1.960	1.960	10000	5070000	1.55	1.960	1.990	1.880	--  	0.00	5.61	0.000	家电及用品	--  	1.960	
