代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	-0.31	9576100864	    26.20	       2261.90亿	          4.34	元器件	132239	0.00	6.50	6.50	6.62	6.43	6.52	-0.02	6.50	  0.78	14691926	北京	
601318	中国平安	5.37	8577347584	    14.45	       7570.95亿	          1.16	保险	864	0.43	69.90	66.00	69.95	65.93	66.33	3.56	69.89	  1.45	1254060	深圳	
600519	贵州茅台	4.29	4967970816	    31.96	       8516.39亿	          0.59	白酒	1	-0.34	678.02	650.43	683.40	650.43	650.07	27.88	677.95	  1.62	74079	贵州	
000651	格力电器	4.41	4679543296	    13.33	       2747.38亿	          1.75	家用电器	17413	0.22	45.68	43.72	45.74	43.66	43.74	1.93	45.67	  1.38	1043660	广东	
000839	中信国安	2.18	4634438656	   161.31	        533.10亿	          8.72	综合类	48691	-0.28	13.61	13.08	13.97	13.03	13.31	0.29	13.60	  0.77	3418601	北京	
000063	中兴通讯	0.92	4201363968	    28.38	       1211.01亿	          3.46	通信设备	24222	0.03	35.26	34.70	36.55	34.60	34.94	0.32	35.26	  1.27	1185032	深圳	
600050	中国联通	0.73	3855023104	   142.59	       2494.30亿	          2.22	电信运营	674	0.00	8.26	8.15	8.28	8.12	8.19	0.06	8.25	  0.97	4697474	上海	
002230	科大讯飞	-1.75	3677093376	   359.98	        809.33亿	          5.24	软件服务	22269	-0.43	58.29	59.95	60.88	58.25	59.32	-1.04	58.28	  0.95	617147	安徽	
600887	伊利股份	3.56	3166888192	    28.49	       1875.37亿	          1.72	乳制品	293	-0.22	30.89	29.73	31.00	29.58	29.79	1.06	30.85	  1.24	1039046	内蒙	
600030	中信证券	0.60	3080507648	    21.08	       1809.32亿	          1.71	证券	75	-0.15	18.38	18.32	18.48	18.08	18.28	0.11	18.39	  1.37	1682759	深圳	
600406	国电南瑞	8.98	2826979072	    43.39	        497.94亿	          6.42	软件服务	54	-0.33	20.51	18.80	20.69	18.72	18.81	1.69	20.50	  3.30	1417120	江苏	
601668	中国建筑	-2.48	2508481536	     8.25	       2835.00亿	          0.88	建筑施工	2130	-0.10	9.44	9.70	9.71	9.43	9.69	-0.24	9.45	  1.13	2628487	北京	
601336	新华保险	8.93	2470154496	    31.25	       1404.54亿	          1.81	保险	12	0.21	67.45	61.55	68.01	61.44	61.83	5.52	67.35	  2.44	377128	北京	
601398	工商银行	-2.02	2449725184	     6.82	      15691.43亿	          0.16	银行	20	0.00	5.83	5.95	5.95	5.81	5.94	-0.12	5.82	  1.62	4184663	北京	
600807	天业股份	-1.72	2429155328	   108.52	        136.23亿	         20.07	区域地产	338	0.39	15.42	15.40	15.79	15.03	15.67	-0.27	15.40	  0.94	1579160	山东	
601766	中国中车	-3.02	2428560384	    34.49	       2654.16亿	          0.96	运输设备	134	0.00	10.91	11.12	11.18	10.88	11.25	-0.34	10.91	  1.02	2209966	北京	
600089	特变电工	5.80	2387101952	    16.71	        413.51亿	          5.89	电气设备	24	-0.26	11.11	10.47	11.24	10.44	10.51	0.61	11.12	  2.83	2189269	新疆	
002409	雅克科技	9.99	2370778624	   211.42	        141.52亿	         31.80	化工原料	352	0.00	--  	41.16	41.16	41.02	37.42	3.74	41.16	141.18	576000	江苏	
601108	财通证券	0.66	2319926784	    54.27	        875.36亿	         26.46	证券	148	-0.32	24.39	24.18	25.18	23.81	24.23	0.16	24.39	  0.84	950060	浙江	
000858	五 粮 液	4.85	2308173056	    30.49	       2831.79亿	          0.83	白酒	4226	0.13	74.61	70.90	74.73	70.67	71.15	3.45	74.60	  1.24	316063	四川	
000100	TCL 集团	-0.60	2273814528	    23.93	        608.24亿	          5.01	家用电器	87053	-0.59	4.98	4.99	5.14	4.96	5.01	-0.03	4.98	  0.99	4508895	广东	
000333	美的集团	1.52	2190665728	    17.41	       3481.49亿	          0.65	家用电器	7449	-0.10	53.40	52.63	53.66	52.10	52.60	0.80	53.40	  0.82	411880	广东	
000001	平安银行	-0.24	2167126528	     8.27	       2111.96亿	          1.04	银行	22020	0.08	12.30	12.37	12.55	12.15	12.33	-0.03	12.30	  0.81	1757552	深圳	
300088	长信科技	-0.19	2067537024	    38.75	        236.32亿	          8.76	元器件	33462	-0.38	10.29	10.19	10.78	10.16	10.30	-0.02	10.28	  1.59	1976819	安徽	
600570	恒生电子	5.85	1963262336	    90.55	        349.92亿	          5.75	软件服务	227	0.43	56.70	53.40	56.70	53.21	53.51	3.13	56.64	  2.01	355178	浙江	
600516	方大炭素	-2.65	1960687744	    17.09	        460.08亿	          4.42	矿物制品	10	-0.42	25.71	26.01	26.20	25.51	26.42	-0.70	25.72	  1.01	759507	甘肃	
600690	青岛海尔	1.27	1919780480	    15.45	       1170.70亿	          1.65	家用电器	185	0.26	19.19	18.71	19.29	18.66	18.96	0.24	19.20	  0.99	1009023	山东	
600460	士兰微	10.04	1912972672	    76.67	        138.06亿	         14.21	半导体	14	0.00	--  	9.99	11.07	9.80	10.06	1.01	11.07	  1.98	1771975	浙江	
600487	亨通光电	3.65	1890227072	    25.83	        575.46亿	          3.63	通信设备	26	-0.37	42.33	40.84	42.90	40.65	40.83	1.49	42.32	  1.20	450421	江苏	
002008	大族激光	3.25	1888552832	    30.47	        610.25亿	          3.35	电器仪表	2169	-0.41	57.20	55.25	58.38	54.80	55.39	1.80	57.19	  1.12	332801	深圳	
600036	招商银行	0.00	1882008448	     8.71	       5584.26亿	          0.34	银行	43	0.26	27.08	26.91	27.22	26.59	27.07	0.00	27.07	  1.10	700108	深圳	
600276	恒瑞医药	0.76	1836165888	    64.91	       2014.63亿	          0.92	化学制药	6	0.21	71.51	71.00	71.81	69.42	70.98	0.54	71.52	  0.97	259304	江苏	
002415	海康威视	2.98	1813633664	    47.84	       3925.04亿	          0.60	电器仪表	2882	-0.13	42.55	41.29	42.88	40.80	41.30	1.23	42.53	  1.05	432349	浙江	
600031	三一重工	5.19	1810245248	    27.06	        650.47亿	          2.86	工程机械	1711	-0.11	8.52	8.10	8.55	8.04	8.09	0.42	8.51	  2.49	2168803	湖南	
002241	歌尔股份	4.65	1804338048	    38.74	        715.55亿	          3.09	元器件	13483	0.23	22.06	20.98	22.14	20.90	21.07	0.98	22.05	  1.60	839423	山东	
601601	中国太保	4.47	1789461888	    27.63	       2791.92亿	          0.65	保险	34	-0.01	44.41	42.49	45.15	42.13	42.51	1.90	44.41	  1.82	407946	上海	
600522	中天科技	2.90	1788320384	    22.66	        434.77亿	          5.54	通信设备	136	-0.34	14.18	13.77	14.49	13.72	13.78	0.40	14.18	  1.65	1259822	江苏	
002405	四维图新	-0.84	1779857536	   179.14	        378.37亿	          5.83	软件服务	7258	-0.09	29.50	29.75	30.35	29.25	29.75	-0.25	29.50	  0.78	598078	北京	
002466	天齐锂业	0.21	1745442688	    37.72	        763.67亿	          2.30	小金属	3895	-0.04	76.80	76.20	77.47	75.49	76.64	0.16	76.80	  0.78	227691	四川	
002285	世联行	1.73	1662305024	    39.03	        276.96亿	          7.23	房产服务	16690	0.00	13.56	13.34	13.92	13.20	13.32	0.23	13.55	  2.08	1229835	深圳	
