代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
00700	腾讯控股	-0.29	7288594944	349.200	350.200	100	20928348	-0.06	347.200	350.200	346.400	--  	0.00	1.09	-1.000	软件服务	--  	349.200	
02318	中国平安	0.00	2495458816	63.950	63.950	500	38977420	-0.08	64.350	64.350	63.700	--  	0.92	1.02	0.000	保险	--  	63.950	
00939	建设银行	-0.14	2378242048	6.960	6.970	1000	340415872	0.00	6.990	7.030	6.950	--  	0.00	1.15	-0.010	银行	--  	6.960	
01398	工商银行	-0.47	2224278016	6.370	6.400	1000	350057248	0.16	6.400	6.410	6.310	--  	0.00	1.56	-0.030	银行	--  	6.370	
00005	汇丰控股	-0.13	1238786560	77.200	77.300	400	16107262	0.19	77.000	77.200	76.650	--  	1.01	0.71	-0.100	银行	--  	77.200	
00941	中国移动	-0.70	1181578112	78.400	78.950	500	15074857	0.13	78.600	78.800	78.200	--  	6.15	0.76	-0.550	电讯	--  	78.400	
00388	香港交易所	0.64	1130541184	219.600	218.200	100	5133048	0.00	218.200	221.800	218.200	--  	1.16	1.65	1.400	其他金融	--  	219.600	
01299	友邦保险	1.49	1102849152	61.150	60.250	200	18040272	0.00	60.500	61.650	60.350	--  	0.42	2.16	0.900	保险	--  	61.150	
00175	吉利汽车	0.94	1051286848	26.950	26.700	1000	39445144	0.19	26.450	27.100	26.100	--  	0.00	3.75	0.250	汽车	--  	26.950	
03333	中国恒大	4.63	1034344320	29.400	28.100	1000	36046116	0.00	28.500	29.550	27.500	--  	0.00	7.30	1.300	地产	--  	29.400	
02382	舜宇光学科技	0.25	941868480	121.900	121.600	1000	7698278	0.08	121.400	124.600	121.200	--  	0.00	2.80	0.300	工业工程	--  	121.900	
00520	呷哺呷哺	-5.83	743686528	10.020	10.640	500	77725152	-0.20	9.700	10.180	9.600	11491296	0.80	5.45	-0.620	酒店及消闲	1157500	10.020	
03988	中国银行	-0.25	731948992	4.050	4.060	1000	180890816	0.00	4.040	4.060	4.030	--  	0.00	0.74	-0.010	银行	--  	4.050	
00136	恒腾网络	5.13	700788160	0.410	0.390	4000	1730612992	0.00	0.400	0.420	0.395	--  	0.00	6.41	0.020	家电及用品	--  	0.410	
01548	金斯瑞生物科技	4.66	687584640	10.340	9.880	2000	65126224	0.78	10.100	11.340	9.820	--  	0.00	15.38	0.460	医药医疗	--  	10.340	
01093	石药集团	-2.72	653342336	12.880	13.240	2000	50252296	-0.46	12.680	13.320	12.660	--  	0.00	4.98	-0.360	医药医疗	--  	12.880	
03800	保利协鑫能源	1.69	633610368	1.200	1.180	1000	528156096	0.00	1.190	1.220	1.170	--  	0.00	4.24	0.020	工业工程	--  	1.200	
00762	中国联通	-0.36	627409664	11.200	11.240	2000	56314200	0.00	11.300	11.300	11.020	--  	0.00	2.49	-0.040	电讯	--  	11.200	
02018	瑞声科技	3.70	617097280	140.000	135.000	500	4460233	0.14	137.000	141.000	135.400	--  	0.29	4.15	5.000	信息器材	--  	140.000	
00981	中芯国际	5.89	613842112	10.060	9.500	500	62179688	0.00	9.500	10.140	9.450	--  	0.00	7.26	0.560	半导体	--  	10.060	
02388	中银香港	0.00	576068160	38.500	38.500	500	14926077	0.13	38.600	38.700	38.400	--  	1.66	0.78	0.000	银行	--  	38.500	
02328	中国财险	0.13	574005184	15.100	15.080	2000	38264552	0.13	15.120	15.140	14.840	--  	0.00	1.99	0.020	保险	--  	15.100	
01211	比亚迪股份	0.38	558027520	78.500	78.200	500	7179051	0.26	78.750	78.750	76.750	--  	0.00	2.56	0.300	汽车	--  	78.500	
00883	中国海洋石油	1.20	555559872	10.080	9.960	1000	55211936	0.20	9.980	10.140	9.980	--  	1.98	1.61	0.120	石油天然气	--  	10.080	
02601	中国太保	-0.56	554494400	35.750	35.950	200	15431772	0.28	35.950	36.550	35.600	--  	0.00	2.64	-0.200	保险	--  	35.750	
01918	融创中国	-2.19	542915648	38.000	38.850	1000	14196300	-0.13	39.100	39.150	37.650	--  	0.00	3.86	-0.850	地产	--  	38.000	
00016	新鸿基地产	0.68	542781696	132.800	131.900	1000	4095331	0.08	131.000	133.200	131.000	--  	2.26	1.67	0.900	地产	--  	132.800	
02628	中国人寿	0.00	494754144	24.100	24.100	1000	20494900	0.00	24.000	24.400	24.000	--  	0.00	1.66	0.000	保险	--  	24.100	
00992	联想集团	2.05	486256672	4.470	4.380	2000	107986224	-0.45	4.380	4.570	4.360	--  	0.00	4.79	0.090	信息器材	--  	4.470	
00027	银河娱乐	-1.58	482286432	53.050	53.900	1000	9064262	-0.09	53.850	53.850	53.000	--  	0.00	1.58	-0.850	酒店及消闲	--  	53.050	
00001	长和	0.10	462414080	99.900	99.800	500	4625589	0.05	99.900	100.700	99.650	--  	0.78	1.05	0.100	综合企业	--  	99.900	
01766	中国中车	3.42	448409056	7.550	7.300	1000	59597380	-0.26	7.300	7.600	7.290	--  	0.00	4.25	0.250	工业工程	--  	7.550	
06060	众安在线	-0.85	432572896	88.000	88.750	100	4891969	0.06	89.100	90.050	87.300	--  	0.00	3.10	-0.750	保险	--  	88.000	
00688	中国海外发展	-0.39	405822368	25.850	25.950	2000	15720118	0.39	25.950	26.100	25.650	--  	1.35	1.73	-0.100	地产	--  	25.850	
00763	中兴通讯	2.83	387779552	29.100	28.300	200	13525398	0.17	28.450	29.200	27.800	--  	0.00	4.95	0.800	信息器材	--  	29.100	
00288	万洲国际	-0.75	372058272	7.920	7.980	500	47008372	0.13	7.980	7.980	7.850	--  	0.63	1.63	-0.060	农业产品	--  	7.920	
00857	中国石油股份	0.00	353244832	4.990	4.990	2000	70715768	-0.20	4.990	5.010	4.970	--  	1.60	0.80	0.000	石油天然气	--  	4.990	
01800	中国交通建设	2.23	347521440	10.080	9.860	1000	34505636	0.00	9.860	10.140	9.850	--  	0.00	2.94	0.220	建筑	--  	10.080	
03968	招商银行	0.00	343618752	29.200	29.200	500	11791525	0.00	29.000	29.350	29.000	--  	0.00	1.20	0.000	银行	--  	29.200	
01044	恒安国际	-0.20	341586240	75.250	75.400	500	4538962	0.20	75.000	75.950	74.850	--  	1.46	1.46	-0.150	纺织服饰	--  	75.250	
01928	金沙中国有限公司	-0.52	339890464	37.900	38.100	400	8995329	0.53	37.850	38.050	37.600	--  	0.00	1.18	-0.200	酒店及消闲	--  	37.900	
00787	利标品牌	14.29	329192832	0.880	0.770	2000	383876800	1.15	0.770	0.910	0.770	--  	0.00	18.18	0.110	纺织服饰	--  	0.880	
00386	中国石油化工股份	0.00	301222752	5.790	5.790	2000	52093896	0.35	5.790	5.800	5.750	--  	1.99	0.86	0.000	石油天然气	--  	5.790	
02007	碧桂园	0.31	300248352	12.900	12.860	1000	23348052	-0.15	12.960	13.040	12.720	--  	1.34	2.49	0.040	地产	--  	12.900	
00390	中国中铁	3.21	299912480	6.760	6.550	1000	44709744	-0.15	6.550	6.790	6.550	--  	0.00	3.66	0.210	建筑	--  	6.760	
01515	华润凤凰医疗	4.40	288227424	10.440	10.000	500	27424500	0.19	9.990	10.720	9.960	--  	0.00	7.60	0.440	医疗服务	--  	10.440	
01288	农业银行	-0.27	287139040	3.660	3.670	1000	78356312	0.00	3.670	3.680	3.650	--  	0.00	0.82	-0.010	银行	--  	3.660	
00522	ASM PACIFIC	0.86	273318240	117.400	116.400	100	2327263	0.17	116.300	118.200	116.200	--  	1.02	1.72	1.000	半导体	--  	117.400	
00732	信利国际	2.86	272411200	3.600	3.500	2000	74830000	0.28	3.510	3.740	3.460	--  	0.00	8.00	0.100	信息器材	--  	3.600	
06030	中信证券	1.58	259875008	17.960	17.680	500	14534978	0.22	17.680	18.060	17.640	--  	0.00	2.38	0.280	其他金融	--  	17.960	
01336	新华保险	-0.21	259628848	47.900	48.000	100	5397600	0.21	48.000	48.950	47.450	--  	0.00	3.12	-0.100	保险	--  	47.900	
03993	洛阳钼业	-0.43	259468544	4.580	4.600	3000	56470036	-0.22	4.610	4.650	4.560	--  	0.00	1.96	-0.020	一般金属	--  	4.580	
00728	中国电信	0.97	258400960	4.150	4.110	2000	62283916	-0.24	4.140	4.180	4.120	--  	0.00	1.46	0.040	电讯	--  	4.150	
