代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
02768	佳源国际控股	0.00	5572821	3.500	3.500	2000	1594000	0.29	3.500	3.520	3.480	--  	0.00	1.14	0.000	    103	3.490	3.500	1578166.25	
02777	富力地产	-1.98	183880976	11.900	12.140	400	15325425	0.34	12.040	12.260	11.820	--  	2.95	3.62	-0.240	   1885	11.880	11.900	20574576.00	
02866	中远海发	-2.78	70105072	1.750	1.800	1000	39741552	0.00	1.810	1.810	1.730	--  	0.00	4.44	-0.050	    970	1.740	1.750	11134726.00	
02869	绿城服务	1.10	22202042	2.750	2.720	2000	8042000	0.00	2.730	2.800	2.700	--  	0.00	3.68	0.030	    212	2.740	2.750	199571.50	
02877	神威药业	-2.10	3736450	8.400	8.580	1000	444000	0.00	8.500	8.500	8.340	--  	1.54	1.86	-0.180	    122	8.390	8.400	610188.00	
02880	大连港	-2.78	5100992	1.400	1.440	2000	3602000	-0.71	1.440	1.450	1.400	--  	0.00	3.47	-0.040	     99	1.400	1.400	3263012.00	
02883	中海油田服务	-3.16	138285888	7.670	7.920	2000	18085300	0.39	7.750	7.750	7.610	--  	0.00	1.77	-0.250	   2320	7.650	7.670	8146647.00	
02888	渣打集团	0.85	103004088	70.900	70.300	50	1453896	0.28	70.700	71.200	70.500	--  	0.00	1.00	0.600	   1579	70.750	70.900	64669200.00	
02899	紫金矿业	-0.36	169243008	2.780	2.790	2000	61057564	-0.36	2.780	2.820	2.730	--  	0.00	3.23	-0.010	    923	2.780	2.780	8698794.00	
03301	融信中国	6.72	23125048	6.350	5.950	500	3735500	0.47	5.920	6.370	5.910	--  	0.00	7.73	0.400	    575	6.360	6.350	6326743.50	
03308	金鹰商贸集团	-0.17	2201220	11.480	11.500	1000	193000	0.35	11.540	11.540	11.240	--  	2.22	2.61	-0.020	    109	11.420	11.480	1979997.00	
03311	中国建筑国际	-2.48	98303840	13.360	13.700	2000	7306290	-0.15	13.700	13.700	13.340	--  	1.12	2.63	-0.340	    966	13.340	13.360	7918635.50	
03320	华润医药	-1.63	17602580	8.450	8.590	500	2068500	0.00	8.600	8.610	8.430	--  	0.00	2.10	-0.140	    465	8.450	8.450	12591653.00	
03323	中国建材	-5.47	368928128	5.180	5.480	2000	70537192	0.39	5.470	5.470	5.130	--  	0.00	6.20	-0.300	   2530	5.170	5.180	34855864.00	
03328	交通银行	-1.80	165950992	5.990	6.100	1000	27692648	0.17	6.000	6.060	5.950	--  	0.00	1.80	-0.110	   1910	5.980	5.990	809180992.00	
03331	维达国际	-0.94	3946320	14.800	14.940	1000	267000	0.27	14.860	14.900	14.680	--  	0.81	1.47	-0.140	     69	14.740	14.800	1562851.38	
03333	中国恒大	2.30	313396704	6.220	6.080	1000	51235288	1.63	6.120	6.220	6.030	--  	0.00	3.13	0.140	   2191	6.210	6.220	99991504.00	
03339	中国龙工	-2.49	118881416	2.350	2.410	1000	49691164	0.00	2.400	2.430	2.320	--  	0.00	4.56	-0.060	   2286	2.340	2.350	1236863.75	
03360	远东宏信	-0.69	9511400	7.200	7.250	1000	1319000	0.42	7.350	7.350	7.160	--  	0.00	2.62	-0.050	    410	7.180	7.200	15032915.00	
03368	百盛集团	1.00	7871901	1.010	1.000	500	7932500	2.02	1.000	1.010	0.980	--  	0.00	3.00	0.010	    712	1.000	1.010	1316700.25	
03377	远洋集团	-3.32	52294400	4.080	4.220	500	12662606	0.25	4.250	4.250	4.050	--  	1.94	4.74	-0.140	   1405	4.070	4.080	14448301.00	
03380	龙光地产	-0.29	14493709	3.410	3.420	2000	4259046	0.00	3.440	3.450	3.350	--  	0.00	2.92	-0.010	    252	3.400	3.410	7319055.50	
03382	天津港发展	-3.73	3758900	1.290	1.340	2000	2884000	-0.77	1.330	1.330	1.290	--  	0.00	2.99	-0.050	    124	1.290	1.290	4514049.50	
03383	雅居乐集团	-0.51	151120464	5.870	5.900	2000	26014340	1.03	5.870	5.930	5.690	--  	0.00	4.07	-0.030	   1185	5.830	5.870	11973405.00	
03389	亨得利	0.00	33029184	1.210	1.210	4000	27562628	0.00	1.200	1.220	1.180	--  	0.00	3.31	0.000	    173	1.200	1.210	1227561.38	
03393	威胜集团	-0.48	5120120	4.150	4.170	2000	1234000	0.00	4.180	4.180	4.130	--  	0.00	1.20	-0.020	    138	4.140	4.150	748980.81	
03396	联想控股	-0.11	6876634	17.980	18.000	100	383178	0.11	18.040	18.040	17.860	--  	0.00	1.00	-0.020	    372	17.940	17.980	31173330.00	
03606	福耀玻璃	-0.41	17383800	24.200	24.300	400	717600	0.00	24.350	24.600	23.900	--  	3.47	2.88	-0.100	    482	24.100	24.200	2987973.00	
03618	重庆农村商业银行	0.74	51829104	5.430	5.390	1000	9639361	0.56	5.390	5.440	5.300	--  	0.00	2.60	0.040	   1392	5.410	5.430	79584072.00	
03698	徽商银行	-0.25	1178295	4.010	4.020	1000	294000	0.25	4.020	4.030	3.990	--  	0.00	1.00	-0.010	     83	3.990	4.010	69467120.00	
03788	中国罕王	-2.54	2046260	1.150	1.180	1000	1765000	0.00	1.180	1.180	1.150	--  	0.00	2.54	-0.030	    109	1.150	1.150	461973.19	
03799	达利食品	-0.44	10487810	4.520	4.540	500	2323000	0.44	4.520	4.530	4.500	--  	0.00	0.66	-0.020	    128	4.510	4.520	1454834.25	
03800	保利协鑫能源	-1.94	42964476	1.010	1.030	1000	42322856	-0.98	1.030	1.030	1.010	--  	0.00	1.94	-0.020	   1229	1.010	1.010	8117997.00	
03808	中国重汽	-2.72	29411702	6.430	6.610	500	4525500	0.00	6.680	6.680	6.420	--  	0.00	3.93	-0.180	   1320	6.430	6.430	4522900.00	
03813	宝胜国际	3.17	51792948	1.950	1.890	1000	26673000	0.00	1.900	1.970	1.900	--  	0.00	3.70	0.060	   1072	1.950	1.950	137081.50	
03818	中国动向	-1.28	18888446	1.540	1.560	1000	12250658	0.00	1.560	1.570	1.530	--  	3.96	2.56	-0.020	    443	1.530	1.540	1082055.13	
03823	德普科技	-4.14	19836916	0.162	0.169	2000	121061000	0.00	0.168	0.168	0.161	--  	0.00	4.14	-0.007	    401	0.162	0.162	111952.90	
03836	和谐汽车	-4.13	65623148	3.710	3.870	500	17482136	0.00	3.840	3.890	3.700	--  	0.00	4.91	-0.160	    805	3.700	3.710	1109391.25	
03886	康健国际医疗	0.00	25814756	1.240	1.240	2000	20964500	0.00	1.240	1.240	1.220	--  	0.00	1.61	0.000	    216	1.230	1.240	518576.00	
03888	金山软件	-0.82	61072804	16.880	17.020	1000	3620000	0.36	16.980	17.080	16.760	--  	0.00	1.88	-0.140	    604	16.840	16.880	1566554.00	
03898	中车时代电气	0.73	132056512	41.200	40.900	500	3226118	0.12	41.050	41.300	40.700	--  	0.00	1.47	0.300	   1191	41.100	41.200	2358728.00	
03899	中集安瑞科	-2.55	49591672	4.970	5.100	2000	10078000	0.81	5.050	5.120	4.810	--  	0.00	6.08	-0.130	   1099	4.920	4.970	1258619.88	
03900	绿城中国	-2.36	20845986	7.460	7.640	500	2784500	0.13	7.690	7.690	7.390	--  	0.00	3.93	-0.180	    579	7.440	7.460	16279604.00	
03908	中金公司	-0.71	24236660	11.140	11.220	400	2165600	-0.18	11.340	11.340	11.060	--  	0.00	2.50	-0.080	    340	11.140	11.140	10757233.00	
03933	联邦制药	-1.81	33152692	4.890	4.980	2000	6799286	0.20	4.940	5.000	4.820	--  	0.00	3.61	-0.090	    331	4.880	4.890	1715098.50	
03958	东方证券	-0.51	8583088	7.810	7.850	400	1099600	0.26	7.930	7.930	7.740	--  	0.00	2.42	-0.040	    610	7.780	7.810	19676458.00	
03968	招商银行	-2.13	352619872	20.700	21.150	500	16914900	-0.24	21.150	21.200	20.700	--  	0.00	2.36	-0.450	   1988	20.700	20.700	556398976.00	
03969	中国通号	-2.28	15352183	6.000	6.140	1000	2525000	0.50	6.130	6.130	5.960	--  	0.00	2.77	-0.140	    403	5.980	6.000	4548286.00	
03988	中国银行	-1.31	1251883904	3.780	3.830	1000	330718176	0.00	3.800	3.830	3.760	--  	0.00	1.83	-0.050	   4601	3.780	3.780	1785750272.00	
03993	洛阳钼业	-2.77	183023888	2.810	2.890	3000	63820000	0.00	2.890	2.950	2.800	--  	0.00	5.19	-0.080	   1714	2.810	2.810	4478949.50	
03996	中国能源建设	5.44	11648651	1.550	1.470	2000	7740000	0.65	1.450	1.580	1.430	--  	0.00	10.20	0.080	    256	1.550	1.550	27189644.00	
03998	波司登	-1.47	1812480	0.670	0.680	2000	2702000	0.00	0.680	0.680	0.670	--  	1.49	1.47	-0.010	     85	0.670	0.670	1427843.75	
06030	中信证券	-1.31	128420112	16.560	16.780	500	7749328	0.00	16.820	16.820	16.500	--  	0.00	1.91	-0.220	   1433	16.540	16.560	54789188.00	
06066	中信建投证券	0.14	3523680	6.990	6.980	500	505000	0.00	6.980	7.000	6.930	--  	0.00	1.00	0.010	    124	6.970	6.990	17524868.00	
06099	招商证券	-0.33	10534416	12.020	12.060	200	878328	0.33	12.040	12.040	11.960	--  	0.00	0.66	-0.040	    250	11.980	12.020	23563442.00	
06178	光大证券	-0.97	2148500	12.300	12.420	200	174000	0.16	12.420	12.440	12.280	--  	0.00	1.29	-0.120	    260	12.300	12.300	17146006.00	
06808	高鑫零售	-1.55	70867856	6.980	7.090	500	10201928	0.29	7.080	7.100	6.860	--  	3.30	3.39	-0.110	   1487	6.960	6.980	6034100.00	
06818	中国光大银行	-1.04	18844856	3.800	3.840	1000	4944083	0.00	3.840	3.860	3.790	--  	0.00	1.82	-0.040	    801	3.790	3.800	383636704.00	
06837	海通证券	-1.69	146575584	13.940	14.180	400	10498691	0.29	14.180	14.180	13.900	--  	0.00	1.97	-0.240	    719	13.940	13.940	52377080.00	
06863	辉山乳业	0.00	30215350	2.870	2.870	1000	10525779	0.00	2.860	2.900	2.850	--  	0.00	1.74	0.000	    310	2.870	2.870	3409239.00	
06881	中国银河	-1.20	143768544	7.430	7.520	500	19338916	0.00	7.450	7.540	7.390	--  	0.00	1.99	-0.090	   2566	7.430	7.430	25628968.00	
06886	HTSC	-2.04	67740464	15.380	15.700	200	4386445	0.00	15.680	15.680	15.360	--  	0.00	2.04	-0.320	   1697	15.380	15.380	38784788.00	
08328	信义香港	0.00	3319418	1.600	1.600	4000	2091000	0.63	1.600	1.610	1.540	--  	0.00	4.38	0.000	     45	1.590	1.600	7132.30	
SZGGT	SZGGT	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
SHGGT	SHGGT	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
00007	凯富能源	1.47	4994100	0.690	0.680	2000	7386000	0.00	0.660	0.700	0.660	--  	0.00	5.88	0.010	     13	--  	0.690	81634.80	
00009	九号运通	0.00	529140	0.315	0.315	6000	1674000	0.00	0.310	0.320	0.305	--  	0.00	4.76	0.000	     20	--  	0.315	294987.59	
00015	盈信控股	0.00	538080	0.950	0.950	2000	574000	0.00	0.930	0.950	0.930	--  	0.00	2.11	0.000	     42	--  	0.950	507554.81	
00018	东方报业集团	0.00	1342400	0.950	0.950	2000	1412000	0.00	0.910	0.960	0.910	--  	10.53	5.26	0.000	     94	--  	0.950	283543.59	
00021	大中华地产控股	0.00	6200	0.248	0.248	5000	25000	0.00	0.248	0.248	0.248	--  	0.00	0.00	0.000	      2	--  	0.248	179649.09	
00022	茂盛控股	1.92	53800	0.265	0.260	40000	200000	-1.85	0.265	0.270	0.265	--  	0.00	1.92	0.005	      4	--  	0.265	53886.90	
00024	宝威控股	0.00	165740	0.175	0.175	2000	944000	0.00	0.175	0.177	0.175	--  	0.00	1.14	0.000	     13	--  	0.175	190099.30	
00025	CHEVALIER INT'L	0.00	540720	12.280	12.280	2000	44000	0.00	12.340	12.340	12.260	24680	1.63	0.65	0.000	     13	--  	12.280	1469502.63	
00026	中华汽车	-0.26	1145040	114.500	114.800	200	10000	0.44	115.700	115.700	114.000	--  	0.96	1.48	-0.300	     23	--  	114.500	798264.13	
00028	天安	-0.36	5050360	5.500	5.520	1000	914000	-0.36	5.550	5.610	5.480	110460	0.00	2.36	-0.020	     98	--  	5.500	3142235.50	
00029	达力集团	-0.20	978280	4.950	4.960	2000	196000	0.00	4.990	5.000	4.950	--  	0.51	1.01	-0.010	     13	--  	4.950	247605.09	
00030	万隆控股集团	-7.02	14572281	0.265	0.285	2000	55022000	0.00	0.280	0.285	0.255	--  	0.00	10.53	-0.020	    247	--  	0.265	60964.45	
00031	航天控股	-2.80	10613571	1.040	1.070	2000	10268000	0.97	1.050	1.060	1.020	53560	0.00	3.74	-0.030	    162	--  	1.040	1351826.88	
00032	港通控股	1.08	2924780	11.260	11.140	1000	260000	0.00	11.200	11.260	11.120	--  	1.07	1.26	0.120	     13	--  	11.260	539107.69	
00033	亚投金融集团	-3.85	1493496	0.100	0.104	2000	14816000	-0.99	0.102	0.104	0.100	--  	0.00	3.85	-0.004	     26	--  	0.100	66883.10	
00034	九龙建业	-1.41	3365940	7.700	7.810	1000	436000	0.00	7.780	7.780	7.690	1467470	2.73	1.15	-0.110	    170	--  	7.700	4829641.00	
00036	远东控股国际	-1.27	201750	0.780	0.790	3000	255000	0.00	0.820	0.820	0.780	--  	0.00	5.06	-0.010	     12	--  	0.780	75347.10	
00037	远东酒店实业	-1.25	53101	0.395	0.400	2000	134240	1.28	0.400	0.400	0.390	--  	0.00	2.50	-0.005	     19	--  	0.395	32939.23	
00039	中国北大荒	-2.33	981080	0.420	0.430	8000	2352000	1.20	0.430	0.430	0.415	30240	0.00	3.49	-0.010	     63	--  	0.420	126811.00	
00040	金山工业	1.35	204030	0.750	0.740	1000	275000	1.35	0.750	0.760	0.740	--  	1.60	2.70	0.010	     15	--  	0.750	588760.13	
00043	卜蜂国际	1.39	1957835	0.730	0.720	2000	2698048	1.39	0.720	0.730	0.720	--  	2.19	1.39	0.010	    427	--  	0.730	363342.50	
00044	香港飞机工程	-0.36	1237660	55.500	55.700	400	22400	0.00	56.000	56.000	55.050	--  	5.37	1.71	-0.200	     32	--  	55.500	1533300.00	
00045	大酒店	-0.92	8211911	8.600	8.680	500	954500	0.00	8.700	8.700	8.580	8610	0.47	1.38	-0.080	    281	--  	8.600	4537600.00	
00046	科联系统	-0.98	120760	3.020	3.050	2000	40000	0.00	3.040	3.040	3.010	--  	2.32	0.98	-0.030	      9	--  	3.020	61696.20	
00047	合兴集团	-2.62	1411648	0.186	0.191	4000	7568000	0.54	0.188	0.190	0.184	--  	0.00	3.14	-0.005	     30	--  	0.186	89288.00	
00048	中国汽车内饰	-6.28	175770	0.179	0.191	10000	960000	0.00	0.186	0.186	0.179	--  	0.00	3.66	-0.012	     16	--  	0.179	56830.10	
00050	香港小轮（集团）	-0.23	1923810	8.860	8.880	1000	217000	0.00	8.880	8.890	8.850	--  	1.13	0.45	-0.020	     40	--  	8.860	605375.31	
00051	海港企业	-0.42	57040	14.260	14.320	1000	4000	0.00	14.260	14.260	14.260	--  	2.52	0.00	-0.060	      5	--  	14.260	2811400.00	
00052	FAIRWOOD HOLD	-0.88	10355225	28.000	28.250	500	370000	0.00	28.300	28.300	27.900	--  	1.21	1.42	-0.250	    175	--  	28.000	129264.60	
00053	国浩集团	-0.66	997300	90.300	90.900	1000	11000	0.00	90.800	90.800	90.300	--  	1.11	0.55	-0.600	      6	--  	90.300	11531313.00	
00055	中星集团控股	-3.28	242850	0.590	0.610	10000	411000	0.00	0.600	0.600	0.590	--  	0.00	1.64	-0.020	     11	--  	0.590	104633.60	
00056	联合地产（香港）	2.70	26310008	1.900	1.850	2000	13779453	0.00	1.900	1.940	1.890	53200	0.00	2.70	0.050	    119	--  	1.900	5153080.00	
00057	震雄集团	0.98	530600	2.060	2.040	2000	258000	0.00	2.050	2.060	2.040	--  	0.68	0.98	0.020	     18	--  	2.060	326296.81	
00058	新威国际	-1.33	161880	0.148	0.150	20000	1100000	0.68	0.147	0.150	0.147	--  	0.00	2.00	-0.002	      5	--  	0.148	64412.30	
00059	天誉置业	0.00	6480781	1.000	1.000	2000	6520000	-0.99	0.990	1.010	0.960	--  	0.00	5.00	0.000	     60	--  	1.000	1029693.13	
00060	香港食品投资	-0.90	0	1.100	1.110	2000	0	0.00	--  	1.100	--  	--  	0.00	0.00	-0.010	      2	--  	1.100	57850.60	
00061	北亚资源	-6.67	14378801	0.028	0.030	5000	515875008	0.00	0.029	0.030	0.026	--  	0.00	13.33	-0.002	    294	--  	0.028	897278.50	
00062	载通	0.21	1831895	23.400	23.350	400	78500	0.43	23.350	23.400	23.300	--  	1.50	0.43	0.050	     41	--  	23.400	1158410.00	
00063	中国烯谷集团	-1.82	273450	0.540	0.550	1000	514000	0.00	0.530	0.560	0.530	--  	0.00	5.45	-0.010	     20	--  	0.540	27763.60	
00064	结好控股	0.00	1757180	0.275	0.275	2000	6349000	0.00	0.280	0.280	0.275	--  	3.64	1.82	0.000	    178	--  	0.275	652975.88	
00065	弘海高新资源	-1.35	111000	0.365	0.370	4000	304000	0.00	0.375	0.375	0.365	--  	0.00	2.70	-0.005	      4	--  	0.365	49722.70	
00067	旭光高新材料	0.00	0	1.250	1.250	2000	0	0.00	--  	1.250	--  	--  	0.00	0.00	0.000	      1	--  	1.250	2203991.50	
00068	利兴发展	0.00	0	6.100	6.100	1000	0	0.00	--  	6.100	--  	--  	0.82	0.00	0.000	      1	--  	6.100	203091.50	
00070	海王集团	1.43	3650	0.355	0.350	10000	10000	-2.74	0.365	0.365	0.365	--  	0.00	0.00	0.005	      7	--  	0.355	151611.91	
00071	美丽华酒店	0.00	767040	15.980	15.980	1000	48000	-0.12	15.940	16.020	15.940	--  	1.25	0.50	0.000	     13	--  	15.980	1705773.50	
00072	现代传播	-0.90	33000	1.100	1.110	2000	30000	0.00	1.100	1.100	1.100	--  	0.00	0.00	-0.010	      3	--  	1.100	60688.80	
00073	亚洲果业	0.00	0	0.600	0.600	1000	0	0.00	--  	0.600	--  	--  	0.00	0.00	0.000	      1	--  	0.600	365827.31	
00075	渝太地产	0.00	0	3.000	3.000	2000	0	0.00	--  	3.000	--  	--  	0.00	0.00	0.000	      1	--  	3.000	367297.91	
00076	南海石油	-1.30	708896	0.076	0.077	4000	9362062	0.00	0.076	0.077	0.075	--  	0.00	2.60	-0.001	     81	--  	0.076	40172.00	
00077	进智公共交通	0.00	0	1.480	1.480	2000	0	0.00	--  	1.480	--  	--  	0.00	0.00	0.000	      1	--  	1.480	42449.60	
00078	REGAL INT'L	0.00	4191860	4.230	4.230	2000	992000	-0.24	4.220	4.240	4.210	--  	0.95	0.71	0.000	     52	--  	4.230	2552350.00	
00079	世纪建业	0.00	0	0.850	0.850	4000	0	0.00	--  	0.850	--  	--  	0.00	0.00	0.000	      3	--  	0.850	63202.70	
00080	中国新经济投资	-2.02	347080	0.242	0.247	20000	1440000	0.00	0.241	0.242	0.240	--  	0.00	0.81	-0.005	     15	--  	0.242	69539.54	
00082	第一视频	0.00	918850	0.300	0.300	2000	3080000	0.00	0.295	0.300	0.295	--  	0.00	1.67	0.000	     44	--  	0.300	294926.91	
00084	宝光实业	-1.82	3850	0.540	0.550	1000	7200	0.00	0.530	0.540	0.530	--  	0.00	1.82	-0.010	      4	--  	0.540	284781.09	
00085	中国电子	-2.45	3891260	1.590	1.630	2000	2432000	-0.62	1.630	1.630	1.580	204060	0.00	3.07	-0.040	     72	--  	1.590	622984.81	
00087	太古股份公司Ｂ	-0.29	13675671	13.960	14.000	2500	983000	0.14	14.000	14.000	13.860	--  	1.43	1.00	-0.040	    110	--  	13.960	36563100.00	
00088	TAI CHEUNG HOLD	-0.14	2821830	7.260	7.270	1000	391000	0.00	7.200	7.260	7.190	--  	1.52	0.96	-0.010	     38	--  	7.260	739530.00	
00089	大生地产	-1.00	210310	4.960	5.010	1000	42000	-0.80	5.000	5.020	5.000	--  	2.02	0.40	-0.050	      8	--  	4.960	818904.63	
00090	琥珀能源	-1.55	547360	1.270	1.290	2000	422000	0.00	1.290	1.300	1.270	--  	0.00	2.33	-0.020	      8	--  	1.270	146235.20	
00091	标准资源控股	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	221222.20	
00092	CHAMPION TECH	-2.99	522	0.130	0.134	2000	4000	0.00	0.131	0.131	0.130	--  	0.00	0.75	-0.004	      2	--  	0.130	925469.69	
00093	TERMBRAY IND	0.00	83380	0.630	0.630	2000	132000	0.00	0.640	0.640	0.630	--  	0.00	1.59	0.000	      6	--  	0.630	69232.80	
00094	绿心集团	-1.19	132140	0.830	0.840	2000	158000	0.00	0.850	0.850	0.830	--  	0.00	2.38	-0.010	      4	--  	0.830	143685.30	
00096	YUSEI	0.00	20200	2.020	2.020	2000	10000	0.00	--  	2.020	--  	--  	0.00	0.00	0.000	      2	--  	2.020	107655.80	
00097	恒基发展	1.54	729025	0.660	0.650	1000	1117765	0.00	0.650	0.660	0.650	--  	3.03	1.54	0.010	     57	--  	0.660	181900.00	
00098	兴发铝业	0.28	1215610	3.570	3.560	1000	341000	0.00	3.570	3.580	3.560	--  	0.00	0.56	0.010	     45	--  	3.570	505363.81	
00099	王氏国际	1.75	28570	2.900	2.850	1000	10000	-0.68	2.850	2.920	2.850	--  	1.03	2.46	0.050	      4	--  	2.900	486353.50	
00100	白马户外媒体	0.00	14223051	8.600	8.600	1000	1635600	0.00	8.600	8.600	8.600	--  	6.28	0.00	0.000	      7	--  	8.600	365260.09	
00102	凯升控股	-0.42	13061581	2.370	2.380	2000	5510000	-0.42	2.380	2.400	2.320	2904280	0.00	3.36	-0.010	    243	--  	2.370	194569.91	
00103	首长宝佳	1.72	526280	0.295	0.290	2000	1784000	0.00	0.295	0.295	0.295	--  	0.00	0.00	0.005	      9	--  	0.295	276451.19	
00104	ASIA COMM HOLD	0.00	0	0.233	0.233	5000	0	0.00	--  	0.233	--  	--  	0.00	0.00	0.000	      1	--  	0.233	69179.40	
00105	凯联国际酒店	0.00	0	23.200	23.200	2000	0	0.00	--  	23.200	--  	--  	2.59	0.00	0.000	      1	--  	23.200	1513419.25	
00106	朗诗绿色地产	0.00	189440	0.640	0.640	4000	296000	0.00	0.640	0.640	0.640	--  	0.00	0.00	0.000	      8	--  	0.640	1728388.38	
00108	国锐地产	1.80	322420	1.130	1.110	2000	286000	0.00	1.110	1.150	1.110	--  	0.00	3.60	0.020	      7	--  	1.130	62308.81	
00110	中国长远	0.00	414680	0.360	0.360	2000	1154000	0.00	0.360	0.365	0.350	--  	0.00	4.17	0.000	      9	--  	0.360	35735.40	
00111	信达国际控股	-1.00	584780	0.990	1.000	2000	596000	1.02	0.990	0.990	0.980	--  	0.00	1.00	-0.010	     14	--  	0.990	158846.41	
00112	勒泰商业地产	0.00	4344	3.720	3.720	2000	1200	0.00	--  	3.720	--  	--  	0.00	0.00	0.000	      2	--  	3.720	528137.13	
00113	迪生创建	-1.75	1038415	2.800	2.850	500	369060	0.00	2.850	2.850	2.790	--  	0.00	2.11	-0.050	     45	--  	2.800	264995.59	
00114	HERALD HOLD	3.48	97500	1.190	1.150	5000	85000	4.39	1.140	1.190	1.140	--  	3.36	4.35	0.040	      5	--  	1.190	125972.50	
00115	钧濠集团	-1.89	29100	0.260	0.265	10000	112000	0.00	0.260	0.260	0.260	--  	0.00	0.00	-0.005	      4	--  	0.260	158346.70	
00117	天利控股集团	0.00	361600	1.560	1.560	2000	232000	0.00	1.560	1.560	1.550	--  	0.00	0.64	0.000	      4	--  	1.560	106032.00	
00118	大同机械	0.00	0	0.510	0.510	2000	0	0.00	--  	0.510	--  	--  	0.00	0.00	0.000	      1	--  	0.510	267122.69	
00120	COSMOPOL INT'L	0.00	1162000	0.275	0.275	20000	4240000	0.00	0.275	0.275	0.270	--  	0.00	1.82	0.000	     24	--  	0.275	626861.81	
00121	卜蜂莲花	0.78	1290	0.129	0.128	10000	10000	0.00	0.129	0.129	0.129	--  	0.00	0.00	0.001	      3	--  	0.129	688621.31	
00122	鳄鱼恤	-0.90	1423750	1.100	1.110	1000	1296000	0.00	1.110	1.110	1.090	--  	0.00	1.80	-0.010	     35	--  	1.100	229316.70	
00124	粤海置地	-0.53	1243080	1.880	1.890	2000	662000	-0.53	1.880	1.900	1.860	--  	0.00	2.12	-0.010	     22	--  	1.880	705408.69	
00125	新兴光学	0.36	28100	2.810	2.800	2000	10000	0.00	2.810	2.810	2.810	--  	2.14	0.00	0.010	      2	--  	2.810	112861.20	
00126	佳宁娜	-1.19	568580	0.830	0.840	2000	678000	-2.35	0.820	0.850	0.820	--  	0.00	3.57	-0.010	     19	--  	0.830	597403.31	
00127	华人置业	-1.19	5933671	11.640	11.780	500	509000	0.17	11.780	11.780	11.600	198950	45.88	1.53	-0.140	    144	--  	11.640	6034241.50	
00128	安宁控股	-1.69	1104920	0.580	0.590	4000	1912000	0.00	0.580	0.580	0.570	--  	0.00	1.69	-0.010	     29	--  	0.580	104177.00	
00129	泛海集团	-1.20	2474226	1.650	1.670	2000	1493716	0.00	1.670	1.670	1.650	--  	0.00	1.20	-0.020	     33	--  	1.650	2644188.75	
00130	慕诗国际	0.00	117000	1.300	1.300	2000	90000	0.00	1.300	1.300	1.300	--  	0.77	0.00	0.000	      2	--  	1.300	75927.10	
00131	卓能（集团）	0.00	0	5.450	5.450	1000	0	0.00	--  	5.450	--  	--  	2.02	0.00	0.000	      1	--  	5.450	915064.19	
00132	中国兴业控股	1.35	2199450	0.750	0.740	1000	3053000	0.00	0.720	0.760	0.680	--  	0.00	10.81	0.010	     97	--  	0.750	134188.20	
00133	招商局中国基金	-0.80	3464120	12.420	12.520	2000	280000	0.32	12.460	12.520	12.320	49440	0.00	1.60	-0.100	     46	--  	12.420	70615.63	
00137	金辉集团	0.88	18680	1.150	1.140	1000	16000	0.00	1.170	1.170	1.150	--  	0.00	1.75	0.010	      5	--  	1.150	563538.13	
00138	中建富通	-0.93	97860	1.070	1.080	2000	91500	0.00	1.070	1.070	1.070	--  	3.27	0.00	-0.010	      9	--  	1.070	465600.00	
00139	中国软实力	-5.56	8813548	0.170	0.180	14000	50671552	-0.58	0.180	0.188	0.169	5040	0.00	10.56	-0.010	    358	--  	0.170	110765.00	
00141	大中华集团	-7.27	2408600	2.550	2.750	2000	932000	0.79	2.700	2.700	2.520	--  	0.00	6.55	-0.200	     78	--  	2.550	53809.20	
00143	GLOBAL TECH	2.06	1403520	0.248	0.243	2000	5812000	2.48	0.239	0.248	0.237	--  	0.00	4.53	0.005	     42	--  	0.248	7844.80	
00145	香港建屋贷款	1.45	543680	0.350	0.345	8000	1592000	2.94	0.340	0.350	0.340	--  	0.00	2.90	0.005	     18	--  	0.350	148342.50	
00146	TAI PING CARPET	-2.24	10900	2.180	2.230	1000	5000	0.00	2.180	2.180	2.180	--  	0.00	0.00	-0.050	      3	--  	2.180	122208.40	
00147	国际商业结算	1.35	14155651	1.500	1.480	5000	9545000	0.00	1.480	1.500	1.460	--  	0.00	2.70	0.020	    191	--  	1.500	327269.41	
00149	中国农产品交易	-7.27	74868344	0.510	0.550	5000	139133360	-1.92	0.540	0.580	0.510	--  	0.00	12.73	-0.040	    409	--  	0.510	595720.38	
00153	中国赛特	-1.82	6634941	0.540	0.550	2000	12458000	0.00	0.550	0.550	0.520	--  	0.00	5.45	-0.010	     72	--  	0.540	242906.59	
00154	北京控股环境集团	0.69	109620	1.460	1.450	1000	76000	0.00	1.450	1.470	1.430	--  	0.00	2.76	0.010	      8	--  	1.460	406800.50	
