代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
000792	盐湖股份	0.72	1588611072	13.95	13.85	0	1115900	0.07	14.32	14.65	13.76	--  	0.10	6.43	0.10	化工原料	--  	-0.000	
000636	风华高科	7.81	1245185664	12.29	11.40	0	1018298	-0.80	11.36	12.54	11.36	--  	0.18	10.35	0.89	元器件	--  	-0.000	
002110	三钢闽光	10.03	1179759104	17.23	15.66	0	685211	0.00	17.23	17.23	16.73	--  	1.26	3.19	1.57	普钢	--  	-0.000	
600673	东阳光科	-5.76	977558528	6.87	7.29	0	1460992	1.63	6.93	7.20	6.56	--  	0.41	8.78	-0.42	铝	--  	-0.000	
002038	双鹭药业	2.90	911648320	38.03	36.96	0	237543	0.00	38.00	39.45	37.01	--  	0.54	6.60	1.07	生物制药	--  	-0.000	
300115	长盈精密	4.08	589155200	25.49	24.49	0	227800	0.47	25.59	26.92	25.19	--  	0.61	7.06	1.00	元器件	--  	-0.000	
601992	金隅股份	2.43	580113856	5.90	5.76	0	987192	0.85	5.76	5.93	5.74	--  	0.80	3.30	0.14	水泥	--  	0.000	
002584	西陇科学	0.23	483633728	17.11	17.07	0	278316	-0.22	17.35	17.70	17.06	--  	0.29	3.75	0.04	化工原料	--  	0.000	
000856	冀东装备	5.84	458606176	19.57	18.49	0	234116	0.05	18.69	20.32	18.64	--  	0.00	9.09	1.08	机械基件	--  	-0.000	
300137	先河环保	3.37	432716448	21.19	20.50	0	204156	0.19	20.61	21.66	20.61	--  	0.49	5.12	0.69	环境保护	--  	0.000	
00288	万洲国际	2.22	427531904	8.280	8.100	500	52166972	0.00	8.040	8.320	7.920	--  	0.60	4.94	0.180	农业产品	--  	8.280	
000877	天山股份	5.19	349202400	10.54	10.02	0	331903	0.09	10.10	10.97	10.05	--  	0.36	9.18	0.52	水泥	--  	-0.000	
002302	西部建设	9.99	341710976	14.75	13.41	0	236788	0.00	13.50	14.75	13.37	--  	0.48	10.29	1.34	水泥	--  	0.000	
01462	金诚控股	0.97	308339008	4.170	4.130	2000	74220000	0.00	4.130	4.180	4.130	1079960	0.00	1.21	0.040	建筑	260000	4.170	
002853	皮阿诺	6.49	303775104	35.27	33.12	0	86856	0.03	34.40	35.88	34.10	--  	0.36	5.37	2.15	家居用品	--  	0.000	
00003	香港中华煤气	1.07	275682976	15.120	14.960	1000	18344872	0.13	14.980	15.120	14.900	--  	0.79	1.47	0.160	公用事业	--  	15.120	
603399	新华龙	7.22	268791648	16.64	15.52	0	164157	1.03	15.53	16.80	15.50	--  	0.10	8.38	1.12	小金属	--  	-0.000	
300344	太空板业	4.33	257653072	11.57	11.09	0	222562	0.78	11.02	12.01	11.02	--  	0.13	8.93	0.48	其他建材	--  	-0.000	
