代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
000651	格力电器	1.11	4854460928	45.51	45.01	0	1096093	0.26	44.60	45.54	43.50	--  	4.00	4.53	0.50	家用电器	--  	-0.000	
000858	五 粮 液	1.32	3112090368	68.46	67.57	0	467337	0.28	67.57	68.48	64.87	--  	1.33	5.34	0.89	白酒	--  	-0.000	
600516	方大炭素	7.50	2769367296	24.65	22.93	0	1156310	-0.11	23.15	24.99	22.68	--  	0.09	10.07	1.72	矿物制品	--  	-0.000	
603993	洛阳钼业	6.86	1540702976	6.70	6.27	0	2374269	0.15	6.28	6.84	6.13	--  	0.44	11.32	0.43	小金属	--  	-0.000	
603160	汇顶科技	5.75	1537297024	129.40	122.36	0	118923	0.15	127.36	133.88	125.90	--  	0.32	6.52	7.04	元器件	--  	-0.000	
002497	雅化集团	8.12	1306148992	16.65	15.40	0	804906	0.54	15.23	16.89	15.21	--  	0.32	10.91	1.25	化工原料	--  	-0.000	
300413	快乐购	0.15	1258361088	27.00	26.96	0	460713	-0.21	28.00	28.98	26.00	--  	0.17	11.05	0.04	百货	--  	0.000	
02823	安硕Ａ５０	0.26	1186210688	15.440	15.400	100	76666552	-0.13	15.460	15.620	15.320	278314272	0.00	1.95	0.040		17965400	15.440	
600171	上海贝岭	3.55	1143267456	14.59	14.09	0	776568	0.34	13.98	15.30	13.87	--  	0.14	10.15	0.50	半导体	--  	0.000	
00966	中国太平	8.75	981169088	32.950	30.300	200	30800324	0.30	30.400	32.950	29.950	--  	0.00	9.90	2.650	保险	--  	32.950	
002038	双鹭药业	8.39	829514368	36.96	34.10	0	228864	-0.50	35.40	37.51	34.30	--  	0.59	9.41	2.86	生物制药	--  	-0.000	
600392	盛和资源	5.72	793244608	16.64	15.74	0	485100	0.42	15.60	16.95	15.60	--  	0.13	8.58	0.90	小金属	--  	-0.000	
300077	国民技术	0.89	786490944	14.70	14.57	0	527682	0.14	14.40	15.25	14.29	--  	0.14	6.59	0.13	半导体	--  	-0.000	
600345	长江通信	9.99	719228672	31.60	28.73	0	229923	0.00	29.25	31.60	29.17	--  	0.35	8.46	2.87	通信设备	--  	0.000	
300113	顺网科技	0.92	705092800	19.78	19.60	0	360233	-0.09	19.53	19.93	19.16	--  	0.61	3.93	0.18	互联网	--  	0.000	
600295	鄂尔多斯	6.72	652380224	15.40	14.43	0	444685	-1.08	14.01	15.86	13.80	--  	0.35	14.28	0.97	小金属	--  	-0.000	
600490	鹏欣资源	9.98	610828416	9.92	9.02	0	624234	0.00	9.69	9.92	9.42	--  	0.00	5.54	0.90	铜	--  	0.000	
000762	西藏矿业	9.99	599483776	16.40	14.91	0	375780	0.43	14.91	16.40	14.88	--  	0.12	10.19	1.49	小金属	--  	-0.000	
002153	石基信息	5.61	594433728	29.39	27.83	0	202795	-0.19	27.83	30.00	27.82	--  	0.14	7.83	1.56	软件服务	--  	-0.000	
000793	华闻传媒	2.55	481356224	10.84	10.57	0	445955	0.09	10.61	11.07	10.54	--  	0.43	5.01	0.27	出版业	--  	0.000	
002837	英维克	2.93	460168992	28.85	28.03	0	161975	-0.09	26.40	29.50	26.24	--  	0.42	11.63	0.82	专用机械	--  	0.000	
002429	兆驰股份	3.98	459289696	3.92	3.77	0	1198952	0.00	3.77	3.96	3.65	--  	0.27	8.22	0.15	家用电器	--  	0.000	
002087	新野纺织	3.83	457722432	6.77	6.52	0	679480	0.15	6.48	6.85	6.48	--  	0.31	5.67	0.25	纺织	--  	-0.000	
002792	通宇通讯	7.36	451947040	39.37	36.67	0	115937	0.13	36.76	40.18	36.76	--  	0.55	9.33	2.70	通信设备	--  	-0.000	
600259	广晟有色	7.41	443184672	40.58	37.78	0	111234	0.02	37.85	41.56	37.35	--  	0.04	11.14	2.80	小金属	--  	0.000	
300026	红日药业	10.07	441218688	4.59	4.17	0	981677	0.00	4.17	4.59	4.17	--  	0.60	10.07	0.42	中成药	--  	0.000	
600198	大唐电信	9.98	436810560	14.88	13.53	0	297222	0.00	13.50	14.88	13.50	--  	0.74	10.20	1.35	通信设备	--  	0.000	
01177	中国生物制药	5.00	400891520	10.920	10.400	1000	37519680	0.55	10.580	10.920	10.400	--  	0.00	5.00	0.520	医药医疗	--  	10.920	
000996	中国中期	6.03	399777888	15.12	14.26	0	268533	0.00	14.30	15.26	14.16	--  	0.14	7.71	0.86	公路	--  	-0.000	
300176	鸿特精密	6.52	389619168	112.80	105.90	0	38053	0.70	105.00	114.44	96.00	--  	0.19	17.41	6.90	汽车配件	--  	0.000	
002879	长缆科技	0.18	362743200	55.46	55.36	0	65536	-0.17	55.00	57.50	51.71	--  	0.00	10.46	0.10	电气设备	--  	-0.000	
300367	东方网力	3.10	358740192	16.28	15.79	0	221264	0.12	15.85	16.57	15.63	--  	0.25	5.95	0.49	电脑设备	--  	0.000	
000936	华西股份	9.59	348570592	7.54	6.88	0	474413	0.13	6.89	7.57	6.89	--  	1.74	9.88	0.66	化纤	--  	-0.000	
300560	中富通	2.24	344012960	36.92	36.11	0	90862	0.27	37.50	39.10	36.70	--  	0.20	6.65	0.81	通信设备	--  	-0.000	
01462	金诚控股	1.47	334867584	4.130	4.070	2000	81798000	0.24	4.070	4.140	4.070	--  	0.00	1.72	0.060	建筑	--  	4.130	
01113	长实集团	1.85	326887712	66.200	65.000	500	4962710	-0.08	65.100	66.450	64.800	--  	0.63	2.54	1.200	地产	--  	66.200	
603005	晶方科技	2.09	313631392	33.19	32.51	0	93728	0.27	32.24	34.29	32.01	--  	0.15	7.01	0.68	半导体	--  	-0.000	
000541	佛山照明	4.57	312720992	9.84	9.41	0	322876	0.20	9.40	9.86	9.35	--  	4.46	5.42	0.43	家用电器	--  	0.000	
002016	世荣兆业	8.09	281945344	10.56	9.77	0	274208	0.67	9.78	10.65	9.78	--  	3.89	8.90	0.79	区域地产	--  	0.000	
600776	东方通信	3.84	280785344	8.11	7.81	0	342552	-0.11	7.86	8.48	7.83	--  	0.77	8.32	0.30	通信设备	--  	-0.000	
002688	金河生物	1.81	261097808	7.86	7.72	0	342032	-0.12	7.61	7.94	7.38	--  	1.94	7.25	0.14	化学制药	--  	0.000	
600773	西藏城投	7.92	255549280	11.86	10.99	0	220851	0.17	10.91	12.09	10.83	--  	0.09	11.46	0.87	区域地产	--  	-0.000	
002218	拓日新能	5.89	236385296	5.03	4.75	0	477812	0.20	4.77	5.05	4.70	--  	0.53	7.37	0.28	半导体	--  	0.000	
00003	香港中华煤气	0.54	227320496	14.960	14.880	1000	15193110	0.27	14.900	15.080	14.820	--  	0.80	1.75	0.080	公用事业	--  	14.960	
002251	步 步 高	4.88	225289712	15.70	14.97	0	145218	0.45	14.88	15.98	14.88	--  	0.67	7.35	0.73	超市连锁	--  	-0.000	
000851	高鸿股份	9.29	215100976	10.00	9.15	0	218116	0.00	9.08	10.07	9.08	--  	0.21	10.82	0.85	软件服务	--  	0.000	
