代码	名称	涨幅%%	总金额	市盈(动)	AB股总市值	换手%%	细分行业	现量	涨速%%	卖价	今开	最高	最低	昨收	涨跌	现价	量比	总量	地区	
000725	京东方Ａ	-3.74	12051990528	    24.91	       2150.54亿	          5.57	元器件	318025	-0.15	6.18	6.40	6.59	6.17	6.42	-0.24	6.18	  1.13	18859630	北京	
601318	中国平安	3.10	11680088064	    15.56	       8153.75亿	          1.46	保险	96	0.07	75.28	72.70	75.32	71.80	73.01	2.26	75.27	  1.59	1580394	深圳	
600519	贵州茅台	-4.01	8548747776	    32.54	       8670.91亿	          0.99	白酒	17	-0.20	690.23	696.00	709.00	677.77	719.11	-28.86	690.25	  2.24	123861	贵州	
002230	科大讯飞	-0.34	7331790848	   414.77	        932.51亿	          9.07	软件服务	22439	0.00	67.16	67.36	70.70	66.10	67.38	-0.23	67.15	  1.04	1067833	安徽	
600036	招商银行	4.56	4524400128	     9.45	       6060.78亿	          0.75	银行	15	0.07	29.37	28.30	29.50	28.30	28.10	1.28	29.38	  1.81	1551975	深圳	
600050	中国联通	0.25	4453317632	   137.75	       2409.65亿	          2.60	电信运营	52	0.13	7.98	7.98	8.24	7.92	7.95	0.02	7.97	  1.37	5506167	上海	
600887	伊利股份	2.97	4351942144	    29.10	       1915.33亿	          2.35	乳制品	200	0.10	31.50	30.20	31.54	29.86	30.60	0.91	31.51	  1.75	1415018	内蒙	
000063	中兴通讯	-4.88	4290400512	    29.01	       1238.14亿	          3.35	通信设备	23394	-0.49	36.06	37.55	38.18	36.00	37.90	-1.85	36.05	  1.07	1149904	深圳	
600030	中信证券	2.69	4185435904	    20.98	       1800.46亿	          2.35	证券	116	0.33	18.30	17.87	18.33	17.82	17.82	0.48	18.30	  1.95	2303845	深圳	
000839	中信国安	-10.02	4112866304	   133.20	        440.20亿	          8.89	综合类	29862	0.00	11.23	12.55	12.72	11.23	12.48	-1.25	11.23	  1.37	3482878	北京	
000651	格力电器	0.20	4016694528	    13.41	       2764.23亿	          1.47	家用电器	14500	-0.25	45.95	45.69	46.30	44.98	45.86	0.09	45.95	  1.17	876951	广东	
000858	五 粮 液	-1.76	3470762496	    30.60	       2841.66亿	          1.24	白酒	2011	-0.16	74.86	74.00	75.60	72.20	76.20	-1.34	74.86	  1.53	470336	四川	
601668	中国建筑	2.27	3269070336	     8.27	       2844.00亿	          1.17	建筑施工	2440	-0.20	9.48	9.25	9.52	9.23	9.27	0.21	9.48	  1.90	3482896	北京	
601166	兴业银行	3.03	3190676992	     5.74	       3606.40亿	          0.98	银行	9	0.12	17.36	16.85	17.40	16.84	16.85	0.51	17.36	  2.39	1858945	福建	
601229	上海银行	-2.14	3175896576	     7.57	       1177.11亿	          5.87	银行	5	-0.19	15.09	14.04	15.41	14.04	15.41	-0.33	15.08	 12.78	2174588	上海	
600522	中天科技	1.52	3141214720	    23.46	        450.10亿	          9.28	通信设备	76	-0.19	14.68	14.50	15.20	14.28	14.46	0.22	14.68	  1.75	2112871	江苏	
600585	海螺水泥	3.17	3139581696	    11.48	       1133.52亿	          2.76	水泥	17	0.00	28.35	27.60	29.18	27.60	27.47	0.87	28.34	  1.43	1102753	安徽	
600048	保利地产	2.62	2990202624	    12.62	       1391.00亿	          2.20	全国地产	299	0.09	11.73	11.43	11.75	11.33	11.43	0.30	11.73	  2.12	2582599	广东	
000001	平安银行	0.61	2731215872	     8.86	       2263.06亿	          1.22	银行	29272	0.15	13.18	13.17	13.46	13.03	13.10	0.08	13.18	  1.20	2064150	深圳	
