代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
08207	中新控股	-0.99	268169328	1.000	1.010	0	263456000	0.00	1.000	1.010	0.990	316400	0.00	1.98	-0.010	其他金融	316000	1.000	
08242	宏创高科	-2.47	35838852	0.395	0.405	0	93085000	1.28	0.380	0.410	0.360	--  	0.00	12.35	-0.010	半导体	--  	0.395	
08172	拉近网娱	-5.26	33348786	0.540	0.570	0	66680360	0.00	0.570	0.570	0.540	--  	0.00	5.26	-0.030	媒体及娱乐	--  	0.540	
08187	永骏国际控股	40.62	32668976	1.350	0.960	0	25785500	1.50	0.970	1.500	0.970	--  	0.00	55.21	0.390	纺织服饰	--  	1.350	
08227	海天天　控股	-0.29	30077562	6.790	6.810	4000	4409000	-0.29	6.820	6.900	6.700	--  	0.00	2.94	-0.020	信息器材	--  	6.790	
08137	洪桥集团	0.56	28087982	1.800	1.790	2000	15604000	0.00	1.820	1.840	1.760	2808280	0.00	4.47	0.010	工业工程	1560000	1.800	
08392	舍图控股	14.94	16912700	0.500	0.435	0	35680000	2.04	0.435	0.510	0.435	--  	0.00	17.24	0.065	家电及用品	--  	0.500	
08491	COOL LINK	-8.57	14088751	0.640	0.700	0	21420000	1.59	0.700	0.720	0.620	--  	0.00	14.29	-0.060	食物饮品	--  	0.640	
08022	永耀集团控股	0.00	13077571	0.510	0.510	0	25890000	0.00	0.500	0.510	0.495	--  	0.00	2.94	0.000	酒店及消闲	--  	0.510	
08469	盛业资本	2.86	12382601	5.400	5.250	0	2320000	0.00	5.250	5.440	5.170	--  	0.00	5.14	0.150	其他金融	--  	5.400	
08038	金力集团	4.93	11117171	1.490	1.420	0	7340000	0.68	1.500	1.640	1.410	--  	0.00	16.20	0.070	工业工程	--  	1.490	
08321	泰锦控股	-6.06	10570901	3.100	3.300	0	3390000	0.32	3.250	3.400	2.930	--  	0.00	14.24	-0.200	建筑	--  	3.100	
08226	树熊金融集团	-3.57	9533780	0.270	0.280	0	35960000	1.89	0.280	0.280	0.255	--  	0.00	8.93	-0.010	农业产品	--  	0.270	
08275	永勤集团控股	0.00	9174950	0.490	0.490	0	18620000	1.03	0.490	0.500	0.485	--  	0.00	3.06	0.000	建筑	--  	0.490	
08292	盛良物流	-5.56	8914000	2.380	2.520	0	3720000	1.71	2.460	2.470	2.330	--  	0.00	5.56	-0.140	工用运输	--  	2.380	
08142	德利机械	1.30	8458900	0.390	0.385	0	21650000	0.00	0.385	0.400	0.380	--  	0.00	5.19	0.005	工业工程	--  	0.390	
08331	飞尚非金属	1.18	8212901	1.710	1.690	0	4880000	0.00	1.660	1.720	1.640	--  	0.00	4.73	0.020	一般金属	--  	1.710	
08156	众彩股份	-2.35	8091401	0.830	0.850	0	9680000	0.00	0.850	0.860	0.820	--  	0.00	4.71	-0.020	酒店及消闲	--  	0.830	
08293	星亚控股	3.41	6500901	8.800	8.510	5000	780000	2.44	8.000	8.800	8.000	--  	0.00	9.40	0.290	支援服务	--  	8.800	
08047	中国海洋捕捞	0.00	6267441	0.690	0.690	0	9104000	0.00	0.690	0.700	0.680	--  	0.00	2.90	0.000	工用支援	--  	0.690	
08462	桥英控股	-2.02	5927101	0.970	0.990	0	6150000	0.00	0.950	1.000	0.930	--  	0.00	7.07	-0.020	支援服务	--  	0.970	
08470	莹岚集团	-7.61	5691626	0.425	0.460	0	13146500	0.00	0.455	0.455	0.420	--  	0.00	7.61	-0.035	建筑	--  	0.425	
08059	朝威控股	1.89	5630601	0.540	0.530	0	10435000	0.00	0.520	0.540	0.520	--  	0.00	3.77	0.010	建筑	--  	0.540	
08095	北大青鸟环宇	-1.61	5591421	1.830	1.860	0	2939000	-0.54	1.830	1.930	1.830	24680	0.00	5.38	-0.030	软件服务	13000	1.830	
08102	利宝阁集团	0.15	5512701	6.490	6.480	0	850000	0.15	6.590	6.590	6.400	64500	0.00	2.93	0.010	酒店及消闲	10000	6.490	
08325	中国支付通	-1.89	5094000	1.040	1.060	0	4580000	0.00	1.140	1.140	1.020	--  	0.00	11.32	-0.020	软件服务	--  	1.040	
08133	铸能控股	-2.86	5078600	0.340	0.350	0	14820000	1.49	0.340	0.350	0.335	--  	0.00	4.29	-0.010	工业工程	--  	0.340	
08215	FIRST CREDIT	-0.78	5069880	0.128	0.129	0	39800000	0.00	0.129	0.133	0.125	--  	0.00	6.20	-0.001	其他金融	--  	0.128	
08352	成安控股	-4.98	4537000	5.720	6.020	0	760000	0.00	6.020	6.180	5.700	--  	0.00	7.97	-0.300	建筑	--  	5.720	
08065	高萌科技	-4.29	4483050	0.670	0.700	0	6650000	0.00	0.700	0.700	0.660	--  	0.00	5.71	-0.030	软件服务	--  	0.670	
08445	怡康泰工程集团	20.00	4447950	0.510	0.425	10000	9140000	0.00	0.425	0.520	0.425	--  	0.00	22.35	0.085	建筑	--  	0.510	
08167	中国新电信	-4.51	4206724	0.233	0.244	0	17466000	-0.43	0.249	0.250	0.231	--  	0.00	7.79	-0.011	信息器材	--  	0.233	
08083	中国创新支付	0.00	3968300	0.445	0.445	0	8904000	0.00	0.440	0.455	0.435	172540	0.00	4.49	0.000	软件服务	388000	0.445	
08147	汇思太平洋	-0.61	3888932	0.163	0.164	4000	24284000	0.62	0.161	0.164	0.157	--  	0.00	4.27	-0.001	电讯	--  	0.163	
08073	兴业新材料	0.83	3884663	1.220	1.210	0	3205421	0.83	1.210	1.230	1.200	--  	0.00	2.48	0.010	工业工程	--  	1.220	
08279	亚博科技控股	2.96	3640800	1.390	1.350	0	2636000	0.00	1.320	1.410	1.320	186160	0.00	6.67	0.040	酒店及消闲	136000	1.390	
08417	大地教育	0.00	3640300	1.160	1.160	0	3160000	0.87	1.150	1.170	1.130	--  	0.00	3.45	0.000	支援服务	--  	1.160	
08463	TOMO HOLDINGS	0.00	3359040	1.000	1.000	0	3408000	0.00	0.970	1.020	0.950	--  	0.00	7.00	0.000	汽车	--  	1.000	
08179	新煮意控股	-1.49	3334020	0.330	0.335	0	10164000	1.54	0.335	0.335	0.320	--  	0.00	4.48	-0.005	酒店及消闲	--  	0.330	
08268	迪臣建设	0.00	3280264	0.200	0.200	0	16512000	0.00	0.198	0.200	0.196	--  	0.00	2.00	0.000	建筑	--  	0.200	
08457	健升物流中国	-3.39	3238750	0.285	0.295	0	11370000	1.79	0.285	0.290	0.275	--  	0.00	5.08	-0.010	工用支援	--  	0.285	
08416	HM INTL HLDGS	-3.76	3120050	1.280	1.330	0	2390000	0.00	1.300	1.380	1.260	--  	0.00	9.02	-0.050	工用支援	--  	1.280	
08161	医汇集团	-5.38	3031220	0.123	0.130	0	24850000	0.82	0.130	0.132	0.120	--  	0.00	9.23	-0.007	医疗服务	--  	0.123	
08328	信义香港	0.60	2976918	1.690	1.680	0	1756500	0.00	1.690	1.700	1.690	--  	0.00	0.60	0.010		--  	1.690	
08231	节能元件	-4.62	2937480	0.248	0.260	0	11550000	-0.40	0.260	0.260	0.248	--  	0.00	4.62	-0.012	半导体	--  	0.248	
08012	环宇物流（亚洲）	0.00	2676880	1.400	1.400	0	1896000	-0.71	1.420	1.440	1.400	--  	0.00	2.86	0.000	工用运输	--  	1.400	
08269	富誉控股	-4.19	2661560	0.206	0.215	0	12377999	-1.44	0.215	0.227	0.202	--  	0.00	11.63	-0.009	农业产品	--  	0.206	
08383	东骏控股	-3.66	2618560	0.395	0.410	0	6648000	0.00	0.410	0.410	0.380	--  	0.00	7.32	-0.015	工用支援	--  	0.395	
08349	美固科技控股	2.54	2581200	2.830	2.760	0	910000	0.35	2.820	2.850	2.800	--  	0.00	1.81	0.070	建筑	--  	2.830	
08480	飞霓控股	-3.13	2535520	0.620	0.640	0	4036000	0.00	0.650	0.660	0.610	--  	0.00	7.81	-0.020	纺织服饰	--  	0.620	
08217	联旺集团	-1.25	2508150	0.395	0.400	10000	6390000	1.28	0.400	0.400	0.390	--  	0.00	2.50	-0.005	建筑	--  	0.395	
08455	礼建德集团	0.00	2442000	0.400	0.400	10000	6110000	0.00	0.415	0.415	0.390	--  	0.00	6.25	0.000	建筑	--  	0.400	
08228	国艺娱乐	0.00	2361520	0.220	0.220	0	10740000	0.00	0.214	0.221	0.214	--  	0.00	3.18	0.000	媒体及娱乐	--  	0.220	
08090	中国融保金融集团	1.25	2335520	0.810	0.800	0	2862000	1.25	0.800	0.820	0.800	--  	0.00	2.50	0.010	其他金融	--  	0.810	
08430	春能控股	-4.11	2252875	0.350	0.365	0	6435000	1.45	0.370	0.370	0.340	--  	0.00	8.22	-0.015	工用运输	--  	0.350	
08018	汇财金融投资	2.48	2250661	0.207	0.202	0	11211000	2.99	0.202	0.210	0.200	--  	0.00	4.95	0.005	软件服务	--  	0.207	
08266	金达集团国际	2.53	2209520	0.081	0.079	0	27472000	1.25	0.081	0.082	0.080	--  	0.00	2.53	0.002	信息器材	--  	0.081	
08340	域高金融	0.00	2190500	1.000	1.000	0	2190000	2.04	0.970	1.090	0.970	--  	0.00	12.00	0.000	其他金融	--  	1.000	
08299	大唐潼金	0.00	2188488	0.019	0.019	0	121506000	0.00	0.018	0.019	0.018	--  	0.00	5.26	0.000	黄金贵金属	--  	0.019	
