代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	细分行业	抛空量	按盘价	
02800	盈富基金	-0.35	1158554112	28.650	28.750	500	40367784	-0.17	28.750	28.800	28.600	749288960	0.00	0.70	-0.100		26104000	28.650	
02822	南方Ａ５０	0.13	556503296	15.120	15.100	200	36847704	-0.13	15.120	15.160	15.040	69124896	0.00	0.79	0.020		4583400	15.120	
02828	恒生Ｈ股	-0.25	484519584	117.400	117.700	200	4122534	-0.09	117.800	117.900	117.100	58384124	0.00	0.68	-0.300		497000	117.400	
02823	安硕Ａ５０	0.14	384912448	14.620	14.600	100	26392736	0.14	14.640	14.640	14.540	35703452	0.00	0.68	0.020		2447700	14.620	
03188	华夏沪深三百	-0.10	316922880	48.250	48.300	200	6570672	0.00	48.300	48.450	48.150	45607252	0.00	0.62	-0.050		945600	48.250	
00823	领展房产基金	-0.54	233535984	64.000	64.350	500	3638634	-0.08	64.100	64.650	64.000	26433076	0.00	1.01	-0.350		412000	64.000	
07288	ＦＬ二南方国指	-0.72	29748150	9.590	9.660	100	3097200	-0.10	9.630	9.670	9.540	--  	0.00	1.35	-0.070		--  	9.590	
02778	冠君产业信托	0.88	25724476	5.700	5.650	1000	4513013	0.00	5.700	5.750	5.650	2861470	0.00	1.77	0.050		502000	5.700	
07300	ＦＩ南方恒指	0.17	22494030	5.770	5.760	100	3905000	0.17	5.760	5.780	5.750	1840630	0.00	0.52	0.010		319000	5.770	
02840	ＳＰＤＲ金ＥＴＦ	0.05	16654996	946.000	945.500	10	17580	0.00	946.000	949.000	946.000	--  	0.00	0.32	0.500		--  	946.000	
00405	越秀房产信托基金	-0.20	14743077	4.930	4.940	1000	2986075	-0.20	4.930	4.950	4.920	281140	0.00	0.61	-0.010		57000	4.930	
07200	ＦＬ二南方恒指	-0.74	9713858	10.660	10.740	100	909100	-0.37	10.720	10.720	10.640	--  	0.00	0.74	-0.080		--  	10.660	
87001	汇贤产业信托	0.00	9195970	3.040	3.040	1000	3026000	0.00	3.040	3.050	3.030	--  	0.00	0.66	0.000		--  	3.040	
00778	置富产业信托	0.21	9168670	9.510	9.490	1000	966000	0.00	9.490	9.520	9.440	503670	0.00	0.84	0.020		53000	9.510	
07230	ＦＬ二未来国指	-0.45	8037383	19.960	20.050	100	402500	-0.10	20.000	20.050	19.840	2328768	0.00	1.05	-0.090		116700	19.960	
03161	易亚ＣＨＩＭＥＲ	-0.15	7193633	12.920	12.940	200	556400	0.00	12.960	12.960	12.920	--  	0.00	0.31	-0.020		--  	12.920	
02833	恒指ＥＴＦ	-0.27	7167381	291.200	292.000	100	24600	-0.14	291.600	292.000	290.800	--  	0.00	0.41	-0.800		--  	291.200	
07267	ＦＬ二华夏国指	-0.56	6487253	10.600	10.660	100	610400	-0.38	10.660	10.660	10.560	1882520	0.00	0.94	-0.060		177600	10.600	
83188	华夏沪深三百　Ｒ	0.00	5872191	40.850	40.850	200	143962	0.25	40.900	40.950	40.700	3174060	0.00	0.61	0.000		77800	40.850	
03128	恒生Ａ股龙头	-0.09	5868711	56.850	56.900	200	102600	0.00	56.800	56.850	56.800	--  	0.00	0.09	-0.050		--  	56.850	
07341	ＦＩ华夏国指	0.30	5118500	6.690	6.670	100	765600	0.15	6.700	6.710	6.670	4508192	0.00	0.60	0.020		674400	6.690	
03167	南方中国新行业	0.27	4776080	73.600	73.400	50	64950	0.00	73.400	73.700	73.350	--  	0.00	0.48	0.200		--  	73.600	
07228	ＦＬ二　三星国指	-0.62	4643966	8.010	8.060	200	578000	-0.25	8.060	8.070	8.000	--  	0.00	0.87	-0.050		--  	8.010	
