代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
603103	横店影视	5.50	469807968	34.73	34.73	34.74	140833	101	0.40	         26.57	
300433	蓝思科技	3.27	460674240	27.77	27.77	27.78	164280	632	0.04	          3.71	
603356	华菱精工	2.45	458193056	25.07	25.08	25.10	185941	54	-0.43	         55.77	
300277	海联讯	7.18	452377280	10.90	10.89	10.90	422258	5135	-0.08	         12.63	
600172	黄河旋风	9.99	439457536	8.59	8.59	--  	522391	7	0.00	          4.47	
300733	西菱动力	5.72	427133184	25.12	25.12	25.13	170194	2631	0.20	         42.55	
002095	生 意 宝	4.02	414616352	42.68	42.67	42.68	97347	669	-0.01	          3.87	
603466	风语筑	4.21	413290528	56.92	56.92	56.93	73753	53	-0.13	         20.49	
002278	神开股份	0.68	412821088	10.44	10.43	10.44	398551	1567	-0.37	         11.65	
002063	远光软件	5.83	411671008	10.53	10.52	10.53	392410	3772	0.00	          7.33	
002153	石基信息	1.27	411438976	28.00	27.99	28.00	145089	2293	0.04	          2.99	
300699	光威复材	2.41	392165728	47.11	47.11	47.12	81396	1211	-0.01	          8.85	
002596	海南瑞泽	5.18	390712288	10.16	10.15	10.16	385639	2113	0.00	          5.31	
600967	内蒙一机	1.82	389309344	12.87	12.86	12.87	300660	8	0.23	          3.13	
002089	新 海 宜	2.70	387521824	6.08	6.07	6.08	626690	6260	0.00	          6.72	
002555	三七互娱	3.92	379522816	19.90	19.90	19.91	192969	1424	-0.04	          1.65	
600879	航天电子	3.07	377952096	7.38	7.37	7.38	513389	133	-0.39	          2.13	
002439	启明星辰	2.69	372599552	22.92	22.91	22.92	162662	1131	-0.03	          2.83	
002640	跨境通	5.51	370339808	18.18	18.16	18.18	201823	2051	1.00	          1.62	
600110	诺德股份	5.05	358282016	8.53	8.52	8.53	421919	14	-0.34	          3.67	
002195	二三四五	2.09	351589216	5.86	5.85	5.86	599335	5789	0.00	          1.91	
002179	中航光电	2.56	344537728	37.99	37.98	37.99	91216	806	-0.02	          1.17	
002343	慈文传媒	8.46	342591328	34.99	34.98	34.99	100502	1376	0.09	          4.31	
002036	联创电子	4.81	341228736	15.92	15.91	15.92	216538	1042	0.00	          5.48	
300476	胜宏科技	4.63	320610144	27.11	27.11	27.12	120779	2025	-0.10	          6.48	
600118	中国卫星	3.58	317019584	21.12	21.11	21.12	152025	32	-0.04	          1.29	
300377	赢时胜	1.42	301669152	12.13	12.12	12.13	246586	2217	0.00	          4.84	
300613	富瀚微	6.54	297242432	169.00	169.00	169.08	17586	362	0.31	         13.59	
002194	武汉凡谷	2.96	294077088	9.04	9.04	9.05	331855	3152	0.00	          6.26	
00285	比亚迪电子	1.03	293703616	19.660	19.640	19.660	14718450	243000	0.31	          0.65	
300068	南都电源	2.67	291376032	16.15	16.14	16.15	181096	1633	0.00	          3.10	
002668	奥马电器	10.00	287829088	23.10	23.10	--  	128281	584	0.00	          3.29	
000738	航发控制	10.04	287057216	13.81	13.81	--  	214230	1097	0.00	          1.87	
300083	劲胜智能	3.06	281564576	7.41	7.41	7.42	380650	2232	0.00	          3.20	
002196	方正电机	0.63	272641664	9.59	9.59	9.60	278648	2136	0.00	          9.59	
300232	洲明科技	1.16	268494272	14.87	14.86	14.87	177284	261	0.20	          4.76	
300707	威唐工业	4.44	259400480	45.60	45.59	45.61	57146	599	-0.21	         29.08	
600435	北方导航	2.10	256610416	10.22	10.22	10.23	252308	5	-0.28	          1.69	
000913	钱江摩托	7.12	248833200	19.10	19.10	19.11	131671	1366	-0.09	          2.90	
300672	国科微	5.07	248784624	47.48	47.30	47.48	51812	921	1.24	         18.54	
600372	中航电子	10.01	248566192	13.30	13.30	--  	190672	10	0.00	          1.08	
02314	理文造纸	3.36	246527856	9.220	9.220	9.230	27334468	511000	-0.22	          0.61	
002491	通鼎互联	3.31	242636368	13.10	13.09	13.10	184229	666	0.00	          1.59	
002152	广电运通	1.15	238162816	7.06	7.06	7.07	332908	1736	-0.13	          1.70	
002878	元隆雅图	9.99	237786304	44.36	44.36	--  	55873	48	0.00	         29.66	
300623	捷捷微电	4.25	235492128	61.10	61.10	61.15	38133	279	-0.07	         16.16	
300236	上海新阳	9.99	235244496	30.73	30.73	--  	76607	128	0.00	          4.32	
600848	上海临港	2.68	234660528	24.16	24.16	24.17	95578	7	0.04	          2.39	
002645	华宏科技	1.75	231455504	24.46	24.46	24.48	94652	1341	0.33	          6.37	
000893	东凌国际	9.88	231380976	5.67	5.66	5.67	429109	3256	-0.17	         10.70	
002479	富春环保	4.63	227946176	8.58	8.57	8.58	271888	8792	0.12	          3.73	
000901	航天科技	2.83	227938544	19.65	19.65	19.66	116975	1133	-0.04	          3.09	
300429	强力新材	3.02	223918976	27.95	27.94	27.95	80761	1223	0.40	          8.04	
603160	汇顶科技	2.04	222546256	84.43	84.42	84.43	25833	15	-0.05	          1.12	
002642	荣之联	4.98	222098176	11.59	11.59	11.60	197332	5636	-0.33	          3.98	
600343	航天动力	8.67	218428080	11.40	11.40	11.41	197593	31	-0.17	          3.10	
002727	一心堂	5.00	218386512	24.35	24.35	24.36	91028	846	0.00	          3.40	
603888	新华网	1.61	217635328	23.38	23.36	23.38	91664	2	-0.03	          5.19	
002056	横店东磁	1.49	217199968	9.52	9.52	9.53	227992	2982	0.11	          1.39	
300474	景嘉微	0.38	214931168	47.11	47.11	47.12	45050	529	0.02	          6.72	
600610	中毅达	9.96	209398016	5.19	5.19	--  	424018	73	0.00	         11.29	
300520	科大国创	3.41	209260192	20.90	20.90	20.91	99220	901	-0.04	          8.81	
600718	东软集团	4.02	207481584	12.94	12.93	12.95	162447	10	0.08	          1.31	
300222	科大智能	1.80	206636960	20.36	20.36	20.37	100465	876	-0.09	          3.11	
002624	完美世界	3.56	206566320	31.73	31.73	31.74	66395	1139	0.25	          1.42	
002279	久其软件	0.95	205994304	11.69	11.69	11.70	175449	1385	-0.25	          6.40	
600207	安彩高科	7.06	205123824	7.28	7.29	7.30	288165	17	0.69	          4.18	
002903	宇环数控	5.87	204863776	35.87	35.87	35.88	58646	1057	0.06	         23.46	
600391	航发科技	10.03	202954896	17.22	17.22	--  	122547	10	0.00	          3.71	
600990	四创电子	3.26	199497792	49.80	49.79	49.80	40062	8	-0.01	          2.93	
002430	杭氧股份	8.40	197979664	14.84	14.84	14.85	138474	2505	0.61	          1.66	
300678	中科信息	3.43	196251008	49.10	49.10	49.11	40218	317	-0.01	         16.09	
300425	环能科技	2.01	196230048	10.16	10.15	10.16	191129	3761	-0.09	         12.86	
000018	神州长城	8.22	194979840	6.19	6.18	6.19	316420	2119	0.00	          4.20	
300730	科创信息	9.99	190583888	33.25	33.25	--  	60746	129	0.00	         26.14	
300148	天舟文化	0.39	186853504	7.82	7.82	7.83	236994	1592	-0.12	          3.11	
600446	金证股份	2.00	182588208	14.80	14.80	14.81	122847	100	0.27	          1.53	
600765	中航重机	6.81	182498032	10.67	10.67	10.68	174295	26	-0.18	          2.24	
600707	彩虹股份	7.37	180741984	8.89	8.87	8.88	205999	2	-0.44	          2.80	
300502	新易盛	1.31	180183296	25.51	25.50	25.51	70620	617	-0.22	          5.66	
002488	金固股份	0.97	179358736	13.60	13.59	13.60	131459	1146	-0.06	          3.41	
603138	海量数据	1.21	176733744	38.59	38.58	38.60	45673	17	-0.02	         17.14	
000988	华工科技	1.86	175405104	15.30	15.30	15.31	114864	1007	0.00	          1.29	
002288	超华科技	10.04	174567456	5.15	5.15	--  	342727	446	0.00	          5.20	
02343	太平洋航运	5.29	171101968	2.190	2.190	2.200	78009592	823000	-0.90	          1.76	
002240	威华股份	2.63	170821552	16.01	16.01	16.02	106971	2906	-0.05	          2.18	
002055	得润电子	1.25	169717152	18.57	18.56	18.57	90214	1096	0.00	          2.24	
300692	中环环保	2.96	168086688	35.14	35.14	35.15	47914	748	0.00	         17.97	
300231	银信科技	1.40	167781808	10.16	10.15	10.16	164908	1931	0.20	          6.17	
603881	数据港	2.82	166840464	36.52	36.50	36.54	45905	11	0.11	          3.59	
300426	唐德影视	10.01	166131328	19.46	19.46	--  	89005	2188	0.00	          5.92	
300102	乾照光电	1.25	165829232	8.09	8.09	8.10	204520	2762	0.00	          3.00	
002368	太极股份	3.84	165397712	23.00	22.99	23.00	72946	699	0.00	          1.86	
601689	拓普集团	6.11	163900800	22.23	22.24	22.25	74846	19	0.09	          4.38	
000519	中兵红箭	1.40	163858752	7.94	7.94	7.95	205602	2488	-0.12	          2.80	
603111	康尼机电	5.05	163411120	12.49	12.48	12.49	132579	41	-0.15	          2.76	
300336	新文化	4.36	162936448	11.24	11.23	11.24	147951	2817	0.45	          3.26	
002234	民和股份	5.85	162759728	11.04	11.03	11.04	146716	2255	-0.26	          7.12	
300244	迪安诊断	1.15	162355008	20.17	20.17	20.18	80435	328	-0.09	          2.35	
002511	中顺洁柔	3.06	159653728	15.16	15.16	15.17	106031	1045	0.00	          1.45	
300639	凯普生物	3.10	158765536	52.57	52.55	52.57	30680	742	0.04	         13.67	
000586	汇源通信	9.91	156333440	17.41	17.40	17.41	89794	660	-0.05	          4.64	
300002	神州泰岳	0.15	155239120	6.57	6.57	6.58	233849	2069	0.00	          1.69	
000025	特 力Ａ	2.78	155094912	34.76	34.75	34.76	44418	446	0.20	          2.29	
600360	华微电子	0.45	152666128	6.75	6.75	6.76	224878	11	0.00	          3.05	
002094	青岛金王	1.22	152590608	20.70	20.70	20.71	74847	2751	-0.23	          2.13	
600410	华胜天成	1.14	152022880	9.80	9.80	9.81	155015	10	-0.09	          1.42	
603896	寿仙谷	1.07	151919232	47.15	47.19	47.20	32153	5	0.23	          9.20	
300459	金科文化	4.94	148807552	11.48	11.47	11.48	130706	1419	0.17	          2.50	
08392	舍图控股	40.35	148107600	0.800	--  	--  	208420000	110000	0.00	         20.84	
002029	七 匹 狼	1.33	147084608	9.12	9.11	9.12	162294	1988	-0.10	          2.15	
300310	宜通世纪	4.64	146930592	9.92	9.91	9.92	151590	1998	-0.09	          2.61	
603083	剑桥科技	2.67	146843120	38.89	38.88	38.90	37407	1	0.13	         15.29	
601200	上海环境	0.63	146549056	20.75	20.73	20.74	70757	4	-0.04	          1.05	
06088	FIT HON TENG	8.06	146340400	4.560	4.560	4.570	32558000	175000	0.22	          0.48	
002025	航天电器	1.09	145318912	22.18	22.15	22.18	65032	451	0.18	          1.52	
600756	浪潮软件	2.13	144304240	14.87	14.86	14.87	96520	10	-0.06	          2.98	
600316	洪都航空	4.03	141072784	11.87	11.85	11.86	119401	6	0.17	          1.67	
002079	苏州固锝	0.98	140284512	7.20	7.19	7.20	193943	2507	0.14	          2.67	
002369	卓翼科技	1.67	138882784	7.93	7.93	7.94	173973	2605	-0.12	          4.14	
002558	巨人网络	2.80	138774864	33.02	33.01	33.02	41902	342	0.03	          1.20	
300349	金卡智能	1.90	137696656	36.00	35.99	36.00	38526	181	0.03	          2.06	
300008	天海防务	2.24	137206800	6.40	6.39	6.40	215671	1588	0.00	          3.72	
02327	美瑞健康国际	15.69	136274528	0.590	--  	--  	236069808	6000	3.51	          6.56	
603933	睿能科技	1.29	134765232	39.34	39.36	39.37	34307	3	-0.02	         13.36	
600439	瑞贝卡	2.21	134546192	6.02	6.00	6.01	229009	82	1.35	          2.02	
300386	飞天诚信	3.51	130483688	15.05	15.05	15.06	86033	1110	-0.06	          4.20	
300562	乐心医疗	6.49	129926728	18.04	18.03	18.04	71160	511	0.06	          9.05	
300295	三六五网	1.91	129783048	16.02	16.02	16.03	80906	743	0.06	          4.58	
002867	周大生	10.01	129244392	29.79	29.79	--  	43591	108	0.00	          5.67	
002519	银河电子	4.40	127972144	7.12	7.11	7.12	184036	2995	0.28	          2.31	
300020	银江股份	0.89	127646632	10.23	10.22	10.23	124425	1377	-0.28	          2.01	
600330	天通股份	0.12	127484504	8.62	8.62	8.63	147838	115	0.23	          1.80	
600562	国睿科技	3.18	127471896	19.15	19.13	19.15	67036	3	-0.04	          2.05	
300468	四方精创	4.95	127362528	36.44	36.44	36.45	34874	458	0.47	          5.22	
603817	海峡环保	9.99	126037600	10.90	10.90	--  	117281	10	0.00	          6.52	
300276	三丰智能	9.97	123344632	13.68	13.68	--  	92048	187	0.00	          4.61	
002028	思源电气	5.15	123151824	16.75	16.75	16.76	75983	1559	0.24	          1.31	
01462	金诚控股	6.25	122856304	3.230	--  	--  	38654000	20000	0.00	          0.97	
300344	太空板业	0.22	122087880	8.99	8.98	8.99	138015	2743	0.00	          7.14	
300365	恒华科技	1.90	121766456	34.24	34.23	34.30	35365	224	0.12	          3.42	
300638	广和通	4.21	121290000	37.10	37.09	37.10	32807	369	0.41	         16.40	
01041	林达控股	23.23	120876360	0.610	--  	--  	191188000	100000	-1.61	         16.27	
603776	永安行	1.79	120595312	52.98	52.98	53.00	22536	2	-0.14	          9.39	
300567	精测电子	3.60	120291336	120.80	120.76	120.80	9964	35	-0.16	          2.42	
601882	海天精工	9.97	119058688	11.80	11.80	--  	104686	47	0.00	          8.31	
300398	飞凯材料	4.84	117526000	19.48	19.47	19.48	60092	231	0.05	          1.65	
600677	航天通信	2.82	117425336	9.83	9.84	9.85	120219	26	0.00	          2.89	
002826	易明医药	0.61	116848016	16.49	16.49	16.50	69202	804	0.24	          6.86	
300671	富满电子	5.33	116744552	33.79	33.78	33.79	34325	414	0.36	         13.54	
300114	中航电测	9.99	116288792	9.36	9.35	9.36	128471	998	0.00	          2.17	
002746	仙坛股份	4.90	115728360	20.35	20.35	20.36	57150	1186	0.69	          3.14	
300722	新余国科	5.93	114806376	32.16	32.16	32.17	36312	674	-0.11	         18.16	
002649	博彦科技	1.88	113984568	10.32	10.32	10.33	109969	882	0.10	          2.66	
00698	通达集团	6.11	110494048	1.910	1.910	1.920	58159000	2460000	-0.52	          0.96	
002695	煌上煌	1.74	109933088	15.75	15.75	15.76	69958	691	0.19	          1.54	
300726	宏达电子	1.05	109830872	23.04	23.03	23.04	47449	612	-0.12	         11.83	
300229	拓尔思	2.05	109020760	12.94	12.93	12.94	84232	776	-0.14	          1.89	
300719	安达维尔	1.40	106523544	21.70	21.69	21.70	48825	937	-0.22	         11.63	
603177	德创环保	2.51	105703560	17.54	17.53	17.54	60482	21	0.00	          9.79	
600959	江苏有线	1.47	105588384	7.58	7.57	7.58	140148	6	0.00	          1.00	
000711	京蓝科技	1.87	105546928	13.04	13.04	13.05	81993	993	0.08	          2.43	
002864	盘龙药业	1.10	104196424	28.47	28.46	28.47	36492	651	-0.13	         16.84	
300597	吉大通信	0.65	103136728	15.55	15.55	15.56	65869	669	-0.25	          8.96	
002246	北化股份	3.00	101074880	10.29	10.28	10.29	99363	1713	-0.09	          2.40	
002486	嘉麟杰	2.59	100586016	4.36	4.36	4.37	232469	4488	0.23	          2.88	
300353	东土科技	9.97	99813240	13.01	13.01	--  	79107	353	0.00	          2.41	
002773	康弘药业	2.92	99648664	49.40	49.40	49.42	20438	88	-0.05	          2.90	
002906	华阳集团	1.93	99474144	20.55	20.54	20.55	48490	670	-0.14	          6.63	
002825	纳尔股份	4.08	98943544	21.95	21.95	21.96	44491	412	-0.04	         15.22	
300322	硕贝德	3.53	98228928	9.09	9.08	9.09	109433	2105	0.11	          2.95	
002896	中大力德	7.96	98144856	34.74	34.73	34.74	28470	161	0.03	         14.24	
603338	浙江鼎力	6.05	98073880	70.83	70.71	70.87	14079	1	0.08	          3.05	
03306	江南布衣	7.06	97695232	15.460	--  	--  	6352400	6000	-0.26	          1.22	
300378	鼎捷软件	2.70	96888296	12.56	12.56	12.57	77252	431	-0.15	          2.96	
603997	继峰股份	1.99	96336736	10.75	10.75	10.76	90722	145	0.00	          5.31	
300394	天孚通信	1.83	95907080	18.36	18.36	18.37	51812	364	0.00	          3.17	
300619	金银河	4.32	95762816	35.99	35.99	36.00	27041	324	0.14	         14.48	
300465	高伟达	2.41	92233272	8.50	8.49	8.50	107372	1230	0.12	          3.99	
002335	科华恒盛	2.95	90895704	27.55	27.55	27.56	32628	213	-0.06	          1.45	
300252	金信诺	10.00	90744136	13.64	13.64	--  	68564	1576	0.00	          2.27	
600862	中航高科	3.81	90486704	8.45	8.44	8.46	108144	164	0.12	          1.37	
002818	富森美	2.31	89370824	27.96	27.96	27.97	32548	539	-0.13	          3.56	
002783	凯龙股份	7.53	89112200	18.14	18.14	18.15	50290	805	0.06	          4.70	
300709	精研科技	0.26	88441696	58.20	58.19	58.20	15089	103	-0.02	          6.86	
300161	华中数控	4.30	87955648	14.56	14.55	14.56	60381	553	-0.26	          3.65	
300731	科创新源	5.37	87531136	28.26	28.26	28.27	31486	705	-0.03	         14.31	
603797	联泰环保	3.47	86490152	17.90	17.90	17.92	48150	100	-0.10	          9.03	
300359	全通教育	1.73	86475072	8.84	8.83	8.84	97914	1131	0.00	          2.36	
002576	通达动力	3.66	85752536	12.17	12.17	12.18	70982	1027	-0.07	          5.96	
300227	光韵达	2.00	84169008	18.91	18.90	18.91	44732	1129	-0.04	          3.29	
002448	中原内配	1.62	82568720	9.43	9.43	9.44	88675	1852	0.11	          1.92	
000733	振华科技	0.65	81877720	12.36	12.36	12.37	66126	292	-0.07	          1.41	
00877	昂纳科技集团	8.85	81363200	5.660	--  	--  	14354000	1000	0.35	          1.80	
300696	爱乐达	4.33	81281832	52.09	52.08	52.09	15746	234	-0.01	          9.13	
600850	华东电脑	2.93	79551488	16.15	16.14	16.15	49947	1	0.12	          1.19	
300518	盛讯达	5.93	79429568	53.92	53.92	53.94	14924	378	0.04	          3.19	
000821	京山轻机	4.07	79105240	11.50	11.50	11.51	69462	570	0.00	          2.01	
603678	火炬电子	5.48	78896232	25.22	25.23	25.24	31725	2	-0.11	          0.70	
603690	至纯科技	10.00	78497912	17.16	17.16	--  	47795	2	0.00	          5.23	
002462	嘉事堂	5.94	77549056	24.63	24.62	24.63	32224	355	0.00	          1.29	
300438	鹏辉能源	2.14	77465416	25.28	25.28	25.29	30580	234	-0.19	          2.44	
300007	汉威科技	2.88	77404856	12.50	12.49	12.50	62087	505	0.16	          2.77	
002022	科华生物	1.19	77272544	12.73	12.72	12.73	60569	748	0.16	          1.33	
300688	创业黑马	1.99	77186256	41.50	41.49	41.50	18725	149	0.10	         11.01	
603929	亚翔集成	2.35	75585112	23.08	23.06	23.09	32682	2	0.09	          3.38	
300034	钢研高纳	2.93	73817704	9.49	9.48	9.49	78227	1732	-0.10	          1.86	
300100	双林股份	1.69	73488760	13.85	13.85	13.86	53277	897	0.44	          1.38	
600661	新南洋	3.34	72651592	27.57	27.57	27.58	26664	13	0.00	          1.03	
601595	上海电影	2.37	71845816	19.88	19.90	19.91	36638	10	0.05	          3.45	
002141	贤丰控股	9.35	71845192	6.55	6.55	6.56	116898	6077	-0.14	          1.84	
300588	熙菱信息	10.00	71806984	28.81	28.81	--  	25604	133	0.00	          8.18	
002471	中超控股	10.14	69824512	4.02	4.02	--  	174733	71	0.00	          1.39	
300570	太辰光	0.28	69306096	18.13	18.13	18.14	38019	574	-0.05	          4.38	
002775	文科园林	1.00	69098048	18.20	18.20	18.21	37767	375	0.06	          3.23	
601890	亚星锚链	0.69	67733136	5.81	5.80	5.81	116230	25	0.00	          1.21	
603042	华脉科技	1.36	67484640	24.58	24.57	24.60	27506	16	-0.03	          8.09	
300536	农尚环境	2.11	67453880	14.53	14.52	14.53	46364	879	0.07	          7.59	
600526	菲达环保	3.67	67421096	8.75	8.74	8.75	76915	10	0.11	          1.89	
300275	梅安森	2.89	66990944	13.90	13.90	13.91	48030	789	-0.35	          4.01	
600575	皖江物流	0.78	66115532	3.86	3.85	3.86	170309	51	-0.51	          0.54	
603920	世运电路	1.18	65691888	16.36	16.35	16.37	39718	5	-0.23	          4.47	
600561	江西长运	7.08	65371348	8.17	8.16	8.17	82246	54	-0.11	          3.47	
300311	任子行	0.64	64720524	12.63	12.63	12.64	50877	1160	-0.23	          2.15	
002041	登海种业	0.96	63993756	11.62	11.61	11.62	55835	2199	-0.25	          0.64	
000520	长航凤凰	1.21	63980708	3.34	3.34	3.35	191732	810	-0.29	          1.89	
300333	兆日科技	2.18	63419016	7.49	7.48	7.49	85489	2364	0.67	          2.58	
00708	恒大健康	9.12	62905204	3.110	--  	--  	20140000	10000	0.32	          0.23	
600689	上海三毛	4.76	62361152	9.68	9.69	9.70	63198	4	0.00	          4.15	
002284	亚太股份	2.59	61892992	7.54	7.54	7.55	82385	935	0.00	          1.20	
603788	宁波高发	1.23	61808024	37.77	37.74	37.78	16479	4	-0.07	          1.17	
300721	怡达股份	0.66	61066196	29.06	29.05	29.06	21077	194	-0.02	         10.51	
600501	航天晨光	2.90	58545032	9.24	9.23	9.24	63670	1	-0.10	          1.56	
603717	天域生态	2.46	58333272	22.10	22.06	22.09	26873	9	1.10	          6.22	
03360	远东宏信	0.25	58148452	7.900	7.890	7.900	7362695	452000	0.00	          0.19	
01415	高伟电子	1.52	57682572	2.680	--  	--  	21096000	30000	-0.37	          2.54	
300331	苏大维格	1.32	57429156	15.30	15.28	15.30	37298	544	-0.12	          2.85	
603618	杭电股份	4.42	57362056	7.32	7.31	7.32	77369	12	0.00	          1.13	
603955	大千生态	2.45	56479160	34.28	34.25	34.27	16327	1	-0.08	          7.51	
300366	创意信息	1.12	56179468	9.93	9.93	9.94	56693	1355	-0.09	          2.19	
300642	透景生命	1.89	56164672	88.73	88.73	89.10	6344	55	-0.42	          4.23	
000909	数源科技	0.82	55902652	9.83	9.82	9.83	55335	314	0.00	          1.78	
002149	西部材料	2.14	55755048	8.58	8.58	8.59	66060	3136	0.35	          1.55	
300302	同有科技	1.96	54894756	9.38	9.37	9.38	58832	742	0.21	          2.40	
300419	浩丰科技	1.64	54786604	7.45	7.44	7.45	74166	1142	0.00	          3.27	
300687	赛意信息	2.80	54301472	44.45	44.44	44.45	12249	143	0.00	          6.12	
002884	凌霄泵业	2.76	53998716	50.20	50.19	50.20	10824	65	0.16	          5.59	
300629	新劲刚	1.63	53741076	45.61	45.61	45.62	11738	144	-0.01	          7.04	
300172	中电环保	1.54	53611132	7.26	7.25	7.26	73191	702	-0.13	          2.13	
600523	贵航股份	1.43	53073064	14.22	14.20	14.22	37270	3	0.00	          1.29	
300596	利安隆	7.01	52915068	17.56	17.55	17.56	30570	376	0.11	          2.50	
603322	超讯通信	2.69	52294788	39.29	39.29	39.30	13265	10	0.05	          4.09	
02877	神威药业	6.13	52132124	11.420	11.400	11.420	4636000	54000	0.00	          0.56	
300534	陇神戎发	3.13	52013860	8.23	8.22	8.23	63948	1886	0.24	          3.38	
300056	三维丝	10.00	51648788	6.38	6.38	--  	83266	1	0.00	          3.08	
002348	高乐股份	4.81	51010392	4.58	4.58	4.59	113808	4196	0.22	          1.54	
300581	晨曦航空	4.76	49899848	27.97	27.96	27.97	18043	193	0.18	          5.75	
300545	联得装备	4.11	48783776	53.18	53.06	53.18	9245	82	0.06	          3.99	
300689	澄天伟业	1.29	47928952	34.50	34.49	34.50	13884	326	-0.13	          8.17	
002265	西仪股份	1.41	47495732	11.51	11.51	11.52	41459	875	0.17	          1.37	
002066	瑞泰科技	3.87	46822620	8.58	8.58	8.59	54427	544	0.00	          2.36	
603500	祥和实业	4.86	46520760	22.67	22.65	22.66	20976	3	0.04	          6.66	
300602	飞荣达	1.71	46435488	55.84	55.83	55.84	8412	184	-0.12	          2.73	
603039	泛微网络	2.29	46139588	74.07	74.03	74.10	6277	5	0.00	          2.33	
300205	天喻信息	0.63	45929888	8.00	8.00	8.01	57000	539	-0.24	          1.34	
300389	艾比森	1.76	45395904	13.89	13.88	13.89	33015	949	0.36	          2.35	
002177	御银股份	1.35	45332760	4.51	4.51	4.52	98817	986	-0.21	          1.64	
300589	江龙船艇	3.42	45089624	17.22	17.22	17.23	26311	280	0.00	          7.89	
300153	科泰电源	1.56	44555984	9.79	9.78	9.79	45949	983	0.10	          1.44	
00142	第一太平	2.34	43785172	4.820	4.810	4.820	9174343	690000	0.21	          0.21	
300440	运达科技	0.36	43573860	8.44	8.44	8.45	51453	783	-0.11	          2.54	
603825	华扬联众	0.72	42093992	32.08	32.02	32.10	13096	2	0.22	          3.27	
002270	华明装备	5.79	41917308	8.96	8.95	8.96	46786	568	-0.10	          1.63	
300258	精锻科技	0.74	41775524	14.91	14.91	14.92	28001	122	0.13	          0.75	
002577	雷柏科技	2.47	41167280	13.70	13.69	13.70	29993	1105	0.00	          1.07	
300127	银河磁体	0.13	41165456	15.41	15.40	15.41	26674	284	-0.05	          1.17	
300469	信息发展	4.67	40520672	33.14	33.13	33.14	12453	854	0.00	          4.35	
