代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
02822	南方Ａ５０	-2.50	2304888832	16.360	--  	139910176	11907200	0.00	--  	  2.62	16.840	
02828	恒生Ｈ股	-1.47	2114484736	127.700	--  	16462527	341200	0.16	--  	  1.19	130.500	
02800	盈富基金	-0.79	1060432128	31.550	--  	33354886	2050000	0.00	--  	  0.96	32.000	
02823	安硕Ａ５０	-2.44	889876288	15.960	--  	55245404	2803400	0.13	--  	  1.50	16.420	
03188	华夏沪深三百	-1.35	526209792	51.100	--  	10259437	449800	0.10	--  	  1.53	52.000	
00823	领展房产基金	0.37	486973696	67.500	--  	7217554	882000	0.07	--  	  1.28	67.550	
07288	ＦＬ二南方国指	-2.99	95448760	11.040	--  	8468700	100	0.00	--  	  1.22	11.560	
07300	ＦＩ南方恒指	0.77	67491256	5.210	--  	13063000	5000	0.00	--  	  0.95	5.150	
07228	ＦＬ二　三星国指	-2.84	51437316	9.230	--  	5407200	10000	0.54	--  	  0.75	9.700	
07200	ＦＬ二南方恒指	-1.41	42946360	12.620	--  	3355000	300	0.00	--  	  1.36	12.900	
00405	越秀房产信托基金	0.00	22507540	5.250	--  	4288025	18000	0.38	--  	  0.81	5.240	
07267	ＦＬ二华夏国指	-3.03	20159896	12.180	--  	1615900	37300	0.66	--  	  1.02	12.780	
00778	置富产业信托	-0.74	19348176	9.370	--  	2061142	25000	0.43	--  	  1.07	9.450	
07205	ＦＬ二　三星恒指	-1.32	18154028	10.460	--  	1703800	10000	0.00	--  	  2.15	10.820	
82822	南方Ａ５０－Ｒ	-2.37	18104934	13.180	--  	1364511	600	0.00	--  	  2.23	13.600	
02778	冠君产业信托	0.36	16321711	5.620	--  	2906809	147000	0.18	--  	  0.48	5.610	
07388	ＦＩ南方国指	1.49	15805195	5.460	--  	2930400	1200	0.00	--  	  0.70	5.280	
07242	ＦＬ二易方达恒指	-1.62	15777222	7.900	--  	1947400	1000	0.00	--  	  1.03	8.130	
83188	华夏沪深三百－Ｒ	-1.55	15220320	41.200	--  	368722	1000	0.00	--  	  3.04	42.000	
07230	ＦＬ二未来国指	-3.04	13684907	11.480	--  	1156100	3000	0.00	--  	  0.56	12.080	
07231	ＦＬ二未来恒指	-1.50	11972837	13.100	--  	904300	3000	0.00	--  	  0.90	13.520	
07341	ＦＩ华夏国指	1.34	10353980	6.030	--  	1745600	5000	-0.50	--  	  0.87	5.900	
02833	恒指ＥＴＦ	-0.62	9750190	31.850	--  	305100	100	0.00	--  	  0.58	32.400	
07221	ＦＬ二华夏恒指	-1.69	9290182	13.920	--  	656800	10000	0.29	--  	  0.63	14.380	
00435	阳光房地产基金	-0.18	8273661	5.530	--  	1508000	43000	0.18	--  	  1.49	5.550	
07312	ＦＩ　三星恒指	0.93	7865269	4.360	--  	1820800	6000	0.23	--  	  1.90	4.300	
02827	标智沪深３００	-1.61	7565831	39.650	--  	190200	1600	0.00	--  	  1.03	40.200	
07321	ＦＩ华夏恒指	0.52	7316031	5.770	--  	1281100	5000	-0.52	--  	  1.81	5.700	
07328	ＦＩ　三星国指	1.56	6361327	4.550	--  	1406400	1400	-0.22	--  	  2.94	4.470	
02840	ＳＰＤＲ金ＥＴＦ	-0.45	5902016	990.000	--  	5960	150	0.00	--  	  0.48	991.500	
00808	泓富产业信托	0.59	5699173	3.390	--  	1684000	37000	0.00	--  	  1.70	3.400	
03167	南方中国新行业	-0.99	5681736	79.650	--  	71000	1000	0.06	--  	  1.71	80.750	
00820	汇丰中国翔龙基金	0.35	4853461	11.500	--  	421483	500	0.00	--  	 10.51	11.500	
03087	ＸＴＲ富时越南	-0.83	4482122	288.000	--  	15475	1000	-0.14	--  	  1.16	292.000	
03147	南方中创业板	0.39	3725148	7.780	--  	476200	1400	0.13	--  	  2.33	7.800	
07336	ＦＩ未来恒指	0.74	3260926	5.440	--  	600200	5000	-0.37	--  	  0.85	5.360	
02801	安硕中国ＥＴＦ	-1.31	3130900	30.200	--  	102800	200	0.00	--  	  0.66	30.700	
03128	恒生Ａ股龙头	-1.63	3113800	63.400	--  	48600	400	0.00	--  	  1.85	64.750	
87001	汇贤产业信托	-0.31	2826971	3.230	--  	873970	9000	0.00	--  	  0.62	3.240	
03161	易亚中概股	-1.98	2625944	14.860	--  	176200	16000	0.00	--  	  0.79	14.920	
03092	ＴＲ泰国	3.12	1860820	231.200	--  	8125	500	0.00	--  	  1.39	228.800	
07261	ＦＬ二华夏纳一百	2.20	1775575	30.250	--  	58500	4000	0.00	--  	  1.68	30.200	
03073	ＳＰＤＲ大中华	0.11	1707890	44.300	--  	38600	600	-0.11	--  	  1.14	44.350	
07362	ＦＩ未来国指	1.42	1700132	5.700	--  	300400	5800	0.00	--  	  2.51	5.570	
01881	富豪产业信托	0.00	1674100	2.420	--  	690000	1000	-0.41	--  	  1.36	2.420	
02803	ＰＰ中国基石经济	-1.26	1566765	8.610	--  	180500	5000	0.00	--  	  1.21	8.750	
07210	ＸＬ二易亚中概股	-3.38	1439600	21.450	--  	67000	16000	0.00	--  	  0.92	21.550	
03115	安硕恒生指数	-0.88	1409998	112.200	--  	12460	50	0.18	--  	  0.07	111.000	
03140	领航标普５００	1.01	1376289	19.940	--  	69034	1000	0.00	--  	  0.84	19.880	
03101	领航富时发展欧洲	1.23	1257607	20.500	--  	61623	4500	0.49	--  	  1.97	20.450	
83128	恒生Ａ股龙头－Ｒ	-1.35	1236950	51.150	--  	24000	3000	0.00	--  	  6.74	51.900	
03173	ＰＰ中国新经济	-0.59	1156115	8.400	--  	137000	10000	0.00	--  	  0.90	8.480	
03165	ＢＭＯ欧优股对冲	0.98	1064960	10.320	--  	103000	3000	0.00	--  	  0.55	10.340	
02805	领航富时亚洲	-0.38	1057185	26.150	--  	40300	200	0.00	--  	  1.95	26.250	
07322	ＸＩ未来标普	-0.84	979702	11.740	--  	83600	500	0.17	--  	  2.43	11.700	
02843	东汇Ａ５０	-2.11	965040	16.740	--  	57000	7000	0.00	--  	  0.78	17.060	
