代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
03019	ＸＴＲ环球	-0.76	562770	--  	--  	12245	4750	0.00	--  	  0.74	46.000	46.100	
03087	ＸＴＲ富时越南	0.35	557110	--  	--  	1920	320	0.14	--  	  0.13	299.000	299.000	
03128	恒生Ａ股龙头	-0.55	545756	--  	--  	8646	800	0.08	--  	  0.18	63.300	63.400	
03070	平安香港高息股	-0.92	501390	--  	--  	15400	1000	0.00	--  	  1.63	32.550	32.750	
07222	ＸＬ二未来标普	-1.45	464275	--  	--  	19700	2700	0.00	--  	  2.62	23.400	23.750	
01426	春泉产业信托	0.00	356340	--  	--  	107000	3000	0.00	--  	  0.32	3.330	3.340	
03135	Ｆ南方东英原油	0.00	312981	--  	--  	37800	37500	0.00	--  	  3.30	8.270	8.280	
03043	ＴＲ太平洋	-0.73	243780	--  	--  	5100	5100	-0.21	--  	  5.93	47.800	47.800	
03126	领航富时日本	-0.37	242605	--  	--  	9000	400	0.00	--  	  0.71	27.300	27.300	
03085	领航亚洲高股息率	-1.46	234356	--  	--  	9919	200	0.00	--  	  0.63	23.850	23.900	
07302	ＦＩ易方达恒指	1.27	219130	--  	--  	46000	1000	0.00	--  	  0.34	4.760	4.790	
83100	易方达中一百－Ｒ	-0.86	211620	--  	--  	5200	200	0.00	--  	  0.21	40.750	40.750	
03175	Ｆ三星原油期	-0.91	206348	--  	--  	15800	2800	0.00	--  	  0.89	13.040	13.080	
03165	ＢＭＯ欧优股对冲	-0.80	203184	--  	--  	20400	15000	0.00	--  	  0.13	9.960	9.960	
02805	领航富时亚洲	-1.35	189101	--  	--  	7366	900	0.00	--  	  0.23	25.900	25.900	
03116	易亚富时黄金矿业	1.35	173770	--  	--  	21000	5000	-0.12	--  	  0.38	8.270	8.280	
83146	安硕ＤＡＸ－Ｒ	-1.27	170500	--  	--  	20000	10000	0.00	--  	  0.54	8.530	8.530	
09074	安硕ＭＳ台湾－Ｕ	-1.34	165621	--  	--  	111800	18500	0.00	--  	  4.62	1.500	1.510	
03084	价值日本ＥＴＦ	0.00	148080	--  	--  	9600	600	0.00	--  	  3.33	15.420	15.440	
03080	平安中国国债	0.12	147220	--  	--  	1200	100	0.08	--  	  0.30	122.650	122.700	
03141	ＢＭＯ亚洲投资债	-0.32	127512	--  	--  	8306	400	0.00	--  	  0.10	15.400	15.400	
03197	华夏Ａ国际通	-0.68	117812	--  	--  	10000	4600	0.00	--  	  0.59	11.820	11.820	
83128	恒生Ａ股龙头－Ｒ	-0.49	101900	--  	--  	2000	1000	-0.69	--  	  0.20	50.900	51.000	
03099	ＸＴＲ印尼	-2.10	94555	--  	--  	750	250	0.24	--  	  0.52	127.500	127.500	
83197	华夏Ａ国际通－Ｒ	-0.73	93120	--  	--  	9800	1000	0.00	--  	  0.74	9.520	9.520	
83074	安硕ＭＳ台湾－Ｒ	-0.32	92800	--  	--  	10000	10000	0.00	--  	  0.16	9.280	9.280	
09010	安硕亚洲除日－Ｕ	1.25	92312	--  	--  	12700	5000	0.00	--  	  2.94	7.280	7.290	
03055	ＴＲ中国	0.00	78500	--  	--  	500	500	-0.70	--  	  0.33	157.000	157.000	
83118	嘉实明晟Ａ股－Ｒ	-0.43	77711	--  	--  	5570	900	-2.14	--  	  0.99	14.000	14.040	
03110	未来恒生高股息率	-0.93	64600	--  	--  	2000	1500	-0.77	--  	  0.48	32.300	32.300	
03118	嘉实明晟Ａ股	0.00	51660	--  	--  	3000	3000	-0.70	--  	  0.19	17.220	17.220	
03049	ＸＴＲ沪深三百	0.00	36732	--  	--  	4200	900	-0.23	--  	  0.32	8.750	8.750	
02811	海通沪深三百	0.33	36160	--  	--  	2000	2000	0.00	--  	  0.24	18.080	18.080	
83095	价值中国Ａ股－Ｒ	1.44	35200	--  	--  	5000	5000	0.00	--  	  0.68	7.040	7.040	
02846	安硕沪深三百	-0.31	32850	--  	--  	1000	1000	-1.22	--  	  0.04	32.850	32.850	
02848	ＴＲ韩国	1.46	31375	--  	--  	50	50	-0.08	--  	  0.14	627.500	627.500	
03156	广发明晟Ａ国	0.19	31260	--  	--  	3000	3000	0.00	--  	  0.89	10.420	10.420	
02819	ＡＢＦ港债指数	-0.05	31194	--  	--  	317	100	-0.05	--  	  0.37	98.450	98.450	
82811	海通沪深三百－Ｒ	0.41	29520	--  	--  	2000	2000	-0.81	--  	  0.83	14.760	14.760	
03015	ＸＴＲＮ５０印度	-2.01	24400	--  	--  	20	20	0.08	--  	  0.08	1220.000	1220.000	
02802	安硕亚洲新兴	-0.86	22940	--  	--  	400	400	0.09	--  	  0.06	57.350	57.350	
03082	ＴＲ马来西亚	-0.56	22176	--  	--  	210	210	0.00	--  	  0.28	105.600	105.600	
02847	安硕富时一百	-0.53	19740	--  	--  	2100	2100	0.00	--  	  0.21	9.400	9.400	
03021	南方东英ＭＴ５０	0.52	17490	--  	--  	3000	3000	0.00	--  	  0.60	5.830	5.830	
02821	沛富基金	0.30	16331	--  	--  	140	100	0.13	--  	  0.18	116.650	116.650	
83147	南方中创业板－Ｒ	-0.62	15416	--  	--  	2400	2200	-0.62	--  	  0.07	6.460	6.460	
03100	易方达中一百	-0.30	15105	--  	--  	300	100	0.00	--  	  0.02	50.450	50.450	
03155	安硕ＥＳ５０	-0.58	7451	--  	--  	722	22	0.00	--  	  0.03	10.320	10.320	
83168	恒生人币金ＥＴＦ	1.43	7440	--  	--  	300	100	-0.20	--  	  0.15	24.800	24.800	
07202	ＦＬ二南方Ｎ５０	-2.80	3600	--  	--  	200	200	-2.80	--  	  0.08	--  	18.040	
83136	嘉实明晟５０－Ｒ	0.82	2972	--  	--  	200	200	-0.40	--  	  0.10	14.860	14.860	
83199	南方五年国债－Ｒ	0.29	2040	--  	--  	20	20	0.00	--  	  0.03	102.000	102.000	
83180	华夏中华八十－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.020	
83170	安硕韩国二百－Ｒ	0.76	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.240	
83162	安硕ＭＡ中国－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.300	
83156	广发明晟Ａ国－Ｒ	0.48	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.400	
83155	安硕ＥＳ５０－Ｒ	-0.24	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.350	
83150	嘉实中证五百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	5.050	
83149	南方ＭＡ国际－Ｒ	-0.17	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.780	
83137	南方中华８０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	31.050	
83132	添富中证医药－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.220	
83129	南方三百精明－Ｒ	-0.72	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.760	
83127	未来沪深三百－Ｒ	0.29	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.640	
83122	南方东英短债－Ｒ	0.03	0	--  	--  	0	0	0.00	--  	  0.00	--  	149.600	
83120	易方达１２０－Ｒ	0.29	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.000	
83107	添富主要消费－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	20.000	
83081	价值黄金－Ｒ	0.19	0	--  	--  	0	0	0.00	--  	  0.00	--  	26.150	
83012	东汇香港３５－Ｒ	-0.88	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.960	
83008	添富沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.320	
82847	安硕富时一百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.600	
82846	安硕沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	26.000	
82843	东汇Ａ５０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.320	
82836	安硕印度－Ｒ	-1.76	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.940	
82834	安硕纳指一百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.400	
82833	恒指ＥＴＦ－Ｒ	-0.80	0	--  	--  	0	0	0.00	--  	  0.00	--  	24.900	
82832	博时ＦＡ５０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	6.750	
82808	易方达国债－Ｒ	-0.32	0	--  	--  	0	0	0.00	--  	  0.00	--  	107.350	
09847	安硕富时一百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.190	
09846	安硕沪深三百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	4.110	
09836	安硕印度－Ｕ	-0.99	0	--  	--  	0	0	0.00	--  	  0.00	--  	3.000	
09834	安硕纳指一百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.640	
09170	安硕韩国二百－Ｕ	1.39	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.460	
09155	安硕ＥＳ５０－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.310	
09146	安硕ＤＡＸ－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.350	
09115	安硕恒生指数－Ｕ	-0.86	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.880	
09081	价值黄金－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	4.160	
07335	ＦＩ南方Ｎ５０	1.38	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.260	
07315	ＦＩ未来东证	0.40	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.560	
07225	ＦＬ二未来东证	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	15.860	
04363	ＩＳ台湾基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
04362	ＩＳ南韩基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03199	南方五年国债	0.48	0	--  	--  	0	0	0.00	--  	  0.00	--  	126.300	
03180	华夏中华八十	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	15.300	
03177	ＣＯＭＳ德高息股	-0.66	0	--  	--  	0	0	0.00	--  	  0.00	--  	164.600	
03171	ＣＯＭＳ德股	-0.85	0	--  	--  	0	0	0.00	--  	  0.00	--  	116.100	
03170	安硕韩国二百	1.24	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.460	
03162	安硕ＭＡ中国	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.020	
03160	ＢＭＯ日股对冲	-0.73	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.900	
03157	华夏港股通小型股	-0.54	0	--  	--  	0	0	0.00	--  	  0.00	--  	27.800	
03153	未来亚洲医疗保健	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03150	嘉实中证五百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	6.030	
03149	南方ＭＡ国际	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.560	
03146	安硕ＤＡＸ	-0.37	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.640	
03145	ＢＭＯ亚洲高息股	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.100	
03143	ＢＭＯ香港银行股	0.61	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.930	
03137	南方中华８０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	36.700	
03136	嘉实明晟５０	0.55	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.200	
03132	添富中证医药	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	22.150	
03129	南方三百精明	-0.58	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.040	
03127	未来沪深三百	0.72	0	--  	--  	0	0	0.00	--  	  0.00	--  	16.900	
03122	南方东英短债	0.27	0	--  	--  	0	0	0.00	--  	  0.00	--  	185.450	
03120	易方达１２０	0.35	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.320	
03107	添富主要消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	24.250	
03102	易亚证券收益增长	-0.36	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.980	
03097	Ｆ未来原油	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	5.120	
03074	安硕ＭＳ台湾	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.500	
03073	ＳＰＤＲ大中华	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	43.300	
03065	ＴＲ新加坡	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.840	
03060	价值台湾ＥＴＦ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	42.750	
03056	未来标普国际消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	35.650	
03054	未来标普亚洲消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03048	ＴＲ巴西	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	42.200	
03041	价值韩国ＥＴＦ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	34.050	
03036	ＴＲ台湾	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	230.800	
03024	标智上证５０	0.18	0	--  	--  	0	0	0.00	--  	  0.00	--  	28.450	
03016	ＴＲ菲律宾	0.90	0	--  	--  	0	0	0.00	--  	  0.00	--  	15.680	
03012	东汇香港３５	-0.22	0	--  	--  	0	0	0.00	--  	  0.00	--  	22.300	
03008	添富沪深三百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	21.750	
03007	ＴＲ富时５０	-0.55	0	--  	--  	0	0	0.00	--  	  0.00	--  	323.800	
02843	东汇Ａ５０	0.24	0	--  	--  	0	0	0.00	--  	  0.00	--  	16.480	
02839	标智港股内地地产	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02835	未来ＫＯＳＰＩ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02832	博时ＦＡ５０	0.84	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.390	
02825	标智香港１００	-0.91	0	--  	--  	0	0	0.00	--  	  0.00	--  	27.150	
02824	力宝专选中港地产	-0.13	0	--  	--  	0	0	0.00	--  	  0.00	--  	76.350	
02817	标智港股内地消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02808	易方达国债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	132.750	
00625	睿富房地产基金	0.00	0	--  	--  	0	0	0.00	--  	0.00	--  	4.350	
数据来源:通达信
