代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
300271	华宇软件	1.25	311056640	0.23	18.62	18.63	166935	2457	0.00	          3.37	18.28	
000078	海王生物	3.99	310462880	0.23	5.99	6.00	517985	4917	0.00	          2.79	5.79	
002745	木林森	1.53	300440000	0.63	41.77	41.78	72596	1092	0.12	          4.47	41.11	
000799	酒鬼酒	4.72	299734144	1.08	23.96	23.97	125723	2237	0.13	          3.87	22.90	
00136	恒腾网络	5.63	297524384	0.020	0.375	0.380	779124608	1916000	1.35	          1.04	0.380	
002878	元隆雅图	5.54	294446400	2.31	43.99	44.00	66099	754	-0.10	         35.08	42.06	
300727	润禾材料	0.95	294170016	0.31	32.78	32.79	90939	1957	0.31	         37.27	32.80	
300347	泰格医药	5.50	293654624	2.30	44.14	44.15	66695	696	0.11	          2.20	42.00	
002373	千方科技	0.27	283443264	0.04	14.98	14.99	187509	842	0.00	          2.29	14.97	
603676	卫信康	4.57	282663488	0.72	16.47	16.48	172735	61	0.43	         27.42	16.01	
601118	海南橡胶	1.68	279354048	0.10	6.04	6.05	460936	170	-0.15	          1.17	5.94	
002866	传艺科技	9.99	277545376	2.42	26.65	--  	106637	92	0.00	         29.70	24.23	
603058	永吉股份	1.59	277509056	0.29	18.50	18.51	150337	1	-0.37	          6.59	18.00	
600438	通威股份	0.99	272932064	0.10	10.24	10.25	265930	350	0.20	          0.96	10.13	
300639	凯普生物	5.87	267138128	3.05	55.00	55.01	49166	455	-0.04	         21.90	51.65	
000514	渝 开 发	9.94	265493376	0.64	7.08	--  	383851	1706	1.00	          4.55	6.44	
000836	鑫茂科技	2.30	258966816	0.12	5.33	5.34	487083	4778	-0.18	          4.12	5.19	
300369	绿盟科技	2.68	258963328	0.30	11.48	11.49	225941	2431	0.00	          4.13	11.19	
002670	国盛金控	2.39	258492064	0.39	16.69	16.70	154877	2196	0.24	          3.15	16.37	
300343	联创互联	0.99	257219600	0.15	15.32	15.33	166755	2593	0.00	          4.41	15.15	
600176	中国巨石	0.00	256854272	0.00	15.87	15.88	160560	59	-0.12	          0.55	15.85	
600172	黄河旋风	0.79	256367360	0.07	8.90	8.91	286705	5	0.56	          2.45	8.81	
002596	海南瑞泽	1.86	256226192	0.19	10.41	10.42	246025	2167	-0.18	          3.39	10.28	
002044	美年健康	0.25	253741648	0.06	23.98	23.99	104007	449	0.17	          0.98	23.94	
01177	中国生物制药	1.13	252185408	0.160	14.360	14.380	17434134	630000	0.00	          0.21	14.220	
300063	天龙集团	10.06	251465744	0.48	5.25	--  	482162	4297	0.00	         11.75	4.87	
600795	国电电力	0.65	243314176	0.02	3.11	3.12	779968	10	0.00	          0.40	3.09	
002879	长缆科技	4.64	242163008	1.48	33.37	33.38	73165	864	-0.08	         20.90	31.83	
600521	华海药业	0.28	240950096	0.08	28.33	28.34	83913	1	-0.10	          0.82	28.15	
002302	西部建设	0.25	240741680	0.04	16.22	16.23	148725	2534	0.31	          1.44	16.15	
600601	方正科技	1.84	238542224	0.06	3.31	3.32	706499	51	-0.29	          3.22	3.36	
600610	中毅达	6.71	237968064	0.34	5.41	5.42	450188	14	-0.54	         11.99	5.00	
03888	金山软件	0.36	237891648	0.100	27.500	27.550	8613970	165000	0.00	          0.63	27.100	
002893	华通热力	2.68	236568496	0.70	26.82	26.83	88609	1240	0.37	         29.54	25.84	
000886	海南高速	3.88	236501040	0.25	6.68	6.69	356010	2558	-0.29	          3.69	6.42	
002457	青龙管业	1.82	233109584	0.20	11.15	11.16	210371	3452	0.00	          7.62	10.87	
000507	珠海港	0.21	230703088	0.02	9.57	9.58	241607	3915	-0.09	          3.13	9.50	
00522	ASM PACIFIC	1.55	230266448	1.800	118.300	118.500	1936600	125300	-0.08	          0.48	117.000	
603225	新凤鸣	0.97	228553872	0.37	38.64	38.65	58814	1	-0.02	          7.61	38.28	
002232	启明信息	0.37	224633600	0.04	10.87	10.88	205528	3493	0.37	          5.11	10.88	
600869	智慧能源	2.99	222124384	0.17	5.84	5.85	371412	83	-0.16	          1.71	6.23	
000936	华西股份	0.00	222090656	0.00	7.20	7.21	307857	5400	-0.27	          4.12	7.13	
00494	利丰	1.98	221476464	0.080	4.100	4.120	54440432	3500000	0.24	          0.64	4.000	
300015	爱尔眼科	0.18	219423376	0.07	38.35	38.36	57211	587	0.16	          0.48	38.28	
300267	尔康制药	3.87	216630192	0.23	6.17	6.18	350228	4881	-0.15	          3.01	5.94	
02020	安踏体育	2.83	215282960	1.100	39.850	40.000	5461500	382000	0.38	          0.20	38.550	
603655	朗博科技	4.15	213120384	0.87	21.81	21.83	97178	30	0.18	         36.67	20.97	
600717	天津港	0.87	211201504	0.09	10.44	10.46	198454	68	-0.09	          1.18	10.80	
300668	杰恩设计	4.71	210401104	3.84	85.43	85.45	24587	285	-0.03	         23.24	80.75	
600531	豫光金铅	0.00	210334576	0.00	6.81	6.82	307326	6	0.15	          2.82	6.83	
002382	蓝帆医疗	4.35	210160976	0.70	16.78	16.79	126355	1096	0.00	          2.60	16.04	
002923	润都股份	3.11	209875840	1.13	37.42	37.43	57437	1826	0.46	         22.97	36.25	
300707	威唐工业	10.01	209646032	4.54	49.89	--  	43616	299	0.00	         22.20	45.09	
600779	水井坊	0.87	209201392	0.37	43.06	43.07	48239	2	0.14	          0.99	42.51	
300542	新晨科技	3.37	208627376	1.15	35.25	35.26	60353	1365	0.11	         18.51	33.75	
002127	南极电商	0.00	207516176	0.00	14.80	14.81	139978	974	0.20	          1.45	14.70	
600406	国电南瑞	0.12	204841984	0.02	16.56	16.57	123015	67	0.06	          0.56	16.59	
002918	蒙娜丽莎	2.16	204173344	1.02	48.22	48.23	42339	431	-0.13	         10.74	47.02	
002013	中航机电	0.77	202549296	0.08	10.43	10.44	192900	2613	-0.09	          0.92	10.30	
603077	和邦生物	1.44	202193552	0.03	2.11	2.12	954805	7	0.00	          1.08	2.08	
002897	意华股份	4.74	201728432	1.74	38.45	38.46	53594	527	0.00	         20.10	36.44	
600859	王府井	1.42	198557344	0.30	21.50	21.51	91977	11	0.19	          3.01	21.15	
601228	广州港	1.51	197354592	0.09	6.07	6.08	325866	1573	0.00	          4.66	5.95	
00257	中国光大国际	2.70	197059824	0.320	12.140	12.160	16250575	677000	0.33	          0.36	11.960	
300650	太龙照明	10.01	194376352	3.94	43.32	--  	44877	27	0.00	         28.43	43.32	
002589	瑞康医药	2.24	193772544	0.32	14.61	14.62	132972	978	-0.06	          1.13	14.32	
01044	恒安国际	1.19	192141984	0.900	76.400	76.450	2518574	137000	-0.13	          0.21	74.550	
300002	神州泰岳	2.38	191576720	0.16	6.87	6.88	276658	2830	-0.28	          2.00	6.74	
601877	正泰电器	0.55	189499744	0.13	23.77	23.78	79988	125	0.25	          0.47	23.70	
002638	勤上股份	0.57	189244112	0.03	5.32	5.33	354268	3305	0.00	          3.62	5.25	
300378	鼎捷软件	1.14	188280416	0.16	14.17	14.18	131588	773	0.50	          5.04	13.83	
002912	中新赛克	2.33	187928160	2.80	122.80	122.82	15213	287	-0.13	          9.11	120.02	
002429	兆驰股份	1.76	186819040	0.06	3.47	3.48	535929	2407	-0.28	          1.35	3.40	
603165	荣晟环保	3.96	184775920	1.99	52.20	52.26	35419	4	0.08	         11.18	50.57	
600120	浙江东方	0.90	183478928	0.20	22.47	22.51	81563	12	0.13	          1.61	22.20	
603711	香飘飘	4.31	183141232	0.99	23.96	23.97	77702	44	-0.86	         19.42	22.80	
000045	深纺织Ａ	0.34	183076560	0.03	8.90	8.91	202980	1938	0.22	          4.44	8.71	
002753	永东股份	10.00	182108672	1.86	20.46	--  	89294	31	0.00	         10.39	19.49	
603501	韦尔股份	1.72	181717824	0.62	36.61	36.62	49685	5	-0.04	         11.94	35.50	
600197	伊力特	1.42	180225664	0.29	20.71	20.72	86623	6	-0.18	          1.96	20.47	
000011	深物业A	0.30	177578384	0.05	16.84	16.85	105341	746	0.06	          5.99	16.62	
603369	今世缘	0.66	175565344	0.11	16.74	16.75	104419	1	-0.11	          0.83	16.65	
300732	设研院	2.29	173356848	1.80	80.46	80.50	21648	258	0.27	         12.03	78.94	
600771	广誉远	4.47	173305808	1.82	42.52	42.53	41218	5	0.09	          1.54	41.01	
603321	梅轮电梯	1.02	172345312	0.12	11.91	11.93	142056	45	0.17	         18.45	11.90	
000790	泰合健康	10.00	171700752	0.71	7.81	--  	225224	468	0.00	          5.23	7.40	
300158	振东制药	2.17	171331088	0.31	14.57	14.58	117027	1224	-0.13	          4.09	14.35	
002716	金贵银业	0.37	169050848	0.07	18.90	18.91	88936	977	0.00	          2.86	19.06	
603598	引力传媒	9.97	168745744	1.48	16.32	--  	104235	31	0.00	         10.71	14.88	
600360	华微电子	1.59	168153616	0.11	7.03	7.04	240065	96	0.00	          3.25	6.87	
600867	通化东宝	0.67	167575392	0.16	23.90	23.91	69716	1	0.17	          0.42	23.78	
600023	浙能电力	1.24	164373424	0.07	5.71	5.72	286851	5	0.00	          0.21	5.66	
002048	宁波华翔	1.72	164145216	0.34	20.15	20.16	81523	952	-0.29	          1.77	19.83	
603477	振静股份	2.25	160192144	0.28	12.73	12.74	126127	85	-0.07	         21.02	12.52	
000662	天夏智慧	5.66	159581504	0.67	12.50	12.51	127289	1360	-0.70	          4.42	11.82	
00866	中国秦发	6.78	157846000	0.040	--  	--  	256147904	20000	-4.55	         10.27	0.570	
600739	辽宁成大	1.52	156879520	0.27	18.02	18.03	86870	3	0.11	          0.64	17.77	
600876	洛阳玻璃	2.01	156600688	0.36	18.24	18.25	86522	41	0.00	          3.31	17.81	
600988	赤峰黄金	0.35	155793280	0.02	5.66	5.67	271700	580	0.00	          2.23	5.73	
01658	邮储银行	0.21	154643056	0.010	4.880	4.890	31445342	2649000	-0.20	          0.16	4.830	
600233	圆通速递	3.83	154256960	0.64	17.33	17.34	89421	21	0.00	          1.14	16.75	
000016	深康佳Ａ	2.44	154249712	0.15	6.29	6.30	244103	2965	0.16	          1.53	6.16	
600138	中青旅	0.72	153640016	0.16	22.28	22.30	69135	10	-0.12	          0.96	22.12	
002510	天汽模	1.49	150492576	0.08	5.45	5.46	275455	6559	-0.54	          3.86	5.35	
601985	中国核电	0.14	149873344	0.01	7.18	7.19	208046	73	0.00	          0.49	7.17	
000926	福星股份	0.28	149701216	0.03	10.67	10.68	139724	2861	0.09	          1.47	10.62	
000023	深天地Ａ	0.40	149465488	0.08	20.17	20.18	72226	1033	0.25	          5.21	19.70	
000910	大亚圣象	2.89	149188272	0.60	21.31	21.35	69575	325	0.85	          1.32	20.80	
600527	江南高纤	2.35	148799856	0.12	5.21	5.22	283160	6	-0.37	          3.53	5.08	
600085	同仁堂	0.00	148064928	0.00	32.67	32.69	45312	2	0.18	          0.33	32.55	
300436	广生堂	9.01	147920672	2.45	29.64	29.65	50337	682	-0.19	          9.02	28.00	
000600	建投能源	1.17	147316464	0.08	6.93	6.94	213004	1188	0.00	          1.95	6.82	
06869	长飞光纤光缆	4.48	147037168	1.450	33.750	33.800	4428010	121000	0.90	          1.26	31.950	
603707	健友股份	3.09	144615840	0.93	30.97	30.98	45885	3	0.00	          7.23	30.07	
00799	IGG	3.50	143470320	0.360	10.660	10.680	13567530	58000	-0.19	          1.02	10.300	
300425	环能科技	2.27	143237264	0.23	10.36	10.37	137919	920	0.00	          9.28	10.06	
002292	奥飞娱乐	0.33	141990416	0.04	12.03	12.04	116290	1273	0.08	          1.52	12.20	
002821	凯莱英	1.57	139197072	0.97	62.85	62.87	22018	69	0.02	          1.85	62.00	
002317	众生药业	1.35	138971456	0.15	11.25	11.26	122417	2835	0.09	          1.88	11.28	
300300	汉鼎宇佑	1.56	137950560	0.27	17.52	17.53	77820	862	0.00	          2.85	17.28	
002610	爱康科技	0.84	137495776	0.02	2.39	2.40	571034	1712	0.00	          1.33	2.37	
603848	好太太	4.50	136792400	0.80	18.56	18.58	75472	176	-0.42	         18.41	18.07	
603868	飞科电器	4.45	136682880	2.63	61.72	61.77	22363	3	-0.02	          5.13	59.13	
002120	韵达股份	2.39	136659264	1.07	45.88	45.90	29597	455	0.00	          3.04	44.91	
000301	东方市场	2.01	134573744	0.13	6.60	6.61	206070	1615	-0.14	          1.69	6.49	
600200	江苏吴中	2.73	133422272	0.28	10.53	10.54	123212	5	-0.65	          1.74	10.58	
002491	通鼎互联	0.07	132862360	0.01	13.74	13.75	95259	575	-0.28	          0.82	13.85	
300366	创意信息	0.66	132314552	0.07	10.69	10.70	120306	1731	-0.36	          4.65	11.02	
600749	西藏旅游	9.99	132143408	1.44	15.86	--  	83845	20	0.00	          4.43	14.45	
600195	中牧股份	3.41	131993752	0.71	21.50	21.51	61799	69	0.00	          1.44	20.71	
300349	金卡智能	4.49	131828560	1.63	37.89	37.90	35249	386	-0.20	          1.89	36.27	
002278	神开股份	3.95	130213768	0.42	11.05	11.06	118976	2338	-0.08	          3.48	10.55	
603766	隆鑫通用	0.85	130182632	0.06	7.10	7.11	185399	158	0.00	          0.89	6.98	
000014	沙河股份	3.05	129425904	0.34	11.50	11.51	112179	980	0.00	          5.56	11.00	
000157	中联重科	0.00	129226168	0.00	4.31	4.32	298512	1661	-0.22	          0.48	4.30	
000090	天健集团	0.69	129078104	0.07	10.18	10.19	126556	1214	-0.38	          1.64	10.05	
600146	商赢环球	1.07	127737648	0.25	23.57	23.58	54370	100	0.08	          2.72	23.40	
600745	闻泰科技	1.93	126404664	0.56	29.54	29.55	42869	1	0.10	          0.89	28.90	
002856	美芝股份	1.67	125077744	0.48	29.27	29.28	42570	950	-0.06	         16.80	28.50	
002038	双鹭药业	0.06	123305648	0.02	31.15	31.16	39462	656	0.19	          0.70	31.18	
603605	珀莱雅	1.30	122877520	0.33	25.76	25.78	47326	10	-0.34	          9.47	26.46	
300547	川环科技	3.23	122820128	1.80	57.49	57.50	21384	281	0.05	          6.83	55.38	
002677	浙江美大	3.52	122298304	0.61	17.91	17.96	68619	334	-0.27	          2.43	17.35	
00291	华润啤酒	0.81	120727744	0.250	31.250	31.300	3838712	242000	-0.16	          0.12	31.500	
000020	深华发Ａ	10.00	120665184	1.45	15.95	--  	78619	95	0.00	          4.34	15.00	
300466	赛摩电气	1.62	120501280	0.16	10.04	10.05	119601	1757	-0.39	          6.71	9.79	
600630	龙头股份	1.99	120235408	0.19	9.74	9.76	122462	55	0.00	          2.88	9.51	
300641	正丹股份	4.28	120142536	0.64	15.60	15.61	76939	807	-0.05	         10.69	14.94	
002086	东方海洋	0.58	120064472	0.06	10.42	10.43	115607	1341	0.00	          2.43	10.32	
002215	诺 普 信	1.75	119926848	0.12	6.95	6.96	170899	1593	-0.13	          2.41	6.87	
600737	中粮糖业	0.84	119586216	0.06	7.22	7.23	164998	12	0.00	          0.80	7.15	
600995	文山电力	5.01	118988016	0.42	8.78	8.79	135820	35	0.34	          2.84	8.45	
002859	洁美科技	4.47	118575376	1.40	32.73	32.74	36750	626	0.18	          6.31	31.56	
002702	海欣食品	10.09	117325424	0.45	4.91	--  	251301	2368	0.00	          8.48	4.44	
600688	上海石化	0.00	116985920	0.00	5.90	5.91	198262	32	0.17	          0.27	5.88	
002030	达安基因	0.61	116317424	0.09	14.77	14.78	77847	620	0.07	          1.12	14.58	
600355	精伦电子	1.30	115653632	0.07	5.45	5.46	212600	21	0.37	          4.32	5.34	
300308	中际旭创	2.93	114987368	2.08	73.08	73.09	15711	96	0.14	          0.73	71.25	
002020	京新药业	1.18	113121560	0.13	11.13	11.14	101065	329	0.00	          1.98	11.00	
600333	长春燃气	3.31	112899064	0.20	6.25	6.26	182561	248	0.16	          3.45	6.03	
603386	广东骏亚	0.64	112752224	0.10	15.63	15.64	72006	10	0.39	         14.26	15.49	
600285	羚锐制药	2.98	112646304	0.27	9.31	9.32	121204	56	0.11	          2.26	9.03	
00813	世茂房地产	0.24	112619272	0.050	20.850	20.900	5393206	222500	0.24	          0.16	20.350	
000860	顺鑫农业	0.20	112536864	0.04	19.80	19.81	56286	259	0.15	          0.99	19.77	
600917	重庆燃气	4.46	111792656	0.37	8.67	8.68	130366	67	0.12	          0.84	8.30	
603305	旭升股份	3.02	111464576	0.94	32.11	32.12	34770	10	0.09	          8.36	31.00	
600280	中央商场	0.60	109618216	0.05	8.41	8.42	129191	4	-0.11	          1.13	8.32	
300731	科创新源	3.38	109092560	0.96	29.36	29.37	36903	473	0.10	         16.77	28.84	
002479	富春环保	0.11	109004904	0.01	8.71	8.72	125204	3385	0.35	          1.72	8.66	
300157	恒泰艾普	0.63	108704760	0.04	6.39	6.40	170026	3019	0.16	          2.77	6.36	
000596	古井贡酒	0.02	108627504	0.01	61.48	61.50	17570	188	0.62	          0.46	61.25	
600186	莲花健康	4.56	108467536	0.11	2.52	2.53	434856	32	0.40	          4.09	2.41	
000592	平潭发展	0.00	107716752	0.00	4.49	4.50	239342	2670	-0.21	          1.25	4.51	
600638	新黄浦	2.57	106597400	0.39	15.57	15.59	68239	2	0.26	          1.22	15.13	
00354	中国软件国际	1.03	106450000	0.060	5.860	5.870	17972000	76000	-0.17	          0.75	5.750	
300691	联合光电	1.36	106362752	0.80	59.70	59.75	17595	262	-0.09	          8.22	61.30	
603286	日盈电子	0.17	106082384	0.04	24.07	24.09	43819	21	0.00	         19.90	24.10	
000975	银泰资源	1.15	105391792	0.17	14.94	14.95	70152	1075	0.20	          0.80	14.85	
002237	恒邦股份	0.00	105324192	0.00	10.10	10.11	103299	890	0.20	          1.24	10.20	
300648	星云股份	5.63	105079472	3.00	56.27	56.28	18873	216	0.48	         11.10	53.43	
002468	申通快递	0.37	103944064	0.09	24.46	24.47	42446	799	-0.03	          1.28	24.26	
002869	金溢科技	9.99	103552344	2.82	31.06	--  	33588	117	0.00	         11.38	29.55	
603716	塞力斯	1.87	103445840	1.10	59.93	59.96	17193	2	-0.01	          4.47	58.89	
002262	恩华药业	0.36	102742960	0.05	13.99	14.00	72525	1080	-0.13	          0.82	14.00	
