代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
08158	中国再生医学	1.15	2231510	--  	--  	12830000	200000	0.57	          0.07	  0.14	0.173	0.176	
08065	高萌科技	-1.15	2173700	--  	--  	4905000	5000	1.18	          1.23	  2.99	0.430	0.480	
08238	惠陶集团	0.00	2167712	--  	--  	30256000	216000	0.00	          0.35	  0.64	0.071	0.075	
08307	密迪斯肌	0.00	2143120	--  	--  	3748000	40000	0.00	          0.78	  2.58	0.560	0.590	
08142	德利机械	0.00	2139650	--  	--  	5900000	90000	0.00	          0.59	  0.68	0.365	0.365	
08192	环球能源资源	-2.78	2125620	--  	--  	6060000	12000	0.00	          0.58	  5.94	0.355	0.360	
08526	荣丰集团亚洲	-1.43	2109650	--  	--  	6030000	70000	0.00	          1.05	  0.29	0.345	0.360	
08379	汇安智能	-5.00	2015750	--  	--  	5220000	10000	0.00	          0.65	  0.46	0.400	0.405	
08050	量子思维	11.11	2003360	--  	--  	1006000	6000	2.56	          0.07	  3.56	1.850	2.170	
08347	Ｆ８企业	3.85	1961520	--  	--  	4800000	8000	0.00	          0.60	  5.96	0.390	0.415	
08532	宝发控股	-3.38	1923968	--  	--  	8240000	40000	0.00	          1.03	  0.37	0.237	0.244	
08133	铸能控股	-10.88	1920000	--  	--  	10000000	5000000	-10.42	          0.29	  4.13	0.192	0.192	
08130	智城控股	0.00	1767232	--  	--  	10100200	40000	0.00	          0.31	  9.02	0.170	0.175	
08445	怡康泰工程集团	0.00	1736400	--  	--  	3120000	10000	-1.75	          0.52	  0.88	0.580	0.580	
08040	ＤＣＢ控股	-3.25	1691150	--  	--  	1405000	5000	0.00	          0.44	  0.20	1.240	1.260	
08013	ECI TECH	-3.24	1596160	--  	--  	8860000	80000	-0.56	          0.55	  1.41	0.180	0.184	
08331	飞尚非金属	5.88	1586800	--  	--  	3040000	730000	8.00	          0.54	  2.00	0.530	0.550	
08291	万成金属包装	0.00	1560100	--  	--  	650000	5000	3.86	          0.16	  0.36	2.500	2.500	
08195	L&A INTL HOLD	0.00	1544009	--  	--  	22925200	120000	1.49	          1.79	  1.00	0.070	0.073	
08046	恒芯中国	2.70	1490783	--  	--  	39529064	100000	2.70	          0.48	  0.85	0.039	0.039	
08283	正力控股	-4.23	1485550	--  	--  	1060000	10000	0.00	          0.21	  1.04	1.420	1.420	
08308	古兜控股	2.13	1366120	--  	--  	724000	4000	0.00	          0.07	  1.01	1.880	1.940	
08413	亚洲杂货	-2.66	1290400	--  	--  	7080000	20000	-1.08	          0.61	  0.60	0.185	0.188	
08145	电讯首科	2.22	1240640	--  	--  	554000	8000	0.00	          0.43	  1.47	2.250	2.300	
08037	中国生物科技服务	12.92	1212177	--  	--  	635065	20000	5.79	          0.07	  4.72	1.800	2.030	
08203	凯顺能源	-1.82	1204910	--  	--  	4728000	10000	0.00	          0.82	 15.96	0.265	0.275	
08419	ＡＶ策划推广	-7.46	1164600	--  	--  	1905000	20000	0.00	          0.48	  4.92	0.670	0.670	
08027	吉辉控股	1.43	1035950	--  	--  	14620000	300000	0.00	          0.46	  5.26	0.069	0.072	
08430	春能控股	0.00	968800	--  	--  	3020000	50000	0.00	          0.47	  3.11	0.320	0.325	
08021	汇隆控股	-2.78	899740	--  	--  	26280000	980000	0.00	          0.21	  1.42	0.036	0.036	
08535	荧德控股	-1.43	866180	--  	--  	6220000	220000	-0.72	          0.52	  0.95	0.138	0.144	
08007	环球战略集团	-0.76	828232	--  	--  	6395060	40000	0.78	          0.11	  1.52	0.129	0.131	
08427	瑞强集团	0.00	822640	--  	--  	3040000	8000	0.00	          0.49	  0.73	0.270	0.275	
08217	联旺集团	-1.72	815600	--  	--  	2890000	60000	0.00	          0.23	  0.94	0.285	0.285	
08315	冠辉集团控股	-2.86	746140	--  	--  	22340000	1000000	0.00	          0.29	  0.92	0.035	0.035	
08118	濠亮环球	0.00	723280	--  	--  	2544000	400000	0.00	          0.51	  0.56	0.290	0.290	
08078	ＨＭＶ数码中国	0.00	688020	--  	--  	2880000	20000	0.00	          0.02	  0.42	0.239	0.241	
08226	树熊金融集团	-1.49	627152	--  	--  	3152000	188000	-1.00	          0.13	  0.59	0.198	0.201	
08085	香港生命科学	-5.32	623656	--  	--  	7016000	20000	0.00	          0.12	  0.72	0.090	0.092	
08422	ＷＴ集团	-1.45	618800	--  	--  	470000	370000	2.26	          0.05	  0.11	1.350	1.360	
08452	富银融资股份	1.60	611820	--  	--  	482000	2000	0.00	          0.54	  1.27	1.230	1.270	
08313	杰地集团	-1.59	590100	--  	--  	1920000	40000	0.00	          0.10	  1.12	0.310	0.310	
08373	靛蓝星	-12.93	562750	--  	--  	510000	5000	-6.48	          0.13	  0.78	1.190	1.190	
08043	ATLINKS	-3.33	560650	--  	--  	960000	20000	1.75	          0.24	  0.80	0.600	0.600	
08349	美固科技控股	-2.99	518500	--  	--  	80000	10000	-1.52	          0.02	  0.03	6.650	6.650	
08265	中国之信集团	-0.99	518320	--  	--  	172000	4000	-0.99	          0.01	  0.65	3.000	3.040	
08342	飞思达科技	2.26	503000	--  	--  	380000	5000	0.00	          0.08	  1.14	1.320	1.360	
08523	常满控股	-1.11	499625	--  	--  	1125000	50000	0.00	          0.28	  0.50	0.445	0.465	
08509	威扬酒业控股	0.00	482480	--  	--  	652000	72000	0.00	          0.16	  2.88	0.740	0.740	
08009	华夏能源控股	-4.35	467100	--  	--  	10580000	60000	2.33	          0.50	  2.27	0.045	0.045	
08072	罗马集团	-5.22	445580	--  	--  	4040000	40000	0.00	          0.13	  2.96	0.118	0.118	
08351	俊文宝石	-1.41	438800	--  	--  	1220000	20000	0.00	          0.03	  0.54	0.355	0.360	
08510	TOPSTANDARDCORP	-1.22	434040	--  	--  	1760000	16000	-0.82	          0.22	  0.52	0.246	0.250	
08471	新达控股	0.00	411150	--  	--  	1090000	50000	0.00	          0.14	  0.63	0.380	0.380	
08361	中国育儿网络	-2.04	404620	--  	--  	854000	2000	0.00	          0.08	  0.10	0.480	0.485	
08081	互娱中国	-2.56	403086	--  	--  	10409600	10000	0.00	          0.20	  0.58	0.039	0.039	
08487	ISP GLOBAL	0.00	396100	--  	--  	690000	210000	0.00	          0.09	  1.15	0.580	0.590	
08113	扬宇科技	-1.49	389900	--  	--  	590000	540000	0.00	          0.09	  1.76	0.670	0.670	
08132	中油港燃	-1.72	383820	--  	--  	6730000	160000	0.00	          0.11	  2.36	0.057	0.058	
08400	亚洲先锋娱乐	-0.97	383780	--  	--  	1890000	30000	0.49	          0.19	  0.58	0.210	0.210	
08179	新煮意控股	0.57	379668	--  	--  	2199200	24000	0.57	          0.10	  0.50	0.170	0.175	
08059	朝威控股	0.00	378550	--  	--  	675000	50000	0.00	          0.07	  1.14	0.560	0.570	
08041	荟萃国际（控股）	9.57	375860	--  	--  	3680000	160000	0.00	          0.06	  0.93	0.099	0.108	
08485	竣球控股	-2.45	373060	--  	--  	2340000	10000	0.00	          0.23	  0.81	0.160	0.165	
08493	龙皇集团	-1.08	364596	--  	--  	1984000	24000	-0.54	          0.14	  1.20	0.185	0.185	
08385	万里印刷	0.00	363900	--  	--  	1220000	80000	3.45	          0.15	  0.90	0.300	0.300	
08425	兴铭控股	-2.86	363720	--  	--  	268000	100000	0.00	          0.07	  0.13	1.380	1.380	
08519	JIA GROUP	-1.06	361990	--  	--  	1970000	40000	1.64	          0.23	  0.27	0.183	0.187	
08120	国农金融投资	-1.56	358032	--  	--  	2841200	100000	0.00	          0.29	  1.71	0.130	0.130	
08457	健升物流中国	0.00	356050	--  	--  	1280000	10000	0.00	          0.16	  0.22	0.280	0.290	
08242	宏创高科	0.00	348430	--  	--  	2520000	20000	0.00	          0.18	  1.81	0.139	0.139	
08170	KSL HOLDINGS	-2.17	347460	--  	--  	96000	1000	0.00	          0.02	  0.10	3.540	3.700	
08395	齐家控股	0.78	343440	--  	--  	2620000	20000	0.78	          0.17	  1.32	0.133	0.134	
08240	展程控股	0.90	340950	--  	--  	1510000	90000	0.00	          0.12	  3.24	0.230	0.230	
08340	域高金融	2.13	339150	--  	--  	710000	10000	2.13	          0.11	  0.43	0.470	0.490	
08406	合宝丰年	-1.59	338000	--  	--  	1120000	60000	0.00	          0.14	  0.16	0.310	0.315	
08426	雅居投资控股	-3.49	337410	--  	--  	1520000	100000	0.00	          0.19	  0.42	0.222	0.224	
08071	中彩网通控股	-2.56	327430	--  	--  	1745000	1650000	5.56	          0.04	  0.56	0.193	0.193	
08312	中国瀚亚	1.59	327400	--  	--  	500000	10000	0.00	          0.07	  2.40	0.660	0.670	
08201	宝联控股	-10.96	325650	--  	--  	962500	40000	-1.52	          0.36	  3.23	0.330	0.360	
08030	汇联金融服务	0.00	322850	--  	--  	380000	5000	0.00	          0.02	  0.70	0.840	0.850	
08325	中国支付通	-1.08	322300	--  	--  	350000	10000	0.00	          0.02	  0.64	0.930	0.930	
08056	饮食概念	7.76	311200	--  	--  	1255000	120000	0.00	          0.15	  2.12	0.247	0.250	
08328	信义香港	-1.40	310860	--  	--  	146000	4000	0.00	--  	 53.99	2.150	2.150	
08450	钜京控股	-3.17	307030	--  	--  	1670000	100000	0.55	          0.17	  0.39	0.172	0.190	
08383	东骏控股	-4.11	306360	--  	--  	864000	32000	0.00	          0.11	  0.54	0.355	0.370	
08102	利宝阁集团	-2.30	303950	--  	--  	710000	40000	0.00	          0.09	  0.57	0.425	0.430	
08167	中国新电信	-1.79	298172	--  	--  	1780000	16000	0.00	          0.02	  0.60	0.169	0.169	
08287	ZIONCOM	2.33	287500	--  	--  	650000	10000	0.00	          0.10	  0.65	0.460	0.460	
08136	英马斯集团	-2.94	285700	--  	--  	860000	30000	0.00	          0.09	  0.24	0.330	0.335	
08129	云信投资控股	-3.70	264780	--  	--  	10520000	980000	4.00	          0.35	  0.57	0.026	0.026	
08039	中国卓银	-11.25	258400	--  	--  	128000	8000	-0.47	          0.03	  1.70	2.000	2.140	
08029	太阳国际	1.37	253000	--  	--  	340000	15000	1.37	          0.02	  1.15	0.730	0.780	
08080	北亚策略	2.46	252800	--  	--  	1968000	32000	0.00	          0.07	 17.41	0.125	0.132	
08255	神州数字	-3.16	252000	--  	--  	276000	24000	0.00	          0.06	  0.71	0.930	0.970	
08175	中国数码文化	0.00	244425	--  	--  	372500	10000	0.00	          0.02	  0.18	0.660	0.660	
08143	华夏医疗	0.00	241996	--  	--  	1952000	4000	4.17	          0.08	  1.71	0.125	0.130	
08181	港深联合	0.00	240720	--  	--  	672000	144000	1.41	          0.08	  0.67	0.360	0.365	
08278	CMON	-0.40	236680	--  	--  	940000	60000	-0.40	          0.05	  0.42	0.255	0.255	
08266	卓信国际控股	0.00	233760	--  	--  	1616000	288000	0.00	          0.04	  0.12	0.136	0.149	
08250	丝路能源	-3.33	233260	--  	--  	4020000	800000	-1.69	          0.06	  0.32	0.058	0.059	
08350	骏溢环球金融	0.00	224320	--  	--  	592000	8000	0.00	          0.07	  0.71	0.380	0.380	
08362	运兴泰集团	0.83	222500	--  	--  	1860000	200000	0.83	          0.13	  0.74	0.119	0.122	
08299	大唐潼金	-6.25	216320	--  	--  	14402000	12000	-6.25	          0.06	  1.05	0.015	0.016	
08191	鸿伟亚洲	0.00	213600	--  	--  	702000	300000	0.00	          0.08	  0.44	0.300	0.310	
08321	泰锦控股	-2.59	211560	--  	--  	1120000	50000	0.00	          0.14	  0.55	0.191	0.193	
08048	御德国际控股	-3.96	205480	--  	--  	2112000	4000	0.00	          0.12	  5.16	0.097	0.100	
08495	1957 & CO.	-1.14	198620	--  	--  	456000	120000	0.00	          0.14	  1.80	0.440	0.440	
08402	GT STEEL GROUP	-1.67	198025	--  	--  	660000	5000	0.00	          0.14	  1.06	0.300	0.305	
08366	浙江联合投资	-1.56	190000	--  	--  	300000	100000	0.00	          0.02	  0.38	0.630	0.640	
08376	方圆房服集团	-1.75	186560	--  	--  	316000	4000	0.00	          0.08	  0.32	0.570	0.610	
08032	非凡中国	0.00	175360	--  	--  	204000	200000	0.00	          0.00	  0.08	0.860	0.860	
08455	礼建德集团	-2.84	174700	--  	--  	100000	20000	-2.29	          0.01	  0.27	1.760	1.760	
08333	阿仕特朗金融	1.67	168850	--  	--  	565000	5000	0.00	          0.07	  0.88	0.295	0.305	
08320	沛然环保	6.59	167190	--  	--  	960000	80000	-1.11	          0.08	  4.32	0.167	0.184	
08428	国茂控股	7.24	164208	--  	--  	696000	12000	0.00	          0.06	  0.42	0.222	0.238	
08407	兴证国际	-0.79	161200	--  	--  	130000	130000	0.81	          0.00	  0.89	1.240	1.240	
08066	品创控股	0.00	160825	--  	--  	1005000	5000	3.13	          0.22	  3.66	0.160	0.165	
08193	汉华专业服务	0.00	158445	--  	--  	2995000	1025000	0.00	          0.05	  0.19	0.055	0.055	
08246	北方新能源	0.00	156960	--  	--  	560000	160000	0.00	          0.02	  0.33	0.285	0.285	
08309	万成环球控股	-1.27	154750	--  	--  	390000	20000	0.00	          0.07	  0.74	0.400	0.405	
08189	泰达生物	0.00	151375	--  	--  	560000	55000	1.85	          0.06	  2.14	0.270	0.275	
08267	蓝港互动	1.55	150260	--  	--  	116000	500	0.00	          0.03	  0.60	1.300	1.310	
08365	建泉国际控股	7.07	147100	--  	--  	275000	45000	0.00	          0.05	  0.85	0.560	0.560	
08053	比优集团	-1.61	146600	--  	--  	240000	40000	-3.17	          0.01	  0.41	0.590	0.630	
08375	弘浩国际控股	-2.02	142550	--  	--  	730000	10000	1.57	          0.09	  0.97	0.198	0.200	
08431	浩柏国际	1.76	140010	--  	--  	810000	630000	0.00	          0.06	  0.68	0.175	0.175	
08187	永骏国际控股	0.64	135250	--  	--  	85000	5000	1.94	          0.02	  0.44	1.610	1.610	
08513	迎宏控股	-1.03	134080	--  	--  	280000	12000	0.00	          0.07	  0.33	0.485	0.485	
08165	华普智通	6.06	133390	--  	--  	4160000	10000	0.00	          0.18	  0.51	0.031	0.035	
08019	皓文控股	-0.88	130420	--  	--  	1160000	300000	0.00	          0.05	  3.52	0.114	0.114	
08109	麒麟集团控股	-5.26	127275	--  	--  	7065000	15000	0.00	          0.16	  0.95	0.019	0.019	
08280	中国数字视频	-1.30	125860	--  	--  	168000	2000	-1.30	          0.03	  5.92	0.740	0.770	
08420	NEXION TECH	1.79	125200	--  	--  	220000	10000	0.00	          0.04	  0.23	0.570	0.570	
08417	大地教育	2.56	124400	--  	--  	160000	10000	0.00	          0.01	  0.19	0.770	0.800	
08057	麦迪森控股	-3.90	122000	--  	--  	80000	4000	-3.90	          0.00	  1.00	1.530	1.540	
08091	奥传思维控股	-6.90	119120	--  	--  	865000	10000	-0.74	          0.12	  0.80	0.140	0.141	
08199	中国万桐园	-1.79	118550	--  	--  	430000	160000	0.00	          0.04	  0.88	0.280	0.280	
08152	明梁控股	1.72	116900	--  	--  	400000	170000	1.72	          0.07	  0.73	0.290	0.295	
08112	基石金融	0.00	115858	--  	--  	506000	168000	0.00	          0.04	  1.06	0.230	0.230	
08086	新维国际控股	0.00	114360	--  	--  	440000	312000	0.00	          0.02	  0.08	0.260	0.260	
08296	中国生命集团	-1.85	112780	--  	--  	424000	140000	-1.85	          0.06	  3.03	0.270	0.270	
08028	天时软件	0.00	111480	--  	--  	2080000	600000	0.00	          0.07	 11.28	0.053	0.054	
08159	辉煌科技	6.98	111450	--  	--  	250000	10000	-1.08	          0.04	  1.89	0.425	0.470	
08272	华人饮食集团	0.00	108680	--  	--  	7740000	260000	0.00	          0.24	  0.95	0.014	0.015	
08178	中国信息科技	-0.79	98489	--  	--  	794400	24000	0.80	          0.01	  0.06	0.126	0.126	
08456	民信国际控股	3.70	97960	--  	--  	236000	12000	2.44	          0.06	  0.27	0.410	0.420	
08405	恒智控股	-4.26	93720	--  	--  	104000	12000	0.00	          0.03	  0.76	0.910	0.910	
08411	K W NELSON GP	1.82	92600	--  	--  	340000	80000	0.00	          0.03	  0.38	0.270	0.280	
08285	森浩集团	0.00	90700	--  	--  	295000	5000	1.64	          0.05	  0.08	0.305	0.320	
08360	利骏集团香港	0.00	89944	--  	--  	536000	220000	0.00	          0.11	  0.63	0.166	0.169	
08218	毅高国际控股	5.46	88184	--  	--  	460000	168000	0.00	          0.05	  1.55	0.187	0.195	
08221	PF GROUP	0.68	84980	--  	--  	600000	20000	5.00	          0.03	  1.12	0.143	0.143	
08026	长达健康	0.00	83200	--  	--  	320000	120000	0.00	          0.03	  1.47	0.260	0.260	
08460	基地锦标集团	0.00	79900	--  	--  	340000	80000	0.00	          0.03	  0.60	0.235	0.235	
08352	成安控股	0.00	79600	--  	--  	220000	10000	0.00	          0.03	  0.18	0.365	0.365	
08268	迪臣建设	0.00	73640	--  	--  	384000	48000	0.00	          0.04	  0.43	0.191	0.192	
08092	ITE HOLDINGS	23.08	73328	--  	--  	876000	20000	6.67	          0.09	  1.12	0.071	0.096	
08166	中国农业生态	-2.44	72960	--  	--  	900000	160000	-1.23	          0.01	  0.71	0.082	0.082	
08295	中植资本国际	0.50	72100	--  	--  	360000	260000	0.00	          0.01	  2.00	0.201	0.201	
08371	尝高美集团	0.00	72080	--  	--  	88000	8000	0.00	          0.02	  0.55	0.830	0.830	
08183	尚捷集团控股	-4.30	72025	--  	--  	160000	5000	0.00	          0.03	  0.57	0.460	0.460	
08202	汇创控股	-2.58	70650	--  	--  	470000	10000	0.67	          0.04	  3.73	0.153	0.153	
08237	华星控股	-1.67	67980	--  	--  	116000	2000	-1.67	          0.00	  0.09	0.580	0.600	
08018	汇财金融投资	-1.96	67730	--  	--  	450000	10000	0.00	          0.04	  1.22	0.152	0.153	
08121	超凡网络	-0.97	64700	--  	--  	640000	60000	0.99	          0.04	  0.49	0.104	0.104	
08231	节能元件	-0.87	63850	--  	--  	280000	30000	0.00	          0.02	  0.19	0.229	0.229	
08311	圆美光电	-6.94	63450	--  	--  	190000	30000	1.52	          0.01	  0.77	0.345	0.345	
08196	建禹集团	-0.38	62400	--  	--  	12000	8000	-0.38	          0.00	  0.14	5.200	5.200	
08463	TOMO HOLDINGS	-0.67	59600	--  	--  	40000	40000	0.00	          0.01	  0.12	1.490	1.490	
08243	大贺传媒	5.33	59500	--  	--  	150000	60000	0.00	          0.06	  0.71	0.400	0.400	
08005	裕兴科技	1.32	57720	--  	--  	74000	2000	0.00	          0.00	  0.10	0.780	0.790	
08423	CHI HO DEV	-2.52	57100	--  	--  	50000	10000	2.65	          0.01	  0.04	1.130	1.160	
08126	Ｇ．Ａ．控股	8.14	54100	--  	--  	116000	64000	0.00	          0.02	  0.38	0.465	0.475	
08157	象兴国际	0.00	53300	--  	--  	180000	40000	0.00	          0.02	  0.05	0.295	0.300	
08410	安领国际	1.54	52500	--  	--  	40000	10000	0.00	          0.00	  0.04	1.310	1.320	
08501	庄皇集团公司	-1.31	51340	--  	--  	34000	14000	0.00	          0.02	  0.47	1.510	1.510	
08200	修身堂	0.00	50400	--  	--  	1200000	400000	0.00	          0.02	  0.10	0.042	0.042	
08245	安悦国际控股	4.26	50310	--  	--  	975000	50000	-2.00	          0.03	  0.64	0.054	0.054	
08506	福纺控股	-2.07	49320	--  	--  	348000	12000	0.00	          0.03	  0.33	0.142	0.142	
08075	寰亚传媒	0.00	48188	--  	--  	232000	4000	0.96	          0.01	  0.24	0.209	0.210	
08108	福泽集团	1.23	46313	--  	--  	587296	500000	3.80	          0.06	  2.54	0.080	0.080	
08271	环球数码创意	-1.71	44108	--  	--  	198000	4000	0.00	          0.01	  1.40	0.221	0.240	
08172	拉近网娱	-3.13	43400	--  	--  	140000	20000	0.00	          0.00	  0.26	0.310	0.310	
08087	中国三三传媒	0.00	42600	--  	--  	1420000	40000	0.00	          0.02	  0.29	0.030	0.030	
08377	申酉控股	0.00	39200	--  	--  	80000	20000	0.00	          0.01	  0.12	0.490	0.490	
08358	卓珈控股	2.40	38400	--  	--  	30000	10000	0.00	          0.01	  1.03	1.280	1.280	
08006	华泰瑞银	-2.86	37337	--  	--  	183450	90000	0.00	          0.05	  2.23	0.203	0.204	
08421	永顺控股香港	0.00	35325	--  	--  	80000	5000	0.00	          0.01	  0.06	0.415	0.450	
08345	火岩控股	-3.21	34820	--  	--  	6000	4000	0.18	          0.00	  0.13	5.710	5.710	
08117	中国基础能源	1.08	34481	--  	--  	37437	3637	0.00	          0.00	  0.22	0.930	0.940	
08082	仁智国际集团	2.87	33190	--  	--  	160000	10000	0.00	          0.01	  0.35	0.204	0.215	
08316	柏荣集团控股	-5.33	32100	--  	--  	20000	20000	0.00	          0.00	  0.26	1.610	1.610	
08035	骏高控股	2.00	30600	--  	--  	120000	100000	0.00	          0.02	  1.15	0.255	0.255	
08135	正美丰业	0.00	28500	--  	--  	50000	50000	0.00	          0.01	  0.50	0.570	0.570	
08188	骏杰集团控股	-1.89	27040	--  	--  	104000	44000	0.00	          0.02	  0.36	0.260	0.260	
08229	FUTURE DATA	-1.52	26825	--  	--  	85000	5000	0.00	          0.02	  0.09	0.315	0.325	
08270	中国煤层气	-2.70	26200	--  	--  	360000	200000	0.00	          0.03	  0.26	0.074	0.074	
08025	亚洲资产	10.39	25630	--  	--  	152000	22000	0.00	          0.01	  0.73	0.167	0.170	
08070	侨洋国际控股	-5.17	24550	--  	--  	45000	5000	0.00	          0.02	  0.54	0.550	0.550	
08370	智升集团控股	-7.08	24400	--  	--  	24000	8000	0.00	          0.00	  0.37	1.000	1.050	
08031	易通讯集团	1.12	23340	--  	--  	26000	20000	0.00	          0.01	  0.98	0.890	0.900	
08213	新智控股	-1.79	22550	--  	--  	410000	10000	0.00	          0.01	  0.21	0.055	0.055	
08416	HM INTL HLDGS	-1.35	21900	--  	--  	30000	30000	0.00	          0.01	  0.14	0.730	0.730	
08355	超智能控股	-1.39	21300	--  	--  	60000	30000	0.00	          0.01	  0.23	0.355	0.355	
08319	思博系统	-2.11	16040	--  	--  	120000	10000	0.00	          0.01	  0.39	0.132	0.139	
08368	中国创意控股	-2.22	14922	--  	--  	68000	20000	0.00	          0.00	  0.18	0.219	0.221	
08476	大洋环球控股	-1.41	12600	--  	--  	18000	6000	0.00	          0.01	  0.05	0.700	0.700	
08011	百田石油	-8.54	12425	--  	--  	87500	20000	0.00	          0.00	  1.31	0.140	0.150	
08115	上海青浦消防	-4.62	12400	--  	--  	20000	20000	0.00	          0.04	  0.37	0.620	0.620	
08220	比高集团	1.47	12140	--  	--  	180000	20000	1.47	          0.01	  0.34	0.065	0.069	
08282	智傲控股	0.00	11640	--  	--  	12000	8000	0.00	          0.01	  0.48	0.970	0.970	
08155	南华资产控股	0.00	10976	--  	--  	232000	32000	4.65	          0.00	  0.52	0.048	0.048	
08003	世大控股	3.08	7618	--  	--  	114000	82000	0.00	          0.00	  0.02	0.065	0.068	
08111	中科光电	-2.63	7370	--  	--  	105000	5000	5.71	          0.01	  0.32	0.070	0.074	
08472	立高控股	-1.59	6200	--  	--  	10000	10000	0.00	          0.00	  0.04	0.620	0.620	
