代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	
603986	兆易创新	-0.93	1209197696	-1.64	175.26	175.27	68827	12	-0.51	          4.67	175.31	181.00	
000825	太钢不锈	-4.94	1206625280	-0.35	6.73	6.74	1765780	20195	0.30	          3.10	6.98	7.03	
300059	东方财富	-1.50	1191675392	-0.21	13.81	13.82	855710	8940	0.07	          2.68	13.92	14.14	
000333	美的集团	0.11	1183915648	0.06	56.26	56.28	208925	2122	0.07	          0.33	56.26	57.16	
600585	海螺水泥	-0.44	1179570432	-0.14	31.74	31.75	368224	11	0.19	          0.92	31.72	32.50	
000503	海虹控股	3.93	1168136448	1.55	41.03	41.04	282247	2153	-0.40	          3.14	42.00	42.29	
600104	上汽集团	2.51	1163333376	0.88	35.91	35.95	323212	128	-0.05	          0.28	35.12	36.33	
600410	华胜天成	1.57	1138865408	0.18	11.66	11.67	976180	53	-0.25	          8.92	11.50	11.95	
002916	深南电路	1.14	1130412800	0.88	78.11	78.12	143870	1688	-0.02	         20.55	76.52	80.48	
002926	华西证券	-3.03	1105528960	-0.46	14.74	14.75	741999	13018	-0.19	         14.13	15.08	15.32	
600487	亨通光电	-3.43	1064491072	-1.36	38.31	38.32	274666	6	-0.04	          2.21	39.60	39.60	
600160	巨化股份	-1.65	1060322240	-0.21	12.52	12.53	835114	70	-0.31	          4.08	12.79	12.98	
601899	紫金矿业	-1.09	1048768512	-0.05	4.54	4.55	2288424	20	0.67	          1.45	4.62	4.65	
600031	三一重工	-0.48	1044992256	-0.04	8.38	8.39	1232306	24	0.00	          1.61	8.43	8.60	
601668	中国建筑	-0.99	1042749376	-0.09	9.01	9.02	1148588	234	0.00	          0.39	9.10	9.16	
000410	沈阳机床	0.50	1024698816	0.06	12.05	12.06	844705	10671	-0.07	         11.41	11.90	12.50	
002517	恺英网络	-1.26	1020997760	-0.25	19.53	19.55	522187	3695	0.62	          8.96	19.98	20.20	
300104	乐视网	-0.74	997101248	-0.04	5.33	5.34	1882589	18590	0.19	          6.19	5.33	5.40	
002694	顾地科技	-9.96	964882432	-1.27	--  	11.48	829108	1905	0.00	         16.76	11.49	11.99	
000977	浪潮信息	0.59	944493248	0.12	20.62	20.63	459726	5991	-0.14	          3.58	20.44	20.93	
600570	恒生电子	-3.31	941854976	-1.70	49.65	49.66	188041	19	-0.03	          3.04	50.35	50.66	
600606	绿地控股	-2.17	940504704	-0.17	7.67	7.68	1217869	96	0.26	          3.78	7.79	7.83	
601328	交通银行	0.00	937396800	0.00	6.46	6.47	1438176	624	-0.14	          0.37	6.49	6.56	
600596	新安股份	-8.18	933356160	-1.24	13.88	13.89	643726	221	-0.49	          9.48	15.00	15.12	
002405	四维图新	-1.48	928505664	-0.36	24.01	24.02	381047	4627	-0.03	          3.71	24.38	24.85	
601009	南京银行	0.67	922849984	0.06	9.06	9.07	1003951	215	-0.10	          1.24	9.20	9.32	
002001	新 和 成	-3.46	911465920	-1.40	39.04	39.05	228001	3301	-0.45	          2.12	40.00	40.72	
601988	中国银行	0.72	909904640	0.03	4.21	4.22	2149248	740	0.24	          0.10	4.21	4.27	
600029	南方航空	-2.69	866693184	-0.31	11.22	11.23	764208	402	0.36	          1.09	11.47	11.62	
601699	潞安环能	-4.42	856782592	-0.54	11.65	11.66	724116	1000	0.17	          2.42	12.00	12.09	
002497	雅化集团	-0.64	844728768	-0.09	14.00	14.01	602608	6784	0.07	          7.40	14.05	14.28	
300477	合纵科技	5.06	831638144	1.32	27.42	27.43	307589	2395	0.15	         25.42	27.20	28.46	
600868	梅雁吉祥	0.61	831598400	0.03	4.96	4.97	1634690	33	0.00	          8.61	5.10	5.30	
000735	罗 牛 山	2.97	822334720	0.26	9.01	9.02	909273	11839	-0.54	          8.58	8.77	9.61	
600340	华夏幸福	-1.88	818565952	-0.72	37.64	37.65	216198	160	0.27	          0.73	38.09	38.46	
601111	中国国航	-3.92	809309440	-0.53	13.01	13.03	618347	205	0.70	          0.73	13.40	13.47	
300058	蓝色光标	2.51	804350336	0.19	7.75	7.76	1036122	10988	-0.12	          6.16	7.56	7.94	
600507	方大特钢	-4.14	798401152	-0.75	17.38	17.39	453829	29	-0.33	          3.42	17.94	18.07	
002839	张家港行	-2.02	796941824	-0.20	9.72	9.73	803551	8151	-0.20	          9.63	10.06	10.17	
300216	千山药机	10.03	783615744	1.07	11.74	--  	692114	4098	0.00	         26.52	10.69	11.74	
600111	北方稀土	-2.05	783553920	-0.28	13.37	13.38	579477	104	-0.06	          1.60	13.59	13.77	
300136	信维通信	-2.47	771600832	-1.02	40.22	40.23	191279	1506	-0.41	          2.57	41.21	41.21	
002769	普路通	2.27	768448576	0.48	21.63	21.64	362195	6390	-0.22	         19.02	20.52	22.11	
600352	浙江龙盛	-2.48	767018880	-0.32	12.59	12.60	606411	160	0.40	          1.98	12.79	12.86	
300017	网宿科技	-0.16	766944512	-0.02	12.38	12.39	618803	4211	0.16	          3.85	12.34	12.57	
601336	新华保险	-0.74	766925312	-0.40	53.48	53.49	141861	6	0.17	          0.68	53.50	54.88	
600019	宝钢股份	-2.28	761943680	-0.22	9.42	9.43	801308	235	-0.10	          0.36	9.61	9.66	
600050	中国联通	-1.90	752978304	-0.12	6.19	6.20	1206798	176	-0.15	          0.57	6.28	6.30	
300431	暴风集团	-1.07	752676352	-0.30	27.79	27.80	270695	5438	0.04	         11.54	27.94	28.57	
600392	盛和资源	-2.12	751572032	-0.38	17.59	17.60	424873	6	-0.05	          3.96	17.81	18.10	
600362	江西铜业	-2.36	749948672	-0.44	18.18	18.19	408662	95	-0.04	          1.97	18.45	18.55	
002142	宁波银行	2.97	749764608	0.59	20.48	20.49	365708	4206	0.34	          0.81	19.99	20.77	
002146	荣盛发展	-1.69	746785664	-0.19	11.06	11.07	669190	4615	-0.17	          1.72	11.22	11.32	
002008	大族激光	-1.14	746015488	-0.64	55.26	55.27	134270	519	-0.03	          1.35	55.60	56.78	
002907	华森制药	7.62	730591488	2.73	38.55	38.56	194406	2265	0.42	         48.53	35.75	39.35	
000727	华东科技	2.68	729658688	0.07	2.67	2.68	2672718	31883	-0.36	         10.94	2.72	2.86	
601601	中国太保	-2.35	727205184	-0.95	39.45	39.46	182002	16	0.08	          0.29	40.31	40.79	
300666	江丰电子	6.37	726360704	3.85	64.28	64.29	115845	2866	0.45	         21.18	60.60	64.50	
600789	鲁抗医药	-5.95	708529472	-0.70	11.04	11.05	625407	2	-0.26	         10.75	11.60	11.73	
001979	招商蛇口	-2.09	708092544	-0.48	22.52	22.53	310630	2425	0.09	          1.64	22.70	23.16	
300740	御家汇	1.48	694344704	0.70	48.09	48.10	146330	1606	0.35	         36.58	47.00	49.19	
601155	新城控股	-1.54	689704064	-0.60	38.30	38.31	179167	8	0.29	          2.49	38.40	39.21	
601766	中国中车	-0.19	685276032	-0.02	10.53	10.54	650937	134	0.38	          0.28	10.51	10.62	
300170	汉得信息	1.28	682338944	0.19	15.04	15.05	452025	4504	0.07	          6.81	14.83	15.39	
002236	大华股份	-1.91	676880640	-0.55	28.19	28.20	239946	2677	0.25	          1.41	28.60	28.65	
601688	华泰证券	-1.02	673685056	-0.18	17.46	17.47	382550	41	0.23	          0.70	17.66	17.82	
000025	特 力Ａ	10.01	668420096	4.02	44.17	--  	158842	391	0.00	          8.19	41.00	44.17	
002927	泰永长征	10.00	664656832	4.15	45.63	--  	163216	601	0.00	         69.60	41.48	45.63	
600740	山西焦化	-4.91	662385856	-0.62	12.03	12.04	543981	50	0.08	          8.28	12.40	12.47	
600016	民生银行	-0.47	661428288	-0.04	8.46	8.47	772967	122	-0.23	          0.26	8.53	8.63	
300251	光线传媒	-3.39	660646912	-0.43	12.26	12.27	534512	5201	-0.15	          1.94	12.56	12.64	
600577	精达股份	0.40	657876352	0.02	5.02	5.03	1323809	67	0.20	          6.77	4.95	5.07	
600547	山东黄金	0.49	652188736	0.13	26.91	26.92	240154	34	0.00	          1.65	27.27	27.39	
002508	老板电器	0.41	648294272	0.16	39.03	39.04	166211	2076	0.03	          1.78	38.61	39.25	
000816	智慧农业	0.00	647668608	0.00	4.19	4.20	1549817	29129	-0.23	         11.60	4.14	4.29	
002440	闰土股份	-4.04	647521216	-1.00	23.75	23.76	269218	3156	0.21	          4.39	24.32	24.65	
600196	复星医药	-2.17	644812736	-0.91	41.08	41.10	155559	52	0.22	          0.81	41.99	42.06	
601012	隆基股份	0.25	643614144	0.09	36.74	36.75	175522	10	-0.02	          0.89	36.47	37.19	
600028	中国石化	-0.46	635723200	-0.03	6.43	6.44	985677	2454	0.16	          0.10	6.44	6.50	
600549	厦门钨业	-1.53	634997184	-0.40	25.67	25.69	245842	8	-0.07	          2.27	25.89	26.21	
000401	冀东水泥	-0.14	634118976	-0.02	14.34	14.35	439785	5644	0.14	          3.26	14.26	14.58	
600567	山鹰纸业	-2.52	629517824	-0.13	5.03	5.04	1232711	961	0.00	          2.70	5.15	5.23	
601818	光大银行	-0.46	627516288	-0.02	4.29	4.30	1447156	82	0.00	          0.36	4.33	4.38	
603616	韩建河山	5.58	622759744	0.91	17.20	17.22	369331	238	0.12	         25.06	16.07	17.86	
002594	比亚迪	-3.08	620764992	-2.05	64.53	64.54	94942	1632	0.00	          0.83	66.00	66.49	
002340	格林美	-1.52	620522880	-0.11	7.15	7.16	862065	10247	0.00	          2.77	7.28	7.29	
000528	柳 工	3.76	613827136	0.36	9.93	9.94	618192	3895	0.20	          5.49	9.59	10.12	
600703	三安光电	-1.55	613766144	-0.41	26.00	26.01	233330	82	0.12	          0.57	26.38	26.74	
000932	*ST华菱	-4.13	597969984	-0.43	9.98	9.99	590262	9255	-0.29	          1.96	10.29	10.41	
600068	葛洲坝	-0.73	595076288	-0.07	9.50	9.51	624670	113	-0.10	          1.36	9.52	9.62	
000672	上峰水泥	-3.74	591192832	-0.48	12.36	12.37	471796	10137	-0.07	          5.80	12.65	12.80	
002129	中环股份	-1.31	587124672	-0.12	9.05	9.06	646805	6324	0.11	          2.45	9.11	9.20	
000671	阳 光 城	-0.35	585766976	-0.03	8.56	8.57	676976	3651	0.12	          2.09	8.49	8.80	
300618	寒锐钴业	0.01	585430400	0.03	302.49	302.50	19454	225	-0.02	          6.48	301.00	306.00	
600188	兖州煤业	-4.72	581920960	-0.73	14.74	14.75	387936	21	0.34	          1.31	15.30	15.40	
000100	TCL 集团	-0.79	579576832	-0.03	3.75	3.76	1529395	9299	0.27	          1.30	3.76	3.85	
002176	江特电机	0.25	575908928	0.03	11.92	11.93	482682	3810	0.17	          3.50	11.95	12.06	
601933	永辉超市	-2.28	575068928	-0.24	10.27	10.28	553948	85	0.00	          0.85	10.52	10.52	
600690	青岛海尔	0.00	574881280	0.00	19.70	19.71	290338	30	-0.09	          0.48	19.80	19.98	
300113	顺网科技	0.84	572552192	0.19	22.70	22.71	252069	3681	-0.47	          5.45	22.53	23.02	
300624	万兴科技	10.00	569505344	6.66	73.24	--  	78638	39	0.00	         39.32	71.29	73.24	
601088	中国神华	-1.67	565894336	-0.40	23.53	23.54	238481	67	0.26	          0.14	23.90	23.99	
603466	风语筑	5.12	558570432	2.89	59.29	59.33	94815	22	-0.02	         26.34	56.59	61.67	
000636	风华高科	-2.75	555695744	-0.35	12.36	12.37	444628	6137	0.57	          5.08	12.53	12.72	
000425	徐工机械	0.46	554985216	0.02	4.34	4.35	1270278	17431	0.23	          1.82	4.32	4.42	
600025	华能水电	0.47	554084736	0.02	4.28	4.29	1288497	755	0.00	          7.16	4.23	4.38	
600584	长电科技	-0.14	553535104	-0.03	20.98	20.99	261756	14	-0.04	          2.66	20.88	21.47	
300418	昆仑万维	-0.30	550454784	-0.08	26.17	26.18	209599	2593	0.00	          3.58	26.04	26.65	
002027	分众传媒	-3.04	549739648	-0.45	14.37	14.38	378333	3985	0.00	          0.65	14.80	14.86	
601997	贵阳银行	-0.46	546548608	-0.07	15.22	15.23	354997	17	0.07	          2.87	15.49	15.57	
300085	银之杰	-1.88	545588096	-0.32	16.67	16.68	324406	9430	-0.88	          8.27	16.68	17.31	
600466	蓝光发展	1.73	542723584	0.18	10.60	10.61	510906	46	0.47	          5.79	10.53	10.83	
000738	航发控制	-0.56	542545088	-0.09	16.03	16.04	338651	7647	-0.24	          2.96	16.01	16.58	
300451	创业软件	4.66	540346304	1.51	33.90	33.91	159197	1652	0.50	         12.29	32.41	35.50	
600436	片仔癀	1.26	538720064	0.99	79.83	79.85	67164	6	-0.03	          1.11	78.79	81.50	
002358	森源电气	6.26	535663712	0.93	15.79	15.80	342894	4490	1.35	          3.77	15.05	16.30	
000413	东旭光电	-0.36	534790368	-0.03	8.30	8.31	635198	6364	0.00	          1.55	8.36	8.54	
002320	海峡股份	2.16	531099296	0.57	26.89	26.90	197080	1637	0.41	          9.52	26.13	28.20	
002304	洋河股份	-1.48	527974368	-1.70	113.29	113.30	45864	490	0.09	          0.37	114.71	117.49	
002229	鸿博股份	3.35	524828224	0.38	11.72	11.73	447250	5479	-0.41	         12.13	11.49	12.07	
600171	上海贝岭	0.51	518722880	0.07	13.91	13.92	369674	5	-0.21	          5.49	13.70	14.26	
601888	中国国旅	0.56	515530912	0.31	55.43	55.44	93000	27	0.00	          0.48	55.17	56.15	
600273	嘉化能源	-3.67	514858368	-0.35	9.16	9.17	551446	2	-0.10	          4.22	10.00	10.00	
002422	科伦药业	3.33	512001984	0.90	27.91	27.98	184038	1976	-0.31	          1.79	26.88	28.35	
603516	淳中科技	3.74	508360864	1.80	49.98	49.99	103435	6	-0.25	         44.23	47.50	51.83	
000960	锡业股份	-2.96	506774912	-0.45	14.73	14.74	338607	4021	-0.06	          2.80	15.07	15.25	
002547	春兴精工	-0.10	505671456	-0.01	9.54	9.55	525918	3388	0.00	          6.57	9.80	9.93	
300741	华宝股份	-3.30	503745568	-1.79	52.38	52.39	95825	1667	-0.01	         15.56	53.55	53.55	
002184	海得控制	7.12	503491040	1.04	15.64	15.65	326981	4672	0.00	         24.07	15.60	16.00	
600770	综艺股份	2.04	503325472	0.15	7.49	7.50	666121	35	-0.12	          5.12	7.39	7.78	
300168	万达信息	1.05	498889696	0.16	15.41	15.42	325473	2774	0.13	          3.23	15.20	15.63	
300166	东方国信	1.47	496400704	0.24	16.57	16.58	300185	4473	0.30	          3.72	16.32	16.89	
300296	利亚德	4.87	496346144	1.06	22.84	22.85	217298	905	0.00	          2.23	22.70	23.58	
300688	创业黑马	8.73	489008544	4.79	59.46	59.64	85453	511	-1.15	         50.27	56.00	60.34	
600000	浦发银行	0.00	487036832	0.00	12.49	12.50	388176	1370	0.00	          0.14	12.51	12.60	
600207	安彩高科	-2.62	486364576	-0.24	8.92	8.93	544869	672	0.68	          7.90	9.20	9.26	
600782	新钢股份	-3.84	484490432	-0.28	7.02	7.03	681817	10	0.57	          2.45	7.21	7.29	
601998	中信银行	0.30	483334688	0.02	6.74	6.75	708947	60	0.00	          0.22	6.77	6.89	
002110	三钢闽光	-3.42	481589536	-0.75	21.19	21.20	223423	5896	-0.27	          2.26	21.74	22.09	
002456	欧菲科技	-1.42	480518304	-0.31	21.46	21.47	223236	1910	0.33	          0.84	21.80	21.80	
002797	第一创业	-1.49	479470016	-0.13	8.62	8.63	551933	7371	0.00	          2.88	8.70	8.79	
601678	滨化股份	-3.72	478895808	-0.38	9.83	9.84	479874	140	0.10	          4.04	10.10	10.20	
300612	宣亚国际	10.01	478000672	4.39	48.24	--  	101514	44	0.00	         32.69	46.05	48.24	
300487	蓝晓科技	-1.32	477990784	-0.39	29.10	29.11	165333	3400	0.03	         19.54	29.01	29.45	
603680	今创集团	-5.42	475043520	-2.61	45.57	45.58	103043	28	0.11	         24.53	47.65	47.88	
300236	上海新阳	1.95	471447840	0.65	33.99	34.00	139634	1453	0.00	          7.87	33.08	34.48	
600522	中天科技	-1.01	469848064	-0.13	12.75	12.76	368459	21	0.00	          1.35	12.78	12.84	
002863	今飞凯达	10.03	468705664	1.55	17.01	--  	279892	258	0.00	         50.43	15.66	17.01	
002068	黑猫股份	10.02	467614112	0.95	10.43	--  	448727	1108	0.00	          7.39	10.43	10.43	
002371	北方华创	0.94	463542976	0.35	37.60	37.61	123047	1104	0.19	          3.51	36.95	38.29	
300027	华谊兄弟	-1.94	459665440	-0.19	9.60	9.61	478001	3488	0.00	          2.49	9.76	9.82	
601989	中国重工	-1.59	458913856	-0.09	5.58	5.59	816839	49	0.00	          0.44	5.65	5.67	
300367	东方网力	-1.25	455031808	-0.21	16.60	16.61	273073	2363	0.12	          4.97	16.76	16.96	
603080	新疆火炬	7.42	454514592	2.45	35.49	35.50	132735	50	-2.30	         37.39	32.97	36.31	
002024	苏宁易购	-1.93	453410496	-0.25	12.68	12.69	354801	8250	-0.07	          0.71	12.93	12.93	
600093	易见股份	0.50	452259360	0.08	16.11	16.12	281513	77	0.25	          8.73	15.79	16.46	
600276	恒瑞医药	-1.04	451547136	-0.79	75.38	75.40	59576	1	0.20	          0.21	75.89	76.66	
300476	胜宏科技	0.07	451259168	0.02	28.16	28.17	157745	3101	-0.06	          8.46	27.90	29.49	
601108	财通证券	-2.01	450929984	-0.33	16.11	16.12	277366	40	0.25	          7.73	16.33	16.53	
600426	华鲁恒升	-2.65	449894656	-0.46	16.88	16.90	258407	5	0.42	          1.60	17.45	17.86	
002911	佛燃股份	7.21	446280128	1.88	27.95	27.96	163394	2658	0.22	         29.18	25.82	28.28	
603056	德邦股份	1.02	446012224	0.23	22.82	22.83	192185	11	0.13	         19.22	22.69	24.00	
600809	山西汾酒	3.29	442565920	1.81	56.69	56.70	77919	1	0.50	          0.90	55.08	57.80	
300725	药石科技	1.36	442477472	1.40	104.49	104.50	41501	670	-0.37	         22.64	109.40	109.86	
600209	罗顿发展	8.44	440968480	0.77	9.85	9.86	454066	120	-1.29	         10.65	9.07	10.03	
000776	广发证券	-1.08	440234144	-0.18	16.53	16.54	263781	2335	0.00	          0.45	16.68	16.85	
600581	八一钢铁	-3.64	436305984	-0.56	14.81	14.82	291655	26	0.07	          3.81	15.15	15.32	
601069	西部黄金	1.45	435190240	0.22	15.39	15.44	279011	1	0.33	          4.39	15.59	15.97	
000488	晨鸣纸业	-1.52	434256416	-0.28	18.10	18.11	237077	2916	-0.16	          2.14	18.47	18.55	
002241	歌尔股份	-2.20	432466336	-0.34	15.14	15.15	283672	3047	0.00	          1.04	15.50	15.50	
600380	健康元	-3.76	432311264	-0.48	12.27	12.28	347326	17	-0.23	          2.22	12.58	12.66	
600115	东方航空	-1.57	431599072	-0.12	7.54	7.55	571815	36	0.53	          0.58	7.65	7.66	
600383	金地集团	-1.11	430378848	-0.14	12.47	12.48	344298	60	0.16	          0.76	12.50	12.60	
600348	阳泉煤业	-3.72	425577760	-0.33	8.54	8.55	493654	592	0.35	          2.05	8.74	8.79	
300739	明阳电路	3.87	424966784	1.54	41.31	41.32	103645	1904	-0.21	         33.65	39.50	42.49	
601229	上海银行	-0.46	424136064	-0.07	15.18	15.19	276509	49	0.07	          0.75	15.36	15.46	
300684	中石科技	5.86	422940224	3.05	55.13	55.14	76843	1160	0.51	         35.38	52.49	57.30	
000543	皖能电力	10.11	422465728	0.47	5.12	--  	838883	3893	0.00	          4.69	4.73	5.12	
600282	南钢股份	-2.81	422012288	-0.15	5.19	5.20	805201	114	0.00	          2.08	5.27	5.32	
601225	陕西煤业	-2.33	420920608	-0.20	8.37	8.38	496170	73	0.00	          0.50	8.52	8.59	
300110	华仁药业	-2.16	419782208	-0.14	6.33	6.34	656996	8730	-0.15	          5.56	6.45	6.47	
002153	石基信息	2.70	415293696	0.76	28.90	28.91	144026	1257	0.14	          2.97	28.15	29.39	
002709	天赐材料	2.23	413507456	1.06	48.51	48.52	85264	1288	0.23	          4.52	47.88	49.29	
600216	浙江医药	-1.25	411623008	-0.22	17.37	17.41	235580	1	0.17	          2.49	17.51	17.83	
002635	安洁科技	-1.38	407953856	-0.33	23.54	23.55	172900	2307	0.00	          5.42	23.88	24.00	
300299	富春股份	1.88	406842528	0.16	8.69	8.70	467117	3778	-0.10	         11.12	8.56	8.92	
600066	宇通客车	1.01	406573056	0.24	24.01	24.02	168736	27	0.13	          0.76	23.98	24.42	
002402	和而泰	-5.34	406401344	-0.54	9.57	9.58	420243	4356	0.31	          5.85	9.90	9.91	
002714	牧原股份	3.58	406200960	1.65	47.78	47.79	86128	690	0.06	          1.44	46.08	47.87	
300133	华策影视	0.39	405864544	0.05	12.84	12.85	313781	2700	-0.15	          2.57	12.86	13.14	
300070	碧水源	-2.25	404374272	-0.38	16.49	16.50	242918	4308	-0.23	          1.26	16.87	16.96	
002376	新北洋	0.07	401281952	0.01	15.27	15.28	256753	3763	-0.51	          4.47	15.42	16.00	
600760	中航沈飞	-1.40	396807584	-0.44	31.02	31.03	127638	82	-0.18	          3.70	31.43	31.70	
601233	桐昆股份	-4.16	395791328	-1.02	23.50	23.51	167358	94	0.56	          1.39	24.00	24.32	
603083	剑桥科技	-1.66	395213248	-0.78	46.25	46.29	83212	12	0.02	         34.01	46.44	50.05	
002600	江粉磁材	0.35	395110432	0.03	8.48	8.49	468168	6251	0.24	          3.53	8.42	8.56	
603156	养元饮品	-1.55	394319264	-1.27	80.77	80.78	48577	12	0.06	         11.28	81.50	82.10	
300708	聚灿光电	1.94	391798912	0.53	27.81	27.82	141051	2365	-0.10	         21.93	27.06	28.25	
601636	旗滨集团	-0.91	389185536	-0.06	6.55	6.56	583906	46	-0.29	          2.32	6.61	6.80	
000970	中科三环	-3.39	389039872	-0.44	12.53	12.54	306915	7036	0.08	          2.88	12.90	12.91	
300003	乐普医疗	-1.30	385107232	-0.39	29.49	29.50	130779	1974	0.34	          0.93	29.86	30.00	
600325	华发股份	-2.01	384669024	-0.17	8.26	8.27	459340	10	0.12	          2.40	8.36	8.52	
603260	合盛硅业	-2.85	382318016	-1.77	60.25	60.26	62864	5	-0.09	          8.98	61.35	61.75	
600018	上港集团	0.27	382192864	0.02	7.52	7.53	506664	79	0.27	          0.22	7.53	7.60	
300088	长信科技	-1.05	382098912	-0.08	7.54	7.55	506758	2033	-0.25	          2.25	7.60	7.66	
600291	西水股份	-2.25	380607968	-0.48	20.85	20.87	180007	421	0.00	          1.84	21.27	21.57	
002016	世荣兆业	-2.18	376528704	-0.31	13.91	13.92	270133	4801	0.14	          4.18	14.00	14.15	
600919	江苏银行	-0.40	373885600	-0.03	7.50	7.51	493817	217	-0.12	          0.83	7.58	7.63	
002102	冠福股份	-2.83	372740576	-0.15	5.15	5.16	712125	14972	-0.57	          4.50	5.26	5.36	
603329	上海雅仕	1.66	371485312	0.53	32.48	32.49	115203	62	0.43	         34.91	31.30	33.40	
601628	中国人寿	0.04	370152064	0.01	27.51	27.52	134106	44	0.18	          0.06	27.50	27.87	
000069	华侨城Ａ	-1.51	369476192	-0.13	8.49	8.50	430265	1477	0.00	          0.70	8.59	8.68	
300676	华大基因	-2.39	368544512	-4.18	170.99	171.00	21318	445	-0.04	          5.32	174.00	175.74	
600837	海通证券	-1.07	368378272	-0.13	12.07	12.08	302936	42	-0.07	          0.37	12.14	12.26	
300009	安科生物	2.40	366526016	0.61	26.04	26.05	141039	2002	0.08	          3.06	25.38	26.40	
