541,000600,建投能源,266050992
542,301252,同星科技,265557056
543,002222,福晶科技,264992080
544,600808,马钢股份,264692704
545,600206,有研新材,264222304
546,301205,联特科技,264057680
547,000980,众泰汽车,264907872
548,000776,广发证券,265929104
549,300319,麦捷科技,265209440
550,301308,江波龙,263843040
551,600556,天下秀  ,260949584
552,000969,安泰科技,260669696
553,002362,汉王科技,262443264
554,300347,泰格医药,260016032
555,002179,中航光电,259823200
556,300921,南凌科技,260574656
557,300782,卓胜微,259245712
558,300063,天龙集团,260345168
559,000592,平潭发展,258414992
560,300811,铂科新材,258554688
561,600096,云天化  ,259041984
562,300708,聚灿光电,257988256
563,600985,淮北矿业,257625600
564,603980,吉华集团,257108592
565,600736,苏州高新,257463104
566,002891,中宠股份,257207040
567,600761,安徽合力,258050752
568,600843,上工申贝,256810624
569,002038,双鹭药业,257101888
570,000596,古井贡酒,256502176
571,300777,中简科技,255985488
572,001313,粤海饲料,255569680
573,002126,银轮股份,255873536
574,600415,小商品城,256634640
575,002938,鹏鼎控股,256074688
576,002459,晶澳科技,258132768
577,300595,欧普康视,254923888
578,002779,中坚科技,254979152
579,000561,烽火电子,254601376
580,600865,百大集团,253877856
581,300315,掌趣科技,254293792
582,300603,立昂技术,254639168
583,002390,信邦制药,253374720
584,300380,安硕信息,257286656
585,002602,ST华通,252740400
586,600694,大商股份,252215312
587,600547,山东黄金,252638672
588,601788,光大证券,257245696
589,603610,麒盛科技,251977312
590,300061,旗天科技,252130128
591,601898,中煤能源,252414880
592,600765,中航重机,251301232
593,600326,西藏天路,250623840
594,002173,创新医疗,251566352
595,872808,曙光数创,250159072
596,603128,华贸物流,250180272
597,000155,川能动力,249513104
598,000008,神州高铁,248535904
599,603300,海南华铁,248297168
600,300001,特锐德,248632960
601,002708,光洋股份,248507344
602,000818,航锦科技,248991792
603,605277,新亚电子,247537616
604,600598,北大荒  ,247147792
605,300348,长亮科技,249550768
606,601669,中国电建,248230688
607,605111,新洁能  ,246182544
608,600837,海通证券,250496912
609,300473,德尔股份,245526672
610,600855,航天长峰,245689872
611,000027,深圳能源,245783472
612,600490,鹏欣资源,248358992
613,002315,焦点科技,244894768
614,300697,电工合金,246266640
615,000815,美利云,244350384
616,000032,深桑达Ａ,244087024
617,600410,华胜天成,244027760
618,300592,华凯易佰,243966624
619,603613,国联股份,243632320
620,002276,万马股份,243427424
621,601628,中国人寿,245247840
622,002444,巨星科技,243322464
623,300133,华策影视,241636736
624,300351,永贵电器,241373568
625,000792,盐湖股份,247498176
626,600797,浙大网新,240940224
627,300098,高新兴,241153232
628,600759,洲际油气,241068832
629,603160,汇顶科技,240337168
630,300251,光线传媒,239641056
631,301598,博科测试,239328784
632,600886,国投电力,240012992
633,002639,雪人股份,238994288
634,002129,TCL中环,238911664
635,300166,东方国信,238890960
636,300790,宇瞳光学,239325904
637,600368,五洲交通,238002144
638,600449,宁夏建材,237484256
639,002466,天齐锂业,255070000
640,600869,远东股份,236990656
641,601390,中国中铁,236863216
