代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
600163	中闽能源	-4.10	20373384	3.98	3.99	4.00	51164	164	0.51	          0.68	
01330	绿色动力环保	-3.85	20265940	3.750	--  	--  	5384000	2000	-0.27	          1.33	
600982	宁波热电	-5.03	19737536	3.78	3.77	3.78	51615	52	0.00	          0.69	
000692	惠天热电	-6.89	19541314	3.92	3.91	3.92	48915	124	-0.50	          0.92	
300200	高盟新材	-7.51	19257518	8.25	8.25	8.28	22809	134	0.36	          1.12	
002627	宜昌交运	-3.17	19217862	17.70	17.70	17.72	10874	393	0.11	          0.82	
603567	珍宝岛	-4.94	19077856	13.28	13.24	13.28	14241	56	-0.07	          0.52	
002724	海洋王	-7.82	18978134	7.66	7.65	7.66	24253	327	0.00	          0.90	
603665	康隆达	-1.95	18769034	35.72	35.39	35.80	5317	20	0.11	          1.43	
603663	三祥新材	-8.58	18757768	17.05	17.04	17.08	10690	27	0.06	          2.18	
01308	海丰国际	-3.42	18571324	7.900	7.900	7.910	2351037	77000	0.00	          0.09	
300305	裕兴股份	-7.31	18473098	6.59	6.58	6.59	27262	65	0.15	          1.67	
002559	亚威股份	-5.45	18436994	7.81	7.81	7.82	23274	535	0.13	          0.77	
600696	ST匹凸	-5.04	18356022	5.28	--  	5.28	34479	10	0.00	          1.01	
603199	九华旅游	-4.00	17881078	25.44	25.41	25.44	6918	17	0.16	          0.63	
601177	杭齿前进	-4.44	17820466	7.32	7.32	7.34	23881	200	-0.40	          0.60	
601518	吉林高速	-5.29	17695964	3.22	3.22	3.23	54030	100	0.00	          0.45	
002438	江苏神通	-6.33	17183912	6.66	6.66	6.68	25278	124	0.00	          0.71	
002483	润邦股份	-6.09	16965288	4.47	4.47	4.48	37055	193	-0.21	          0.64	
01072	东方电气	-2.28	16879266	6.000	5.990	6.000	2826000	4600	0.33	          0.83	
600792	云煤能源	-4.37	16531548	3.72	3.72	3.73	43829	5	-0.26	          0.44	
300154	瑞凌股份	-6.99	16203329	5.72	5.72	5.73	27506	64	-0.16	          0.88	
002107	沃华医药	-5.44	16141522	10.43	10.42	10.43	15162	106	-0.18	          0.43	
002641	永高股份	-1.44	16022035	4.10	4.09	4.10	39170	1044	1.74	          0.44	
300530	达志科技	-8.94	15977977	30.54	30.47	30.54	5129	32	-0.28	          2.43	
00345	VITASOY INT'L	-0.85	15719686	19.880	19.820	19.880	790500	12000	0.20	          0.07	
600882	广泽股份	0.12	15134283	8.62	8.62	8.63	17897	300	1.17	          0.45	
603158	腾龙股份	-1.34	15045403	17.72	17.66	17.72	8507	10	0.06	          0.40	
83188	华夏沪深三百－Ｒ	-3.06	14603766	39.550	--  	--  	370179	200	-0.13	--  	
300211	亿通科技	-8.41	14355224	6.10	6.07	6.10	22796	15	0.99	          1.23	
002593	日上集团	-5.75	14239678	3.77	3.77	3.78	37292	499	0.27	          0.80	
603012	创力集团	-5.96	14162590	6.63	6.63	6.64	21105	3	0.15	          0.33	
01070	ＴＣＬ多媒体	-4.61	13866282	3.520	3.520	3.540	3933112	81000	0.00	          0.17	
00808	泓富产业信托	-0.89	13544976	3.330	--  	--  	4059000	3000	0.00	--  	
002173	创新医疗	-5.08	13500093	11.40	11.40	11.42	11625	124	0.44	          0.57	
002613	北玻股份	-6.97	13145300	3.07	3.07	3.08	41965	702	0.00	          0.78	
00975	MONGOL MINING	-15.89	12765165	0.180	--  	--  	70569232	7000	-1.10	          0.69	
06083	环宇物流（亚洲）	-5.00	12054801	1.140	--  	--  	10456000	4000	0.00	          2.18	
01899	兴达国际	-1.41	11756731	2.790	--  	--  	4277000	24000	-0.36	          0.29	
600785	新华百货	-5.21	11753743	20.20	20.20	20.22	5661	1	-0.14	          0.25	
01033	中石化油服	-3.28	11561501	1.180	1.180	1.190	9818000	36000	-0.84	          0.18	
00053	国浩集团	-0.58	11134301	103.000	--  	--  	108000	2000	0.00	          0.03	
03040	未来ＭＳＣＩ中国	-3.08	11113541	36.200	--  	--  	310100	200	0.84	--  	
01243	宏安地产	-2.54	10441630	1.150	--  	--  	9119810	12000	1.77	          0.06	
01608	伟能集团	-0.79	9761830	5.040	4.980	5.050	1952000	1000	1.20	          0.08	
00775	长江生命科技	-1.75	9747620	0.560	0.560	0.570	17494000	10000	0.00	          0.18	
01585	雅迪控股	-2.73	9530240	2.490	2.480	2.490	3824000	108000	0.40	          0.13	
01610	中粮肉食	-3.70	9313083	1.300	1.300	1.310	7110857	181000	0.00	          0.18	
00716	胜狮货柜	-5.56	8930862	1.360	--  	--  	6550904	22000	0.74	          0.27	
01733	易大宗	-8.43	8866511	0.760	--  	--  	11496100	24000	-1.30	          0.37	
00686	熊猫绿能	-3.53	8557860	0.820	0.820	0.830	10446000	258000	0.00	          0.11	
03140	领航标普５００	-2.16	7823969	18.980	--  	--  	413793	6500	-0.11	--  	
00995	安徽皖通高速公路	-2.92	7823761	5.980	5.980	6.000	1302000	40000	0.00	          0.26	
03382	天津港发展	-2.68	7813021	1.090	1.080	1.090	7180000	28000	0.93	          0.12	
01371	华彩控股	-8.98	7371291	0.152	--  	--  	46925200	20000	-0.65	          0.54	
01808	企展控股	-3.61	7035101	1.870	--  	--  	3736000	10000	1.63	          0.71	
03378	厦门港务	-2.10	6938561	1.400	--  	--  	4976000	10000	0.72	          0.50	
00579	京能清洁能源	-3.02	6889143	1.930	1.930	1.950	3562000	32000	0.00	          0.15	
01366	江南集团	-3.85	6614511	0.500	--  	--  	13182000	2000	1.01	          0.32	
600455	博通股份	-5.11	6530808	31.03	30.68	31.35	2087	15	0.00	          0.33	
00218	申万宏源	-4.30	5842901	2.450	--  	--  	2395000	5000	0.41	          0.30	
01270	朗廷－ＳＳ	-0.30	5369121	3.370	--  	--  	1601000	2000	0.00	          0.08	
00798	中电光谷	-4.35	5139760	0.660	--  	--  	8044000	4000	0.00	          0.10	
01908	建发国际集团	-2.22	5088040	7.480	--  	--  	668000	20000	0.00	          0.09	
00038	第一拖拉机股份	-2.61	4924208	2.990	2.980	2.990	1639153	6000	0.00	          0.42	
03600	现代牙科	-3.39	4779450	2.280	--  	--  	2105000	3000	0.44	          0.21	
00367	庄士机构国际	-2.22	4539191	1.760	--  	--  	2569848	4000	0.00	          0.15	
数据来源:通达信
