代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
82822	南方Ａ５０－Ｒ	-2.79	25799380	12.560	--  	2060004	200	0.00	--  	  3.43	12.660	
02778	冠君产业信托	-1.07	24797182	5.560	--  	4503189	177000	0.00	--  	  1.48	5.580	
02840	ＳＰＤＲ金ＥＴＦ	0.61	24664066	997.500	--  	24750	80	-0.05	--  	  1.01	995.500	
03167	南方中国新行业	-3.13	23806528	77.350	--  	308800	1000	0.13	--  	  1.95	78.650	
87001	汇贤产业信托	-0.32	23165592	3.100	--  	7478965	33000	0.32	--  	  1.15	3.100	
07231	ＦＬ二未来恒指	-4.66	22464220	12.280	--  	1852000	500	0.00	--  	  1.46	12.000	
03081	价值黄金	1.08	17592488	32.800	--  	535566	7500	0.00	--  	  8.35	32.700	
83188	华夏沪深三百－Ｒ	-3.06	14603766	39.550	--  	370179	200	-0.13	--  	  5.74	40.600	
00808	泓富产业信托	-0.89	13544976	3.330	--  	4059000	3000	0.00	--  	  1.60	3.340	
03087	ＸＴＲ富时越南	-2.56	12585903	297.200	--  	42591	10	0.00	--  	  3.34	296.400	
03040	未来ＭＳＣＩ中国	-3.08	11113541	36.200	--  	310100	200	0.84	--  	  3.37	35.800	
07362	ＦＩ未来国指	2.25	9529430	5.920	--  	1608700	107400	-0.17	--  	  2.42	5.960	
07321	ＦＩ华夏恒指	2.41	8484907	5.940	--  	1419600	36000	-0.17	--  	  0.91	6.000	
00435	阳光房地产基金	0.19	8177571	5.300	--  	1558000	7000	0.00	--  	  2.23	5.260	
03140	领航标普５００	-2.16	7823969	18.980	--  	413793	6500	-0.11	--  	  6.42	19.140	
03165	ＢＭＯ欧优股对冲	-1.10	7224325	9.930	--  	729717	200	0.30	--  	  9.01	10.000	
03147	南方中创业板	-4.94	6686863	7.700	--  	855800	1000	0.26	--  	  1.99	8.000	
03115	安硕恒生指数	-2.33	6531424	109.000	--  	60270	1000	0.00	--  	  2.02	110.200	
02834	安硕纳指一百	-1.89	6366829	12.480	--  	514100	400	0.32	--  	 20.14	12.420	
03161	易亚中概股	-4.65	5756285	14.360	--  	401800	60000	0.00	--  	  2.41	14.360	
07210	ＸＬ二易亚中概股	-9.27	4904184	19.780	--  	248800	2200	0.10	--  	  3.03	20.000	
07336	ＦＩ未来恒指	2.38	4682097	5.600	--  	831400	20000	0.00	--  	  0.70	5.650	
02836	安硕印度	-0.86	4386438	23.150	--  	190000	200	0.00	--  	  3.61	23.150	
02827	标智沪深３００	-3.54	3833420	38.150	--  	100400	1000	0.00	--  	  1.25	39.000	
01426	春泉产业信托	1.18	2823430	3.430	--  	833000	1000	0.29	--  	  1.69	3.360	
07341	ＦＩ华夏国指	2.28	2719622	6.280	--  	431500	5100	-0.48	--  	  0.19	6.320	
02843	东汇Ａ５０	-2.93	2380532	15.920	--  	150000	10000	0.13	--  	  6.67	15.920	
03126	领航富时日本	-2.37	2281410	26.750	--  	84100	500	0.00	--  	  4.30	27.300	
82843	东汇Ａ５０－Ｒ	-2.73	1916000	12.840	--  	150000	10000	0.31	--  	  7.09	12.840	
02838	恒生富时中国５０	-2.94	1889600	211.200	--  	9000	1000	0.67	--  	  2.22	210.400	
07261	ＦＬ二华夏纳一百	-4.51	1661480	27.500	--  	61400	700	1.85	--  	  3.42	27.550	
03086	ＢＭＯ纳斯达克	-2.45	1647377	13.540	--  	122398	5000	0.30	--  	  7.21	13.440	
07328	ＦＩ　三星国指	2.38	1612686	4.730	--  	338800	200	-0.42	--  	  0.29	4.800	
03110	未来恒生高股息率	-2.43	1550430	32.100	--  	48600	200	0.00	--  	  8.47	32.500	
07322	ＸＩ未来标普	2.33	1493188	12.280	--  	121200	700	0.00	--  	  4.19	12.300	
03128	恒生Ａ股龙头	-2.74	1453780	62.150	--  	23400	200	0.00	--  	  0.53	62.200	
01881	富豪产业信托	-0.82	1294180	2.410	--  	536000	45000	0.00	--  	  1.03	2.400	
03173	ＰＰ中国新经济	-4.44	1289925	8.400	--  	153000	4500	0.00	--  	  0.43	8.590	
02805	领航富时亚洲	-2.10	1203770	25.600	--  	46700	100	0.00	--  	  0.85	26.000	
03027	ＸＴＲ俄罗斯	-2.18	1182594	22.400	--  	53125	125	0.00	--  	  3.79	22.400	
03020	ＸＴＲ美国	-2.39	1104750	552.000	--  	2010	60	0.36	--  	 15.70	549.000	
03175	Ｆ三星原油期	-0.15	1096016	13.680	--  	80200	10000	0.00	--  	  2.55	13.660	
82836	安硕印度－Ｒ	-1.48	1019500	18.600	--  	55000	5000	0.43	--  	  1.63	18.820	
03155	安硕ＥＳ５０	-2.68	1016200	10.180	--  	100000	10000	0.00	--  	  6.46	10.160	
03197	华夏Ａ国际通	-3.45	978812	11.180	--  	87800	1000	0.00	--  	  0.31	11.420	
82828	恒生中国企业－Ｒ	-2.57	937510	98.400	--  	9600	2000	1.29	--  	  0.16	98.000	
03010	安硕亚洲除日	-2.99	922519	56.850	--  	16313	1000	0.00	--  	  0.37	56.700	
01275	开元产业信托	-4.13	863530	2.320	--  	372000	5000	0.00	--  	 16.03	2.350	
03116	易亚富时黄金矿业	-0.49	841328	8.180	--  	103600	5000	0.25	--  	  1.24	8.090	
03019	ＸＴＲ环球	-2.38	765688	45.150	--  	17000	375	0.33	--  	  7.08	46.000	
02803	ＰＰ中国基石经济	-3.79	740760	8.370	--  	88500	5000	-0.12	--  	  0.26	8.400	
83128	恒生Ａ股龙头－Ｒ	-3.21	738970	49.800	--  	14800	800	0.00	--  	  0.84	49.850	
07331	ＦＩ华夏纳一百	3.02	684058	10.920	--  	62500	5000	0.18	--  	  2.81	10.920	
03141	ＢＭＯ亚洲投资债	0.33	642019	15.300	--  	42027	1800	0.33	--  	  3.90	15.250	
03101	领航富时发展欧洲	-1.51	617247	19.540	--  	31784	200	0.00	--  	  0.91	19.560	
83115	安硕恒生指数－Ｒ	-2.55	603365	87.750	--  	6900	1900	0.17	--  	  0.37	87.100	
02846	安硕沪深三百	-2.95	570810	31.250	--  	18300	10000	0.00	--  	  1.92	31.300	
03095	价值中国Ａ股	-3.49	522755	8.300	--  	63000	7000	0.00	--  	  0.41	8.380	
07302	ＦＩ易方达恒指	2.15	522294	4.760	--  	109300	200	-0.21	--  	  8.72	4.800	
02811	海通沪深三百	-2.68	477724	17.460	--  	27400	800	0.69	--  	  1.02	19.640	
03085	领航亚洲高股息率	-2.28	456488	23.600	--  	19284	100	0.00	--  	  1.33	24.100	
03015	ＸＴＲＮ５０印度	-1.64	421110	1203.000	--  	350	35	0.33	--  	  0.48	1223.000	
03157	华夏港股通小型股	-2.63	419550	27.750	--  	15200	200	0.00	--  	  1.22	27.600	
07222	ＸＬ二未来标普	-4.63	404825	22.650	--  	18000	1000	0.44	--  	  4.55	22.450	
82823	安硕Ａ５０－Ｒ	-2.54	398904	12.260	--  	32600	24400	0.00	--  	  0.19	12.280	
02802	安硕亚洲新兴	-3.04	366930	57.400	--  	6400	200	0.00	--  	  1.10	58.500	
03070	平安香港高息股	-3.13	320070	32.500	--  	9900	1500	0.46	--  	  0.45	32.450	
03016	ＴＲ菲律宾	-1.33	295200	14.840	--  	20000	20000	0.54	--  	  0.55	14.760	
03146	安硕ＤＡＸ	-2.61	283568	10.440	--  	27200	10000	0.00	--  	  2.27	10.420	
83118	嘉实明晟Ａ股－Ｒ	-4.77	238880	13.180	--  	18200	1000	0.00	--  	  2.64	13.240	
83168	恒生人币金ＥＴＦ	0.20	222400	24.600	--  	9000	1000	0.00	--  	  1.23	24.800	
03024	标智上证５０	-2.98	217280	27.700	--  	7900	300	0.00	--  	  2.26	27.350	
03135	Ｆ南方东英原油	-0.46	215451	8.650	--  	24900	18000	0.00	--  	  1.66	8.660	
83146	安硕ＤＡＸ－Ｒ	-2.43	210990	8.420	--  	25100	10000	0.48	--  	  1.04	8.440	
03127	未来沪深三百	-3.67	199200	16.280	--  	12200	1000	0.00	--  	  1.67	16.380	
83127	未来沪深三百－Ｒ	-3.65	197900	13.180	--  	15000	5000	0.00	--  	  1.46	13.200	
03171	ＣＯＭＳ德股	-2.22	194700	114.500	--  	1700	600	0.44	--  	  0.26	114.900	
83197	华夏Ａ国际通－Ｒ	-3.11	190842	9.030	--  	21200	1000	0.00	--  	  0.76	9.060	
83095	价值中国Ａ股－Ｒ	-4.02	186875	6.690	--  	28000	6000	0.00	--  	  6.09	6.630	
83155	安硕ＥＳ５０－Ｒ	-2.49	166754	8.210	--  	20300	200	0.37	--  	  0.38	8.220	
09115	安硕恒生指数－Ｕ	-2.94	165840	13.860	--  	12000	10000	0.29	--  	  0.30	13.840	
03156	广发明晟Ａ国	-2.49	144664	10.200	--  	14400	1000	1.19	--  	  3.67	9.940	
83156	广发明晟Ａ国－Ｒ	-2.51	141956	8.150	--  	17400	2000	0.00	--  	  3.06	8.070	
02848	ＴＲ韩国	-3.93	124000	624.000	--  	200	200	0.65	--  	  0.43	620.000	
09074	安硕ＭＳ台湾－Ｕ	-1.33	121831	1.480	--  	83000	1000	0.00	--  	  1.84	1.460	
03102	易亚证券收益增长	-2.35	108000	10.800	--  	10000	10000	0.00	--  	  0.31	10.800	
03097	Ｆ未来原油	-0.74	106600	5.330	--  	20000	20000	0.00	--  	  0.47	5.330	
03046	价值中国ＥＴＦ	-2.63	105680	46.200	--  	2300	100	0.65	--  	  0.13	45.950	
03118	嘉实明晟Ａ股	-4.33	101384	16.360	--  	6200	1000	0.37	--  	  1.44	16.560	
82834	安硕纳指一百－Ｒ	-2.53	99850	10.020	--  	10000	5000	0.30	--  	  1.76	9.980	
02819	ＡＢＦ港债指数	0.05	99126	98.500	--  	1008	100	0.00	--  	  0.81	98.450	
00820	汇丰中国翔龙基金	-2.65	93460	11.000	--  	8500	1500	0.00	--  	  0.30	11.000	
83100	易方达中一百－Ｒ	-2.49	92880	39.150	--  	2400	2400	1.16	--  	  5.22	38.700	
83170	安硕韩国二百－Ｒ	-3.24	92500	9.250	--  	10000	5000	0.00	--  	  0.62	9.250	
07315	ＦＩ未来东证	3.07	86606	7.720	--  	11200	2000	0.00	--  	  2.30	7.680	
83147	南方中创业板－Ｒ	-4.89	76408	6.220	--  	12200	6000	0.00	--  	  2.28	6.350	
03021	南方东英ＭＴ５０	-4.61	69495	5.790	--  	12000	3000	0.00	--  	  2.74	5.800	
03136	嘉实明晟５０	-2.62	67536	17.820	--  	3800	1400	0.00	--  	  0.70	17.600	
83199	南方五年国债－Ｒ	0.00	61260	102.100	--  	600	100	0.00	--  	  0.47	102.100	
09836	安硕印度－Ｕ	-1.34	58600	2.940	--  	20000	5000	0.34	--  	  0.65	2.960	
03084	价值日本ＥＴＦ	-1.57	49740	15.080	--  	3300	3000	0.00	--  	  0.31	15.000	
83012	东汇香港３５－Ｒ	-2.08	44550	17.860	--  	2500	2500	0.22	--  	  0.01	17.820	
03170	安硕韩国二百	-2.71	42756	11.480	--  	3700	1700	0.00	--  	  1.09	11.620	
02821	沛富基金	-0.09	36129	116.900	--  	309	30	0.00	--  	  0.60	116.900	
02847	安硕富时一百	-1.90	34358	9.300	--  	3700	2000	0.11	--  	  0.38	9.290	
03129	南方三百精明	-2.93	33720	16.580	--  	2000	1000	-1.07	--  	  0.31	16.960	
03092	ＴＲ泰国	-0.88	33620	224.800	--  	150	125	0.45	--  	  0.02	225.000	
02825	标智香港１００	-2.87	32420	27.050	--  	1200	400	0.00	--  	  0.56	27.000	
07225	ＦＬ二未来东证	-6.78	30240	14.840	--  	2000	1000	0.00	--  	  0.51	15.400	
83129	南方三百精明－Ｒ	-2.76	26760	13.380	--  	2000	1000	0.00	--  	  0.64	13.380	
03143	ＢＭＯ香港银行股	-3.08	25618	9.770	--  	2600	200	0.41	--  	  1.38	10.000	
03074	安硕ＭＳ台湾	-2.85	25432	11.580	--  	2200	2200	0.17	--  	  0.12	11.560	
03049	ＸＴＲ沪深三百	-2.99	22671	8.440	--  	2700	300	1.69	--  	  0.12	8.600	
03160	ＢＭＯ日股对冲	-3.10	21904	10.620	--  	2060	200	0.38	--  	  0.05	10.640	
03041	价值韩国ＥＴＦ	-3.44	20265	33.700	--  	600	100	-0.30	--  	  0.44	33.800	
03082	ＴＲ马来西亚	-0.65	16065	107.100	--  	150	150	0.00	--  	  0.78	107.100	
03055	ＴＲ中国	-3.99	15360	154.000	--  	100	100	0.26	--  	  0.06	153.600	
03099	ＸＴＲ印尼	-2.51	12168	120.400	--  	100	25	0.00	--  	  0.32	123.500	
03048	ＴＲ巴西	-3.02	12070	40.100	--  	300	250	0.50	--  	  0.14	41.500	
03120	易方达１２０	-3.58	11634	16.680	--  	700	700	0.36	--  	  0.60	16.620	
09834	安硕纳指一百－Ｕ	-3.07	11050	1.580	--  	7000	1000	0.00	--  	  0.05	1.580	
07335	ＦＩ南方Ｎ５０	1.80	10848	13.560	--  	800	800	0.00	--  	  0.13	13.560	
02832	博时ＦＡ５０	-4.13	10279	7.890	--  	1300	1100	0.00	--  	  0.23	8.100	
03100	易方达中一百	-3.09	9640	48.650	--  	200	200	0.93	--  	  0.02	48.200	
82832	博时ＦＡ５０－Ｒ	-3.48	8956	6.380	--  	1400	1000	0.00	--  	  0.40	6.500	
03199	南方五年国债	0.00	7613	126.950	--  	60	40	0.00	--  	  0.04	126.750	
82811	海通沪深三百－Ｒ	-2.76	5624	14.080	--  	400	200	-0.56	--  	  0.21	14.160	
03177	ＣＯＭＳ德高息股	-2.17	3232	162.000	--  	20	20	0.25	--  	  0.06	161.600	
83120	易方达１２０－Ｒ	-4.45	2652	13.300	--  	200	200	0.30	--  	  0.13	13.260	
03145	ＢＭＯ亚洲高息股	-1.91	2052	10.260	--  	200	200	0.00	--  	  0.03	10.260	
07202	ＦＬ二南方Ｎ５０	-2.47	1750	17.340	--  	100	100	-0.91	--  	  0.06	17.500	
83074	安硕ＭＳ台湾－Ｒ	-1.05	0	9.430	--  	0	0	0.00	--  	  0.00	--  	
83010	安硕亚洲除日－Ｒ	-2.84	0	46.250	--  	0	0	0.00	--  	  0.00	--  	
83008	添富沪深三百－Ｒ	0.00	0	18.320	--  	0	0	0.00	--  	  0.00	--  	
82847	安硕富时一百－Ｒ	-1.31	0	7.520	--  	0	0	0.00	--  	  0.00	--  	
82846	安硕沪深三百－Ｒ	0.00	0	26.600	--  	0	0	0.00	--  	  0.00	--  	
82833	恒指ＥＴＦ－Ｒ	-2.16	0	24.900	--  	0	0	0.00	--  	  0.00	--  	
82808	易方达国债－Ｒ	0.14	0	107.950	--  	0	0	0.00	--  	  0.00	--  	
09847	安硕富时一百－Ｕ	-1.65	0	1.190	--  	0	0	0.00	--  	  0.00	--  	
09846	安硕沪深三百－Ｕ	-2.91	0	4.000	--  	0	0	0.00	--  	  0.00	--  	
09170	安硕韩国二百－Ｕ	-3.27	0	1.480	--  	0	0	0.00	--  	  0.00	--  	
09155	安硕ＥＳ５０－Ｕ	-1.50	0	1.310	--  	0	0	0.00	--  	  0.00	--  	
09146	安硕ＤＡＸ－Ｕ	-2.19	0	1.340	--  	0	0	0.00	--  	  0.00	--  	
09081	价值黄金－Ｕ	0.00	0	4.160	--  	0	0	0.00	--  	  0.00	--  	
09010	安硕亚洲除日－Ｕ	-1.87	0	7.340	--  	0	0	0.00	--  	  0.00	--  	
04363	ＩＳ台湾基金ＴＲ	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
04362	ＩＳ南韩基金ＴＲ	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
03180	华夏中华八十	0.00	0	15.300	--  	0	0	0.00	--  	  0.00	--  	
03162	安硕ＭＡ中国	0.00	0	9.020	--  	0	0	0.00	--  	  0.00	--  	
03153	未来亚洲医疗保健	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
03150	嘉实中证五百	0.00	0	6.030	--  	0	0	0.00	--  	  0.00	--  	
03149	南方ＭＡ国际	-2.89	0	14.100	--  	0	0	0.00	--  	  0.00	--  	
03137	南方中华８０	0.00	0	36.700	--  	0	0	0.00	--  	  0.00	--  	
03132	添富中证医药	0.00	0	22.150	--  	0	0	0.00	--  	  0.00	--  	
03122	南方东英短债	0.00	0	186.250	--  	0	0	0.00	--  	  0.00	--  	
03121	ＢＭＯ亚太房地产	-1.59	0	11.160	--  	0	0	0.00	--  	  0.00	--  	
03107	添富主要消费	0.00	0	24.250	--  	0	0	0.00	--  	  0.00	--  	
03080	平安中国国债	-0.04	0	123.400	--  	0	0	0.00	--  	  0.00	--  	
03073	ＳＰＤＲ大中华	-1.59	0	43.350	--  	0	0	0.00	--  	  0.00	--  	
03065	ＴＲ新加坡	-1.83	0	11.800	--  	0	0	0.00	--  	  0.00	--  	
03060	价值台湾ＥＴＦ	-0.90	0	44.200	--  	0	0	0.00	--  	  0.00	--  	
03056	未来标普国际消费	0.00	0	36.150	--  	0	0	0.00	--  	  0.00	--  	
03054	未来标普亚洲消费	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
03043	ＴＲ太平洋	-1.88	0	47.100	--  	0	0	0.00	--  	  0.00	--  	
03036	ＴＲ台湾	-1.35	0	233.000	--  	0	0	0.00	--  	  0.00	--  	
03012	东汇香港３５	-1.54	0	22.350	--  	0	0	0.00	--  	  0.00	--  	
03008	添富沪深三百	0.00	0	21.750	--  	0	0	0.00	--  	  0.00	--  	
03007	ＴＲ富时５０	-2.83	0	323.000	--  	0	0	0.00	--  	  0.00	--  	
02839	标智港股内地地产	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
02835	未来ＫＯＳＰＩ	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
02824	力宝专选中港地产	-3.48	0	77.600	--  	0	0	0.00	--  	  0.00	--  	
02817	标智港股内地消费	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
02808	易方达国债	0.00	0	134.000	--  	0	0	0.00	--  	  0.00	--  	
00625	睿富房地产基金	0.00	0	4.350	--  	0	0	0.00	--  	0.00	--  	
83180	华夏中华八十－Ｒ	0.00	0	13.020	--  	0	0	0.00	--  	  0.00	--  	
83162	安硕ＭＡ中国－Ｒ	0.00	0	7.300	--  	0	0	0.00	--  	  0.00	--  	
83150	嘉实中证五百－Ｒ	0.00	0	5.050	--  	0	0	0.00	--  	  0.00	--  	
83149	南方ＭＡ国际－Ｒ	-2.74	0	11.380	--  	0	0	0.00	--  	  0.00	--  	
83137	南方中华８０－Ｒ	0.00	0	31.050	--  	0	0	0.00	--  	  0.00	--  	
83136	嘉实明晟５０－Ｒ	-1.64	0	14.380	--  	0	0	0.00	--  	  0.00	--  	
83132	添富中证医药－Ｒ	0.00	0	18.220	--  	0	0	0.00	--  	  0.00	--  	
83122	南方东英短债－Ｒ	0.03	0	149.900	--  	0	0	0.00	--  	  0.00	--  	
83107	添富主要消费－Ｒ	0.00	0	20.000	--  	0	0	0.00	--  	  0.00	--  	
83081	价值黄金－Ｒ	0.96	0	26.350	--  	0	0	0.00	--  	  0.00	--  	
数据来源:通达信
