代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
000725	京东方Ａ	-0.17	3025558272	5.75	5.74	5.75	5189705	57879	0.17	          1.53	
002230	科大讯飞	-4.22	2710539264	58.99	58.98	58.99	447906	12865	-0.13	          3.79	
300059	东方财富	-4.16	2495526656	15.43	15.43	15.44	1571520	33826	-0.51	          4.56	
01336	新华保险	-10.05	2372295424	39.850	39.850	39.900	57497272	1260900	0.63	          5.56	
300104	乐视网	-5.79	2210697984	5.53	5.52	5.53	3907513	53016	0.36	         12.84	
601336	新华保险	-4.64	2029691264	49.51	49.53	49.54	403163	10	-0.01	          1.93	
002460	赣锋锂业	-4.75	1964165888	75.58	75.58	75.59	252940	5609	-0.04	          4.82	
603799	华友钴业	-3.77	1911957248	122.73	122.73	122.74	152278	19	-0.21	          2.60	
000651	格力电器	-0.96	1862770816	51.70	51.70	51.71	357398	7900	-0.09	          0.60	
000858	五 粮 液	-1.49	1827536896	74.52	74.52	74.53	243101	2029	0.26	          0.64	
600728	佳都科技	0.76	1706512640	10.60	10.60	10.61	1554740	56	-0.27	         11.28	
000063	中兴通讯	-1.25	1594964736	31.65	31.64	31.65	494711	4585	0.09	          1.44	
600887	伊利股份	-1.30	1548041600	30.47	30.49	30.50	507679	38	0.16	          0.84	
000830	鲁西化工	-4.20	1497272064	17.11	17.11	17.12	849386	16375	-0.11	          5.80	
600048	保利地产	0.57	1408493952	14.01	14.00	14.01	995004	5	0.07	          0.85	
300017	网宿科技	-3.71	1313665664	13.22	13.21	13.22	963313	14992	-0.07	          6.00	
600516	方大炭素	0.87	1311690240	26.59	26.59	26.60	488760	115	0.26	          2.84	
600585	海螺水泥	-1.93	1301769984	32.44	32.42	32.43	395413	572	-0.17	          0.99	
002340	格林美	-1.52	1281261696	7.80	7.79	7.80	1618131	20883	0.13	          5.20	
601360	三六零	2.65	1196318336	47.64	47.64	47.65	249260	44	0.19	          6.28	
000333	美的集团	-1.79	1164919552	58.28	58.28	58.29	197252	2399	-0.04	          0.31	
600460	士兰微	-0.25	1156010752	15.69	15.67	15.68	727518	17	0.13	          5.83	
601600	中国铝业	0.20	1106867968	5.11	5.11	5.12	2172042	718	0.39	          1.98	
600690	青岛海尔	-1.95	1093111936	19.60	19.61	19.62	555133	4	0.15	          0.91	
002466	天齐锂业	-3.09	1057910016	58.68	58.68	58.69	176627	2938	-0.02	          1.56	
000002	万 科Ａ	1.02	1055783616	31.66	31.66	31.67	331726	3324	0.16	          0.34	
601899	紫金矿业	1.09	976944832	4.62	4.61	4.62	2136582	2380	0.22	          1.35	
600570	恒生电子	-3.57	967073408	50.71	50.70	50.73	185087	74	-0.30	          3.00	
002742	三圣股份	-10.00	858642176	24.65	--  	24.65	347425	280	0.00	         13.02	
600104	上汽集团	-2.03	810764608	36.18	36.20	36.21	222925	1	0.14	          0.19	
600029	南方航空	-0.63	772783872	10.97	10.97	10.98	705895	20	0.09	          1.01	
600392	盛和资源	-4.74	768890496	16.28	16.26	16.27	457100	25	-0.42	          4.26	
600050	中国联通	-0.16	752328512	6.13	6.13	6.14	1217848	132	-0.15	          0.63	
600340	华夏幸福	0.06	749850880	34.59	34.61	34.62	215263	4	0.03	          0.73	
002405	四维图新	-1.97	737473280	23.40	23.40	23.41	305925	6698	-0.37	          2.98	
000735	罗 牛 山	4.66	704868672	8.98	8.97	8.98	779862	5204	0.22	          7.36	
000672	上峰水泥	-3.03	694585984	12.81	12.81	12.82	531300	6031	-0.15	          6.53	
002129	中环股份	-1.87	672261248	9.46	9.45	9.46	698773	9059	0.53	          2.64	
002497	雅化集团	-3.41	670454016	13.60	13.59	13.60	484377	7169	0.37	          5.94	
000732	泰禾集团	0.43	657874368	27.80	27.80	27.81	233383	3532	0.07	          1.88	
002008	大族激光	-0.84	654228352	56.54	56.53	56.54	113924	1217	-0.17	          1.15	
601088	中国神华	0.00	634576704	22.23	22.23	22.24	286555	20	0.00	          0.17	
002024	苏宁易购	0.00	623451904	13.21	13.20	13.21	465092	12575	0.23	          0.93	
601699	潞安环能	-0.93	619908288	10.65	10.66	10.67	581104	240	0.09	          1.94	
600019	宝钢股份	-0.11	613287424	9.16	9.14	9.15	671542	10	0.00	          0.30	
300431	暴风集团	-4.12	611893248	26.74	26.74	26.75	222265	4747	-0.03	          9.47	
600111	北方稀土	-2.20	609680576	12.90	12.90	12.91	464036	36	-0.30	          1.28	
002694	顾地科技	-4.52	599845632	12.47	12.46	12.47	470833	6058	-0.47	          9.52	
002027	分众传媒	-4.11	597651776	13.77	13.77	13.78	422964	7647	0.22	          0.73	
001979	招商蛇口	1.01	595899456	22.06	22.05	22.06	267689	1328	0.18	          1.41	
600685	中船防务	-9.98	593126400	24.00	23.99	24.00	243960	8	0.04	          4.44	
002176	江特电机	-3.24	589687936	11.93	11.93	11.94	483675	12045	0.08	          3.50	
300618	寒锐钴业	-3.88	573151744	301.00	301.00	301.20	18704	450	0.31	          2.63	
300300	汉鼎宇佑	-4.11	569941696	19.85	19.85	19.86	274174	4202	-0.89	          7.15	
00425	敏实集团	-11.86	569229376	39.000	39.000	39.100	14095043	324000	2.63	          1.23	
002241	歌尔股份	-1.74	566629120	14.68	14.67	14.68	376806	5562	-0.19	          1.39	
01928	金沙中国有限公司	-1.69	564702528	43.750	43.750	43.800	12747675	1459200	0.00	          0.16	
600362	江西铜业	-0.56	557058176	17.67	17.69	17.70	315676	115	0.28	          1.52	
600031	三一重工	-0.73	554128000	8.21	8.21	8.22	672975	10	0.00	          0.88	
002447	晨鑫科技	-0.74	553210240	5.37	5.37	5.38	1005232	4336	-0.36	         10.43	
002709	天赐材料	-2.87	545112192	48.34	48.33	48.34	113122	596	0.29	          6.00	
300115	长盈精密	-3.24	541870336	20.34	20.33	20.34	257335	3399	0.44	          2.86	
300251	光线传媒	-5.05	539707072	12.42	12.41	12.42	419733	14074	-0.87	          1.53	
600634	富控互动	-1.66	538867840	11.29	11.30	11.31	472341	50	0.36	          8.20	
002594	比亚迪	-0.32	527104992	62.60	62.59	62.60	83340	1367	-0.10	          0.73	
601933	永辉超市	-1.71	526981856	10.37	10.37	10.38	499691	50	-0.47	          0.77	
000789	万年青	-2.80	517590112	11.79	11.79	11.80	428442	7726	-0.58	          6.99	
600606	绿地控股	0.27	514562336	7.40	7.39	7.40	691532	12	0.14	          2.15	
300136	信维通信	-1.50	500412000	39.30	39.30	39.35	124885	1642	0.46	          1.68	
02799	中国华融	-4.68	495977408	3.460	3.460	3.470	141260144	3482000	-0.57	          0.56	
002226	江南化工	-2.42	487594176	6.86	6.86	6.87	684742	8021	0.00	          7.51	
600146	商赢环球	-2.35	485518272	24.08	24.32	24.36	199105	4	0.38	          9.96	
002268	卫 士 通	-2.73	478869600	27.80	27.80	27.83	168234	1975	-0.49	          2.44	
000401	冀东水泥	-2.63	476906240	14.09	14.08	14.09	332668	4468	0.07	          2.47	
300113	顺网科技	-2.77	457042720	21.08	21.07	21.08	211762	3066	0.00	          4.58	
600260	凯乐科技	-5.99	453712192	31.71	31.71	31.72	137598	116	-1.11	          2.55	
600522	中天科技	-1.35	445879072	12.42	12.42	12.43	353290	196	0.08	          1.29	
603269	海鸥股份	-10.01	442546368	31.64	--  	31.64	138397	10	0.00	         60.51	
601233	桐昆股份	0.51	440896256	23.60	23.61	23.62	183237	7	0.13	          1.52	
000807	云铝股份	-1.67	439213568	8.25	8.25	8.26	524785	8526	0.12	          2.33	
000932	华菱钢铁	-3.61	437844064	8.02	8.02	8.03	535406	8767	-0.11	          1.78	
601111	中国国航	-0.99	436690880	12.04	12.03	12.04	363002	23	0.33	          0.38	
002146	荣盛发展	-0.68	434869792	10.23	10.23	10.24	418501	2519	0.10	          1.08	
300182	捷成股份	-2.55	429408192	10.30	10.29	10.30	409170	5517	0.10	          2.94	
00004	九龙仓集团	-0.18	429319296	27.350	27.300	27.350	15652406	967000	0.37	          0.51	
002769	普路通	-1.88	424408064	18.81	18.80	18.81	219353	2724	-0.20	         11.52	
02319	蒙牛乳业	-2.00	420075264	24.500	24.500	24.550	16945422	597000	-0.20	          0.43	
002508	老板电器	-1.24	419643200	37.43	37.42	37.43	111156	1502	0.00	          1.19	
000509	华塑控股	-4.37	418203264	4.16	4.16	4.17	1002463	12891	0.24	         12.15	
600740	山西焦化	-1.49	416879040	11.93	11.91	11.92	347661	50	1.10	          5.29	
000100	TCL 集团	-1.33	415948256	3.70	3.69	3.70	1104644	36145	-0.26	          0.94	
