代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
00778	置富产业信托	-0.64	10895096	9.260	--  	1176803	22000	0.00	--  	  0.65	9.310	
07336	ＦＩ未来恒指	1.64	9749218	5.570	--  	1753300	3000	0.00	--  	  5.43	5.570	
02840	ＳＰＤＲ金ＥＴＦ	0.31	7777466	978.500	--  	7950	200	0.05	--  	  0.67	978.500	
87001	汇贤产业信托	-0.62	7635466	3.220	--  	2364808	130000	0.00	--  	  1.51	3.230	
07312	ＦＩ　三星恒指	1.83	6840185	4.460	--  	1535200	10000	0.00	--  	  1.23	4.450	
03167	南方中国新行业	-1.20	6567166	78.200	--  	84050	100	0.00	--  	  1.34	78.900	
07341	ＦＩ华夏国指	2.29	6518187	6.260	--  	1043400	20000	0.00	--  	  0.64	6.220	
07328	ＦＩ　三星国指	2.16	6272475	4.720	--  	1332200	10000	0.00	--  	  1.30	4.690	
03115	安硕恒生指数	-1.52	6246331	109.900	--  	56890	30	0.00	--  	  0.66	110.200	
00435	阳光房地产基金	0.75	6087791	5.350	--  	1142000	25000	-0.37	--  	  0.74	5.280	
03165	ＢＭＯ欧优股对冲	-0.99	5886173	10.000	--  	588600	20000	0.00	--  	  5.77	10.000	
07210	ＸＬ二易亚中概股	-4.50	5640773	19.720	--  	285800	16000	0.00	--  	  2.44	19.800	
03147	南方中创业板	-1.13	4037220	7.880	--  	507800	1000	-0.13	--  	  1.54	7.900	
07231	ＦＬ二未来恒指	-3.25	3926474	12.500	--  	313800	3000	0.00	--  	  0.24	12.540	
02827	标智沪深３００	-1.26	3607450	39.100	--  	92200	200	-0.13	--  	  0.46	39.000	
03161	易亚中概股	-2.73	3550132	14.240	--  	248800	3000	-0.14	--  	  1.69	14.300	
02833	恒指ＥＴＦ	-1.74	3359525	31.050	--  	108100	100	-0.16	--  	  0.21	31.000	
00808	泓富产业信托	0.59	3254495	3.390	--  	963000	55000	0.30	--  	  0.77	3.380	
03128	恒生Ａ股龙头	-0.64	2766760	62.400	--  	44600	400	0.00	--  	  1.19	61.900	
03081	价值黄金	0.31	2693545	32.150	--  	83800	74300	0.00	--  	  1.01	32.300	
03087	ＸＴＲ富时越南	-0.41	2668311	291.000	--  	9224	10	-0.07	--  	  0.63	289.000	
07362	ＦＩ未来国指	2.42	2575310	5.920	--  	436000	500	0.00	--  	  2.53	5.890	
03092	ＴＲ泰国	-0.97	2426505	224.800	--  	10775	3600	0.00	--  	  3.79	226.200	
83188	华夏沪深三百－Ｒ	-0.85	2270019	40.650	--  	55673	2600	0.00	--  	  0.34	40.700	
03173	ＰＰ中国新经济	-0.35	1957185	8.500	--  	230500	2500	0.00	--  	  1.20	8.500	
07261	ＦＬ二华夏纳一百	-3.56	1748405	28.450	--  	61600	900	-0.18	--  	  1.54	28.550	
03140	领航标普５００	-1.64	1741504	19.200	--  	90600	4200	-0.10	--  	  1.17	19.520	
02836	安硕印度	-1.46	1605220	23.700	--  	67800	26600	0.21	--  	  1.26	24.000	
01275	开元产业信托	0.85	1348820	2.380	--  	571000	10000	0.42	--  	 26.93	2.400	
02801	安硕中国ＥＴＦ	-1.68	1233410	29.250	--  	42000	200	0.00	--  	  0.26	29.750	
01881	富豪产业信托	0.00	1206020	2.400	--  	502000	1000	-0.41	--  	  0.79	2.400	
00820	汇丰中国翔龙基金	-1.05	905863	11.320	--  	79802	30000	-0.35	--  	  0.73	11.360	
02838	恒生富时中国５０	-2.12	849360	212.000	--  	4000	800	0.00	--  	  0.59	212.600	
03101	领航富时发展欧洲	-0.91	719400	19.600	--  	36600	3200	0.00	--  	  1.14	19.780	
03099	ＸＴＲ印尼	-0.92	645500	129.200	--  	5000	5000	0.08	--  	 11.49	129.100	
83128	恒生Ａ股龙头－Ｒ	-0.39	563330	50.700	--  	11200	1800	0.00	--  	  1.29	50.200	
01426	春泉产业信托	2.42	549850	3.390	--  	165000	1000	1.50	--  	  0.44	3.310	
03175	Ｆ三星原油期	-1.39	536228	12.800	--  	41800	8000	-0.31	--  	  3.09	12.900	
07331	ＦＩ华夏纳一百	1.51	507492	10.740	--  	47400	500	0.00	--  	  1.42	10.680	
07225	ＦＬ二未来东证	-3.93	497532	15.660	--  	31600	2000	-0.51	--  	  6.53	15.900	
03141	ＢＭＯ亚洲投资债	0.33	492400	15.300	--  	32200	4000	0.00	--  	  1.90	15.300	
82836	安硕印度－Ｒ	-0.82	481300	19.260	--  	25000	5000	0.00	--  	  0.83	19.260	
02803	ＰＰ中国基石经济	-0.93	466300	8.490	--  	55000	10000	0.00	--  	  0.30	8.480	
07322	ＸＩ未来标普	2.52	449204	12.200	--  	36800	2000	0.00	--  	  0.65	12.300	
03040	未来ＭＳＣＩ中国	-1.63	421945	36.250	--  	11700	100	0.00	--  	  1.92	36.200	
02821	沛富基金	0.26	410386	117.450	--  	3502	2	0.00	--  	 37.33	116.900	
02843	东汇Ａ５０	-1.45	326800	16.340	--  	20000	10000	0.00	--  	  0.52	16.340	
03160	ＢＭＯ日股对冲	-2.34	326000	10.860	--  	30000	10000	0.00	--  	  0.55	10.880	
07222	ＸＬ二未来标普	-2.92	286625	23.300	--  	12300	1000	-0.21	--  	  0.90	23.300	
03024	标智上证５０	-0.35	283000	28.300	--  	10000	10000	0.00	--  	 27.78	28.300	
83147	南方中创业板－Ｒ	-0.78	280902	6.390	--  	43600	2000	0.00	--  	  3.12	6.440	
03010	安硕亚洲除日	-1.05	271556	56.800	--  	4781	600	0.00	--  	  0.17	56.750	
82843	东汇Ａ５０－Ｒ	-1.49	265200	13.240	--  	20000	10000	-0.15	--  	  0.30	13.260	
03086	ＢＭＯ纳斯达克	-1.43	258376	13.740	--  	18800	4000	-0.29	--  	  1.34	13.760	
03197	华夏Ａ国际通	-1.52	257460	11.640	--  	22000	1000	0.00	--  	  1.96	11.700	
03126	领航富时日本	-1.65	252295	26.850	--  	9400	1000	0.00	--  	  0.53	26.950	
03085	领航亚洲高股息率	-0.42	211285	23.750	--  	8900	1500	0.00	--  	  0.37	23.750	
83074	安硕ＭＳ台湾－Ｒ	0.11	206032	9.240	--  	22400	5000	0.00	--  	  1.00	9.180	
83197	华夏Ａ国际通－Ｒ	-0.52	189860	9.480	--  	20000	7000	0.00	--  	  1.29	9.500	
02846	安硕沪深三百	-0.77	189755	32.100	--  	5900	2600	0.00	--  	  0.29	32.150	
02819	ＡＢＦ港债指数	0.00	187055	98.450	--  	1900	1000	0.00	--  	  0.51	98.450	
03070	平安香港高息股	-1.99	160700	32.050	--  	5000	1000	0.00	--  	  0.62	32.150	
07315	ＦＩ未来东证	2.97	152390	7.620	--  	20000	20000	0.00	--  	  4.35	7.610	
02805	领航富时亚洲	-0.97	146235	25.650	--  	5700	1000	0.00	--  	  0.17	25.700	
83118	嘉实明晟Ａ股－Ｒ	-0.86	141804	13.840	--  	10400	10400	0.00	--  	  3.48	--  	
02848	ＴＲ韩国	-0.41	121800	612.500	--  	200	200	0.57	--  	  0.59	609.000	
83120	易方达１２０－Ｒ	-0.70	101720	14.120	--  	7200	600	0.00	--  	  2.22	14.140	
07302	ＦＩ易方达恒指	1.72	94565	4.740	--  	20000	1500	0.00	--  	  0.43	4.730	
83199	南方五年国债－Ｒ	0.00	89496	101.700	--  	880	880	0.00	--  	  0.27	101.700	
02834	安硕纳指一百	-1.56	86988	12.620	--  	6900	1100	-0.16	--  	  0.61	12.600	
03048	ＴＲ巴西	0.72	82875	41.700	--  	1900	350	0.00	--  	  0.37	47.000	
03155	安硕ＥＳ５０	-1.15	82260	10.280	--  	8000	3000	-0.39	--  	  0.53	10.260	
02811	海通沪深三百	-1.00	78544	17.820	--  	4400	400	0.00	--  	  0.52	17.880	
03110	未来恒生高股息率	-0.94	76200	31.750	--  	2400	2400	0.00	--  	  0.33	31.750	
03020	ＸＴＲ美国	-1.42	58508	557.000	--  	105	60	0.00	--  	  0.08	557.500	
03012	东汇香港３５	-0.88	56375	22.550	--  	2500	2500	0.00	--  	  0.23	22.550	
03046	价值中国ＥＴＦ	-1.89	56160	46.800	--  	1200	1200	0.00	--  	  0.07	46.800	
03095	价值中国Ａ股	-0.69	51480	8.580	--  	6000	4000	0.00	--  	  0.27	8.580	
09074	安硕ＭＳ台湾－Ｕ	-0.68	45639	1.460	--  	31000	3700	0.00	--  	  0.69	1.480	
82834	安硕纳指一百－Ｒ	-1.16	40960	10.240	--  	4000	4000	0.00	--  	  0.25	10.240	
02847	安硕富时一百	-0.74	37886	9.350	--  	4000	700	0.00	--  	  0.31	9.410	
03065	ＴＲ新加坡	0.00	35580	11.860	--  	3000	3000	0.00	--  	  0.38	11.860	
03019	ＸＴＲ环球	-0.98	34350	45.700	--  	750	750	-0.22	--  	  0.16	45.800	
03118	嘉实明晟Ａ股	-1.06	33760	16.880	--  	2000	2000	0.00	--  	  0.09	16.880	
03135	Ｆ南方东英原油	-1.10	24216	8.060	--  	3000	900	0.00	--  	  0.35	8.080	
03120	易方达１２０	-1.36	19108	17.360	--  	1100	200	0.00	--  	  0.16	17.360	
02802	安硕亚洲新兴	-0.60	17280	57.600	--  	300	100	0.00	--  	  0.05	57.600	
03129	南方三百精明	-0.93	16960	16.960	--  	1000	1000	0.00	--  	  0.15	16.960	
03171	ＣＯＭＳ德股	-2.31	14300	114.400	--  	125	125	0.00	--  	  0.32	114.400	
03027	ＸＴＲ俄罗斯	-0.87	11300	22.750	--  	500	500	0.66	--  	  0.03	22.600	
07335	ＦＩ南方Ｎ５０	1.39	10480	13.100	--  	800	800	0.00	--  	  0.10	13.100	
03143	ＢＭＯ香港银行股	-1.19	9988	9.980	--  	1000	200	0.00	--  	  0.09	10.000	
03073	ＳＰＤＲ大中华	-0.57	8690	43.450	--  	200	200	0.00	--  	  0.00	43.450	
03049	ＸＴＲ沪深三百	-0.35	7686	8.540	--  	900	900	0.00	--  	  0.01	8.540	
07202	ＦＬ二南方Ｎ５０	-2.95	7360	18.400	--  	400	400	0.00	--  	  0.08	18.400	
03146	安硕ＤＡＸ	-2.61	7326	10.460	--  	700	500	0.00	--  	  0.15	10.480	
03116	易亚富时黄金矿业	1.25	4850	8.080	--  	600	400	0.00	--  	  0.01	8.090	
03199	南方五年国债	-0.12	2514	125.700	--  	20	20	0.00	--  	  0.01	125.700	
83162	安硕ＭＡ中国－Ｒ	0.00	2190	7.300	--  	300	300	0.00	--  	  0.02	7.300	
83132	添富中证医药－Ｒ	0.00	0	18.220	--  	0	0	0.00	--  	  0.00	--  	
83129	南方三百精明－Ｒ	-0.87	0	13.740	--  	0	0	0.00	--  	  0.00	--  	
83127	未来沪深三百－Ｒ	-0.29	0	13.600	--  	0	0	0.00	--  	  0.00	--  	
83122	南方东英短债－Ｒ	0.00	0	149.550	--  	0	0	0.00	--  	  0.00	--  	
83115	安硕恒生指数－Ｒ	-1.27	0	89.350	--  	0	0	0.00	--  	  0.00	--  	
83107	添富主要消费－Ｒ	0.00	0	20.000	--  	0	0	0.00	--  	  0.00	--  	
83100	易方达中一百－Ｒ	-0.86	0	40.550	--  	0	0	0.00	--  	  0.00	--  	
83095	价值中国Ａ股－Ｒ	-0.43	0	7.010	--  	0	0	0.00	--  	  0.00	--  	
83081	价值黄金－Ｒ	0.00	0	26.000	--  	0	0	0.00	--  	  0.00	--  	
83012	东汇香港３５－Ｒ	-0.65	0	18.340	--  	0	0	0.00	--  	  0.00	--  	
83010	安硕亚洲除日－Ｒ	0.00	0	46.100	--  	0	0	0.00	--  	  0.00	--  	
83008	添富沪深三百－Ｒ	0.00	0	18.320	--  	0	0	0.00	--  	  0.00	--  	
82847	安硕富时一百－Ｒ	-1.04	0	7.600	--  	0	0	0.00	--  	  0.00	--  	
82846	安硕沪深三百－Ｒ	0.00	0	26.150	--  	0	0	0.00	--  	  0.00	--  	
82833	恒指ＥＴＦ－Ｒ	-1.17	0	25.250	--  	0	0	0.00	--  	  0.00	--  	
82832	博时ＦＡ５０－Ｒ	-0.44	0	6.750	--  	0	0	0.00	--  	  0.00	--  	
82828	恒生Ｈ股－Ｒ	-1.97	0	99.700	--  	0	0	0.00	--  	  0.00	--  	
82823	安硕Ａ５０－Ｒ	-0.94	0	12.620	--  	0	0	0.00	--  	  0.00	--  	
82811	海通沪深三百－Ｒ	-0.27	0	14.520	--  	0	0	0.00	--  	  0.00	--  	
82808	易方达国债－Ｒ	0.00	0	107.700	--  	0	0	0.00	--  	  0.00	--  	
09847	安硕富时一百－Ｕ	0.00	0	1.220	--  	0	0	0.00	--  	  0.00	--  	
09846	安硕沪深三百－Ｕ	-0.73	0	4.100	--  	0	0	0.00	--  	  0.00	--  	
09836	安硕印度－Ｕ	-0.98	0	3.030	--  	0	0	0.00	--  	  0.00	--  	
09834	安硕纳指一百－Ｕ	-1.82	0	1.620	--  	0	0	0.00	--  	  0.00	--  	
09170	安硕韩国二百－Ｕ	0.00	0	1.440	--  	0	0	0.00	--  	  0.00	--  	
09155	安硕ＥＳ５０－Ｕ	-1.49	0	1.320	--  	0	0	0.00	--  	  0.00	--  	
09146	安硕ＤＡＸ－Ｕ	-2.17	0	1.350	--  	0	0	0.00	--  	  0.00	--  	
09115	安硕恒生指数－Ｕ	-0.98	0	14.080	--  	0	0	0.00	--  	  0.00	--  	
09081	价值黄金－Ｕ	0.00	0	4.160	--  	0	0	0.00	--  	  0.00	--  	
09010	安硕亚洲除日－Ｕ	-0.27	0	7.360	--  	0	0	0.00	--  	  0.00	--  	
04363	ＩＳ台湾基金ＴＲ	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
04362	ＩＳ南韩基金ＴＲ	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
03180	华夏中华八十	0.00	0	15.300	--  	0	0	0.00	--  	  0.00	--  	
03177	ＣＯＭＳ德高息股	-1.69	0	162.500	--  	0	0	0.00	--  	  0.00	--  	
03170	安硕韩国二百	0.00	0	11.240	--  	0	0	0.00	--  	  0.00	--  	
03162	安硕ＭＡ中国	0.00	0	9.020	--  	0	0	0.00	--  	  0.00	--  	
03157	华夏港股通小型股	-0.36	0	28.000	--  	0	0	0.00	--  	  0.00	--  	
03156	广发明晟Ａ国	-0.57	0	10.400	--  	0	0	0.00	--  	  0.00	--  	
03153	未来亚洲医疗保健	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
03150	嘉实中证五百	0.00	0	6.030	--  	0	0	0.00	--  	  0.00	--  	
03149	南方ＭＡ国际	-0.28	0	14.440	--  	0	0	0.00	--  	  0.00	--  	
03145	ＢＭＯ亚洲高息股	-0.20	0	10.180	--  	0	0	0.00	--  	  0.00	--  	
03137	南方中华８０	0.00	0	36.700	--  	0	0	0.00	--  	  0.00	--  	
03136	嘉实明晟５０	0.00	0	18.160	--  	0	0	0.00	--  	  0.00	--  	
03132	添富中证医药	0.00	0	22.150	--  	0	0	0.00	--  	  0.00	--  	
03127	未来沪深三百	-0.59	0	16.780	--  	0	0	0.00	--  	  0.00	--  	
03122	南方东英短债	-0.08	0	184.950	--  	0	0	0.00	--  	  0.00	--  	
03121	ＢＭＯ亚太房地产	-0.18	0	11.160	--  	0	0	0.00	--  	  0.00	--  	
03107	添富主要消费	0.00	0	24.250	--  	0	0	0.00	--  	  0.00	--  	
03102	易亚证券收益增长	-0.54	0	11.080	--  	0	0	0.00	--  	  0.00	--  	
03100	易方达中一百	-0.50	0	49.950	--  	0	0	0.00	--  	  0.00	--  	
03097	Ｆ未来原油	-1.18	0	5.020	--  	0	0	0.00	--  	  0.00	--  	
03084	价值日本ＥＴＦ	-0.90	0	15.500	--  	0	0	0.00	--  	  0.00	--  	
03082	ＴＲ马来西亚	0.00	0	106.400	--  	0	0	0.00	--  	  0.00	--  	
03080	平安中国国债	0.00	0	122.100	--  	0	0	0.00	--  	  0.00	--  	
03074	安硕ＭＳ台湾	0.00	0	11.400	--  	0	0	0.00	--  	  0.00	--  	
03060	价值台湾ＥＴＦ	-0.46	0	42.850	--  	0	0	0.00	--  	  0.00	--  	
03056	未来标普国际消费	0.00	0	36.750	--  	0	0	0.00	--  	  0.00	--  	
03055	ＴＲ中国	-1.45	0	155.900	--  	0	0	0.00	--  	  0.00	--  	
03054	未来标普亚洲消费	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
03043	ＴＲ太平洋	-0.72	0	47.950	--  	0	0	0.00	--  	  0.00	--  	
03041	价值韩国ＥＴＦ	-0.58	0	34.400	--  	0	0	0.00	--  	  0.00	--  	
03036	ＴＲ台湾	-0.52	0	227.800	--  	0	0	0.00	--  	  0.00	--  	
03021	南方东英ＭＴ５０	0.00	0	5.680	--  	0	0	0.00	--  	  0.00	--  	
03016	ＴＲ菲律宾	-0.13	0	15.760	--  	0	0	0.00	--  	  0.00	--  	
03015	ＸＴＲＮ５０印度	-1.04	0	1242.000	--  	0	0	0.00	--  	  0.00	--  	
03008	添富沪深三百	0.00	0	21.750	--  	0	0	0.00	--  	  0.00	--  	
03007	ＴＲ富时５０	-1.82	0	323.600	--  	0	0	0.00	--  	  0.00	--  	
02839	标智港股内地地产	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
02835	未来ＫＯＳＰＩ	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
02832	博时ＦＡ５０	-1.42	0	8.320	--  	0	0	0.00	--  	  0.00	--  	
02825	标智香港１００	-1.44	0	27.350	--  	0	0	0.00	--  	  0.00	--  	
02824	力宝专选中港地产	0.00	0	77.000	--  	0	0	0.00	--  	  0.00	--  	
02817	标智港股内地消费	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
02808	易方达国债	0.00	0	133.050	--  	0	0	0.00	--  	  0.00	--  	
00625	睿富房地产基金	0.00	0	4.350	--  	0	0	0.00	--  	0.00	--  	
83180	华夏中华八十－Ｒ	0.00	0	13.020	--  	0	0	0.00	--  	  0.00	--  	
83170	安硕韩国二百－Ｒ	0.00	0	9.120	--  	0	0	0.00	--  	  0.00	--  	
83168	恒生人币金ＥＴＦ	0.00	0	24.400	--  	0	0	0.00	--  	  0.00	--  	
83156	广发明晟Ａ国－Ｒ	-0.24	0	8.380	--  	0	0	0.00	--  	  0.00	--  	
83155	安硕ＥＳ５０－Ｒ	-0.83	0	8.340	--  	0	0	0.00	--  	  0.00	--  	
83150	嘉实中证五百－Ｒ	0.00	0	5.050	--  	0	0	0.00	--  	  0.00	--  	
83149	南方ＭＡ国际－Ｒ	-0.34	0	11.740	--  	0	0	0.00	--  	  0.00	--  	
83146	安硕ＤＡＸ－Ｒ	-1.62	0	8.500	--  	0	0	0.00	--  	  0.00	--  	
83137	南方中华８０－Ｒ	0.00	0	31.050	--  	0	0	0.00	--  	  0.00	--  	
83136	嘉实明晟５０－Ｒ	0.00	0	14.680	--  	0	0	0.00	--  	  0.00	--  	
数据来源:通达信
