代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08473	弥明生活百货	-3.70	265999216	0.780	--  	332660000	20000	-1.27	         29.70	  2.15	0.800	
08392	舍图控股	-15.87	48642404	0.530	--  	85290000	20000	0.00	          8.53	  0.47	0.630	
08207	中新控股	-2.06	29024074	0.950	--  	30436000	4000	-1.04	          0.14	  0.71	0.970	
08483	名仕快相	-14.71	23531882	0.290	--  	76456000	104000	-1.69	          9.56	  0.36	0.320	
08337	直通电讯	-21.88	20497424	0.250	--  	73132256	100000	-1.96	          2.35	  0.87	0.320	
08359	HYPEBEAST	-1.32	20125200	0.750	--  	26440000	60000	1.35	          1.32	  0.80	0.740	
08469	盛业资本	-0.13	18100100	7.540	--  	2384000	2000	0.00	          0.32	  0.66	7.520	
08256	金利通	43.90	12907245	0.059	--  	201132000	120000	0.00	         16.56	 44.08	0.042	
08227	西安海天天	-2.46	10806601	5.950	--  	1795000	1000	-0.34	          0.28	  0.57	6.120	
08228	国艺娱乐	2.74	10696601	0.375	--  	28680000	520000	-1.32	          0.63	  1.49	0.365	
08138	同仁堂国药	1.06	9944036	13.300	--  	756000	1000	0.00	          0.09	  0.72	13.000	
08349	美固科技控股	20.83	9214536	7.600	--  	1120400	10000	-2.56	          0.28	  1.42	6.290	
08022	永耀集团控股	0.00	8008831	1.080	--  	7479000	3000	0.00	          0.45	  1.54	1.080	
08238	惠陶集团	2.78	7821537	0.074	--  	101304000	32000	0.00	          1.17	  1.39	0.070	
08040	ＤＣＢ控股	0.00	7176151	1.210	--  	5690000	10000	-1.63	          1.78	  0.30	1.200	
08367	倩碧控股	-6.90	6019901	0.270	--  	21610000	60000	-1.82	          2.70	  0.14	0.275	
08526	荣丰集团亚洲	-1.23	5584201	0.400	--  	13750000	10000	1.27	          2.40	  0.16	0.400	
08361	中国育儿网络	-2.00	5207890	0.490	--  	10496000	40000	0.00	          1.02	  1.11	0.500	
08275	永勤集团控股	1.94	4978900	1.050	--  	4840000	20000	0.96	          0.81	  0.40	1.020	
08125	仁德资源	0.00	4907360	0.540	--  	8180000	8128000	0.00	          2.25	 54.10	0.600	
08413	亚洲杂货	-8.64	4544640	0.201	--  	22190000	10000	0.50	          1.91	  2.22	0.220	
08479	金泰丰国际控股	-9.82	4237040	1.470	--  	2848000	4000	5.00	          0.68	  0.19	1.630	
08293	星亚控股	2.31	3963500	22.100	--  	180000	25000	0.00	          0.07	  1.08	21.500	
08457	健升物流中国	0.00	3920100	0.300	--  	13520000	20000	-1.64	          1.69	  3.86	0.295	
