代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
000858	五 粮 液	-2.17	3725130496	-1.52	68.46	68.47	541148	8091	0.43	          1.43	71.00	
600036	招商银行	-1.34	2327605760	-0.39	28.70	28.72	805431	10	0.21	          0.39	29.55	
601398	工商银行	-0.66	2218556416	-0.04	5.97	5.98	3701265	1445	0.34	          0.14	6.09	
601601	中国太保	-2.03	1835633152	-0.75	36.18	36.19	506976	105	0.53	          0.81	37.50	
601939	建设银行	-0.40	1533200128	-0.03	7.45	7.46	2059961	181	0.40	          2.15	7.59	
600179	安通控股	-3.01	1524537216	-0.51	16.45	16.47	968197	17	1.11	         20.12	15.35	
601988	中国银行	-0.50	1174878720	-0.02	3.96	3.97	2961755	372	0.51	          0.14	4.03	
600104	上汽集团	-1.58	1163288576	-0.54	33.52	33.53	343051	128	0.03	          0.30	34.45	
002742	三圣股份	-2.84	953864576	-0.51	17.45	17.46	546634	9786	-0.28	         20.49	17.75	
002142	宁波银行	-3.30	854945984	-0.62	18.15	18.16	465178	2992	0.39	          1.03	18.98	
002321	华英农业	0.13	787101248	0.01	7.61	7.62	1046502	28182	0.13	         24.70	7.31	
600741	华域汽车	-3.88	719460608	-1.00	24.80	24.81	288319	61	0.24	          1.01	25.90	
02328	中国财险	-2.25	705098432	-0.340	14.760	14.780	47281528	1668000	0.14	          1.03	15.220	
000895	双汇发展	0.00	614910208	0.00	25.32	25.35	241007	2165	0.48	          0.73	25.32	
01114	BRILLIANCE CHI	-2.39	384078816	-0.440	17.980	18.000	21221078	1552000	-0.11	          0.42	18.920	
002572	索菲亚	-2.35	380853504	-0.79	32.79	32.80	113806	819	0.18	          1.84	34.18	
002493	荣盛石化	-4.45	356175616	-0.69	14.81	14.82	235305	2133	-0.19	          0.69	15.74	
002086	东方海洋	0.95	337616480	0.08	8.47	8.48	406432	4545	-0.11	          8.55	8.00	
01055	中国南方航空股份	-1.83	294470432	-0.160	8.570	8.590	33644136	284000	-0.23	          1.10	8.950	
00460	四环医药	-14.18	277540256	-0.390	2.360	2.370	113102240	1587000	0.00	          1.19	2.600	
01339	中国人民保险集团	-2.26	271176448	-0.090	3.880	3.890	68980568	4718000	0.26	          0.79	4.030	
000550	江铃汽车	-7.39	213392912	-1.28	16.05	16.06	132294	1381	0.19	          2.55	16.72	
600885	宏发股份	-0.35	206591584	-0.15	43.00	43.01	48232	15	0.00	          0.91	43.39	
600486	扬农化工	-1.17	202817856	-0.56	47.11	47.12	42589	79	0.00	          1.37	49.00	
601021	春秋航空	-0.10	186669328	-0.03	30.60	30.61	61386	4	0.03	          0.77	30.86	
00551	裕元集团	-2.88	179809968	-0.900	30.250	30.300	5985682	222500	0.33	          0.36	31.300	
00696	中国民航信息网络	-3.38	137689168	-0.800	22.850	22.900	5946737	266000	-0.22	          0.64	24.000	
01462	金诚控股	-6.34	136283904	-0.180	--  	--  	50398000	4000	-0.37	          1.26	2.840	
00932	顺腾国际控股	0.87	135042848	0.010	--  	--  	117140000	4000	0.87	          5.52	1.150	
600612	老凤祥	1.08	91430968	0.45	41.97	41.98	22016	1	0.33	          0.69	41.51	
00934	中石化冠德	-3.32	70043944	-0.130	3.770	3.780	18144328	84000	0.53	          0.73	3.980	
01829	中国机械工程	-5.59	69437440	-0.260	4.390	4.400	15739012	175000	-0.23	          1.73	4.610	
03633	中裕燃气	5.41	62941624	0.400	--  	--  	8104000	10000	0.65	          0.32	7.430	
01194	麦盛资本	-34.00	40004540	-0.017	--  	--  	1123709952	252000	6.45	          6.74	0.050	
00330	思捷环球	1.09	20232238	0.030	2.790	2.800	7291423	436300	0.00	          0.39	2.820	
06083	环宇物流（亚洲）	-0.85	13069641	-0.010	--  	--  	11656000	4000	0.86	          2.43	1.140	
00315	数码通电讯	1.46	9295731	0.120	8.320	8.330	1125464	42000	0.85	          0.10	8.340	
00735	中国电力清洁能源	2.32	5100270	0.100	4.370	4.410	1192200	500	1.61	          0.10	4.340	
08142	德利机械	4.84	4795050	0.015	--  	--  	14340000	10000	1.56	          1.43	0.310	
数据来源:通达信
