代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08392	舍图控股	-8.75	236768960	0.730	--  	298264992	100000	-13.10	         29.83	  2.96	0.810	
08483	名仕快相	16.13	74038312	0.360	--  	209668992	24000	-1.37	         26.21	0.00	0.335	
08275	永勤集团控股	21.05	52543104	1.150	--  	45260000	10000	0.88	          7.54	 38.36	0.930	
08469	盛业资本	0.14	41737700	7.410	--  	5636000	2000	0.00	          0.76	  1.67	7.350	
08473	弥明生活百货	5.00	39582600	0.630	--  	66550000	100000	1.61	          5.94	  0.20	0.590	
08367	倩碧控股	14.81	39204700	0.310	--  	128140000	200000	1.64	         16.02	  0.56	0.270	
08207	中新控股	-3.00	37223800	0.970	--  	37876000	20000	-1.02	          0.17	  1.02	1.000	
08479	金泰丰国际控股	11.11	34740056	1.400	--  	23927500	4000	0.00	          5.70	  1.58	1.260	
08337	直通电讯	302.4	24079832	0.165	--  	144794000	120000	6.45	          4.65	485.89	0.045	
08292	盛良物流	23.48	19498200	1.420	--  	15890000	100000	1.43	          1.99	  8.26	1.150	
08526	荣丰集团亚洲	0.00	18030100	0.390	--  	45000000	20000	0.00	          7.84	  0.25	0.390	
08422	ＷＴ集团	11.54	17699300	1.450	--  	12460000	20000	-1.36	          1.25	  7.02	1.300	
08300	皇玺餐饮集团	6.87	16693921	0.140	--  	126940000	100000	1.45	          4.80	  5.82	0.132	
08227	西安海天天	0.49	15345491	6.120	--  	2506000	1000	0.16	          0.39	  0.85	6.060	
08228	国艺娱乐	0.00	14783601	0.375	--  	38940000	20000	0.00	          0.86	  1.95	0.370	
08359	HYPEBEAST	-6.06	14720001	0.620	--  	23710000	20000	0.00	          1.19	  0.84	0.680	
08532	宝发控股	3.70	13512041	0.280	--  	49632000	40000	0.00	          6.20	  0.25	0.270	
08293	星亚控股	0.45	12001501	22.100	--  	555000	10000	0.45	          0.22	  5.39	21.550	
08156	众彩股份	0.00	11314351	0.790	--  	14380000	100000	1.28	          0.44	  1.43	0.790	
08138	同仁堂国药	0.15	11010781	13.300	--  	831000	1000	0.15	          0.10	  0.87	13.100	
08083	中国创新支付	-2.22	8607120	0.440	--  	19936000	44000	1.15	          0.29	  1.52	0.445	
08022	永耀集团控股	0.00	7810531	1.080	--  	7299000	12000	0.93	          0.44	  1.78	1.080	
08522	德益控股	14.43	6530521	1.110	--  	6140000	4000	0.91	          1.65	  0.45	0.960	
08040	ＤＣＢ控股	2.91	6502101	1.060	--  	5745000	10000	0.00	          1.80	  0.33	1.000	
08170	KSL HOLDINGS	6.19	6096651	3.600	--  	1735000	6000	0.00	          0.42	  2.47	3.200	
08137	洪桥集团	2.00	6033661	1.530	--  	3958000	2000	-0.65	          0.04	  0.64	1.490	
08379	汇安智能	-3.45	5979251	0.420	--  	14290000	40000	1.20	          1.79	  0.14	0.425	
08086	新维国际控股	0.00	5101840	0.270	--  	18868000	24000	0.00	          0.68	  1.28	0.265	
08283	正力控股	-3.82	4802800	1.510	--  	3160000	10000	-0.66	          0.63	 56.43	1.490	
08232	CLASSIFIED GP	0.00	4626400	1.200	--  	3885000	10000	0.84	          0.87	  7.94	1.200	
08101	壹家壹品	0.93	4612652	0.109	--  	43292000	200000	0.00	          1.50	  0.44	0.110	
08055	中国网络信息科技	-2.60	3572360	0.375	--  	9568000	104000	0.00	          0.27	  0.90	0.380	
08279	亚博科技控股	0.00	3386080	0.920	--  	3772000	24000	3.37	          0.03	  2.33	0.900	
08073	兴业新材料	-1.31	3329200	1.510	--  	2212000	52000	0.00	          0.46	  0.68	1.530	
08266	卓信国际控股	17.32	2937920	0.149	--  	21936000	640000	6.43	          0.53	  2.12	0.126	
08470	莹岚集团	1.69	2863680	1.810	--  	1656000	8000	0.00	          0.28	  0.27	1.830	
08238	惠陶集团	-4.05	2847512	0.071	--  	39808000	88000	-1.39	          0.46	  0.18	0.074	
08349	美固科技控股	0.00	2842500	2.970	--  	950000	10000	0.34	          0.24	  4.70	2.920	
08158	中国再生医学	1.17	2801875	0.173	--  	16370000	5000	0.00	          0.09	  0.76	0.170	
08308	古兜控股	-9.64	2775440	1.780	--  	1556000	8000	-1.66	          0.16	  3.30	1.950	
08142	德利机械	-3.95	2771750	0.365	--  	7550000	60000	0.00	          0.76	  0.63	0.380	
08193	汉华专业服务	0.00	2657750	0.054	--  	51725000	10000000	0.00	          0.89	  3.54	0.055	
08423	CHI HO DEV	-0.78	2602700	1.270	--  	2120000	10000	3.25	          0.27	  4.27	1.250	
08021	汇隆控股	2.56	2330440	0.040	--  	62020000	10000	2.56	          0.49	  1.31	0.039	
08163	万德金融	2.44	2318273	0.084	--  	28732500	100000	1.20	          1.41	  6.41	0.082	
08147	汇思太平洋	-1.60	2309644	0.246	--  	9320000	12000	0.41	          0.17	  0.55	0.247	
08331	飞尚非金属	7.14	2295200	0.600	--  	4020000	60000	5.26	          0.72	  3.33	0.560	
08237	华星控股	-3.33	2237360	0.580	--  	3852000	28000	-1.69	          0.11	  4.77	0.580	
08175	中国数码文化	-2.86	2196900	0.680	--  	3280000	30000	0.00	          0.17	  1.23	0.700	
08118	濠亮环球	0.00	2099360	0.300	--  	7080000	8000	1.69	          1.42	  2.37	0.295	
08100	智易控股	2.50	2009040	0.410	--  	5004000	120000	0.00	          1.13	  1.10	0.405	
08519	JIA GROUP	0.52	1996910	0.192	--  	10290000	20000	-0.52	          1.20	  0.36	0.192	
08195	L&A INTL HOLD	9.80	1950066	0.056	--  	35782000	24000	1.82	          2.80	  6.37	0.052	
08462	桥英控股	5.63	1765250	1.500	--  	1195000	25000	-3.85	          0.20	  0.24	1.390	
08013	ECI TECH	0.53	1643640	0.190	--  	8540000	20000	-1.04	          0.53	  0.10	0.189	
08081	互娱中国	2.63	1638567	0.039	--  	44618080	300000	5.41	          0.84	  3.32	0.037	
08136	英马斯集团	-2.60	1602650	0.375	--  	4370000	310000	5.63	          0.44	  0.41	0.390	
08427	瑞强集团	-3.64	1544280	0.265	--  	5784000	24000	0.00	          0.93	  0.56	0.275	
08047	中国海洋捕捞	1.82	1525480	0.560	--  	2776000	200000	0.00	          0.10	  3.27	0.550	
08043	ATLINKS	-4.55	1517400	0.630	--  	2410000	5000	0.00	          0.60	  0.34	0.630	
08465	高科桥	0.67	1497260	3.010	--  	496000	2000	1.35	          0.19	  1.65	2.990	
08417	大地教育	-10.84	1495000	0.740	--  	1990000	20000	-1.33	          0.11	  6.96	0.810	
08535	荧德控股	-3.33	1426440	0.145	--  	9740000	160000	-2.03	          0.81	  0.20	0.146	
08250	丝路能源	9.26	1389340	0.059	--  	24160000	20000	3.51	          0.35	  3.68	0.054	
08457	健升物流中国	0.00	1357950	0.295	--  	4660000	90000	0.00	          0.58	  1.02	0.290	
08450	钜京控股	0.53	1243210	0.191	--  	6730000	20000	0.53	          0.67	  0.31	0.186	
08285	森浩集团	-2.86	1239125	0.340	--  	3710000	5000	0.00	          0.66	  0.36	0.345	
