代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
83188	华夏沪深三百－Ｒ	0.24	8966707	--  	--  	215740	200	0.36	--  	  1.87	41.500	41.750	
07231	ＦＬ二未来恒指	0.60	8132335	--  	--  	615600	3000	0.00	--  	  0.62	13.000	13.380	
02833	恒指ＥＴＦ	0.31	7693829	--  	--  	239916	300	0.00	--  	  0.72	32.050	32.200	
82828	恒生中国企业－Ｒ	-0.39	7661801	--  	--  	74400	1000	0.00	--  	  2.17	103.000	103.300	
03073	ＳＰＤＲ大中华	1.01	6819673	--  	--  	152800	200	0.00	--  	  8.86	45.100	45.200	
03115	安硕恒生指数	0.27	5490244	--  	--  	48760	10	0.09	--  	  1.77	112.200	113.400	
03087	ＸＴＲ富时越南	-0.94	5357517	--  	--  	18099	150	0.00	--  	  1.41	298.200	298.800	
07312	ＦＩ　三星恒指	-0.46	5323149	--  	--  	1232600	182000	0.00	--  	  1.39	4.350	4.350	
03167	南方中国新行业	0.99	5240061	--  	--  	64642	400	0.00	--  	  1.12	80.700	81.450	
07210	ＸＬ二易亚中概股	0.71	5234550	--  	--  	247400	12000	0.23	--  	  1.86	21.100	21.300	
07321	ＦＩ华夏恒指	-0.35	4770217	--  	--  	832500	8200	0.00	--  	  1.24	5.780	5.780	
03147	南方中创业板	0.73	4181168	--  	--  	511800	23600	0.00	--  	  0.70	8.180	8.270	
02803	ＰＰ中国基石经济	0.23	4136840	--  	--  	471000	5000	0.00	--  	  1.44	8.720	8.810	
03081	价值黄金	0.00	3839422	--  	--  	118321	1500	0.00	--  	  5.91	32.400	32.450	
02827	标智沪深３００	0.25	3742450	--  	--  	93400	800	0.00	--  	  1.00	40.200	40.250	
00435	阳光房地产基金	0.75	3557890	--  	--  	667000	1000	0.00	--  	  0.88	5.330	5.350	
03046	价值中国ＥＴＦ	0.00	3536940	--  	--  	72900	3000	0.00	--  	  1.34	48.600	49.000	
03128	恒生Ａ股龙头	2.19	3465870	--  	--  	53600	400	0.00	--  	  1.35	63.200	65.700	
03161	易亚中概股	0.40	3220042	--  	--  	217355	400	0.27	--  	  1.67	14.760	14.840	
03040	未来ＭＳＣＩ中国	0.93	3211025	--  	--  	84700	1600	0.00	--  	  0.80	37.600	38.150	
82822	南方Ａ５０－Ｒ	0.76	3085205	--  	--  	234272	200	0.00	--  	  0.49	13.080	13.220	
02840	ＳＰＤＲ金ＥＴＦ	0.05	2949865	--  	--  	2990	10	0.05	--  	  0.19	987.500	987.500	
03173	ＰＰ中国新经济	0.56	2848710	--  	--  	319500	10000	0.00	--  	  1.43	8.920	8.970	
00808	泓富产业信托	0.00	2638870	--  	--  	768000	28000	0.00	--  	  0.92	3.440	3.450	
02801	安硕中国ＥＴＦ	0.99	2131895	--  	--  	69696	600	-0.16	--  	  0.51	30.350	30.750	
03140	领航标普５００	-0.30	1461158	--  	--  	73777	10600	0.00	--  	  0.82	19.860	19.860	
01881	富豪产业信托	0.41	1375170	--  	--  	563000	1000	0.00	--  	  0.63	2.440	2.450	
02838	恒生富时中国５０	0.54	1373540	--  	--  	6234	1000	0.00	--  	  1.21	219.400	221.800	
03015	ＸＴＲＮ５０印度	0.32	1260465	--  	--  	1005	405	0.00	--  	  1.87	1255.000	1255.000	
00820	汇丰中国翔龙基金	0.35	1203538	--  	--  	105949	2000	0.00	--  	  1.30	11.360	11.400	
03036	ＴＲ台湾	-0.42	1185840	--  	--  	5000	1100	0.51	--  	  1.14	237.400	237.400	
03197	华夏Ａ国际通	0.34	1008260	--  	--  	84800	20000	0.00	--  	  0.45	11.880	11.900	
83155	安硕ＥＳ５０－Ｒ	0.24	882618	--  	--  	104700	4700	0.12	--  	  1.66	8.420	8.440	
02848	ＴＲ韩国	-0.31	877800	--  	--  	1350	1300	0.31	--  	  3.31	656.000	656.000	
03043	ＴＲ太平洋	-0.92	776000	--  	--  	16000	16000	0.00	--  	  8.00	48.500	48.500	
83168	恒生人币金ＥＴＦ	0.00	733500	--  	--  	30000	30000	0.00	--  	 19.48	--  	24.450	
03070	平安香港高息股	1.20	730230	--  	--  	21800	1000	0.60	--  	  0.49	33.250	33.650	
83128	恒生Ａ股龙头－Ｒ	3.03	686690	--  	--  	13200	1400	0.00	--  	  2.23	51.050	52.750	
07336	ＦＩ未来恒指	-0.37	681247	--  	--  	126200	10000	0.00	--  	  0.08	5.450	5.450	
02805	领航富时亚洲	0.00	680960	--  	--  	25700	2000	0.00	--  	  1.42	26.500	26.500	
02846	安硕沪深三百	0.31	676855	--  	--  	20600	1400	0.00	--  	  2.80	32.700	32.900	
02843	东汇Ａ５０	0.84	667600	--  	--  	40000	10000	0.00	--  	  1.17	16.680	16.740	
03101	领航富时发展欧洲	-0.70	597526	--  	--  	29749	300	0.00	--  	  0.82	20.100	20.100	
01426	春泉产业信托	1.80	572370	--  	--  	169000	1000	0.00	--  	  0.61	3.360	3.400	
07322	ＸＩ未来标普	0.34	496906	--  	--  	42100	2000	-0.17	--  	  0.36	12.000	12.000	
07261	ＦＬ二华夏纳一百	0.00	417630	--  	--  	13600	4900	0.00	--  	  0.47	30.800	30.800	
03084	价值日本ＥＴＦ	-0.26	327210	--  	--  	21300	300	0.00	--  	  1.51	15.360	15.500	
03157	华夏港股通小型股	0.34	319300	--  	--  	11000	3000	0.00	--  	  2.59	28.900	29.100	
03086	ＢＭＯ纳斯达克	-0.56	315111	--  	--  	22050	50	0.00	--  	  0.49	14.260	14.300	
02834	安硕纳指一百	-0.30	294136	--  	--  	22400	2400	0.00	--  	  0.51	13.140	13.140	
82836	安硕印度－Ｒ	-0.21	288800	--  	--  	15000	5000	0.00	--  	  0.13	19.240	19.260	
82843	东汇Ａ５０－Ｒ	0.60	268400	--  	--  	20000	10000	0.15	--  	  0.42	13.400	13.440	
07222	ＸＬ二未来标普	-0.60	259900	--  	--  	10500	500	0.00	--  	  3.03	24.750	24.800	
03110	未来恒生高股息率	0.91	259855	--  	--  	7900	200	0.15	--  	  1.17	32.700	33.050	
03027	ＸＴＲ俄罗斯	-0.88	257050	--  	--  	11500	1500	-0.22	--  	  0.44	22.250	22.550	
83199	南方五年国债－Ｒ	0.00	250766	--  	--  	2460	1000	0.00	--  	  4.13	102.100	102.100	
02836	安硕印度	0.00	219550	--  	--  	9200	800	0.00	--  	  0.07	23.900	24.000	
03165	ＢＭＯ欧优股对冲	0.60	219439	--  	--  	21684	84	0.00	--  	  0.62	10.140	10.140	
83170	安硕韩国二百－Ｒ	0.10	191900	--  	--  	20000	15000	0.21	--  	  1.46	9.600	9.600	
03085	领航亚洲高股息率	0.41	187208	--  	--  	7675	200	0.00	--  	  0.82	24.300	24.400	
02825	标智香港１００	0.18	173790	--  	--  	6200	3000	0.18	--  	  1.21	27.900	28.200	
03095	价值中国Ａ股	0.46	157135	--  	--  	18000	500	0.00	--  	  0.43	8.730	8.730	
03160	ＢＭＯ日股对冲	-0.36	149401	--  	--  	13509	109	0.18	--  	  0.26	11.040	11.080	
03141	ＢＭＯ亚洲投资债	0.00	141245	--  	--  	9202	2000	0.00	--  	  0.36	15.350	15.350	
83197	华夏Ａ国际通－Ｒ	0.21	137686	--  	--  	14400	1400	0.00	--  	  0.55	9.570	9.570	
03007	ＴＲ富时５０	0.18	134360	--  	--  	400	200	1.02	--  	  1.54	333.800	333.800	
03020	ＸＴＲ美国	-0.95	120645	--  	--  	210	210	0.17	--  	  0.45	574.500	574.500	
83115	安硕恒生指数－Ｒ	0.22	117480	--  	--  	1300	300	0.05	--  	  0.01	90.150	91.100	
03136	嘉实明晟５０	1.41	111720	--  	--  	6000	1000	-0.21	--  	  1.10	18.580	18.700	
07362	ＦＩ未来国指	-0.18	108130	--  	--  	19000	1000	-0.35	--  	  0.02	5.720	5.730	
07331	ＦＩ华夏纳一百	0.00	105060	--  	--  	10200	9800	0.00	--  	  0.26	10.300	10.300	
03155	安硕ＥＳ５０	0.38	105000	--  	--  	10000	10000	0.00	--  	  0.58	10.500	10.500	
03092	ＴＲ泰国	0.00	91600	--  	--  	400	400	0.00	--  	  0.05	229.000	229.000	
03126	领航富时日本	0.18	82050	--  	--  	3000	3000	0.37	--  	  0.12	27.350	27.350	
03116	易亚富时黄金矿业	0.00	81800	--  	--  	10000	10000	0.00	--  	  0.09	8.180	8.180	
83095	价值中国Ａ股－Ｒ	0.00	69950	--  	--  	10000	5000	0.00	--  	  1.69	6.990	7.000	
83147	南方中创业板－Ｒ	-0.45	69752	--  	--  	10600	10200	0.46	--  	  0.51	6.600	6.600	
03175	Ｆ三星原油期	0.94	64376	--  	--  	5000	4400	0.00	--  	  0.34	12.840	12.880	
03100	易方达中一百	0.30	61280	--  	--  	1200	400	0.00	--  	  0.12	51.150	51.150	
09074	安硕ＭＳ台湾－Ｕ	0.66	58602	--  	--  	38300	38300	-0.65	--  	  1.30	1.530	1.540	
02832	博时ＦＡ５０	-0.60	51765	--  	--  	6200	1000	0.00	--  	  1.38	8.360	8.360	
07302	ＦＩ易方达恒指	-0.65	51340	--  	--  	11200	500	0.00	--  	  0.39	4.620	4.620	
03021	南方东英ＭＴ５０	1.32	47952	--  	--  	7800	3000	0.00	--  	  1.55	6.140	6.150	
03049	ＸＴＲ沪深三百	0.23	45051	--  	--  	5100	300	0.00	--  	  0.05	8.860	8.870	
03135	Ｆ南方东英原油	-0.12	44550	--  	--  	5400	5400	0.00	--  	  0.14	8.250	8.250	
02811	海通沪深三百	0.22	43824	--  	--  	2400	400	0.00	--  	  0.25	18.260	18.260	
83100	易方达中一百－Ｒ	0.86	33000	--  	--  	800	100	0.00	--  	  0.03	41.250	41.250	
02824	力宝专选中港地产	1.47	23745	--  	--  	300	300	0.57	--  	  0.25	79.150	79.150	
82811	海通沪深三百－Ｒ	0.41	23648	--  	--  	1600	200	0.00	--  	  0.56	14.780	14.780	
82832	博时ＦＡ５０－Ｒ	-0.89	21506	--  	--  	3200	1000	0.30	--  	  1.51	6.740	6.740	
03118	嘉实明晟Ａ股	-0.23	17340	--  	--  	1000	1000	0.00	--  	  0.08	17.340	17.340	
09836	安硕印度－Ｕ	-0.33	15250	--  	--  	5000	5000	0.00	--  	  0.13	3.050	3.050	
03145	ＢＭＯ亚洲高息股	0.38	14660	--  	--  	1400	400	0.00	--  	  0.20	10.460	10.500	
03082	ＴＲ马来西亚	-0.75	12768	--  	--  	120	120	0.00	--  	  0.22	106.400	106.400	
02819	ＡＢＦ港债指数	0.00	12095	--  	--  	123	100	0.00	--  	  0.06	98.400	98.400	
02802	安硕亚洲新兴	0.67	11970	--  	--  	200	200	0.00	--  	  0.14	59.850	59.850	
09115	安硕恒生指数－Ｕ	0.00	10122	--  	--  	700	700	0.00	--  	  0.02	14.460	14.460	
03099	ＸＴＲ印尼	-0.95	3145	--  	--  	25	25	-0.24	--  	  0.01	125.800	125.800	
83136	嘉实明晟５０－Ｒ	0.94	2996	--  	--  	200	200	0.00	--  	  0.10	14.980	14.980	
83118	嘉实明晟Ａ股－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.040	
83107	添富主要消费－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	20.000	
83081	价值黄金－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	26.050	
83074	安硕ＭＳ台湾－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.610	
83012	东汇香港３５－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.540	
83010	安硕亚洲除日－Ｒ	0.11	0	--  	--  	0	0	0.00	--  	  0.00	--  	47.450	
83008	添富沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.320	
82847	安硕富时一百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.660	
82846	安硕沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	26.600	
82834	安硕纳指一百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.640	
82833	恒指ＥＴＦ－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	25.850	
82823	安硕Ａ５０－Ｒ	0.63	0	--  	--  	0	0	0.00	--  	  0.00	--  	12.860	
82808	易方达国债－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	107.350	
09847	安硕富时一百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.210	
09846	安硕沪深三百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	4.180	
09834	安硕纳指一百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.680	
09170	安硕韩国二百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.530	
09155	安硕ＥＳ５０－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.330	
09146	安硕ＤＡＸ－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.370	
09081	价值黄金－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	4.160	
09010	安硕亚洲除日－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.480	
07335	ＦＩ南方Ｎ５０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.020	
07315	ＦＩ未来东证	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.440	
07225	ＦＬ二未来东证	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	16.440	
07202	ＦＬ二南方Ｎ５０	0.11	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.640	
04363	ＩＳ台湾基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
04362	ＩＳ南韩基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03199	南方五年国债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	126.400	
03180	华夏中华八十	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	15.300	
03177	ＣＯＭＳ德高息股	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	166.100	
03171	ＣＯＭＳ德股	0.43	0	--  	--  	0	0	0.00	--  	  0.00	--  	117.600	
03170	安硕韩国二百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.980	
03162	安硕ＭＡ中国	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.020	
03156	广发明晟Ａ国	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.560	
03153	未来亚洲医疗保健	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03150	嘉实中证五百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	6.030	
03149	南方ＭＡ国际	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.720	
03146	安硕ＤＡＸ	0.19	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.720	
03143	ＢＭＯ香港银行股	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.260	
03137	南方中华８０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	36.700	
03132	添富中证医药	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	22.150	
03129	南方三百精明	0.23	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.480	
03127	未来沪深三百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.120	
03122	南方东英短债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	186.050	
03121	ＢＭＯ亚太房地产	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.320	
03120	易方达１２０	-0.23	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.600	
03107	添富主要消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	24.250	
03102	易亚证券收益增长	0.18	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.240	
03097	Ｆ未来原油	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	5.020	
03080	平安中国国债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	123.750	
03074	安硕ＭＳ台湾	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.980	
03065	ＴＲ新加坡	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	12.160	
03060	价值台湾ＥＴＦ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	44.050	
03056	未来标普国际消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	36.150	
03055	ＴＲ中国	0.25	0	--  	--  	0	0	0.00	--  	  0.00	--  	162.500	
03054	未来标普亚洲消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03048	ＴＲ巴西	-0.47	0	--  	--  	0	0	0.00	--  	  0.00	--  	42.050	
03041	价值韩国ＥＴＦ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	35.200	
03024	标智上证５０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	28.550	
03019	ＸＴＲ环球	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	46.900	
03016	ＴＲ菲律宾	-1.91	0	--  	--  	0	0	0.00	--  	  0.00	--  	15.400	
03012	东汇香港３５	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	23.100	
03008	添富沪深三百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	21.750	
02847	安硕富时一百	0.21	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.500	
02839	标智港股内地地产	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02835	未来ＫＯＳＰＩ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02821	沛富基金	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	117.300	
02817	标智港股内地消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02808	易方达国债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	133.350	
01275	开元产业信托	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	2.400	
00625	睿富房地产基金	0.00	0	--  	--  	0	0	0.00	--  	0.00	--  	4.350	
83180	华夏中华八十－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.020	
83162	安硕ＭＡ中国－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.300	
83156	广发明晟Ａ国－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.490	
83150	嘉实中证五百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	5.050	
83149	南方ＭＡ国际－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.860	
83146	安硕ＤＡＸ－Ｒ	0.35	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.640	
83137	南方中华８０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	31.050	
83132	添富中证医药－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.220	
83129	南方三百精明－Ｒ	0.28	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.080	
83127	未来沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.820	
83122	南方东英短债－Ｒ	0.07	0	--  	--  	0	0	0.00	--  	  0.00	--  	149.800	
83120	易方达１２０－Ｒ	-0.70	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.160	
数据来源:通达信
