代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
002230	科大讯飞	-0.24	2679161344	-0.15	61.85	61.86	438384	5155	0.21	          3.71	62.00	
600588	用友网络	-0.42	2008625792	-0.15	35.89	35.90	564791	100	-0.02	          3.87	35.20	
00005	汇丰控股	-0.13	1849902592	-0.100	76.350	76.400	24254240	1936800	0.00	          0.12	76.000	
600516	方大炭素	-2.21	1674159616	-0.61	27.01	27.02	622177	71	0.15	          3.62	27.50	
600901	江苏租赁	-5.52	1426941824	-0.64	10.97	10.98	1288616	131	-0.44	         20.13	11.41	
01398	工商银行	-0.43	1362257792	-0.030	6.990	7.000	195313088	12061000	-0.14	          0.23	6.930	
000001	平安银行	-1.76	1356878592	-0.21	11.70	11.71	1155695	17266	0.17	          0.68	11.79	
600903	贵州燃气	-9.95	1309077376	-3.33	30.16	30.17	422573	13	0.07	         34.65	32.00	
000830	鲁西化工	-2.61	1301320832	-0.53	19.79	19.80	655907	11643	-0.09	          4.48	20.25	
002926	华西证券	-5.42	1208887552	-0.82	14.30	14.31	843423	9922	0.00	         16.07	14.50	
002925	盈趣科技	-2.46	1188590208	-2.39	94.71	94.72	127774	1770	0.32	         17.04	94.50	
601360	三六零	-3.29	1079216512	-1.64	48.19	48.20	224296	23	-0.07	          5.65	48.00	
300353	东土科技	-5.06	981858496	-0.93	17.45	17.46	564869	14611	0.11	         17.23	17.95	
002929	润建通信	-7.68	980295808	-4.26	51.24	51.25	191133	2381	-0.69	         34.63	53.00	
002001	新 和 成	-3.07	940672192	-1.16	36.66	36.67	257161	1973	0.19	          2.40	37.60	
002839	张家港行	-7.68	901048320	-0.74	8.89	8.90	1005110	15608	-0.21	         12.05	9.30	
300476	胜宏科技	-0.62	854399424	-0.19	30.63	30.65	281322	8252	0.43	         15.09	30.84	
600567	山鹰纸业	-3.77	845105408	-0.19	4.84	4.85	1729265	35	0.00	          3.78	5.01	
002008	大族激光	-0.57	812094080	-0.33	57.99	58.00	140746	2039	0.33	          1.42	58.00	
