代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
08457	健升物流中国	11.11	1162450	--  	--  	5080000	20000	2.88	          0.64	  2.30	0.210	0.255	
08445	怡康泰工程集团	1.43	1125200	--  	--  	1610000	20000	0.00	          0.27	  0.33	0.760	0.760	
08217	联旺集团	0.00	1110350	--  	--  	4100000	100000	0.00	          0.33	  1.01	0.270	0.275	
08366	浙江联合投资	1.72	1107400	--  	--  	1940000	10000	3.51	          0.13	  8.51	0.570	0.590	
08152	明梁控股	5.66	1098700	--  	--  	4110000	10000	1.82	          0.69	  2.95	0.260	0.280	
08117	中国基础能源	-6.32	1084556	--  	--  	1190400	10000	-2.20	          0.12	  2.02	0.950	0.950	
08158	中国再生医学	-0.62	1081450	--  	--  	6790000	245000	0.00	          0.04	  0.82	0.158	0.161	
08089	华人策略控股	0.00	1063334	--  	--  	439400	1800	0.83	          0.21	  0.33	2.430	2.500	
08279	亚博科技控股	-2.25	1044000	--  	--  	1196000	4000	0.00	          0.01	  0.83	0.870	0.910	
08001	东方汇财证券	0.00	1010480	--  	--  	1288000	4000	0.00	          0.30	  0.63	0.810	0.810	
08278	CMON	-0.83	997970	--  	--  	4220000	10000	0.00	          0.23	  3.79	0.240	0.240	
08292	盛良物流	1.85	996000	--  	--  	890000	10000	0.00	          0.11	  0.63	1.090	1.150	
08147	汇思太平洋	0.00	989348	--  	--  	4936000	16000	0.00	          0.09	  0.77	0.200	0.203	
08225	中国医疗集团	-7.25	944800	--  	--  	2940000	80000	0.00	          0.30	  0.13	0.350	0.350	
08055	中国网络信息科技	0.00	941333	--  	--  	2741332	5332	0.00	          0.07	  1.16	0.345	0.350	
08326	同景新能源	-10.00	911440	--  	--  	1043000	1000	-7.22	          0.13	  4.67	1.000	1.000	
08265	中国之信集团	0.33	900720	--  	--  	296000	4000	1.00	          0.01	  2.16	3.020	3.090	
08071	中彩网通控股	-6.91	881850	--  	--  	4940000	320000	-1.69	          0.11	  0.28	0.188	0.194	
08410	安领国际	0.85	869300	--  	--  	730000	90000	-1.67	          0.07	  0.57	1.160	1.240	
08329	海王英特龙	-6.49	819250	--  	--  	2300000	30000	-1.37	          0.54	  5.50	0.365	0.370	
08200	修身堂	0.00	802072	--  	--  	14161550	520000	1.75	          0.26	  0.11	0.056	0.058	
08430	春能控股	-3.23	791325	--  	--  	2670000	15000	0.00	          0.42	  2.16	0.300	0.300	
08136	英马斯集团	12.05	783150	--  	--  	1770000	10000	1.09	          0.18	  0.22	0.405	0.480	
08226	树熊金融集团	0.69	772472	--  	--  	5324000	4000	0.00	          0.22	  0.71	0.144	0.157	
08047	中国海洋捕捞	0.00	772272	--  	--  	1216800	12000	1.64	          0.04	  0.26	0.620	0.660	
08198	乐透互娱	12.26	730740	--  	--  	3400000	32000	0.00	          0.11	  1.34	0.208	0.238	
08048	御德国际控股	-4.59	723550	--  	--  	6712000	500000	-0.95	          0.38	  1.25	0.109	0.115	
08379	汇安智能	-3.13	711300	--  	--  	2330000	80000	0.00	          0.29	  0.47	0.310	0.310	
08030	汇联金融服务	2.41	699652	--  	--  	841440	15000	1.19	          0.05	  1.11	0.830	0.850	
08240	展程控股	-1.67	696420	--  	--  	3060000	10000	1.72	          0.24	  0.19	0.223	0.240	
08199	中国万桐园	-1.79	688700	--  	--  	2500000	80000	0.00	          0.25	  1.96	0.275	0.280	
08087	中国三三传媒	-6.67	687280	--  	--  	23700000	20000	-3.45	          0.41	  1.45	0.029	0.029	
08183	尚捷集团控股	-3.16	650550	--  	--  	1450000	45000	1.10	          0.29	  1.15	0.455	0.465	
08450	钜京控股	-2.37	636290	--  	--  	3870000	150000	0.00	          0.39	  1.20	0.169	0.174	
08039	中国卓银	0.44	634320	--  	--  	280000	48000	2.22	          0.07	  1.22	2.280	2.300	
08011	百田石油	0.00	629940	--  	--  	2629500	100000	5.15	          0.09	  0.30	0.235	0.250	
08312	中国瀚亚	-10.34	599900	--  	--  	2270000	50000	4.00	          0.31	  0.41	0.265	0.290	
08367	倩碧控股	-5.00	595310	--  	--  	3470000	10000	-0.58	          0.43	  0.62	0.180	0.183	
08402	GT STEEL GROUP	-5.17	586900	--  	--  	2155000	40000	0.00	          0.45	  1.94	0.280	0.280	
08118	濠亮环球	1.89	583360	--  	--  	2216000	8000	1.89	          0.44	  0.70	0.265	0.270	
08056	饮食概念	1.72	566200	--  	--  	2010000	60000	3.51	          0.25	  1.80	0.285	0.290	
08272	华人饮食集团	0.00	561020	--  	--  	37400000	20000	0.00	          1.18	  4.52	0.015	0.016	
08006	华泰瑞银	-0.93	556566	--  	--  	2535150	50000	-4.93	          0.66	  3.90	0.210	0.230	
08167	中国新电信	-1.20	538772	--  	--  	3376000	196000	0.00	          0.04	  1.58	0.168	0.168	
08340	域高金融	1.09	513650	--  	--  	1120000	40000	0.00	          0.17	  1.00	0.470	0.470	
08325	中国支付通	0.00	510200	--  	--  	560000	10000	1.10	          0.03	  0.26	0.900	0.920	
08007	环球战略集团	0.00	506780	--  	--  	3990000	10000	-0.78	          0.07	  1.17	0.125	0.129	
08356	中国新华电视	0.00	495500	--  	--  	4990000	620000	0.00	          0.12	  0.76	0.098	0.100	
08321	泰锦控股	-1.02	491820	--  	--  	2510000	250000	0.00	          0.31	  0.84	0.193	0.204	
08051	讯智海	-6.61	475976	--  	--  	42000	19800	1.80	          0.18	  6.66	11.720	11.800	
08532	宝发控股	1.70	475232	--  	--  	2784000	112000	0.56	          0.35	  0.54	0.173	0.182	
08005	裕兴科技	-1.33	444580	--  	--  	598000	2000	-1.33	          0.03	  1.16	0.750	0.750	
08095	北大青鸟环宇	-0.74	442520	--  	--  	332000	2000	0.00	          0.05	  1.38	1.340	1.360	
08046	恒芯中国	0.00	427236	--  	--  	12020000	4000	0.00	          0.14	  0.30	0.035	0.037	
08028	天时软件	2.22	425360	--  	--  	9620000	100000	6.98	          0.34	  4.35	0.048	0.048	
08085	香港生命科学	-1.23	411420	--  	--  	5180000	1000000	0.00	          0.09	  0.37	0.081	0.082	
08179	新煮意控股	0.56	406176	--  	--  	2316000	24000	1.71	          0.11	  0.47	0.180	0.180	
08485	竣球控股	-1.38	394430	--  	--  	2790000	180000	0.00	          0.28	  1.36	0.145	0.145	
08452	富银融资股份	2.52	390660	--  	--  	326000	10000	0.00	          0.36	  1.05	1.220	1.220	
08342	飞思达科技	3.01	390100	--  	--  	285000	10000	0.00	          0.06	  0.85	1.330	1.390	
08352	成安控股	-3.03	382550	--  	--  	1210000	40000	0.00	          0.18	  1.05	0.325	0.325	
08062	俊盟国际	-7.41	379975	--  	--  	755000	30000	0.00	          0.16	  0.06	0.490	0.530	
08238	惠陶集团	1.67	375288	--  	--  	6120000	56000	0.00	          0.07	  0.38	0.060	0.063	
08509	威扬酒业控股	0.00	372400	--  	--  	532000	24000	0.00	          0.13	  1.26	0.700	0.700	
08413	亚洲杂货	2.03	370770	--  	--  	2500000	10000	0.00	          0.22	  0.49	0.141	0.154	
08328	信义香港	0.99	368338	--  	--  	179750	8000	0.00	--  	 12.14	2.050	2.050	
08385	万里印刷	3.45	366300	--  	--  	1230000	160000	0.00	          0.15	  2.03	0.285	0.310	
08313	杰地集团	1.67	361550	--  	--  	1190000	70000	0.00	          0.06	  0.42	0.300	0.305	
08175	中国数码文化	0.00	358100	--  	--  	715000	30000	4.00	          0.04	  0.13	0.500	0.520	
08043	ATLINKS	-1.20	356575	--  	--  	890000	15000	0.00	          0.22	  0.51	0.415	0.415	
08102	利宝阁集团	-1.22	356400	--  	--  	870000	60000	0.00	          0.11	  0.83	0.410	0.415	
08192	环球能源资源	1.49	346200	--  	--  	1014000	12000	3.03	          0.10	  1.00	0.340	0.350	
08250	丝路能源	-1.82	344080	--  	--  	6320000	220000	0.00	          0.09	  0.54	0.055	0.056	
08395	齐家控股	0.90	343060	--  	--  	3180000	120000	3.70	          0.20	  0.53	0.109	0.112	
08376	方圆房服集团	-5.66	334300	--  	--  	664000	40000	0.00	          0.17	  0.73	0.510	0.510	
08471	新达控股	-2.82	332600	--  	--  	940000	10000	0.00	          0.12	  1.03	0.360	0.360	
08337	直通电讯	2.27	330540	--  	--  	2470000	200000	-3.57	          0.08	  0.13	0.137	0.140	
08436	德宝集团控股	1.59	328700	--  	--  	530000	5000	1.59	          0.13	  0.24	0.630	0.630	
08301	明华科技	-5.15	302960	--  	--  	328000	16000	0.00	          0.16	  1.05	0.930	0.930	
08143	华夏医疗	1.67	300720	--  	--  	2464000	24000	0.00	          0.09	  0.56	0.129	0.129	
08255	神州数字	5.56	294360	--  	--  	324000	18000	2.15	          0.07	  0.61	0.900	0.930	
08285	森浩集团	3.85	290700	--  	--  	1100000	10000	0.00	          0.20	  0.72	0.250	0.280	
08145	电讯首科	-0.41	287940	--  	--  	120000	6000	1.25	          0.09	  0.11	2.440	2.440	
08419	ＡＶ策划推广	0.00	284700	--  	--  	535000	5000	-1.85	          0.13	  0.66	0.530	0.560	
08041	荟萃国际（控股）	0.92	282860	--  	--  	2620000	20000	0.00	          0.04	  1.10	0.106	0.110	
08040	ＤＣＢ控股	0.00	272200	--  	--  	335000	20000	2.56	          0.10	  0.15	0.800	0.860	
08023	邝文记	-2.11	268620	--  	--  	594000	48000	0.00	          0.10	  0.66	0.455	0.465	
08506	福纺控股	-0.71	261336	--  	--  	1908000	144000	0.00	          0.19	  0.94	0.139	0.139	
08383	东骏控股	6.15	260200	--  	--  	776000	8000	0.00	          0.10	  0.88	0.340	0.345	
08596	星亚控股（旧）	0.00	254500	--  	--  	50000	50000	0.00	          0.00	  0.11	5.090	5.090	
08522	德益控股	-2.06	252920	--  	--  	268000	4000	2.15	          0.07	  0.28	0.970	0.970	
08027	吉辉控股	-1.47	252415	--  	--  	3770000	20000	0.00	          0.12	  2.49	0.070	0.070	
08037	中国生物科技服务	0.00	248016	--  	--  	125024	12	0.00	          0.01	  0.28	1.970	2.000	
08282	智傲控股	16.50	247720	--  	--  	208000	32000	-5.51	          0.13	  2.92	1.030	1.270	
08029	太阳国际	-3.80	247700	--  	--  	325000	15000	0.00	          0.02	  0.16	0.760	0.770	
08535	荧德控股	-1.59	245280	--  	--  	2000000	20000	0.00	          0.17	  0.74	0.123	0.124	
08406	合宝丰年	-1.61	235650	--  	--  	780000	10000	0.00	          0.10	  0.20	0.305	0.315	
08050	量子思维	-6.57	232360	--  	--  	128000	2000	0.00	          0.01	  1.00	1.710	1.960	
08120	国农金融投资	3.88	230220	--  	--  	2080000	100000	0.00	          0.21	  0.39	0.111	0.115	
08032	非凡中国	-2.30	228240	--  	--  	268000	24000	0.00	          0.00	  0.24	0.850	0.860	
08463	TOMO HOLDINGS	0.00	225760	--  	--  	132000	8000	0.00	          0.03	  0.16	1.710	1.720	
08191	鸿伟亚洲	-4.84	213300	--  	--  	702000	288000	0.00	          0.08	  1.02	0.310	0.310	
08157	象兴国际	-1.67	205600	--  	--  	680000	40000	-3.28	          0.07	  1.83	0.310	0.310	
08456	民信国际控股	2.44	204660	--  	--  	492000	12000	-1.18	          0.12	  0.29	0.385	0.425	
08358	卓珈控股	-1.54	193500	--  	--  	150000	5000	0.00	          0.04	  1.33	1.290	1.300	
08026	长达健康	3.51	188540	--  	--  	648000	22000	0.00	          0.05	  0.34	0.290	0.295	
08416	HM INTL HLDGS	-3.08	186000	--  	--  	290000	35000	0.00	          0.07	  1.43	0.650	0.650	
08513	迎宏控股	3.09	178440	--  	--  	368000	20000	3.09	          0.09	  0.23	0.470	0.500	
08377	申酉控股	0.00	173150	--  	--  	410000	90000	-2.33	          0.05	  0.98	0.420	0.430	
08053	比优集团	-8.93	172600	--  	--  	340000	40000	0.00	          0.01	  0.94	0.520	0.520	
08126	Ｇ．Ａ．控股	-4.65	170560	--  	--  	404000	72000	-2.38	          0.08	  1.20	0.435	0.435	
08523	常满控股	1.22	168200	--  	--  	415000	50000	0.00	          0.10	  0.53	0.400	0.415	
08171	中国趋势	0.00	163520	--  	--  	16080000	2080000	10.00	          0.04	  0.90	0.010	0.011	
08429	冰雪集团	-1.56	162750	--  	--  	255000	10000	1.61	          0.05	  0.39	0.660	0.660	
08153	科地农业	0.87	161090	--  	--  	1615000	90000	-1.69	          0.09	  0.25	0.104	0.118	
08346	创新电子控股	0.00	159700	--  	--  	540000	110000	0.00	          0.09	  1.38	0.290	0.305	
08052	陆庆娱乐	4.29	158240	--  	--  	2220000	10000	0.00	          0.12	  0.70	0.070	0.073	
08230	中国宇天	0.00	154350	--  	--  	365000	5000	0.00	          0.05	  2.53	0.430	0.440	
08247	中生北控生物科技	-0.38	150720	--  	--  	58000	4000	0.00	          0.09	  0.14	2.570	2.680	
08160	GOLDWAY EDU	-5.56	144840	--  	--  	276000	12000	0.00	          0.05	  0.05	0.560	0.560	
08519	JIA GROUP	-2.22	144420	--  	--  	830000	10000	1.15	          0.10	  0.48	0.174	0.176	
08373	靛蓝星	3.49	144000	--  	--  	170000	5000	0.00	          0.04	  0.27	0.850	0.890	
08375	弘浩国际控股	-2.22	142150	--  	--  	810000	500000	0.57	          0.10	  1.25	0.174	0.179	
08142	德利机械	-3.13	139700	--  	--  	450000	10000	0.00	          0.04	  0.09	0.315	0.315	
08299	大唐潼金	0.00	139380	--  	--  	9732000	1200000	0.00	          0.04	  0.63	0.015	0.015	
08128	中国地能	5.44	133808	--  	--  	872000	48000	-0.64	          0.02	  0.42	0.142	0.158	
08411	K W NELSON GP	-1.67	133600	--  	--  	460000	10000	0.00	          0.05	  0.61	0.290	0.300	
08187	积木集团	0.00	130900	--  	--  	90000	5000	0.00	          0.02	  0.43	1.480	1.480	
08428	国茂控股	-3.36	129972	--  	--  	564000	24000	0.00	          0.05	  0.17	0.230	0.231	
08013	ECI TECH	0.00	126240	--  	--  	780000	20000	0.00	          0.05	  0.29	0.160	0.162	
08407	兴证国际	0.00	126100	--  	--  	98000	20000	4.84	          0.00	  0.32	1.270	1.300	
08025	亚洲资产	6.33	116120	--  	--  	512000	10000	0.00	          0.03	  0.61	0.222	0.235	
08465	高科桥	2.11	114600	--  	--  	40000	6000	0.69	          0.02	  0.37	2.840	2.960	
08109	麒麟集团控股	-5.88	113727	--  	--  	7043000	960000	0.00	          0.16	  0.95	0.017	0.017	
08229	FUTURE DATA	-3.80	111875	--  	--  	295000	5000	0.00	          0.07	  0.26	0.400	0.400	
08431	浩柏国际	1.16	111090	--  	--  	640000	350000	0.00	          0.05	  0.59	0.171	0.175	
08193	汉华专业服务	0.00	102885	--  	--  	2315000	325000	0.00	          0.04	  0.29	0.044	0.045	
08237	华星控股	1.72	101160	--  	--  	176000	2000	5.36	          0.01	  0.06	0.560	0.590	
08271	环球数码创意	-3.43	99170	--  	--  	442000	288000	0.00	          0.03	  1.59	0.225	0.225	
08347	Ｆ８企业	0.00	98320	--  	--  	256000	8000	0.00	          0.03	  0.26	0.400	0.410	
08472	立高控股	5.08	98100	--  	--  	165000	35000	-1.59	          0.04	  0.68	0.590	0.630	
08088	海汇国际科技	-6.90	96120	--  	--  	3584000	192000	-3.57	          0.03	  1.89	0.027	0.028	
08455	礼建德集团	-0.63	93800	--  	--  	60000	10000	1.28	          0.01	  0.04	1.580	1.580	
08018	汇财金融投资	-3.61	89386	--  	--  	549000	10000	0.00	          0.04	  0.09	0.168	0.168	
08309	万成环球控股	-4.17	85650	--  	--  	250000	10000	0.00	          0.04	  0.41	0.360	0.360	
08009	华夏能源控股	4.65	84300	--  	--  	1860000	1000000	0.00	          0.09	  1.54	0.046	0.046	
08371	尝高美集团	1.39	83600	--  	--  	116000	12000	0.00	          0.03	  0.35	0.710	0.730	
08129	云信投资控股	4.76	83580	--  	--  	3760000	400000	0.00	          0.13	  0.22	0.021	0.023	
08232	CLASSIFIED GP	0.00	82350	--  	--  	75000	45000	8.49	          0.02	  0.54	1.050	1.150	
08121	超凡网络	0.00	80820	--  	--  	770000	20000	0.00	          0.05	  0.49	0.105	0.106	
08319	思博系统	4.96	76710	--  	--  	530000	410000	-1.33	          0.07	  1.15	0.133	0.150	
08069	纵横游控股	0.00	74900	--  	--  	95000	30000	1.25	          0.02	  2.97	0.780	0.800	
08365	建泉国际控股	0.00	73000	--  	--  	150000	10000	0.00	          0.03	  0.51	0.480	0.500	
08256	金利通	0.00	71136	--  	--  	2636000	4000	0.00	          0.22	  0.48	0.026	0.028	
08267	蓝港互动	-0.97	71080	--  	--  	68500	1000	0.00	          0.02	  0.31	1.060	1.060	
08491	COOL LINK	1.20	66550	--  	--  	160000	60000	0.00	          0.03	  0.12	0.415	0.420	
08057	麦迪森控股	1.84	65720	--  	--  	40000	4000	-2.35	          0.00	  0.04	1.630	1.700	
08242	宏创高科	-2.29	65410	--  	--  	510000	50000	0.00	          0.04	  0.59	0.130	0.130	
08296	中国生命集团	1.69	63760	--  	--  	216000	12000	0.00	          0.03	  0.08	0.295	0.300	
08231	节能元件	0.00	63520	--  	--  	300000	260000	-0.94	          0.02	  0.28	0.210	0.212	
08277	骏东控股	1.56	63300	--  	--  	102000	2000	0.00	          0.05	  1.05	0.620	0.650	
08290	亚势备份	-1.02	63060	--  	--  	690000	10000	-1.02	          0.03	  1.36	0.091	0.098	
08221	PF GROUP	5.19	62080	--  	--  	440000	240000	1.43	          0.02	  1.29	0.140	0.142	
08162	港银控股	-4.00	60800	--  	--  	130000	50000	0.00	          0.03	  0.41	0.455	0.495	
08501	庄皇集团公司	0.00	59200	--  	--  	40000	10000	0.00	          0.02	  1.06	1.480	1.480	
08362	运兴泰集团	0.00	57940	--  	--  	480000	40000	0.00	          0.03	  0.42	0.120	0.122	
08076	新利软件	5.41	57395	--  	--  	290000	10000	2.63	          0.03	  0.13	0.189	0.200	
08045	南大苏富特	-9.52	57240	--  	--  	300000	54000	0.00	          0.06	  1.60	0.191	0.191	
08283	正力控股	0.00	54340	--  	--  	42000	2000	0.00	          0.01	  0.08	1.300	1.300	
08049	吉林长龙药业	0.00	53920	--  	--  	36000	4000	0.00	          0.02	  0.34	1.500	1.500	
08206	神通机器人教育	4.11	52960	--  	--  	147000	1000	-1.30	          0.01	  1.29	0.360	0.385	
08072	罗马集团	1.90	52915	--  	--  	505000	200000	2.88	          0.02	  0.71	0.109	0.109	
08178	中国信息科技	0.77	48112	--  	--  	368000	216000	0.00	          0.01	  0.06	0.135	0.135	
08093	万星控股	-7.45	43500	--  	--  	25000	25000	0.00	          0.01	  0.47	1.740	1.740	
08108	福泽集团	1.45	42046	--  	--  	598000	100000	0.00	          0.06	  0.12	0.065	0.071	
08165	华普智通	0.00	40350	--  	--  	1240000	10000	3.12	          0.05	  0.91	0.033	0.034	
08125	仁德资源	4.44	39480	--  	--  	84000	60000	0.00	          0.02	  0.02	0.470	0.470	
08161	医汇集团	-3.45	38670	--  	--  	460000	200000	0.00	          0.04	  0.58	0.087	0.087	
08060	国联通信	-5.38	38040	--  	--  	310000	10000	0.82	          0.01	 11.77	0.125	0.125	
08405	恒智控股	-5.32	35200	--  	--  	40000	28000	1.14	          0.01	  0.31	0.880	0.880	
08132	中油港燃	-1.85	34390	--  	--  	650000	280000	0.00	          0.01	  0.37	0.053	0.053	
08197	北斗嘉药业	-1.49	32500	--  	--  	100000	100000	1.54	          0.04	  0.51	0.325	0.325	
08163	万德金融	-3.41	32309	--  	--  	380125	380000	0.00	          0.02	  0.23	0.085	0.085	
08063	环球大通集团	-0.92	32042	--  	--  	302700	50000	2.86	          0.01	  0.94	0.105	0.108	
08196	建禹集团	-13.04	32000	--  	--  	8000	4000	0.00	          0.00	  0.23	4.000	4.000	
08361	中国育儿网络	4.88	31980	--  	--  	78000	78000	4.88	          0.01	  0.09	0.410	0.410	
08245	安悦国际控股	0.00	31250	--  	--  	625000	625000	0.00	          0.02	  0.36	0.050	0.050	
08260	银合控股	-3.23	30000	--  	--  	50000	50000	0.00	          0.00	  0.15	0.600	0.600	
08510	TOPSTANDARDCORP	-3.50	29464	--  	--  	152000	8000	0.52	          0.02	  0.09	0.195	0.195	
08412	高门集团	1.85	27800	--  	--  	110000	10000	0.00	          0.01	  0.17	0.255	0.275	
08495	1957 & CO.	2.38	27480	--  	--  	64000	60000	0.00	          0.02	  0.19	0.420	0.430	
08172	拉近网娱	7.58	26900	--  	--  	80000	20000	0.00	          0.00	  0.10	0.330	0.355	
08067	东方大学城控股	2.15	26180	--  	--  	7000	1000	5.56	          0.00	  0.18	3.600	3.800	
08166	中国农业生态	6.10	25400	--  	--  	300000	200000	0.00	          0.00	  0.03	0.080	0.087	
08442	桦欣控股	-0.97	22575	--  	--  	2500	500	1.67	          0.01	  0.03	9.000	9.150	
08269	富誉控股	-0.93	22420	--  	--  	200000	40000	1.92	          0.02	  0.18	0.127	0.127	
08213	新智控股	8.33	21850	--  	--  	280000	270000	0.00	          0.01	  0.83	0.079	0.079	
08360	利骏集团香港	0.63	20340	--  	--  	128000	8000	1.27	          0.03	  0.22	0.159	0.160	
08439	新百利融资	-3.05	19100	--  	--  	10000	10000	0.00	          0.01	  0.04	1.910	1.910	
08220	比高集团	0.00	17640	--  	--  	280000	60000	0.00	          0.01	  0.16	0.063	0.063	
08409	海鑫集团	5.06	17000	--  	--  	40000	40000	-2.35	          0.01	  0.38	0.425	0.425	
