代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
07315	ＦＩ未来东证	0.65	15660	--  	--  	2000	2000	-0.77	--  	  0.35	7.830	7.830	
03120	易方达１２０	-0.84	11578	--  	--  	700	700	0.00	--  	  0.60	16.540	16.540	
02825	标智香港１００	0.55	10760	--  	--  	400	200	1.49	--  	  0.17	26.800	26.800	
82833	恒指ＥＴＦ－Ｒ	-0.20	9880	--  	--  	400	400	0.61	--  	  0.02	24.700	24.700	
03121	ＢＭＯ亚太房地产	-0.72	8880	--  	--  	800	600	-0.18	--  	  0.40	11.100	11.100	
09834	安硕纳指一百－Ｕ	-0.63	7850	--  	--  	5000	5000	0.00	--  	  0.03	1.570	1.570	
03082	ＴＲ马来西亚	0.56	6462	--  	--  	60	60	0.00	--  	  0.31	107.700	107.700	
03036	ＴＲ台湾	0.43	5820	--  	--  	25	25	0.52	--  	  0.01	232.800	232.800	
03074	安硕ＭＳ台湾	0.86	3474	--  	--  	300	300	0.86	--  	  0.02	11.580	11.580	
03171	ＣＯＭＳ德股	0.00	2848	--  	--  	25	25	0.53	--  	  0.05	113.900	113.900	
02847	安硕富时一百	0.86	1864	--  	--  	200	200	0.64	--  	  0.02	9.320	9.320	
02832	博时ＦＡ５０	0.38	1578	--  	--  	200	200	0.38	--  	  0.06	7.890	7.890	
82832	博时ＦＡ５０－Ｒ	-0.47	1256	--  	--  	200	200	1.11	--  	  0.06	6.280	6.280	
83008	添富沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.320	
82847	安硕富时一百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.520	
82836	安硕印度－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.600	
82808	易方达国债－Ｒ	0.32	0	--  	--  	0	0	0.00	--  	  0.00	--  	108.300	
09847	安硕富时一百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.190	
09846	安硕沪深三百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	4.000	
09836	安硕印度－Ｕ	0.34	0	--  	--  	0	0	0.00	--  	  0.00	--  	2.950	
09170	安硕韩国二百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.480	
09155	安硕ＥＳ５０－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.310	
09146	安硕ＤＡＸ－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.340	
09115	安硕恒生指数－Ｕ	0.72	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.960	
09081	价值黄金－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	4.160	
09074	安硕ＭＳ台湾－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.480	
09010	安硕亚洲除日－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.340	
07225	ＦＬ二未来东证	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.840	
07202	ＦＬ二南方Ｎ５０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.340	
04363	ＩＳ台湾基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
04362	ＩＳ南韩基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03180	华夏中华八十	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	15.300	
03177	ＣＯＭＳ德高息股	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	162.000	
03170	安硕韩国二百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.480	
03162	安硕ＭＡ中国	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.020	
03156	广发明晟Ａ国	-0.59	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.140	
03155	安硕ＥＳ５０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.180	
03153	未来亚洲医疗保健	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03150	嘉实中证五百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	6.030	
03149	南方ＭＡ国际	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.100	
03145	ＢＭＯ亚洲高息股	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.260	
03137	南方中华８０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	36.700	
03132	添富中证医药	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	22.150	
03129	南方三百精明	0.24	0	--  	--  	0	0	0.00	--  	  0.00	--  	16.620	
03127	未来沪深三百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	16.280	
03122	南方东英短债	0.54	0	--  	--  	0	0	0.00	--  	  0.00	--  	187.250	
03107	添富主要消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	24.250	
03100	易方达中一百	-0.41	0	--  	--  	0	0	0.00	--  	  0.00	--  	48.450	
03097	Ｆ未来原油	0.94	0	--  	--  	0	0	0.00	--  	  0.00	--  	5.380	
03092	ＴＲ泰国	0.62	0	--  	--  	0	0	0.00	--  	  0.00	--  	226.200	
03080	平安中国国债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	123.400	
03073	ＳＰＤＲ大中华	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	43.350	
03065	ＴＲ新加坡	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.800	
03055	ＴＲ中国	0.52	0	--  	--  	0	0	0.00	--  	  0.00	--  	154.800	
03054	未来标普亚洲消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03043	ＴＲ太平洋	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	47.100	
03041	价值韩国ＥＴＦ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	33.700	
03024	标智上证５０	-1.08	0	--  	--  	0	0	0.00	--  	  0.00	--  	27.400	
03015	ＸＴＲＮ５０印度	0.42	0	--  	--  	0	0	0.00	--  	  0.00	--  	1208.000	
03012	东汇香港３５	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	22.350	
03008	添富沪深三百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	21.750	
03007	ＴＲ富时５０	0.19	0	--  	--  	0	0	0.00	--  	  0.00	--  	323.600	
02848	ＴＲ韩国	0.88	0	--  	--  	0	0	0.00	--  	  0.00	--  	629.500	
02839	标智港股内地地产	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02835	未来ＫＯＳＰＩ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02824	力宝专选中港地产	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	77.600	
02817	标智港股内地消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02808	易方达国债	0.90	0	--  	--  	0	0	0.00	--  	  0.00	--  	135.200	
00625	睿富房地产基金	0.00	0	--  	--  	0	0	0.00	--  	0.00	--  	4.350	
83199	南方五年国债－Ｒ	0.10	0	--  	--  	0	0	0.00	--  	  0.00	--  	102.200	
83180	华夏中华八十－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.020	
83170	安硕韩国二百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.250	
83168	恒生人币金ＥＴＦ	0.81	0	--  	--  	0	0	0.00	--  	  0.00	--  	24.800	
83162	安硕ＭＡ中国－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.300	
83156	广发明晟Ａ国－Ｒ	-1.23	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.050	
83150	嘉实中证五百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	5.050	
83149	南方ＭＡ国际－Ｒ	-0.18	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.360	
83146	安硕ＤＡＸ－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.420	
83137	南方中华８０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	31.050	
83136	嘉实明晟５０－Ｒ	-1.53	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.160	
83132	添富中证医药－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.220	
83129	南方三百精明－Ｒ	-0.15	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.360	
83127	未来沪深三百－Ｒ	-0.30	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.140	
83122	南方东英短债－Ｒ	0.03	0	--  	--  	0	0	0.00	--  	  0.00	--  	149.950	
83120	易方达１２０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.300	
83107	添富主要消费－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	20.000	
83100	易方达中一百－Ｒ	-0.77	0	--  	--  	0	0	0.00	--  	  0.00	--  	38.850	
83095	价值中国Ａ股－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	6.690	
83081	价值黄金－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	26.350	
83012	东汇香港３５－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.860	
数据来源:通达信
