代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
300570	太辰光	4.57	67331496	18.08	18.08	18.09	37562	498	0.17	          4.33	
002326	永太科技	3.15	67289320	9.50	9.50	9.51	71622	2464	0.53	          1.33	
600136	当代明诚	3.33	66311296	12.42	12.43	12.44	54072	16	0.40	          1.97	
000733	振华科技	3.19	65865868	12.28	12.27	12.28	54154	693	0.08	          1.15	
300661	圣邦股份	6.88	65596028	87.60	87.56	87.61	7638	51	0.10	          5.12	
300100	双林股份	1.87	64983200	13.62	13.62	13.63	47894	414	-0.14	          1.24	
300526	中潜股份	6.14	64964360	14.00	13.95	14.00	47077	883	0.21	          7.87	
300721	怡达股份	4.79	64739572	28.87	28.87	28.88	22662	283	-0.06	         11.30	
002120	韵达股份	3.23	63480652	41.55	41.54	41.55	15311	99	0.14	          1.57	
300227	光韵达	2.43	62648520	18.54	18.53	18.54	34167	550	0.00	          2.51	
002141	贤丰控股	9.31	61237136	5.99	5.99	6.00	104731	1259	-0.16	          1.65	
000659	*ST中富	4.86	61014968	3.45	3.45	--  	179586	10	0.00	          1.40	
002414	高德红外	8.09	60675932	14.57	14.55	14.57	42541	875	0.55	          0.89	
002448	中原内配	3.92	60478176	9.28	9.27	9.28	66368	1696	0.11	          1.43	
600850	华东电脑	4.88	60431112	15.69	15.69	15.70	39169	15	-0.05	          0.93	
002821	凯莱英	3.12	59531248	54.17	54.13	54.17	11123	72	-0.03	          0.93	
002746	仙坛股份	9.98	59498312	19.40	19.40	--  	31754	81	0.00	          1.75	
002436	兴森科技	3.52	59429224	5.30	5.30	5.31	113171	501	-0.37	          1.15	
300619	金银河	4.17	59230992	34.50	34.50	34.51	17387	179	0.09	          9.31	
300671	富满电子	10.01	58462760	32.08	32.08	--  	18901	2	0.00	          7.46	
603535	嘉诚国际	4.96	57825824	22.84	22.84	22.85	25041	3	0.00	          6.66	
002830	名雕股份	10.01	57029232	18.14	18.14	--  	33010	154	0.00	          8.29	
300353	东土科技	3.23	56979968	11.83	11.83	11.84	48627	1696	0.17	          1.48	
603929	亚翔集成	5.87	56533892	22.55	22.55	22.56	25539	5	0.13	          2.64	
002775	文科园林	3.33	56282984	18.02	18.01	18.02	31698	559	0.06	          2.71	
002631	德尔未来	5.73	55366644	8.49	8.48	8.49	65397	526	0.00	          1.01	
603788	宁波高发	5.43	54646632	37.31	37.30	37.31	14677	6	1.22	          1.05	
603042	华脉科技	5.53	54204520	24.25	24.22	24.23	22744	1	0.17	          6.69	
000888	峨眉山Ａ	0.87	54059024	10.49	10.48	10.49	51864	771	0.10	          0.98	
002860	星帅尔	4.68	53970604	38.45	38.45	38.46	14487	544	0.89	          9.53	
600469	风神股份	1.57	53001280	5.18	5.19	5.20	101807	2	-0.18	          1.81	
603320	迪贝电气	4.27	52576312	21.24	21.24	21.26	25136	5	0.28	         10.05	
300419	浩丰科技	3.24	52097676	7.33	7.32	7.33	71888	1268	0.14	          3.17	
300302	同有科技	4.31	51593228	9.20	9.19	9.20	56295	1100	0.00	          2.30	
300394	天孚通信	10.01	51494944	18.03	18.03	--  	29525	2	0.00	          1.80	
01685	博耳电力	34.76	51371072	2.210	2.230	2.240	25123000	5000	1.84	          3.25	
300311	任子行	2.78	51342752	12.55	12.55	12.56	41068	457	0.00	          1.73	
300307	慈星股份	3.44	50822412	7.21	7.21	7.22	71295	1925	0.00	          0.90	
300595	欧普康视	4.45	50570832	51.18	51.17	51.18	9972	5	-0.03	          1.31	
300687	赛意信息	4.90	50482824	43.24	43.23	43.24	11756	44	-0.01	          5.88	
002586	围海股份	0.50	50382772	8.04	8.03	8.04	63545	1584	-0.36	          0.92	
002492	恒基达鑫	3.48	49525444	5.95	5.94	5.95	83863	973	0.17	          2.37	
00139	中国软实力	7.30	48629140	0.147	--  	--  	351702880	210000	0.00	          2.77	
01727	河北建设	12.55	46921364	5.290	--  	--  	8899000	2000	-1.31	          1.93	
002335	科华恒盛	3.52	46835960	26.76	26.76	26.77	17692	318	0.11	          0.79	
