代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
300124	汇川技术	4.32	482377408	30.44	30.44	30.45	161245	4108	0.23	          1.31	
600884	杉杉股份	1.79	480371616	18.16	18.16	18.17	266066	10	-0.15	          3.24	
300253	卫宁健康	3.78	477398240	9.05	9.05	9.06	529887	11160	-0.10	          4.62	
300408	三环集团	5.81	472132896	22.75	22.74	22.75	211646	1457	0.22	          1.29	
002601	龙蟒佰利	2.45	471686624	18.43	18.42	18.43	256335	3277	-0.04	          3.82	
002273	水晶光电	7.92	471319584	20.84	20.83	20.84	231315	2495	-0.13	          3.76	
000060	中金岭南	1.18	470196128	10.32	10.31	10.32	458170	4172	0.10	          2.07	
300355	蒙草生态	2.95	469210784	11.50	11.50	11.51	412910	5593	0.00	          3.56	
603329	上海雅仕	10.00	458661792	31.36	31.36	--  	149220	2	0.00	         45.22	
000960	锡业股份	1.89	458552480	15.13	15.13	15.14	304600	2610	0.20	          2.52	
601678	滨化股份	4.53	446757312	9.47	9.47	9.48	480142	40	0.11	          4.04	
002907	华森制药	9.99	446349728	31.16	31.16	--  	147820	143	0.00	         36.90	
000338	潍柴动力	1.88	444913376	8.68	8.67	8.68	515900	2007	0.12	          1.19	
600919	江苏银行	0.79	441101600	7.62	7.62	7.63	580459	146	-0.25	          0.98	
600699	均胜电子	3.09	437988512	30.66	30.67	30.68	144013	2	0.10	          1.52	
300070	碧水源	2.34	437255776	16.19	16.18	16.19	272425	2274	0.12	          1.42	
000425	徐工机械	3.10	432519488	4.32	4.32	4.33	1009995	9045	0.00	          1.44	
300216	千山药机	9.99	430827968	9.80	9.80	--  	458808	1184	0.00	         17.58	
601229	上海银行	0.19	427078784	15.94	15.94	15.95	268733	79	0.06	          0.72	
01093	石药集团	3.31	426456992	18.100	18.080	18.100	23685530	1140000	0.22	          0.38	
603356	华菱精工	7.61	423370880	24.47	24.46	24.50	172777	59	0.66	         51.82	
300274	阳光电源	10.03	419663232	16.46	16.46	--  	265339	1283	0.00	          2.51	
300014	亿纬锂能	1.72	418940576	17.72	17.71	17.72	238217	2653	0.11	          2.91	
002142	宁波银行	1.50	418408000	20.99	20.99	21.00	200113	1115	0.00	          0.44	
601857	中国石油	0.85	416443232	8.26	8.25	8.26	507090	28	0.12	          0.03	
600810	神马股份	2.27	410612320	10.79	10.80	10.81	380193	50	0.19	          8.60	
603260	合盛硅业	3.93	409841632	58.14	58.15	58.16	70629	1	0.00	         10.09	
002210	飞马国际	0.23	405264736	13.03	13.03	13.04	311213	7806	0.08	          2.42	
300170	汉得信息	2.17	403057632	13.63	13.63	13.64	295035	3108	0.52	          4.44	
300677	英科医疗	10.00	403024800	75.90	75.90	--  	55166	13	0.00	         22.69	
600498	烽火通信	5.10	400001152	28.04	28.05	28.06	143902	4	-0.03	          1.41	
300044	赛为智能	3.56	396872736	17.18	17.17	17.18	233672	2666	0.12	          9.66	
002229	鸿博股份	2.02	396598080	10.59	10.58	10.59	377166	5018	-0.18	         10.23	
300708	聚灿光电	7.12	396236544	27.09	27.08	27.09	149107	2560	-0.03	         23.18	
000789	万年青	2.10	395891168	11.17	11.17	11.18	359137	5181	0.18	          5.86	
02689	玖龙纸业	1.26	393004864	12.840	12.840	12.860	30269986	493000	-0.16	          0.65	
300316	晶盛机电	5.42	390005024	17.49	17.49	17.50	224658	2224	0.06	          2.44	
600409	三友化工	2.07	389946432	9.84	9.83	9.84	399572	34	0.00	          2.16	
300015	爱尔眼科	5.99	387663232	37.16	37.15	37.16	106900	1204	0.46	          0.89	
601881	中国银河	3.18	383665952	10.38	10.37	10.38	375401	30	0.19	          3.06	
06030	中信证券	2.30	383150976	18.700	18.680	18.700	20610274	1351500	0.00	          0.90	
03188	华夏沪深三百	1.57	381136384	51.800	--  	--  	7381600	454200	-0.19	--  	
300188	美亚柏科	5.24	381013632	22.28	22.28	22.29	173808	1577	0.18	          5.66	
002202	金风科技	3.91	380053120	16.74	16.73	16.74	227824	1746	0.06	          0.81	
600720	祁连山	1.79	380025984	11.40	11.39	11.40	335671	40	0.18	          4.32	
000839	中信国安	3.46	378727872	7.77	7.76	7.77	492806	4981	0.00	          1.26	
600313	农发种业	8.71	377998944	3.87	3.86	3.87	1000840	150	0.78	         10.07	
600426	华鲁恒升	2.50	377964640	18.84	18.86	18.87	201759	1	0.53	          1.25	
600438	通威股份	3.23	377817664	10.23	10.23	10.24	371551	10	0.00	          1.34	
002050	三花智控	3.32	377145248	20.20	20.19	20.20	188142	795	0.05	          1.20	
002192	融捷股份	0.11	375438496	27.69	27.69	27.70	135499	1858	-0.06	          7.11	
601666	平煤股份	3.84	375035328	6.76	6.76	6.77	566081	1626	0.15	          2.40	
01099	国药控股	5.72	374880832	35.100	35.100	35.150	10822211	628000	-0.71	          0.91	
300033	同花顺	4.83	374762080	49.90	49.89	49.90	76191	1199	0.38	          2.89	
600230	沧州大化	1.79	374359200	46.06	46.07	46.08	82017	42	-0.08	          2.79	
300409	道氏技术	2.31	374104352	52.36	52.36	52.37	71052	549	-0.16	          5.41	
002449	国星光电	5.28	374031520	18.34	18.34	18.35	207216	1566	0.22	          5.09	
01336	新华保险	2.36	371967840	49.850	49.800	49.850	7516421	307000	0.30	          0.73	
002606	大连电瓷	1.86	371372320	8.22	8.22	8.23	452071	7583	0.12	         11.25	
