代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	今开	
002709	天赐材料	9.02	339666240	47.60	47.59	47.60	72834	1448	0.04	          3.86	45.00	
300277	海联讯	10.01	338949696	10.66	10.66	--  	337155	6012	0.00	         10.08	9.86	
000338	潍柴动力	2.71	338919616	7.96	7.96	7.97	428574	2931	-0.12	          0.99	7.83	
002092	中泰化学	2.09	337834368	12.23	12.22	12.23	277297	2995	-0.15	          1.36	12.14	
600074	ST保千里	-4.90	337294784	2.33	--  	2.33	1443540	1877	0.00	         14.18	2.33	
000538	云南白药	2.15	336944448	93.88	93.88	93.89	36269	193	0.05	          0.35	91.90	
002185	华天科技	5.21	334002464	7.07	7.07	7.08	477165	5001	0.14	          2.24	6.80	
600808	马钢股份	0.75	332063264	4.05	4.05	4.06	824426	31	0.00	          1.38	4.05	
600673	东阳光科	9.17	331385216	7.86	7.84	7.85	430857	1	-0.62	          1.75	7.25	
300737	科顺股份	1.98	331305280	16.48	16.48	16.49	199937	4225	0.06	         13.10	16.62	
600015	华夏银行	-0.54	330605664	9.17	9.17	9.18	360109	10	-0.10	          0.28	9.25	
300070	碧水源	1.25	329900224	15.33	15.32	15.33	216183	1372	0.00	          1.13	15.15	
300271	华宇软件	8.01	329863520	16.58	16.57	16.58	200111	1558	-0.59	          4.04	15.71	
002547	春兴精工	0.44	323245408	9.10	9.10	9.11	355241	4019	0.00	          5.19	9.07	
300450	先导智能	7.47	319674656	58.10	58.10	58.14	55371	254	-0.13	          3.28	54.19	
600702	舍得酒业	2.10	317466976	38.39	38.41	38.45	82958	1	-0.25	          2.46	37.90	
300033	同花顺	1.82	314618400	46.38	46.38	46.39	68079	824	-0.08	          2.58	45.56	
002470	金正大	-0.49	313779616	8.20	8.18	8.20	411988	5607	1.74	          1.51	7.42	
002074	国轩高科	7.47	311546400	19.86	19.85	19.86	159471	2161	0.15	          2.53	18.55	
000933	神火股份	2.07	311542848	7.40	7.39	7.40	425505	6713	0.27	          2.24	7.32	
002676	顺威股份	-0.96	310910080	6.21	6.20	6.21	500267	10098	0.00	          6.95	6.05	
002128	露天煤业	0.90	310515136	10.04	10.04	10.05	310505	1764	0.30	          1.90	10.01	
002626	金达威	4.71	305793376	17.80	17.80	17.81	176075	1385	-0.33	          2.93	16.93	
000672	上峰水泥	1.56	305065632	11.05	11.04	11.05	278270	5966	0.09	          3.42	10.96	
603103	横店影视	6.84	303757024	34.22	34.19	34.20	89907	37	0.12	         16.96	32.40	
002153	石基信息	4.34	301807008	26.92	26.92	26.93	113524	1157	-0.32	          2.34	26.04	
600567	山鹰纸业	2.02	299892768	4.55	4.55	4.56	662545	53	-0.43	          1.45	4.45	
600499	科达洁能	7.70	299300000	9.51	9.52	9.53	319383	42	0.11	          2.26	9.00	
300586	美联新材	10.00	298573120	33.67	33.67	--  	93372	102	0.00	         38.13	31.20	
000636	风华高科	4.84	295085984	10.39	10.38	10.39	290560	3778	0.29	          3.32	9.98	
600219	南山铝业	4.53	293496864	3.23	3.22	3.23	915970	45	0.31	          1.29	3.17	
600348	阳泉煤业	0.90	293311360	7.85	7.85	7.86	373087	40	0.38	          1.55	7.80	
002714	牧原股份	4.51	292453472	51.00	51.00	51.01	58326	661	0.30	          0.97	50.00	
002376	新北洋	10.00	291881600	13.86	13.86	--  	213652	125	0.00	          3.72	12.68	
002273	水晶光电	2.08	290919808	19.15	19.15	19.16	153593	1227	0.00	          2.50	19.01	
600741	华域汽车	0.48	288399648	25.32	25.31	25.33	114160	2	-0.07	          0.40	25.00	
000050	深天马Ａ	5.71	288249408	15.92	15.91	15.92	183874	1557	0.00	          1.31	15.22	
600760	中航沈飞	1.84	285571808	23.28	23.28	23.29	123259	1	-0.12	          3.57	23.01	
600171	上海贝岭	5.66	284874720	12.14	12.13	12.14	238007	35	0.75	          3.53	11.53	
600549	厦门钨业	3.59	284605504	22.79	22.79	22.80	126001	20	-0.08	          1.16	22.24	
600230	沧州大化	4.99	283254784	42.71	42.71	42.72	67466	3	-0.18	          2.29	41.08	
603499	翔港科技	2.59	282108448	28.15	28.07	28.09	103958	44	-0.91	         41.58	25.24	
300364	中文在线	2.08	278007840	11.27	11.26	11.27	250551	3265	0.54	          5.55	11.00	
000413	东旭光电	2.77	277948992	7.78	7.78	7.79	358455	2969	-0.12	          0.88	7.64	
600355	精伦电子	1.76	277945696	5.19	5.19	5.20	541486	150	-0.18	         11.00	4.89	
600875	东方电气	-1.83	277885856	9.63	9.62	9.63	293550	20	-0.20	          1.47	9.51	
002440	闰土股份	2.72	277184736	19.63	19.63	19.64	141799	735	0.00	          2.31	19.40	
603559	中通国脉	2.43	275931424	27.81	27.78	27.81	98937	19	0.29	         12.45	27.20	
002439	启明星辰	6.17	274518208	21.16	21.16	21.17	131968	767	0.28	          2.29	20.19	
600566	济川药业	7.22	274026464	39.66	39.63	39.64	70411	4	-0.02	          0.87	37.00	
600845	宝信软件	8.45	272253024	21.44	21.44	21.45	130100	100	0.23	          2.48	19.58	
000789	万年青	1.94	270582496	9.96	9.96	9.97	273693	4986	-0.19	          4.46	9.70	
300476	胜宏科技	7.20	269129888	24.73	24.73	24.74	110590	1237	-0.43	          5.93	23.41	
600298	安琪酵母	4.64	266900368	30.43	30.42	30.43	88733	17	-0.25	          1.08	29.00	
002407	多氟多	8.83	266719504	17.13	17.12	17.13	159582	3013	0.71	          2.97	15.81	
300413	快乐购	9.85	266332800	34.00	34.00	34.01	80506	4753	0.68	          3.91	31.58	
600406	国电南瑞	1.10	265533632	15.61	15.60	15.61	171630	36	-0.05	          0.78	15.44	
300182	捷成股份	1.02	265403792	8.89	8.89	8.90	300330	2406	-0.21	          2.16	8.70	
002281	光迅科技	4.23	264135440	22.90	22.89	22.90	116597	1880	-0.03	          1.87	22.45	
002016	世荣兆业	2.01	263968016	11.19	11.19	11.20	236847	4397	-0.08	          3.67	11.05	
600009	上海机场	-1.79	263964944	43.43	43.43	43.45	60677	18	0.00	          0.55	43.30	
002078	太阳纸业	2.37	263819120	10.80	10.79	10.80	243838	5915	-0.82	          0.96	10.60	
