代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	今开	
002400	省广股份	4.18	102839856	4.99	4.98	4.99	209917	2111	0.00	          1.27	4.76	
000157	中联重科	0.00	102662040	4.28	4.28	4.29	240587	2387	0.00	          0.39	4.25	
300333	兆日科技	4.54	102370760	7.83	7.83	7.84	132112	1617	-0.12	          3.99	7.43	
002094	青岛金王	1.04	102368624	20.39	20.38	20.39	50571	615	0.15	          1.44	20.10	
002698	博实股份	10.02	102268312	10.98	10.98	--  	95209	316	0.00	          1.79	9.92	
600231	凌钢股份	-0.21	102184200	4.76	4.75	4.77	214221	38	0.00	          1.33	4.73	
600763	通策医疗	0.11	102032144	37.04	37.06	37.07	27635	10	0.16	          0.86	36.68	
002101	广东鸿图	-0.74	102006080	18.83	18.82	18.83	54248	739	-0.04	          2.19	18.90	
002055	得润电子	1.39	101936528	18.96	18.95	18.96	54067	381	0.16	          1.34	18.43	
300590	移为通信	4.11	101645880	24.08	24.08	24.09	42786	684	0.29	          4.41	22.75	
300031	宝通科技	2.39	101207376	15.83	15.83	15.84	64454	592	0.06	          2.51	15.30	
600343	航天动力	0.44	100995344	11.45	11.43	11.44	88942	6	0.26	          1.39	11.20	
600535	天士力	-0.06	100940624	35.90	35.86	35.95	28047	6	-0.18	          0.27	35.97	
002484	江海股份	4.08	100809504	8.67	8.67	8.68	115812	873	0.12	          1.52	8.31	
600477	杭萧钢构	0.44	100788048	9.09	9.09	9.10	111178	10	-0.10	          0.88	9.00	
300209	天泽信息	3.49	100770184	18.09	18.08	18.09	56257	996	0.06	          2.31	17.34	
002511	中顺洁柔	1.07	100186728	15.18	15.18	15.19	65837	367	0.07	          0.90	14.88	
300558	贝达药业	1.08	99992440	55.96	55.96	55.98	17956	67	-0.06	          1.06	55.30	
300167	迪威迅	3.11	99727960	7.95	7.95	7.96	126747	2386	0.25	          4.22	7.71	
002352	顺丰控股	1.06	99490128	50.40	50.39	50.40	19821	377	0.20	          0.38	49.92	
300034	钢研高纳	6.09	99469520	10.28	10.27	10.28	99829	1332	0.10	          2.37	9.60	
600297	广汇汽车	-2.19	99446040	7.16	7.16	7.17	138629	10	0.00	          0.58	7.29	
000012	南 玻Ａ	0.13	99380376	8.00	7.99	8.00	124188	1742	0.25	          0.82	7.99	
601000	唐山港	0.20	99282560	5.10	5.09	5.10	194827	316	0.20	          0.46	5.07	
600603	广汇物流	0.61	99255192	8.19	8.18	8.19	121567	9	0.37	          4.46	8.08	
002434	万里扬	-0.90	99127832	8.81	8.80	8.81	112408	1698	0.11	          1.10	8.86	
600326	西藏天路	0.00	99037200	9.09	9.08	9.09	109154	254	0.00	          1.26	9.00	
002807	江阴银行	0.76	99024520	7.91	7.90	7.91	125797	3669	-0.12	          1.76	7.78	
300425	环能科技	1.88	98966880	10.30	10.29	10.30	97356	3848	0.10	          6.55	9.94	
600123	兰花科创	-0.93	98755792	8.50	8.50	8.52	115791	14	0.00	          1.01	8.48	
603602	纵横通信	2.29	98718704	45.12	45.12	45.13	21989	5	0.60	         10.99	43.65	
600366	宁波韵升	0.06	98433256	16.87	16.87	16.88	58639	20	0.18	          1.08	16.63	
600481	双良节能	6.91	98431384	4.18	4.18	4.19	237302	27	-0.23	          1.46	3.88	
002253	川大智胜	3.90	98343992	17.30	17.30	17.31	57681	1077	0.12	          2.77	16.58	
002467	二六三	3.24	98141232	6.69	6.68	6.69	148672	3420	-0.29	          2.36	6.38	
601128	常熟银行	0.54	97909760	7.43	7.43	7.44	132075	34	0.13	          1.32	7.35	
300349	金卡智能	2.04	97848688	36.54	36.54	36.55	27035	210	0.05	          1.45	35.27	
002221	东华能源	1.33	97786640	11.47	11.47	11.48	85751	532	-0.08	          0.57	11.24	
002428	云南锗业	-0.88	97704072	11.30	11.30	11.31	86784	793	-0.08	          1.35	11.21	
300692	中环环保	1.06	97521432	35.29	35.29	35.30	27837	762	-0.16	         10.44	34.62	
600004	白云机场	-0.06	97434464	16.36	16.35	16.37	59399	5	0.00	          0.29	16.30	
603128	华贸物流	0.99	97324952	8.13	8.12	8.13	120945	76	0.00	          1.33	7.97	
002038	双鹭药业	1.63	97250264	30.50	30.50	30.51	31979	430	0.23	          0.56	30.09	
002307	北新路桥	0.00	97227432	10.39	10.39	10.40	93418	1559	-0.18	          1.68	10.28	
002127	南极电商	-0.21	97222848	14.30	14.29	14.30	67895	973	0.00	          0.70	14.20	
601222	林洋能源	2.03	97143176	8.04	8.04	8.05	121094	71	-0.49	          0.69	7.85	
603106	恒银金融	1.78	97128200	21.69	21.69	21.70	45200	20	0.14	          6.46	21.00	
300502	新易盛	1.36	97078360	26.16	26.16	26.17	37413	1335	-0.14	          3.00	25.70	
300527	华舟应急	7.51	97060744	24.19	24.18	24.19	40922	594	0.00	          2.85	22.88	
002821	凯莱英	-0.47	96810696	59.00	58.81	59.00	16488	300	-0.06	          1.38	58.75	
600739	辽宁成大	-0.79	96769408	17.56	17.54	17.55	55290	2	0.00	          0.41	17.60	
300232	洲明科技	0.39	96734928	15.40	15.40	15.42	63181	455	0.07	          1.70	15.30	
600161	天坛生物	0.56	96529352	27.05	27.04	27.05	35856	9	0.15	          0.54	26.52	
300339	润和软件	5.81	96353424	10.01	10.01	10.02	98563	1195	0.20	          1.95	9.40	
601212	白银有色	-0.65	96141072	6.08	6.07	6.08	158373	36	0.00	          0.81	6.05	
000979	中弘股份	0.00	95839992	1.59	1.59	1.60	603468	5039	0.00	          0.72	1.58	
603800	道森股份	0.76	95619160	14.64	14.64	14.65	66571	19	-0.06	          9.85	14.00	
002102	冠福股份	-0.21	95289768	4.77	4.77	4.78	200604	685	0.00	          1.27	4.78	
600990	四创电子	3.62	95194736	51.18	51.15	51.16	18876	1	-0.13	          1.38	49.39	
002264	新 华 都	1.41	95168976	7.92	7.92	7.93	120447	6911	0.00	          2.09	7.70	
002716	金贵银业	-0.27	95023632	18.62	18.61	18.62	50973	2270	0.11	          1.64	18.68	
603456	九洲药业	2.78	94975816	16.98	16.97	16.98	56606	3	0.18	          1.28	16.59	
300158	振东制药	1.13	94872832	14.38	14.38	14.39	66703	1944	0.14	          2.33	14.02	
300140	中环装备	1.46	94721376	11.78	11.77	11.78	81147	1692	0.26	          3.31	11.50	
300334	津膜科技	-0.28	94673920	10.85	10.85	10.86	87763	1886	0.09	          3.19	10.81	
600651	飞乐音响	3.01	94466840	8.89	8.88	8.89	107649	8	0.00	          1.09	8.60	
002424	贵州百灵	1.24	94125424	13.10	13.10	13.11	72156	2616	0.23	          0.99	12.82	
600010	包钢股份	-0.42	94081200	2.36	2.35	2.36	399856	192	0.00	          0.18	2.35	
600197	伊力特	0.71	94021448	21.22	21.21	21.22	44234	30	0.00	          1.00	20.88	
603588	高能环境	-0.32	94003120	12.44	12.43	12.44	76120	58	0.16	          1.17	12.40	
000729	燕京啤酒	2.37	93844896	7.35	7.34	7.35	128629	3060	0.00	          0.51	7.14	
600816	安信信托	-0.08	93533328	12.83	12.83	12.84	73080	7	-0.07	          0.29	12.81	
300028	金亚科技	9.98	93419848	4.63	4.63	--  	203677	169	0.00	          5.92	4.22	
002237	恒邦股份	0.00	93344600	9.84	9.84	9.85	95324	1768	0.31	          1.14	9.78	
002061	浙江交科	1.11	93227240	15.47	15.46	15.47	60583	598	0.19	          1.34	15.29	
002429	兆驰股份	0.60	93104016	3.37	3.36	3.37	277156	1533	0.00	          0.70	3.32	
002471	中超控股	-1.44	93077048	4.12	4.11	4.12	229706	2949	0.49	          1.83	4.02	
002276	万马股份	1.47	93002616	7.59	7.59	7.60	122105	912	0.00	          1.30	7.45	
000973	佛塑科技	3.57	92809488	5.22	5.22	5.23	178961	1539	0.00	          1.85	5.04	
600750	江中药业	1.78	92726840	24.59	24.59	24.60	37987	50	0.04	          1.27	23.99	
000761	本钢板材	0.00	92696176	5.21	5.20	5.21	178383	1532	-0.18	          0.65	5.16	
300380	安硕信息	7.55	92396016	19.80	19.80	19.81	48235	2659	0.20	          7.16	18.10	
600985	雷鸣科化	-2.59	92303096	15.42	15.43	15.44	60025	8	0.06	          2.28	14.98	
600652	游久游戏	1.67	92196312	6.71	6.69	6.70	139044	49	0.15	          1.67	6.50	
000710	贝瑞基因	3.93	92187536	44.68	44.67	44.68	20951	334	-0.03	          1.39	42.57	
002030	达安基因	2.59	92137512	14.67	14.67	14.68	63399	1326	0.00	          0.91	14.29	
600295	鄂尔多斯	-0.24	91942656	12.49	12.49	12.50	73829	42	0.16	          1.21	12.35	
300248	新开普	5.08	91708320	12.20	12.19	12.20	77090	1955	0.08	          3.77	11.50	
600545	卓郎智能	3.02	91599840	10.22	10.21	10.22	89993	8	-0.09	          1.33	9.90	
600256	广汇能源	0.23	91367200	4.45	4.45	4.46	206019	1	-0.44	          0.39	4.40	
002145	中核钛白	0.37	91300576	5.48	5.47	5.48	167552	1793	0.00	          1.54	5.40	
601966	玲珑轮胎	-1.05	91204904	18.79	18.78	18.79	48547	5	0.16	          1.23	18.70	
600155	宝硕股份	-0.72	91129696	9.71	9.71	9.72	94321	93	0.10	          0.84	9.51	
002308	威创股份	3.75	91068664	10.51	10.51	10.52	87387	1515	-0.18	          1.04	10.00	
000801	四川九洲	2.37	91023408	6.05	6.04	6.05	151345	4355	0.83	          1.48	5.82	
600963	岳阳林纸	1.65	90885640	6.17	6.17	6.18	147643	9	0.00	          1.42	6.06	
601388	怡球资源	-0.79	90716344	3.78	3.78	3.79	239470	3	0.00	          1.18	3.77	
603970	中农立华	1.47	90643264	24.22	24.22	24.23	37422	11	0.12	         11.23	23.70	
600037	歌华有线	1.55	90486016	12.41	12.40	12.41	73723	39	-0.07	          0.63	12.19	
002866	传艺科技	3.13	90435464	24.07	24.07	24.08	37972	977	0.12	         10.58	23.20	
601101	昊华能源	-0.89	90287152	7.76	7.75	7.76	116323	5	0.00	          0.97	7.72	
002234	民和股份	-1.06	89955432	11.18	11.17	11.18	81009	788	-0.26	          3.93	11.12	
600023	浙能电力	-0.36	89938000	5.54	5.54	5.55	162362	15	-0.17	          0.12	5.52	
300093	金刚玻璃	-0.11	89920688	8.94	8.93	8.94	102057	1412	0.00	          4.74	8.76	
002836	新宏泽	1.00	89789704	18.21	18.21	18.22	49508	880	-0.15	          8.78	17.80	
300639	凯普生物	1.14	89619280	51.63	51.63	51.64	17469	379	0.10	          7.78	50.41	
601333	广深铁路	-0.21	89563056	4.73	4.73	4.74	188093	1	-0.41	          0.33	4.71	
002313	日海通讯	0.60	89455496	26.86	26.86	26.90	33368	521	-0.36	          1.07	26.50	
600355	精伦电子	2.71	89365112	5.30	5.30	5.31	167220	11	-0.37	          3.40	5.21	
000567	海德股份	1.41	89356560	25.89	25.88	25.89	34645	465	0.04	          2.30	25.21	
000778	新兴铸管	0.00	89343816	5.19	5.18	5.19	172363	2523	0.19	          0.47	5.15	
000851	高鸿股份	2.89	89203704	7.83	7.82	7.83	115451	959	-0.12	          1.95	7.53	
002831	裕同科技	7.33	88893896	56.80	56.80	56.81	15819	52	0.02	          1.32	52.92	
002717	岭南股份	-0.27	88879600	25.47	25.47	25.48	34758	257	0.04	          1.54	25.18	
002842	翔鹭钨业	-0.44	88849056	43.11	43.11	43.12	20718	198	0.02	          4.90	42.53	
300347	泰格医药	0.25	88579864	39.38	39.38	39.39	22598	177	0.08	          0.74	38.79	
002558	巨人网络	1.79	88531920	33.56	33.54	33.56	26549	437	0.12	          0.76	32.71	
300697	电工合金	-0.90	88442680	22.10	22.10	22.11	40055	1070	0.00	         10.01	21.85	
600661	新南洋	3.77	88178744	28.08	28.09	28.10	31688	11	0.18	          1.22	26.87	
600511	国药股份	0.17	88166960	29.24	29.25	29.27	30256	161	0.03	          1.09	28.95	
002389	南洋科技	0.67	88043064	16.45	16.44	16.45	53504	380	0.06	          1.00	16.32	
603937	丽岛新材	-0.25	87851168	19.98	19.97	19.98	44112	10	0.10	          8.45	19.80	
300320	海达股份	2.39	87637400	8.15	8.15	8.16	108229	639	0.00	          2.39	7.81	
600503	华丽家族	0.17	87583184	5.90	5.89	5.90	149161	5	0.17	          0.93	5.82	
002233	塔牌集团	0.46	87519008	11.03	11.02	11.03	79211	812	0.09	          0.99	10.90	
603655	朗博科技	1.22	87516832	20.70	20.69	20.70	42641	4	0.10	         16.09	20.02	
300687	赛意信息	5.39	87471936	48.13	48.13	48.14	18378	458	0.35	          9.19	45.20	
002516	旷达科技	3.33	87339520	5.90	5.90	5.91	150218	2886	-0.16	          1.62	5.67	
000691	亚太实业	4.44	87330944	6.58	6.58	6.59	134782	1632	0.61	          4.64	6.24	
600917	重庆燃气	4.25	87304512	8.59	8.59	8.60	103152	100	0.23	          0.66	8.28	
300554	三超新材	6.47	87226896	76.99	76.98	76.99	11596	346	0.03	          8.92	72.01	
002773	康弘药业	-1.22	87192032	47.59	47.51	47.59	18337	100	1.23	          2.60	47.98	
300007	汉威科技	3.50	87171416	13.01	13.00	13.01	67902	1180	0.08	          3.03	12.40	
000711	京蓝科技	-0.23	87125624	12.89	12.89	12.90	67851	1440	0.08	          2.01	12.80	
300543	朗科智能	4.00	87016864	24.17	24.17	24.18	36607	390	-0.07	          8.59	23.00	
002690	美亚光电	5.02	86986968	19.02	19.01	19.02	46639	643	0.00	          1.43	18.13	
000623	吉林敖东	0.48	86836224	20.95	20.95	20.96	41578	553	0.00	          0.38	20.79	
600500	中化国际	0.26	86717672	7.65	7.64	7.66	113949	30	0.39	          0.55	7.59	
002299	圣农发展	-0.41	86679072	14.49	14.49	14.50	60290	477	-0.06	          1.49	14.39	
000852	石化机械	3.72	86602584	8.36	8.35	8.36	105669	2928	-0.35	          1.77	7.80	
002167	东方锆业	-0.50	86592688	9.87	9.86	9.87	87535	932	-0.09	          1.79	9.87	
000723	美锦能源	0.00	86477016	6.28	6.28	6.29	138539	7349	-0.15	          1.28	6.26	
300141	和顺电气	2.12	86316296	10.58	10.57	10.58	82147	1443	0.57	          5.05	10.26	
300668	杰恩设计	1.53	86289144	83.16	83.16	83.17	10463	186	0.10	          9.89	81.20	
002108	沧州明珠	0.00	86274968	10.14	10.14	10.15	85284	1976	0.20	          0.78	10.07	
002432	九安医疗	3.50	86153216	7.99	7.99	8.00	108917	1101	0.00	          2.52	7.60	
600876	洛阳玻璃	-0.56	86073640	17.82	17.82	17.83	48469	45	-0.33	          1.85	17.62	
603595	东尼电子	4.45	85865360	90.16	90.11	90.12	9642	1	0.07	          3.86	85.27	
002278	神开股份	0.00	85637680	10.13	10.13	10.14	84275	4019	-0.09	          2.46	10.16	
000733	振华科技	3.70	85631816	12.88	12.88	12.89	67514	1194	0.08	          1.44	12.31	
000418	小天鹅Ａ	-0.62	85518272	69.37	69.36	69.37	12290	56	0.00	          0.28	69.01	
603997	继峰股份	2.23	85392408	11.00	10.98	11.00	78193	5	0.09	          4.57	10.76	
002069	獐子岛	1.36	85339016	4.47	4.46	4.47	193107	2712	0.00	          2.81	4.33	
002856	美芝股份	-0.45	85304656	28.62	28.61	28.62	29761	1186	0.42	         11.74	28.40	
000008	神州高铁	-0.53	85297792	7.52	7.51	7.52	113349	2080	0.27	          0.43	7.54	
300604	长川科技	2.98	85268512	47.29	47.28	47.29	18233	150	0.25	          9.57	44.95	
603228	景旺电子	3.43	84855704	50.05	50.01	50.05	16996	1	-0.07	          2.10	48.39	
600307	酒钢宏兴	-0.75	84704016	2.66	2.66	2.67	318525	37	0.38	          0.51	2.66	
600217	中再资环	-0.31	84692032	6.41	6.41	6.42	131552	147	-0.46	          1.83	6.34	
002180	纳思达	2.76	84660512	28.34	28.32	28.34	30097	430	0.14	          0.44	27.14	
002614	奥佳华	0.00	84482848	21.19	21.19	21.20	39550	457	0.00	          1.37	21.85	
300698	万马科技	3.19	84214752	22.64	22.63	22.64	37789	478	-0.03	         11.28	21.43	
300228	富瑞特装	1.78	84015816	9.72	9.72	9.73	87528	956	-0.09	          2.18	9.42	
300145	中金环境	0.99	83981176	11.21	11.21	11.22	75093	554	0.00	          1.02	11.15	
000627	天茂集团	0.40	83893800	7.55	7.55	7.56	110895	2048	0.00	          0.82	7.45	
600657	信达地产	-0.18	83834288	5.70	5.69	5.70	147690	300	0.18	          0.97	5.67	
002341	新纶科技	-1.18	83735992	24.25	24.24	24.25	34590	547	0.12	          1.14	24.10	
300245	天玑科技	5.39	83722280	13.30	13.30	13.31	63342	869	0.00	          3.08	12.66	
603286	日盈电子	1.06	83642384	23.90	23.88	23.89	35269	1	0.08	         16.02	23.10	
300415	伊之密	-0.53	83514312	16.81	16.80	16.81	49900	457	-0.11	          1.66	16.70	
300422	博世科	0.60	83436280	15.09	15.09	15.10	55491	814	-0.06	          2.11	14.84	
300263	隆华节能	-0.17	83349096	5.80	5.80	5.81	144380	2193	0.00	          2.80	5.78	
000955	欣龙控股	1.16	83236944	7.00	6.99	7.00	119209	1017	0.43	          2.21	6.90	
000505	珠江控股	2.11	82905920	8.22	8.22	8.23	100271	707	0.00	          2.78	8.02	
601200	上海环境	0.34	82809144	20.83	20.83	20.84	39946	25	0.00	          0.59	20.63	
600456	宝钛股份	-0.16	82748696	18.95	18.95	18.96	43968	15	-0.15	          1.02	18.85	
002028	思源电气	0.96	82721984	16.81	16.81	16.82	49512	492	0.24	          0.85	16.63	
002562	兄弟科技	0.95	82592216	14.90	14.89	14.90	55855	580	0.13	          1.79	14.62	
002421	达实智能	1.93	82499592	5.29	5.28	5.29	158543	13210	1.93	          0.92	5.16	
603869	北部湾旅	9.99	82419480	21.36	21.36	--  	39785	19	0.05	          3.56	19.42	
000166	申万宏源	0.20	82345304	5.03	5.02	5.03	164480	1984	0.20	          0.08	5.00	
603776	永安行	1.64	82272512	54.06	54.07	54.09	15318	6	0.00	          6.38	52.67	
000887	中鼎股份	-0.48	82179064	16.61	16.61	16.62	49369	1154	-0.05	          0.40	16.60	
300693	盛弘股份	1.62	82113976	31.39	31.39	31.40	26396	856	0.13	         11.57	30.55	
600872	中炬高新	0.22	81975936	26.94	26.94	26.95	30415	13	0.11	          0.38	26.98	
300298	三诺生物	1.74	81931744	21.65	21.65	21.67	37510	290	-0.08	          1.25	21.28	
601985	中国核电	0.00	81894096	7.19	7.19	7.20	113921	20	0.00	          0.27	7.17	
002023	海特高新	0.85	81858832	9.47	9.47	9.48	86854	1530	0.00	          1.32	9.30	
603000	人民网	0.65	81721344	10.85	10.83	10.84	75483	10	0.18	          0.68	10.57	
300230	永利股份	1.40	81639928	13.03	13.02	13.03	63290	1338	0.23	          2.40	12.65	
002043	兔 宝 宝	-0.95	81636304	11.44	11.44	11.45	70989	682	0.09	          0.99	11.55	
300440	运达科技	3.53	81621464	8.80	8.80	8.81	94011	1651	0.11	          4.65	8.41	
002426	胜利精密	3.87	81570784	5.64	5.63	5.64	146320	1409	0.36	          0.71	5.44	
300304	云意电气	3.02	81489144	6.48	6.48	6.49	127355	5203	0.15	          1.52	6.25	
300566	激智科技	2.22	81374416	28.04	28.03	28.04	29346	424	-0.06	          4.03	27.18	
000893	东凌国际	1.49	81336768	5.45	5.44	5.45	149430	2226	0.00	          3.73	5.36	
300099	精准信息	4.77	81175696	6.15	6.15	6.16	135530	3526	0.00	          3.46	5.77	
300153	科泰电源	10.00	81143736	10.67	10.67	--  	76969	602	0.00	          2.41	9.70	
002445	中南文化	-0.22	80925544	13.44	13.40	13.44	60796	2500	0.67	          0.81	13.35	
600597	光明乳业	0.08	80881184	13.11	13.11	13.12	61835	300	-0.07	          0.51	12.98	
002383	合众思壮	1.14	80808096	18.56	18.55	18.56	43829	526	0.11	          0.93	18.30	
300043	星辉娱乐	3.35	80605344	5.56	5.55	5.56	146957	1770	0.00	          1.78	5.35	
300638	广和通	1.60	80432840	36.83	36.82	36.84	21874	517	-0.23	         10.94	35.97	
603589	口子窖	-0.21	80388608	43.50	43.50	43.51	18381	1	-0.15	          0.63	43.58	
002112	三变科技	-0.09	80374528	11.69	11.69	11.70	69578	1031	0.09	          3.81	11.50	
000576	广东甘化	1.74	80285392	20.50	20.49	20.50	39577	840	0.29	          0.91	20.00	
002106	莱宝高科	2.68	80274792	8.06	8.05	8.06	100380	1643	0.00	          1.43	7.80	
603016	新宏泰	3.17	80211704	21.13	21.13	21.14	38244	9	0.19	          5.43	20.35	
300100	双林股份	3.54	80164088	14.03	14.03	14.04	57938	607	0.21	          1.50	13.56	
601005	*ST重钢	5.04	80036504	2.50	2.50	--  	325131	63	0.00	          0.39	2.37	
600565	迪马股份	0.51	79927224	3.97	3.97	3.98	202081	159	0.00	          0.85	3.94	
600764	中国海防	-1.63	79737480	26.57	26.53	26.55	29982	18	-0.10	          0.91	27.00	
603912	佳力图	1.91	79693648	22.46	22.46	22.47	35619	25	0.13	          9.63	21.90	
002918	蒙娜丽莎	0.51	79645944	45.54	45.53	45.54	17625	328	0.04	          4.47	44.76	
002792	通宇通讯	1.60	79583992	27.31	27.31	27.32	29249	295	0.00	          4.14	26.61	
600820	隧道股份	1.05	79541792	7.68	7.68	7.69	103646	10	-0.12	          0.33	7.58	
300685	艾德生物	2.08	79536168	98.00	98.00	98.07	8148	104	-0.11	          4.07	96.00	
603833	欧派家居	0.35	79526856	138.52	138.59	138.80	5729	1	0.12	          1.38	137.90	
300617	安靠智电	6.39	79426376	46.28	46.28	46.29	17520	217	-0.03	          7.16	42.50	
002530	金财互联	4.60	79133160	24.77	24.76	24.77	32650	464	-0.15	          1.54	23.50	
600886	国投电力	0.15	78994648	6.89	6.89	6.90	114627	9	0.15	          0.17	6.88	
000592	平潭发展	-0.90	78835152	4.40	4.40	4.41	178962	2382	0.00	          0.94	4.40	
600908	无锡银行	0.38	78712664	7.89	7.88	7.89	100219	30	0.25	          1.27	7.79	
002086	东方海洋	0.97	78581536	10.37	10.36	10.37	76060	3016	-0.28	          1.60	10.19	
002826	易明医药	1.96	78247288	16.62	16.61	16.62	47194	1536	0.00	          4.68	15.88	
603816	顾家家居	0.75	78089808	60.39	60.36	60.48	12990	5	-0.29	          1.46	59.60	
002120	韵达股份	2.25	78081152	44.55	44.55	44.56	17503	23	0.22	          1.80	43.63	
600771	广誉远	-2.13	78046632	40.40	40.37	40.40	19200	10	-0.14	          0.72	41.28	
603042	华脉科技	4.43	78024016	25.21	25.23	25.24	31188	1	0.00	          9.17	23.88	
603636	南威软件	4.04	77978256	10.55	10.54	10.55	74623	2	-0.37	          1.85	10.03	
300178	腾邦国际	3.89	77936424	13.63	13.62	13.63	57937	444	0.00	          1.09	13.00	
300118	东方日升	2.60	77775696	11.83	11.83	11.84	66257	262	0.00	          1.31	11.53	
002157	正邦科技	1.09	77748104	4.65	4.64	4.65	167618	1396	0.22	          0.78	4.56	
000608	阳光股份	-0.56	77672824	7.16	7.16	7.17	108132	1736	-0.27	          1.44	7.06	
300262	巴安水务	1.01	77637152	7.97	7.96	7.97	98281	1231	0.00	          2.16	7.83	
002214	大立科技	3.88	77634808	6.69	6.68	6.69	117387	1032	-0.29	          3.22	6.39	
603008	喜临门	-3.10	77570184	16.56	16.59	16.65	46547	52	0.18	          1.48	17.00	
600765	中航重机	0.48	77551496	10.46	10.46	10.47	74101	13	-0.37	          0.95	10.32	
601882	海天精工	1.38	77516536	11.73	11.71	11.72	66481	3	0.26	          5.28	11.46	
601566	九牧王	1.89	77440368	15.06	15.06	15.07	51839	7	0.07	          0.90	14.73	
603689	皖天然气	3.74	77423928	12.20	12.19	12.20	64087	7	-0.15	          3.83	11.70	
603883	老百姓	-0.08	77313136	59.99	59.99	60.00	12934	2	-0.01	          1.54	59.71	
603803	瑞斯康达	10.00	77264664	17.27	17.27	--  	47205	9	3.97	          8.31	15.70	
603179	新泉股份	5.29	77020784	35.65	35.64	35.65	21759	32	0.00	          5.46	33.55	
002203	海亮股份	0.81	76984976	8.70	8.69	8.70	88560	1641	0.12	          0.60	8.60	
600705	中航资本	0.36	76896240	5.51	5.50	5.51	139916	14	0.18	          0.18	5.46	
603896	寿仙谷	2.52	76789928	47.19	47.20	47.21	16397	6	0.19	          4.69	46.97	
000591	太阳能	2.22	76557688	5.07	5.06	5.07	151691	1121	0.00	          0.82	4.96	
000158	常山北明	3.83	76476256	7.87	7.86	7.87	98552	1707	0.13	          0.97	7.58	
603477	振静股份	0.91	76457872	12.23	12.23	12.24	62949	7	0.25	         10.49	11.88	
002387	黑牛食品	3.06	76342376	16.16	16.14	16.16	47811	631	-0.18	          1.49	15.68	
600677	航天通信	1.53	76082112	9.98	9.98	9.99	76816	5	0.30	          1.84	9.78	
000662	天夏智慧	3.33	75980024	11.80	11.79	11.80	65144	1179	-0.07	          2.26	11.42	
002892	科力尔	1.13	75822824	36.71	36.70	36.71	20603	353	0.03	         11.71	35.90	
300306	远方信息	2.89	75649072	15.69	15.69	15.70	49296	586	0.51	          3.64	15.03	
002906	华阳集团	1.25	75450312	20.26	20.26	20.27	37560	1606	0.15	          5.14	19.75	
002386	天原集团	0.54	75324240	7.47	7.46	7.47	101212	1270	0.40	          1.51	7.35	
603007	花王股份	2.08	75297776	14.21	14.20	14.21	53799	75	1.00	          2.77	13.70	
601198	东兴证券	0.22	75261176	13.82	13.81	13.82	54638	4	0.14	          0.20	13.69	
600170	上海建工	0.53	75254816	3.81	3.80	3.81	198240	21	0.00	          0.23	3.78	
000690	宝新能源	1.14	75159576	7.96	7.96	7.97	94653	490	-0.12	          0.46	7.85	
300202	聚龙股份	2.14	74960040	20.07	20.06	20.07	37625	479	-0.04	          0.89	19.50	
000686	东北证券	0.37	74846008	8.10	8.09	8.10	92766	2149	0.00	          0.40	8.00	
000937	冀中能源	0.00	74826256	5.62	5.62	5.63	133310	950	0.00	          0.46	5.56	
000795	英洛华	0.18	74812944	5.69	5.69	5.70	132374	1958	-0.17	          1.93	5.58	
600267	海正药业	2.06	74500144	13.86	13.86	13.87	54126	4	-0.28	          0.56	13.58	
603801	志邦股份	1.33	74475960	60.96	60.95	61.08	12252	1	0.03	          3.06	60.28	
000586	汇源通信	-3.68	74415584	16.21	16.21	16.22	45919	1241	0.06	          2.37	16.18	
603100	川仪股份	10.01	74287816	10.33	10.33	--  	74017	1	0.00	          2.86	9.39	
603458	勘设股份	1.56	73904328	64.41	64.42	64.48	11583	2	0.11	          3.73	62.98	
601019	山东出版	0.19	73733920	10.70	10.70	10.71	69036	64	0.00	          2.59	10.60	
300181	佐力药业	10.02	73643416	6.59	6.59	--  	114495	297	0.00	          3.24	6.01	
002052	同洲电子	4.67	73429048	4.71	4.70	4.71	155858	847	0.00	          2.50	4.45	
000913	钱江摩托	-1.07	73315872	17.56	17.56	17.57	41644	1748	0.17	          0.92	17.30	
000600	建投能源	0.45	73287096	6.74	6.73	6.74	108762	1701	0.30	          1.00	6.64	
600491	龙元建设	0.89	73258664	10.17	10.16	10.17	72194	10	-0.09	          0.76	10.07	
000910	大亚圣象	-0.65	73165384	21.38	21.35	21.38	34312	225	-0.08	          0.65	21.55	
601890	亚星锚链	-1.32	73156616	5.99	5.99	6.00	122621	271	0.00	          1.28	5.91	
300370	安控科技	3.24	73141920	3.82	3.82	3.83	195267	2420	0.26	          2.92	3.65	
601558	*ST锐电	3.70	73011952	1.40	1.40	1.41	526101	4	0.72	          0.92	1.34	
002431	棕榈股份	0.40	73004808	7.46	7.46	7.47	98044	1045	0.00	          0.85	7.38	
600572	康恩贝	2.19	73002336	6.99	6.99	7.00	105090	1	0.00	          0.51	6.79	
300029	天龙光电	4.57	72973608	8.24	8.24	8.25	88597	1611	0.37	          4.58	8.10	
000666	经纬纺机	-0.58	72855816	17.27	17.27	17.28	42101	570	-0.11	          1.39	17.28	
002543	万和电气	-2.70	72824248	24.11	24.11	24.12	30151	365	0.04	          0.81	24.50	
002602	世纪华通	0.76	72758504	33.05	33.05	33.08	22053	142	0.30	          0.21	32.60	
