代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
02828	恒生Ｈ股	0.48	1643696768	125.600	--  	13214505	142000	-0.08	--  	  0.79	123.500	
02822	南方Ａ５０	0.25	878515840	16.120	--  	54484472	2485600	-0.12	--  	  0.73	16.000	
02800	盈富基金	0.64	582719360	31.300	--  	18758816	476000	-0.16	--  	  0.55	30.800	
02823	安硕Ａ５０	0.38	536126432	15.740	--  	34092200	812100	-0.13	--  	  0.76	15.600	
03188	华夏沪深三百	0.40	478673856	50.650	--  	9468400	189600	-0.20	--  	  1.04	50.000	
00823	领展房产基金	2.62	437042016	68.650	--  	6433916	599500	0.07	--  	  0.99	66.500	
07228	ＦＬ二　三星国指	1.94	263016352	8.950	--  	29973600	20000	-0.11	--  	  3.62	8.600	
07300	ＦＩ南方恒指	-0.76	135162544	5.250	--  	25544300	10000	0.19	--  	  1.65	5.350	
07288	ＦＬ二南方国指	1.71	117481424	10.700	--  	11251000	36000	-0.19	--  	  1.37	10.460	
07200	ＦＬ二南方恒指	1.80	92093584	12.420	--  	7572100	5000	-0.32	--  	  2.52	12.180	
07221	ＦＬ二华夏恒指	1.78	63385716	13.760	--  	4707800	200	-0.15	--  	  3.35	13.520	
07267	ＦＬ二华夏国指	1.89	61583384	11.840	--  	5312700	10000	0.00	--  	  2.46	11.620	
07205	ＦＬ二　三星恒指	1.38	49264308	10.300	--  	4870600	200	-0.39	--  	  3.59	9.900	
07230	ＦＬ二未来国指	1.83	42679968	11.140	--  	3925200	3000	-0.18	--  	  1.81	10.640	
07242	ＦＬ二易方达恒指	1.83	37253140	7.800	--  	4883400	1000	-0.26	--  	  2.93	7.560	
00405	越秀房产信托基金	-0.19	34838512	5.200	--  	6691000	73000	0.00	--  	  1.38	5.200	
07231	ＦＬ二未来恒指	1.73	24061432	12.920	--  	1904500	3000	-0.46	--  	  1.64	12.440	
07388	ＦＩ南方国指	-0.89	19352488	5.540	--  	3457800	14500	0.36	--  	  0.78	5.660	
07321	ＦＩ华夏恒指	-1.02	18767140	5.820	--  	3197400	12500	-0.17	--  	  3.43	5.900	
02833	恒指ＥＴＦ	0.80	17111636	31.600	--  	545400	10000	-0.16	--  	  1.20	31.350	
02778	冠君产业信托	0.18	14783222	5.580	--  	2651620	293000	0.00	--  	  0.50	5.530	
02840	ＳＰＤＲ金ＥＴＦ	-0.36	12274651	975.500	--  	12580	60	-0.10	--  	  1.04	978.000	
00778	置富产业信托	0.00	12272131	9.320	--  	1310000	134000	-0.11	--  	  0.66	9.330	
07328	ＦＩ　三星国指	-0.65	8943690	4.620	--  	1921400	10000	0.22	--  	  2.15	4.720	
07312	ＦＩ　三星恒指	-0.90	8735146	4.380	--  	1978400	60000	0.00	--  	  2.00	4.460	
07341	ＦＩ华夏国指	-0.97	8217554	6.120	--  	1326800	10000	0.00	--  	  0.75	6.230	
03115	安硕恒生指数	0.90	7961952	111.600	--  	72010	10010	-0.09	--  	  0.66	109.500	
00435	阳光房地产基金	-0.26	7363931	5.310	--  	1383000	40000	0.38	--  	  0.97	5.350	
87001	汇贤产业信托	0.62	7312787	3.240	--  	2268627	26000	0.00	--  	  1.56	3.230	
03167	南方中国新行业	0.96	6899971	79.150	--  	87626	1000	0.06	--  	  1.58	78.050	
82822	南方Ａ５０－Ｒ	0.92	6811145	13.120	--  	522200	2800	0.15	--  	  0.64	12.920	
07210	ＸＬ二易亚中概股	0.98	5580791	20.650	--  	271600	4000	0.00	--  	  3.41	20.500	
03073	ＳＰＤＲ大中华	0.11	3693450	43.700	--  	85000	800	0.11	--  	  2.04	43.700	
03128	恒生Ａ股龙头	0.32	3588970	62.800	--  	57400	200	0.08	--  	  2.00	61.900	
03147	南方中创业板	1.92	3544162	7.970	--  	448000	400	0.25	--  	  1.53	7.810	
