代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
002460	赣锋锂业	-3.96	2832570368	-2.94	71.25	71.26	394208	6118	-0.23	          7.59	73.70	
603993	洛阳钼业	-4.12	2637520128	-0.36	8.37	8.38	3136482	387	-0.11	          2.42	8.52	
603799	华友钴业	-1.68	2343077120	-2.03	118.80	118.83	198458	167	-0.11	          3.39	119.19	
601288	农业银行	-0.74	2074853632	-0.03	4.02	4.03	5146952	107	-0.24	          0.18	4.04	
600588	用友网络	-1.67	2060409344	-0.67	39.40	39.41	520654	349	0.43	          3.57	39.71	
002230	科大讯飞	-0.75	1566044672	-0.43	57.19	57.20	272564	5278	0.04	          2.30	57.73	
601398	工商银行	-1.21	1517502720	-0.08	6.55	6.56	2306818	10	0.00	          0.09	6.65	
002466	天齐锂业	-2.55	1431996032	-1.55	59.25	59.26	240666	3252	-0.16	          2.12	60.50	
002049	紫光国芯	-1.78	1307246720	-0.84	46.45	46.46	282002	4077	-0.01	          4.68	46.82	
601600	中国铝业	-0.56	1288355584	-0.03	5.29	5.30	2430985	297	-0.18	          2.22	5.27	
603019	中科曙光	-0.81	1128482944	-0.39	47.54	47.56	236899	30	0.44	          3.68	47.89	
002497	雅化集团	-4.14	1062617600	-0.58	13.42	13.43	786476	12221	0.52	          9.65	13.84	
601939	建设银行	-0.97	1023309952	-0.08	8.19	8.20	1244992	3120	0.37	          1.30	8.26	
300618	寒锐钴业	-4.83	956097536	-14.60	287.90	287.93	32878	358	0.01	         10.96	295.00	
300059	东方财富	-0.14	840380032	-0.02	13.80	13.81	608942	8950	0.00	          1.91	13.76	
600029	南方航空	-0.45	797442752	-0.05	11.16	11.17	717277	3	-0.08	          1.02	11.26	
000410	沈阳机床	-1.00	779205504	-0.12	11.93	11.94	654937	7866	0.08	          8.85	11.67	
002241	歌尔股份	-1.65	775950144	-0.25	14.89	14.90	522717	3865	0.20	          1.92	15.11	
002405	四维图新	-1.29	753643136	-0.31	23.70	23.71	316965	5450	0.00	          3.09	23.90	
601838	成都银行	-0.93	720038208	-0.12	12.78	12.79	567041	11	0.31	         15.70	12.63	
002694	顾地科技	-5.05	696179200	-0.58	10.89	10.90	632586	11204	0.00	         12.79	10.88	
600019	宝钢股份	-0.42	683830208	-0.04	9.38	9.39	730813	33	0.00	          0.33	9.38	
600549	厦门钨业	-1.40	676692096	-0.36	25.34	25.35	264442	70	0.04	          2.44	25.74	
601111	中国国航	-1.31	669371264	-0.17	12.81	12.82	523081	163	0.08	          0.61	12.76	
601088	中国神华	-0.98	663701440	-0.23	23.30	23.31	284502	8	-0.03	          0.17	23.54	
601699	潞安环能	-0.77	662863552	-0.09	11.59	11.60	573331	2	-0.16	          1.92	11.59	
