代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
03010	安硕亚洲除日	0.70	10703967	--  	--  	186511	16	0.00	--  	  5.62	57.300	57.450	
82822	南方Ａ５０－Ｒ	1.38	9497655	--  	--  	722443	10000	0.00	--  	  0.90	13.060	13.200	
07341	ＦＩ华夏国指	-1.44	9381714	--  	--  	1520200	300	0.16	--  	  0.48	6.190	6.210	
83188	华夏沪深三百－Ｒ	1.47	9237129	--  	--  	223021	50000	0.12	--  	  1.32	41.150	41.500	
02840	ＳＰＤＲ金ＥＴＦ	-0.30	7655281	--  	--  	7760	90	0.00	--  	  0.48	987.000	987.000	
07321	ＦＩ华夏恒指	-1.68	7392389	--  	--  	1253400	5500	0.00	--  	  0.48	5.910	5.920	
02833	恒指ＥＴＦ	1.46	7304101	--  	--  	234600	300	0.00	--  	  0.55	31.100	31.250	
87001	汇贤产业信托	0.31	6612230	--  	--  	2038904	2000	0.31	--  	  0.99	3.240	3.250	
02778	冠君产业信托	0.54	6608024	--  	--  	1184025	245000	0.18	--  	  0.47	5.550	5.600	
03040	未来ＭＳＣＩ中国	0.82	6296811	--  	--  	171300	25000	-0.27	--  	  1.74	36.650	36.900	
82828	恒生中国企业－Ｒ	1.25	5891961	--  	--  	58400	10000	0.00	--  	  2.17	100.600	100.900	
07328	ＦＩ　三星国指	-1.28	5853407	--  	--  	1256400	3000	0.00	--  	  0.57	4.670	4.670	
03115	安硕恒生指数	1.57	5326267	--  	--  	48430	1000	-0.09	--  	  0.54	109.600	110.500	
00808	泓富产业信托	0.29	4681215	--  	--  	1380000	10000	-0.29	--  	  1.71	3.390	3.420	
83115	安硕恒生指数－Ｒ	1.31	4539000	--  	--  	51000	20000	0.00	--  	  0.42	89.000	89.000	
03070	平安香港高息股	1.40	4183165	--  	--  	128300	2200	0.00	--  	 10.57	32.400	32.700	
03167	南方中国新行业	1.93	3895438	--  	--  	49300	1900	-0.06	--  	  0.72	78.500	79.500	
02827	标智沪深３００	1.01	3228189	--  	--  	81557	4600	0.50	--  	  1.48	39.700	39.900	
03128	恒生Ａ股龙头	0.64	3179430	--  	--  	50200	200	0.00	--  	  1.17	63.300	63.500	
03087	ＸＴＲ富时越南	1.66	3073974	--  	--  	10556	1290	0.07	--  	  0.82	289.000	295.000	
01881	富豪产业信托	0.84	2976325	--  	--  	1241100	1000	0.00	--  	  1.55	2.400	2.410	
00435	阳光房地产基金	0.00	2754070	--  	--  	519000	1000	-0.19	--  	  0.61	5.290	5.340	
07210	ＸＬ二易亚中概股	5.46	2464200	--  	--  	116000	16000	0.00	--  	  0.44	21.250	21.250	
07322	ＸＩ未来标普	-0.97	2011228	--  	--  	164300	8000	0.00	--  	  0.99	12.400	12.400	
03140	领航标普５００	1.14	1894808	--  	--  	96958	4400	0.00	--  	  1.11	19.440	19.560	
07312	ＦＩ　三星恒指	-1.56	1738030	--  	--  	391000	19000	0.23	--  	  0.13	4.420	4.470	
03092	ＴＲ泰国	-0.27	1605600	--  	--  	7200	3600	0.00	--  	  1.41	222.800	223.200	
02836	安硕印度	0.00	1554290	--  	--  	66400	200	0.00	--  	  0.92	23.500	23.600	
02803	ＰＰ中国基石经济	0.00	1463175	--  	--  	170000	10000	0.00	--  	  1.06	8.600	8.630	
03147	南方中创业板	0.00	1399318	--  	--  	175600	10000	0.13	--  	  0.45	7.960	8.000	
03173	ＰＰ中国新经济	0.23	1392650	--  	--  	161000	6500	0.00	--  	  0.64	8.630	8.690	
07261	ＦＬ二华夏纳一百	2.76	1299160	--  	--  	43600	1000	0.00	--  	  0.89	30.000	30.000	
03046	价值中国ＥＴＦ	0.96	1186915	--  	--  	25200	1000	0.32	--  	  1.16	47.050	47.250	
03101	领航富时发展欧洲	0.51	1166710	--  	--  	58729	5000	0.00	--  	  1.18	19.800	19.900	
03161	易亚中概股	2.63	1109460	--  	--  	75200	600	0.00	--  	  0.20	14.720	14.820	
02834	安硕纳指一百	1.25	1090588	--  	--  	84300	3500	0.00	--  	  4.95	12.960	12.960	
07362	ＦＩ未来国指	-1.36	893465	--  	--  	153500	3000	0.00	--  	  0.42	5.850	5.860	
03126	领航富时日本	0.19	608600	--  	--  	22500	7000	0.00	--  	  2.23	27.000	27.050	
83012	东汇香港３５－Ｒ	1.67	547800	--  	--  	30000	30000	0.00	--  	  0.17	18.260	18.260	
02838	恒生富时中国５０	1.32	533820	--  	--  	2500	200	0.28	--  	  0.30	213.800	214.000	
03081	价值黄金	-0.31	529611	--  	--  	16336	1900	0.00	--  	  0.47	32.400	32.450	
02801	安硕中国ＥＴＦ	2.24	499750	--  	--  	16800	600	-0.67	--  	  0.25	30.200	30.200	
03197	华夏Ａ国际通	0.17	470700	--  	--  	40000	2000	0.00	--  	  2.65	11.800	11.800	
02825	标智香港１００	1.47	462530	--  	--  	16800	1600	0.00	--  	 13.55	27.250	27.550	
01426	春泉产业信托	-0.30	419410	--  	--  	126000	4000	0.00	--  	  0.47	3.330	3.340	
07331	ＦＩ华夏纳一百	-1.69	370466	--  	--  	35400	12900	0.00	--  	  0.81	10.460	10.500	
03027	ＸＴＲ俄罗斯	-0.22	359575	--  	--  	15875	5000	0.00	--  	  1.17	22.650	22.700	
03118	嘉实明晟Ａ股	0.23	342800	--  	--  	20000	20000	0.00	--  	  1.40	17.140	17.140	
02843	东汇Ａ５０	0.97	330600	--  	--  	20000	10000	1.34	--  	  0.18	16.420	16.640	
03080	平安中国国债	0.37	283065	--  	--  	2300	1000	0.04	--  	  0.91	122.800	123.400	
02821	沛富基金	-0.21	281016	--  	--  	2410	20	0.00	--  	  3.10	116.600	116.800	
83128	恒生Ａ股龙头－Ｒ	0.99	274930	--  	--  	5400	1000	0.00	--  	  0.69	50.400	51.250	
00820	汇丰中国翔龙基金	0.18	244690	--  	--  	21634	1000	0.18	--  	  0.34	11.220	11.320	
03019	ＸＴＲ环球	1.31	226744	--  	--  	4875	1125	0.11	--  	  0.26	46.500	46.550	
03141	ＢＭＯ亚洲投资债	-0.65	219467	--  	--  	14380	10600	0.00	--  	  0.20	15.300	15.350	
03165	ＢＭＯ欧优股对冲	0.60	193024	--  	--  	19200	3200	0.00	--  	  0.13	10.060	10.060	
03110	未来恒生高股息率	0.62	164180	--  	--  	5100	3300	0.16	--  	  2.09	32.150	32.200	
03175	Ｆ三星原油期	-1.38	154888	--  	--  	12000	1800	-0.16	--  	  0.58	12.940	12.940	
82823	安硕Ａ５０－Ｒ	1.42	153120	--  	--  	12000	12000	0.78	--  	  0.07	12.760	12.760	
09010	安硕亚洲除日－Ｕ	0.69	146973	--  	--  	20000	2000	0.00	--  	  2.92	7.350	7.360	
03095	价值中国Ａ股	0.35	125915	--  	--  	14500	5500	-0.12	--  	  0.09	8.680	8.690	
02805	领航富时亚洲	0.58	113925	--  	--  	4400	800	-0.58	--  	  0.17	25.750	25.950	
83197	华夏Ａ国际通－Ｒ	0.21	112190	--  	--  	11800	1400	0.00	--  	  0.93	9.530	9.530	
03155	安硕ＥＳ５０	0.78	109400	--  	--  	10500	500	0.00	--  	  0.46	10.420	10.420	
07202	ＦＬ二南方Ｎ５０	0.00	86368	--  	--  	4800	2000	0.00	--  	  4.00	17.960	18.040	
83199	南方五年国债－Ｒ	0.00	75480	--  	--  	740	740	0.00	--  	  1.01	102.000	102.000	
02811	海通沪深三百	0.66	57920	--  	--  	3200	1600	0.00	--  	  0.65	18.000	18.200	
03149	南方ＭＡ国际	0.00	55296	--  	--  	3800	1000	0.00	--  	  0.41	14.520	14.560	
03086	ＢＭＯ纳斯达克	1.59	53436	--  	--  	3800	1000	0.00	--  	  0.13	14.000	14.080	
07222	ＸＬ二未来标普	2.11	48500	--  	--  	2000	2000	0.00	--  	  0.24	24.250	24.250	
07302	ＦＩ易方达恒指	-1.67	42956	--  	--  	9100	4000	0.00	--  	  0.07	4.740	4.740	
02819	ＡＢＦ港债指数	0.05	42920	--  	--  	437	100	0.00	--  	  0.57	98.450	98.450	
03084	价值日本ＥＴＦ	-0.39	36816	--  	--  	2400	1200	0.00	--  	  0.53	15.340	15.340	
03015	ＸＴＲＮ５０印度	0.49	36810	--  	--  	30	30	0.00	--  	  0.11	1227.000	1227.000	
03171	ＣＯＭＳ德股	1.29	35280	--  	--  	300	300	0.00	--  	  0.45	117.600	117.600	
03020	ＸＴＲ美国	0.98	34110	--  	--  	60	60	0.09	--  	  0.04	568.500	568.500	
01275	开元产业信托	1.69	34040	--  	--  	14000	10000	-0.82	--  	  0.05	2.450	2.450	
83118	嘉实明晟Ａ股－Ｒ	0.73	28384	--  	--  	2100	100	0.00	--  	  0.38	13.500	13.840	
03041	价值韩国ＥＴＦ	0.00	27240	--  	--  	800	800	0.00	--  	  0.01	34.050	34.050	
03021	南方东英ＭＴ５０	2.92	25155	--  	--  	4200	1200	0.00	--  	  1.30	5.970	6.000	
03085	领航亚洲高股息率	1.48	24968	--  	--  	1046	500	0.00	--  	  0.09	23.850	23.950	
03048	ＴＲ巴西	-0.47	22975	--  	--  	550	50	0.00	--  	  0.21	41.750	42.000	
09115	安硕恒生指数－Ｕ	1.30	14020	--  	--  	1000	1000	0.29	--  	  0.02	14.020	14.020	
07225	ＦＬ二未来东证	-0.38	12640	--  	--  	800	800	0.00	--  	  0.07	15.800	15.800	
03199	南方五年国债	-0.36	12585	--  	--  	100	100	0.00	--  	  0.07	125.850	125.850	
09846	安硕沪深三百－Ｕ	1.22	11648	--  	--  	2800	1200	0.00	--  	  2.00	4.160	4.160	
03145	ＢＭＯ亚洲高息股	1.78	10280	--  	--  	1000	1000	0.00	--  	  0.30	10.280	10.280	
03116	易亚富时黄金矿业	-0.97	9828	--  	--  	1200	800	0.00	--  	  0.03	8.190	8.190	
03170	安硕韩国二百	1.05	9200	--  	--  	800	800	0.70	--  	  0.06	11.500	11.500	
02832	博时ＦＡ５０	0.83	8460	--  	--  	1000	1000	0.00	--  	  0.19	8.460	8.460	
09074	安硕ＭＳ台湾－Ｕ	1.36	8046	--  	--  	5400	5400	0.00	--  	  0.12	1.490	1.490	
03135	Ｆ南方东英原油	-1.21	4914	--  	--  	600	600	-0.12	--  	  0.04	8.190	8.190	
82811	海通沪深三百－Ｒ	-0.27	2920	--  	--  	200	200	0.00	--  	  0.09	14.600	14.600	
03049	ＸＴＲ沪深三百	0.23	2613	--  	--  	300	300	0.23	--  	  0.04	8.710	8.710	
03121	ＢＭＯ亚太房地产	0.54	2120	--  	--  	200	200	4.53	--  	  0.00	10.600	10.600	
83180	华夏中华八十－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.020	
83170	安硕韩国二百－Ｒ	1.08	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.340	
83168	恒生人币金ＥＴＦ	-0.61	0	--  	--  	0	0	0.00	--  	  0.00	--  	24.600	
83162	安硕ＭＡ中国－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.300	
83156	广发明晟Ａ国－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.400	
83155	安硕ＥＳ５０－Ｒ	0.72	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.410	
83150	嘉实中证五百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	5.050	
83149	南方ＭＡ国际－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.780	
83147	南方中创业板－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	6.420	
83146	安硕ＤＡＸ－Ｒ	1.53	0	--  	--  	0	0	0.00	--  	  0.00	--  	8.650	
83137	南方中华８０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	31.050	
83136	嘉实明晟５０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.800	
83132	添富中证医药－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.220	
83129	南方三百精明－Ｒ	0.87	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.880	
83127	未来沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.640	
83122	南方东英短债－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	149.600	
83120	易方达１２０－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	14.000	
83107	添富主要消费－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	20.000	
83100	易方达中一百－Ｒ	1.36	0	--  	--  	0	0	0.00	--  	  0.00	--  	40.900	
83095	价值中国Ａ股－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.040	
83081	价值黄金－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	26.150	
83074	安硕ＭＳ台湾－Ｒ	0.75	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.350	
83010	安硕亚洲除日－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	46.300	
83008	添富沪深三百－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.320	
82847	安硕富时一百－Ｒ	0.39	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.630	
82846	安硕沪深三百－Ｒ	0.19	0	--  	--  	0	0	0.00	--  	  0.00	--  	26.050	
82843	东汇Ａ５０－Ｒ	0.75	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.420	
82836	安硕印度－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.940	
82834	安硕纳指一百－Ｒ	0.19	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.420	
82833	恒指ＥＴＦ－Ｒ	1.20	0	--  	--  	0	0	0.00	--  	  0.00	--  	25.200	
82832	博时ＦＡ５０－Ｒ	0.74	0	--  	--  	0	0	0.00	--  	  0.00	--  	6.800	
82808	易方达国债－Ｒ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	107.350	
09847	安硕富时一百－Ｕ	0.84	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.200	
09836	安硕印度－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	3.000	
09834	安硕纳指一百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.640	
09170	安硕韩国二百－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.460	
09155	安硕ＥＳ５０－Ｕ	0.76	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.320	
09146	安硕ＤＡＸ－Ｕ	0.74	0	--  	--  	0	0	0.00	--  	  0.00	--  	1.360	
09081	价值黄金－Ｕ	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	4.160	
07335	ＦＩ南方Ｎ５０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	13.260	
07315	ＦＩ未来东证	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	7.560	
04363	ＩＳ台湾基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
04362	ＩＳ南韩基金ＴＲ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03180	华夏中华八十	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	15.300	
03177	ＣＯＭＳ德高息股	0.91	0	--  	--  	0	0	0.00	--  	  0.00	--  	166.100	
03162	安硕ＭＡ中国	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.020	
03160	ＢＭＯ日股对冲	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.900	
03157	华夏港股通小型股	0.90	0	--  	--  	0	0	0.00	--  	  0.00	--  	28.050	
03156	广发明晟Ａ国	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.420	
03153	未来亚洲医疗保健	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03150	嘉实中证五百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	6.030	
03146	安硕ＤＡＸ	0.56	0	--  	--  	0	0	0.00	--  	  0.00	--  	10.700	
03143	ＢＭＯ香港银行股	0.20	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.950	
03137	南方中华８０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	36.700	
03136	嘉实明晟５０	0.88	0	--  	--  	0	0	0.00	--  	  0.00	--  	18.360	
03132	添富中证医药	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	22.150	
03129	南方三百精明	0.94	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.200	
03127	未来沪深三百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	16.900	
03122	南方东英短债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	185.450	
03120	易方达１２０	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	17.320	
03107	添富主要消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	24.250	
03102	易亚证券收益增长	0.55	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.040	
03100	易方达中一百	1.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	50.650	
03099	ＸＴＲ印尼	1.11	0	--  	--  	0	0	0.00	--  	  0.00	--  	127.000	
03097	Ｆ未来原油	-1.56	0	--  	--  	0	0	0.00	--  	  0.00	--  	5.040	
03082	ＴＲ马来西亚	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	105.600	
03074	安硕ＭＳ台湾	0.52	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.560	
03073	ＳＰＤＲ大中华	0.58	0	--  	--  	0	0	0.00	--  	  0.00	--  	43.550	
03065	ＴＲ新加坡	0.34	0	--  	--  	0	0	0.00	--  	  0.00	--  	11.880	
03060	价值台湾ＥＴＦ	0.35	0	--  	--  	0	0	0.00	--  	  0.00	--  	42.900	
03056	未来标普国际消费	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	35.650	
03055	ＴＲ中国	1.03	0	--  	--  	0	0	0.00	--  	  0.00	--  	157.500	
03054	未来标普亚洲消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
03043	ＴＲ太平洋	0.63	0	--  	--  	0	0	0.00	--  	  0.00	--  	48.000	
03036	ＴＲ台湾	0.35	0	--  	--  	0	0	0.00	--  	  0.00	--  	231.600	
03024	标智上证５０	0.35	0	--  	--  	0	0	0.00	--  	  0.00	--  	28.550	
03016	ＴＲ菲律宾	-0.26	0	--  	--  	0	0	0.00	--  	  0.00	--  	15.640	
03012	东汇香港３５	1.35	0	--  	--  	0	0	0.00	--  	  0.00	--  	22.600	
03008	添富沪深三百	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	21.750	
03007	ＴＲ富时５０	0.68	0	--  	--  	0	0	0.00	--  	  0.00	--  	326.000	
02848	ＴＲ韩国	0.48	0	--  	--  	0	0	0.00	--  	  0.00	--  	630.000	
02847	安硕富时一百	0.53	0	--  	--  	0	0	0.00	--  	  0.00	--  	9.450	
02846	安硕沪深三百	0.46	0	--  	--  	0	0	0.00	--  	  0.00	--  	32.600	
02839	标智港股内地地产	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02835	未来ＫＯＳＰＩ	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02824	力宝专选中港地产	1.38	0	--  	--  	0	0	0.00	--  	  0.00	--  	77.400	
02817	标智港股内地消费	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
02808	易方达国债	0.00	0	--  	--  	0	0	0.00	--  	  0.00	--  	132.750	
02802	安硕亚洲新兴	1.05	0	--  	--  	0	0	0.00	--  	  0.00	--  	58.000	
00625	睿富房地产基金	0.00	0	--  	--  	0	0	0.00	--  	0.00	--  	4.350	
数据来源:通达信
