代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
00267	中信股份	0.17	103355248	11.480	11.460	1000	9028156	0.17	11.520	11.520	11.400	--  	2.00	1.05	0.020	   1585	11.460	11.480	723799488.00	
01169	海尔电器	2.28	100155432	18.820	18.400	1000	5405266	0.75	18.500	18.820	18.340	--  	0.90	2.61	0.420	   1040	18.720	18.820	3614897.50	
01065	天津创业环保股份	6.29	95897984	5.410	5.090	2000	18008000	-0.18	5.110	5.520	5.060	--  	0.00	9.04	0.320	   1039	5.410	5.410	1082913.25	
01128	永利澳门	1.00	92423144	16.100	15.940	400	5790409	0.63	15.780	16.140	15.780	--  	2.61	2.26	0.160	   1236	16.000	16.100	4294547.50	
01632	膳源控股	4.98	72334040	19.400	18.480	2000	3844000	-1.02	18.580	19.600	18.400	--  	0.00	6.49	0.920	    397	--  	19.440	7807.70	
00338	上海石油化工股份	1.15	71226800	4.390	4.340	2000	16272832	0.00	4.350	4.400	4.340	--  	6.38	1.38	0.050	    887	4.370	4.390	3394561.00	
00151	中国旺旺	1.12	69223744	5.440	5.380	1000	12843152	0.55	5.380	5.450	5.320	--  	1.69	2.42	0.060	    693	5.430	5.440	2720920.75	
08059	朝威控股	5.26	67813904	0.600	0.570	5000	112805000	0.00	0.570	0.640	0.570	--  	0.00	12.28	0.030	    657	--  	0.600	20408.70	
02799	中国华融	1.20	67593376	3.380	3.340	1000	20126678	0.30	3.380	3.380	3.320	5089440	0.00	1.80	0.040	   1543	--  	3.370	141196928.00	
06823	香港电讯　ＳＳ	0.40	66446492	10.060	10.020	1000	6591882	0.00	10.040	10.120	10.000	--  	3.46	1.20	0.040	   1252	--  	10.060	9336600.00	
03383	雅居乐集团	1.62	64827812	6.260	6.160	2000	10394750	0.81	6.220	6.310	6.170	--  	7.19	2.27	0.100	    725	6.230	6.260	13172490.00	
01114	BRILLIANCE CHI	0.76	63982844	13.280	13.180	2000	4834829	0.30	13.280	13.300	13.120	--  	0.00	1.37	0.100	    830	13.260	13.280	3104301.25	
00656	复星国际	0.00	63184528	11.780	11.780	500	5377626	0.34	11.780	11.820	11.700	--  	1.78	1.02	0.000	    731	11.740	11.780	48677948.00	
00692	中国家居	10.84	62009876	0.460	0.415	5000	139777696	0.00	0.415	0.465	0.415	--  	0.00	12.05	0.045	    560	--  	0.465	165192.30	
00135	昆仑能源	1.15	61779092	7.040	6.960	2000	8806199	0.43	7.000	7.080	6.970	--  	1.05	1.58	0.080	    552	7.020	7.040	13876900.00	
00152	深圳国际	1.07	60264148	13.200	13.060	500	4569552	0.15	13.000	13.260	13.000	--  	3.26	1.99	0.140	    482	13.180	13.200	6074089.50	
00347	鞍钢股份	0.62	59789212	4.870	4.840	2000	12296328	0.21	4.810	4.910	4.810	--  	0.00	2.07	0.030	   1118	4.860	4.870	9380500.00	
08366	FRASER HLDGS	35.19	56644252	0.365	0.270	10000	171250000	4.29	0.295	0.370	0.285	--  	0.00	31.48	0.095	   1060	--  	0.365	10655.10	
00778	置富产业信托	1.44	54729772	9.180	9.050	1000	5973250	0.11	9.050	9.200	9.050	1402750	0.00	1.66	0.130	    604	--  	9.180	0.00	
00867	康哲药业	1.00	54199104	14.140	14.000	1000	3840064	0.28	13.940	14.220	13.920	--  	0.93	2.14	0.140	    438	14.080	14.140	979159.31	
01347	华虹半导体	4.97	51843388	11.400	10.860	1000	4516245	0.00	11.200	11.760	11.200	--  	2.63	5.16	0.540	    715	11.400	11.400	182666.41	
01569	民生教育	0.00	48275264	1.460	1.460	2000	31974000	0.00	1.450	1.560	1.440	--  	0.00	8.22	0.000	    731	--  	1.460	222739.41	
06858	本间高尔夫	3.39	47762904	6.710	6.490	500	7351000	0.00	6.560	6.830	6.510	--  	0.00	4.93	0.220	     80	--  	6.710	1819169.75	
00036	远东控股国际	17.57	43819804	0.870	0.740	3000	57105680	1.16	0.740	0.870	0.730	--  	0.00	18.92	0.130	    390	--  	0.870	82168.00	
02001	新高教集团	7.50	42398684	3.010	2.800	1000	14190000	0.33	2.810	3.060	2.810	--  	0.00	8.93	0.210	   1066	--  	3.000	201259.80	
01157	中联重科	0.56	41179860	3.590	3.570	200	11503896	0.00	3.540	3.620	3.530	--  	0.00	2.52	0.020	    536	3.580	3.590	9417517.00	
00934	中石化冠德	3.49	38460832	4.150	4.010	2000	9363450	-0.48	4.010	4.190	4.010	--  	0.84	4.49	0.140	    659	4.150	4.150	1629980.63	
03993	洛阳钼业	0.00	37237688	2.320	2.320	3000	16092300	0.43	2.320	2.340	2.280	--  	0.00	2.59	0.000	    440	2.310	2.320	8808833.00	
00316	东方海外国际	0.24	36367808	41.500	41.400	500	873923	0.00	41.300	41.900	41.300	--  	0.00	1.45	0.100	    492	41.400	41.500	940459.00	
02331	李宁	0.78	36303140	5.170	5.130	500	7002529	0.00	5.160	5.280	5.140	--  	0.00	2.73	0.040	    607	5.160	5.170	678049.38	
00177	江苏宁沪高速公路	-0.73	35782060	10.920	11.000	2000	3261670	0.00	11.040	11.080	10.900	--  	0.00	1.64	-0.080	    389	10.900	10.920	3722143.75	
02600	中国铝业	0.28	35059944	3.570	3.560	2000	9851093	0.56	3.560	3.590	3.510	--  	0.00	2.25	0.010	    693	3.550	3.570	19247496.00	
00960	龙湖地产	1.98	34996812	13.360	13.100	500	2634108	0.30	13.200	13.440	13.020	--  	3.90	3.21	0.260	    902	13.340	13.360	22483038.00	
08299	大唐潼金	13.04	34305884	0.026	0.023	12000	1338860672	0.00	0.023	0.028	0.023	--  	0.00	21.74	0.003	    595	--  	0.026	76487.30	
01776	广发证券	0.87	34038236	15.700	15.565	200	2172636	0.64	15.760	15.800	15.560	--  	0.00	1.54	0.135	   1245	15.660	15.700	35493512.00	
00813	世茂房地产	0.50	33385154	12.000	11.940	500	2780965	0.33	11.900	12.060	11.900	--  	3.67	1.34	0.060	    922	11.980	12.000	26190300.00	
00363	上海实业控股	0.20	33245354	24.450	24.400	1000	1360660	0.20	24.600	24.600	24.300	--  	1.88	1.23	0.050	    375	24.450	24.450	15124818.00	
00670	中国东方航空股份	1.65	32636330	4.320	4.250	2000	7552148	-0.69	4.260	4.380	4.250	--  	1.27	3.06	0.070	    460	4.320	4.320	21232400.00	
01439	中华包装控股	0.86	32501902	2.340	2.320	5000	13980000	0.43	2.300	2.340	2.300	--  	0.85	1.72	0.020	    316	--  	2.340	130579.60	
01888	建滔积层板	0.52	32283444	9.640	9.590	500	3349672	0.31	9.590	9.690	9.590	--  	5.03	1.04	0.050	   1204	9.610	9.640	2566420.50	
03377	远洋集团	1.10	31342606	3.690	3.650	500	8553280	0.54	3.630	3.700	3.630	--  	3.25	1.92	0.040	   1318	3.670	3.690	15126518.00	
02607	上海医药	0.00	31196964	21.400	21.400	100	1451900	0.00	21.450	21.700	21.200	--  	0.00	2.34	0.000	   1330	21.400	21.400	8886877.00	
08215	FIRST CREDIT	5.36	30977982	0.590	0.560	20000	54168000	0.00	0.560	0.600	0.540	--  	0.34	10.71	0.030	     67	--  	0.590	102352.73	
01898	中煤能源	0.00	30330956	3.480	3.480	1000	8658733	0.58	3.500	3.550	3.460	--  	1.26	2.59	0.000	    766	3.470	3.480	24265770.00	
01249	通力电子	6.88	29529942	6.680	6.250	1000	4466454	0.45	6.400	6.800	6.240	--  	3.74	8.96	0.430	    487	--  	6.680	316816.41	
01239	金宝宝控股	-7.27	28992802	0.051	0.055	20000	496740000	-3.77	0.057	0.065	0.051	--  	0.00	25.45	-0.004	    808	--  	0.052	64006.50	
00372	德祥企业	11.59	28920648	0.770	0.690	2000	37987368	-1.28	0.690	0.800	0.690	--  	0.00	15.94	0.080	    544	--  	0.770	367719.19	
07231	ＦＬ二未来恒指	0.12	27793076	16.620	16.600	100	1673700	0.24	16.620	16.700	16.560	1466648	0.00	0.84	0.020	     41	--  	16.620	0.00	
02208	金风科技	1.40	26790622	11.600	11.440	200	2327400	0.17	11.520	11.600	11.320	--  	0.00	2.45	0.160	    315	11.600	11.600	6181265.00	
08207	中国信贷	0.95	26650542	1.060	1.050	4000	25570000	1.92	1.050	1.060	1.030	54080	0.00	2.86	0.010	    273	--  	1.060	886251.31	
00699	神州租车	0.55	26153078	7.250	7.210	1000	3627432	0.55	7.220	7.260	7.180	--  	0.00	1.11	0.040	    372	7.220	7.250	2118922.00	
02840	ＳＰＤＲ金ＥＴＦ	0.55	25631726	911.000	906.000	10	28160	0.00	909.000	912.000	908.000	--  	0.00	0.44	5.000	     71	--  	911.000	0.00	
00732	信利国际	0.76	24906696	2.650	2.630	2000	9349105	0.00	2.630	2.700	2.630	--  	0.75	2.66	0.020	    883	2.650	2.650	2329676.00	
00586	海螺创业	0.13	23540750	14.940	14.920	500	1575896	0.27	15.060	15.100	14.840	--  	2.01	1.74	0.020	    769	14.900	14.940	2021307.25	
00816	华电福新	0.00	22966252	1.780	1.780	2000	12867696	0.56	1.790	1.810	1.770	--  	3.20	2.25	0.000	    676	1.770	1.780	10284263.00	
01245	NIRAKU	2.99	22782342	1.380	1.340	2000	16366000	0.73	1.350	1.430	1.330	--  	0.43	7.46	0.040	    502	--  	1.370	5063700.00	
01019	康宏环球	1.98	22491354	0.206	0.202	6000	110632000	0.00	0.202	0.207	0.200	6030	0.00	3.47	0.004	    225	--  	0.206	654672.38	
08021	汇隆控股	1.68	22350892	0.182	0.179	10000	123990000	-1.09	0.179	0.184	0.179	--  	0.00	2.79	0.003	     25	--  	0.182	98138.00	
08193	汉华专业服务	1.25	21879152	0.810	0.800	5000	26910000	1.25	0.800	0.850	0.790	36000	0.00	7.50	0.010	    185	--  	0.810	60760.00	
00579	京能清洁能源	0.89	21618952	2.270	2.250	2000	9513460	-0.44	2.240	2.290	2.240	--  	3.66	2.22	0.020	    891	2.260	2.270	4773288.50	
00058	新威国际	11.86	21437674	0.132	0.118	20000	161956000	-2.22	0.120	0.142	0.119	--  	0.00	19.49	0.014	    779	--  	0.132	55062.70	
06169	宇华教育	0.00	20476230	2.630	2.630	2000	7670000	-0.38	2.630	2.730	2.630	--  	1.41	3.80	0.000	    392	--  	2.640	320594.91	
00035	远东发展	1.02	20390028	3.970	3.930	1000	5139294	0.00	3.970	4.000	3.940	--  	0.88	1.53	0.040	    548	3.940	3.970	2689292.50	
08417	大地教育	1.53	19946700	1.330	1.310	10000	14960000	0.00	1.310	1.370	1.310	--  	0.00	4.58	0.020	    144	--  	1.330	1578.20	
03606	福耀玻璃	2.17	19556518	28.200	27.600	400	699040	0.36	27.700	28.350	27.700	--  	0.00	2.36	0.600	    205	28.100	28.200	3040349.75	
00337	绿地香港	4.53	19035130	2.770	2.650	1000	7019000	0.73	2.680	2.780	2.650	--  	3.61	4.91	0.120	    388	2.750	2.770	5410510.50	
00808	泓富产业信托	-0.31	19034700	3.190	3.200	1000	5941000	0.00	3.190	3.220	3.190	--  	0.00	0.94	-0.010	    242	--  	3.190	0.00	
06068	睿见教育	1.49	18971832	2.720	2.680	2000	6952000	0.37	2.680	2.770	2.670	--  	0.99	3.73	0.040	    316	--  	2.720	278134.50	
00348	中国智能健康	0.57	18861632	0.175	0.174	2000	94916000	-2.78	0.189	0.215	0.170	--  	0.00	25.86	0.001	    760	--  	0.176	82977.60	
00921	海信科龙	3.58	18360060	10.980	10.600	1000	1682000	0.55	10.720	10.980	10.620	--  	3.05	3.40	0.380	    581	10.900	10.980	1905505.88	
01419	盈健医疗	9.26	18215582	2.950	2.700	2000	6381591	0.68	2.700	2.990	2.650	--  	0.00	12.59	0.250	    378	--  	2.950	30808.90	
01829	中国机械工程	2.63	17896026	5.850	5.700	1000	3098000	0.52	5.700	5.850	5.670	--  	3.90	3.16	0.150	    752	5.830	5.850	4745228.00	
00197	亨泰	1.39	17847306	0.730	0.720	5000	24785172	0.00	0.710	0.730	0.710	--  	0.00	2.78	0.010	    191	--  	0.730	260424.20	
08321	泰锦控股	0.00	17724800	13.180	13.180	10000	1340000	0.00	13.180	13.360	13.060	--  	0.00	2.28	0.000	     44	--  	13.180	11115.80	
01363	中滔环保	0.65	17277456	1.550	1.540	2000	11170000	-0.64	1.530	1.560	1.520	--  	0.97	2.60	0.010	    402	1.540	1.550	687168.81	
01206	同方泰德	1.06	17195740	2.870	2.840	2000	6026000	0.00	2.850	2.880	2.820	318300	0.00	2.11	0.030	    176	--  	2.870	382961.00	
00752	PICO FAR EAST	0.00	16898840	3.130	3.130	2000	5450000	0.00	3.160	3.160	3.130	--  	3.99	0.96	0.000	     21	--  	3.130	353641.09	
01030	新城发展控股	0.00	15901161	2.200	2.200	2000	7152000	0.00	2.210	2.250	2.190	--  	2.55	2.73	0.000	    406	2.190	2.200	10487946.00	
00915	道和环球	0.44	15705491	6.850	6.820	1000	2288000	0.00	6.770	6.900	6.770	--  	0.20	1.91	0.030	    188	--  	6.850	6178.60	
00405	越秀房产信托基金	0.00	15288911	4.570	4.570	1000	3334309	0.00	4.560	4.600	4.560	413070	0.00	0.88	0.000	    291	--  	4.570	0.00	
01499	前进控股集团　新	-1.20	14952221	0.246	0.249	10000	59830000	-0.40	0.250	0.265	0.246	--  	0.00	7.63	-0.003	    230	--  	0.246	41922.40	
03900	绿城中国	0.00	14825886	7.160	7.160	500	2069753	0.28	7.200	7.210	7.130	--  	1.87	1.12	0.000	    452	7.160	7.160	16979562.00	
00468	纷美包装	0.25	14230146	4.020	4.010	1000	3557000	-0.50	4.000	4.040	3.950	--  	2.99	2.24	0.010	    210	4.010	4.020	289236.19	
01466	钱唐控股	5.19	14109601	4.260	4.050	2000	3376000	0.71	4.090	4.260	4.050	--  	0.00	5.19	0.210	    116	--  	4.260	33080.40	
01899	兴达国际	1.81	13963454	3.380	3.320	1000	4186000	0.60	3.300	3.460	3.300	365320	4.44	4.82	0.060	    309	--  	3.370	1087289.25	
00087	太古股份公司Ｂ	1.06	13138269	13.360	13.220	2500	989460	0.00	13.240	13.360	13.240	--  	1.65	0.91	0.140	    190	--  	13.360	37349800.00	
03799	达利食品	0.45	13044852	4.500	4.480	500	2899752	0.22	4.480	4.540	4.440	--  	4.00	2.23	0.020	    398	4.490	4.500	1648038.50	
03600	现代牙科	-4.79	12156351	3.380	3.550	1000	3411000	-4.79	3.550	3.620	3.380	--  	0.27	6.76	-0.170	    218	--  	3.400	274450.31	
00486	RUSAL	1.87	11935451	3.820	3.750	1000	3076000	0.26	3.740	3.970	3.740	561580	0.00	6.13	0.070	    735	--  	3.810	1445200.00	
02212	高鹏矿业	4.70	11899201	0.245	0.234	20000	49800000	0.00	0.229	0.248	0.224	--  	0.00	10.26	0.011	    251	--  	0.245	10035.50	
00039	中国北大荒	0.00	11139471	0.400	0.400	8000	27242000	0.00	0.400	0.420	0.400	69440	0.00	5.00	0.000	     73	--  	0.400	137643.50	
01803	北京体育文化	1.76	10423925	1.730	1.700	2500	6125000	1.76	1.700	1.730	1.690	--  	0.00	2.35	0.030	     45	--  	1.700	45244.60	
00418	方正控股	10.53	10330240	0.630	0.570	2000	16466000	1.61	0.560	0.650	0.560	--  	0.00	15.79	0.060	    260	--  	0.620	158304.70	
00272	瑞安房地产	2.38	10298953	1.720	1.680	500	6037032	0.58	1.680	1.730	1.680	--  	2.27	2.98	0.040	    423	1.710	1.720	12221300.00	
00952	华富国际	1.72	10097100	1.180	1.160	10000	8930000	2.61	1.140	1.190	1.080	--  	0.00	9.48	0.020	     96	--  	1.190	333250.59	
08133	铸能控股	2.78	10062200	0.370	0.360	20000	28460000	-1.33	0.350	0.375	0.345	--  	0.00	8.33	0.010	     76	--  	0.370	6452.90	
00076	南海石油	4.05	9607305	0.077	0.074	4000	121975776	1.32	0.073	0.082	0.072	--  	0.00	13.51	0.003	    236	--  	0.077	48182.20	
00198	星美控股	1.43	9260958	0.710	0.700	4000	13149012	1.43	0.690	0.710	0.690	--  	1.83	2.86	0.010	     55	0.700	0.710	1292263.75	
00520	呷哺呷哺	-0.13	9142428	7.590	7.600	500	1212500	0.00	7.600	7.710	7.370	--  	1.26	4.47	-0.010	    406	--  	7.590	231260.41	
00061	北亚资源	3.12	8863095	0.033	0.032	5000	277064992	3.12	0.032	0.033	0.031	--  	0.00	6.25	0.001	    140	--  	0.033	964125.50	
00129	泛海集团	4.64	8685634	2.030	1.940	2000	4332711	1.00	1.940	2.050	1.930	--  	0.00	6.19	0.090	    175	--  	2.030	2644188.75	
01382	互太纺织	0.00	8555727	8.750	8.750	1000	975531	-0.11	8.750	8.840	8.710	--  	3.43	1.49	0.000	    288	8.750	8.750	517653.81	
06198	青岛港	0.69	8476415	4.350	4.320	1000	1938000	-0.68	4.350	4.400	4.320	1840760	7.59	1.85	0.030	    417	--  	4.350	3828257.50	
01143	华夏健康产业	2.61	8426172	0.118	0.115	4000	69192000	0.00	0.113	0.130	0.112	--  	0.00	15.65	0.003	    402	--  	0.117	80028.40	
00178	莎莎国际	0.30	8162213	3.300	3.290	2000	2466083	-0.30	3.290	3.350	3.290	--  	2.73	1.82	0.010	    319	3.300	3.300	337946.00	
02006	锦江酒店	0.91	8099241	2.210	2.190	2000	3686000	0.00	2.200	2.220	2.180	1451380	4.03	1.83	0.020	    243	--  	2.210	5677083.50	
00078	REGAL INT'L	1.61	7848916	5.670	5.580	2000	1396757	0.18	5.560	5.670	5.560	22480	1.59	1.97	0.090	    131	--  	5.670	2779940.00	
00831	利亚零售	0.68	7480601	4.430	4.400	2000	1692000	0.23	4.420	4.430	4.400	--  	9.03	0.68	0.030	     27	--  	4.430	183941.20	
00085	中国电子	3.55	7414441	1.460	1.410	2000	4960000	-0.68	1.410	1.540	1.410	--  	2.05	9.22	0.050	    201	--  	1.480	609326.81	
08008	新意网集团	1.74	7161305	4.680	4.600	1000	1542188	0.00	4.600	4.690	4.580	278470	0.00	2.39	0.080	    208	--  	4.680	522956.81	
00309	新华通讯频媒	0.00	7036841	0.510	0.510	1000	14005000	2.00	0.510	0.530	0.500	--  	0.00	5.88	0.000	     59	--  	0.510	19082.50	
02393	巨星医疗控股	0.26	6684751	3.840	3.830	2500	1742500	0.00	3.840	3.880	3.790	86275	1.15	2.35	0.010	    108	--  	3.840	445641.69	
00345	VITASOY INT'L	0.26	6563921	15.340	15.300	2000	428000	0.00	15.300	15.400	15.260	--  	0.25	0.92	0.040	     98	15.340	15.340	443228.59	
08368	中国创意控股	3.64	6500491	0.285	0.275	1000	22564000	0.00	0.275	0.305	0.275	--  	0.00	10.91	0.010	    165	--  	0.285	16818.70	
83188	华夏沪深三百　Ｒ	1.31	6275721	34.700	34.250	200	181691	0.00	34.300	34.700	34.300	2506200	0.00	1.17	0.450	     62	--  	34.700	0.00	
82822	南方Ａ５０　Ｒ	1.96	6081972	10.420	10.220	200	585454	0.19	10.280	10.420	10.260	3752808	0.00	1.57	0.200	     84	--  	10.420	0.00	
数据来源:通达信
