代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
01055	中国南方航空股份	2.22	43479244	5.530	5.410	2000	7908000	0.18	5.490	5.570	5.370	--  	0.00	3.70	0.120	    380	5.510	5.520	20213100.00	
01632	膳源控股	6.22	42335044	20.650	19.440	2000	2136000	-0.24	19.440	20.800	18.940	--  	0.00	9.57	1.210	    317	--  	20.650	7807.70	
01548	金斯瑞生物科技	14.37	42083796	3.980	3.480	2000	10715389	-0.25	3.560	4.080	3.550	--  	0.30	15.23	0.500	    733	--  	3.980	22603.20	
01128	永利澳门	-0.12	40556348	16.080	16.100	400	2509035	-0.12	16.240	16.260	16.060	--  	2.61	1.24	-0.020	    726	16.080	16.080	4294547.50	
07221	ＦＬ二华夏恒指	1.47	39798736	8.980	8.850	100	4442600	0.00	8.960	8.990	8.930	--  	0.00	0.68	0.130	    101	--  	8.980	0.00	
00338	上海石油化工股份	1.82	39677212	4.470	4.390	2000	8940000	0.00	4.400	4.480	4.400	--  	6.26	1.82	0.080	    597	4.460	4.470	3394561.00	
02380	中国电力	0.69	35372016	2.920	2.900	1000	12121600	0.00	2.900	2.950	2.900	--  	6.20	1.72	0.020	    232	2.910	2.920	9118716.00	
01071	华电国际电力股份	0.00	34329688	3.480	3.480	2000	9887400	-0.29	3.490	3.490	3.450	--  	4.37	1.15	0.000	    752	3.480	3.480	21307572.00	
00371	北控水务集团	0.68	34259456	5.910	5.870	2000	5817640	0.00	5.870	5.930	5.830	--  	1.02	1.70	0.040	    744	5.900	5.910	8104727.00	
00728	中国电信	0.79	34226792	3.830	3.800	2000	8929855	0.00	3.820	3.850	3.810	--  	2.74	1.05	0.030	    335	3.830	3.830	65236800.00	
03323	中国建材	0.88	33973360	4.600	4.560	2000	7352000	0.00	4.600	4.680	4.580	--  	1.04	2.19	0.040	    398	4.600	4.600	34075416.00	
00200	新濠国际发展	1.15	33288878	17.580	17.380	1000	1883844	0.00	17.720	17.880	17.440	--  	0.11	2.53	0.200	    491	17.580	17.580	10365093.00	
00425	敏实集团	-0.16	33240654	30.850	30.900	2000	1074526	0.00	31.150	31.150	30.600	--  	2.20	1.78	-0.050	    179	30.800	30.850	1505071.25	
07231	ＦＬ二未来恒指	1.32	32758092	16.840	16.620	100	1947200	0.00	16.840	16.860	16.760	--  	0.00	0.60	0.220	     50	--  	16.860	0.00	
00582	蓝鼎国际（六万）	3.74	32673506	0.111	0.107	60000	298223008	-0.89	0.109	0.113	0.104	--  	0.00	8.41	0.004	    421	--  	0.111	1734523.25	
00692	中国家居	3.23	32442026	0.480	0.465	5000	67980000	1.05	0.465	0.485	0.465	--  	0.00	4.30	0.015	    338	--  	0.480	165192.30	
00753	中国国航	2.68	32334082	7.270	7.080	2000	4466000	0.14	7.080	7.320	7.080	--  	1.65	3.39	0.190	    356	7.270	7.270	22405096.00	
00489	东风集团股份	0.35	32019802	8.510	8.480	2000	3760000	0.12	8.500	8.570	8.490	--  	3.02	0.94	0.030	    359	8.520	8.520	18495900.00	
02338	潍柴动力	0.80	31440792	12.600	12.500	1000	2506235	-0.16	12.680	12.680	12.480	--  	0.00	1.60	0.100	    392	12.600	12.600	17477112.00	
01469	结好金融	4.76	31427426	1.320	1.260	4000	23485276	0.76	1.270	1.380	1.270	--  	2.27	8.73	0.060	    291	--  	1.320	419271.41	
07288	ＦＬ二南方国指	2.93	31188216	7.370	7.160	100	4235600	0.14	7.300	7.410	7.290	--  	0.00	1.68	0.210	    133	--  	7.370	0.00	
01316	耐世特	0.48	31009912	12.460	12.400	1000	2491000	0.16	12.660	12.660	12.340	--  	1.49	2.58	0.060	    264	12.440	12.460	269336.81	
00656	复星国际	0.00	30346472	11.780	11.780	500	2565500	0.17	11.800	11.900	11.760	--  	1.78	1.19	0.000	    360	11.760	11.780	48677948.00	
00358	江西铜业股份	1.39	29138962	11.700	11.540	1000	2498000	0.00	11.560	11.720	11.560	--  	0.00	1.39	0.160	    255	11.700	11.700	8974011.00	
00347	鞍钢股份	1.85	28711342	4.960	4.870	2000	5802000	0.20	4.920	4.970	4.900	--  	0.00	1.44	0.090	    430	4.950	4.960	9380500.00	
00460	四环医药	0.00	28320256	3.610	3.610	1000	7809345	0.00	3.580	3.670	3.580	--  	2.88	2.49	0.000	    676	3.600	3.610	1218760.38	
01880	百丽国际	-0.16	27527294	6.080	6.090	1000	4525087	0.00	6.090	6.100	6.070	--  	0.00	0.49	-0.010	    394	6.080	6.080	3148940.00	
00023	东亚银行	0.77	27508028	32.900	32.650	200	836596	0.00	32.800	33.000	32.750	--  	0.85	0.77	0.250	    314	32.900	32.900	76570600.00	
01999	敏华控股	1.01	27455246	6.970	6.900	400	3935600	-0.14	7.040	7.040	6.840	--  	2.01	2.90	0.070	    815	6.960	6.970	633196.63	
01313	华润水泥控股	2.33	27375138	3.960	3.870	2000	6875907	-0.50	3.930	4.040	3.930	--  	0.00	2.84	0.090	    610	3.960	3.960	5350692.00	
00144	招商局港口	0.46	26990028	21.750	21.650	2000	1240470	0.23	21.700	21.900	21.650	--  	2.99	1.15	0.100	    183	21.700	21.750	10311300.00	
00316	东方海外国际	3.13	26338340	42.800	41.500	500	617348	0.12	41.800	42.950	41.800	--  	0.00	2.77	1.300	    234	42.750	42.800	940459.00	
02869	绿城服务	1.69	26154442	3.000	2.950	2000	8722000	0.00	2.990	3.030	2.960	--  	1.33	2.37	0.050	    220	2.990	3.000	332271.91	
01498	培力控股	4.56	25550576	3.900	3.730	500	7246500	0.00	3.730	3.930	3.730	--  	0.51	5.36	0.170	     45	--  	3.900	86024.80	
03898	中车时代电气一百	0.73	25376564	41.350	41.050	100	612300	0.00	41.500	41.800	41.150	--  	0.00	1.58	0.300	    518	41.400	41.400	2392899.00	
00778	置富产业信托	1.09	25036922	9.280	9.180	1000	2680000	-1.07	9.180	9.400	9.180	--  	0.00	2.40	0.100	    360	--  	9.320	0.00	
00921	海信科龙	4.01	24879550	11.420	10.980	1000	2199601	-0.17	11.120	11.620	11.120	--  	2.93	4.55	0.440	    335	11.420	11.420	1905505.88	
03933	联邦制药	0.00	24382222	4.580	4.580	2000	5282000	0.00	4.600	4.800	4.560	--  	0.00	5.24	0.000	    280	4.570	4.580	1666927.88	
02319	蒙牛乳业	0.27	24146770	14.820	14.780	1000	1622566	-0.13	14.800	15.040	14.800	--  	0.67	1.62	0.040	    302	14.800	14.820	4912442.50	
00177	江苏宁沪高速公路	0.55	23765602	10.980	10.920	2000	2161560	0.18	10.980	11.100	10.920	--  	0.00	1.65	0.060	    295	10.960	10.980	3722143.75	
00508	鼎亿集团投资	6.30	23560102	1.350	1.270	5000	17690000	0.00	1.270	1.360	1.270	--  	0.00	7.09	0.080	    173	--  	1.350	81190.10	
01019	康宏环球	2.43	23206472	0.211	0.206	6000	110928000	0.00	0.204	0.212	0.203	--  	0.00	4.37	0.005	    115	--  	0.211	654672.38	
07267	ＦＬ二华夏国指	3.03	22474568	8.170	7.930	100	2751600	0.12	8.090	8.200	8.090	--  	0.00	1.39	0.240	     72	--  	8.170	0.00	
01776	广发证券	2.17	22410142	16.040	15.700	200	1401000	-0.12	15.740	16.060	15.720	--  	0.00	2.17	0.340	    614	16.040	16.040	35493512.00	
01829	中国机械工程	0.17	21774266	5.860	5.850	1000	3709000	0.00	5.880	5.950	5.830	--  	3.89	2.05	0.010	    858	5.860	5.860	4745228.00	
01138	中远海能	0.95	21558742	4.260	4.220	2000	5076000	0.24	4.230	4.290	4.220	--  	0.00	1.66	0.040	    243	4.250	4.260	5926654.00	
00818	高阳科技	8.33	21520712	1.430	1.320	3000	15360000	0.00	1.330	1.450	1.330	--  	0.00	9.09	0.110	    314	--  	1.430	549904.13	
01816	中广核电力	0.85	21049500	2.360	2.340	1000	8944000	0.43	2.360	2.370	2.340	--  	2.42	1.28	0.020	    321	2.350	2.360	28763380.00	
00763	中兴通讯	2.08	20772180	14.700	14.400	200	1416432	-0.14	14.420	14.760	14.420	--  	0.00	2.36	0.300	    466	14.680	14.700	14119826.00	
02313	申洲国际	0.00	20348886	52.750	52.750	1000	385841	-0.09	53.150	53.150	52.550	--  	2.27	1.14	0.000	    118	52.650	52.750	2181606.25	
00880	澳博控股	0.00	20198382	7.190	7.190	1000	2802000	0.00	7.250	7.280	7.180	--  	2.50	1.39	0.000	    358	7.180	7.190	3875500.00	
08366	FRASER HLDGS	-6.85	20032326	0.340	0.365	10000	55915000	-2.86	0.365	0.420	0.320	--  	0.00	27.40	-0.025	    411	--  	0.340	10655.10	
06818	中国光大银行	0.84	19815880	3.600	3.570	1000	5501000	0.00	3.580	3.620	3.580	--  	0.00	1.12	0.030	    355	3.590	3.600	412697984.00	
02883	中海油田服务	0.90	19797094	6.740	6.680	2000	2938000	0.00	6.680	6.780	6.680	--  	0.00	1.50	0.060	    259	6.730	6.740	7950294.50	
00270	粤海投资	-0.70	19679240	11.280	11.360	2000	1736000	0.00	11.440	11.440	11.240	--  	2.66	1.76	-0.080	    190	11.280	11.280	5213035.50	
02298	都市丽人	6.18	19333602	2.920	2.750	1000	6677000	0.00	2.780	2.960	2.760	--  	2.12	7.27	0.170	    396	2.920	2.920	377938.59	
02357	中航科工	1.38	19089610	5.150	5.080	1000	3707000	0.00	5.120	5.180	5.100	--  	0.43	1.57	0.070	    293	5.140	5.150	6950876.50	
01093	石药集团	0.71	18989170	11.380	11.300	2000	1662716	0.35	11.280	11.520	11.280	--  	1.05	2.12	0.080	    238	11.360	11.380	1476018.63	
00165	中国光大控股	0.58	18690480	17.380	17.280	2000	1075400	-0.23	17.480	17.480	17.280	--  	2.88	1.16	0.100	    252	17.380	17.380	6749533.50	
00694	北京首都机场股份	-0.52	17881492	11.440	11.500	2000	1556432	0.00	11.580	11.660	11.340	--  	1.00	2.78	-0.060	    198	11.420	11.440	3390419.00	
07230	ＦＬ二未来国指	2.82	17094464	15.300	14.880	100	1113700	0.00	15.360	15.380	15.280	--  	0.00	0.67	0.420	    334	--  	15.340	0.00	
01046	寰宇国际金融	-1.16	16500151	0.850	0.860	5000	19040000	0.00	0.860	0.900	0.830	--  	0.00	8.14	-0.010	    138	--  	0.850	127379.50	
01499	前进控股集团　新	1.63	16445951	0.250	0.246	10000	63810000	0.00	0.255	0.280	0.250	--  	0.00	12.20	0.004	    243	--  	0.250	41922.40	
03708	日成控股	4.40	16170151	5.220	5.000	5000	3250000	1.20	4.980	5.220	4.860	--  	0.00	7.20	0.220	     50	--  	5.220	27545.80	
01439	中华包装控股	1.28	16156401	2.370	2.340	5000	6860000	0.00	2.350	2.380	2.340	--  	0.84	1.71	0.030	    183	--  	2.370	130579.60	
00168	青岛啤酒股份	-0.59	15817501	33.600	33.800	2000	468000	0.00	33.750	34.300	33.600	--  	1.16	2.07	-0.200	    108	33.450	33.600	3007715.75	
00665	海通国际	1.65	15531579	4.300	4.230	1000	3633265	0.23	4.250	4.310	4.230	--  	1.86	1.89	0.070	    317	4.290	4.300	13150525.00	
02208	金风科技	1.72	15067717	11.800	11.600	200	1286000	0.51	11.620	11.860	11.580	--  	0.00	2.41	0.200	    266	11.780	11.800	6181265.00	
02899	紫金矿业	-0.39	14862141	2.580	2.590	2000	5756845	0.00	2.590	2.600	2.570	--  	0.00	1.16	-0.010	    220	2.580	2.580	9178688.00	
00874	白云山	0.70	14778801	21.600	21.450	2000	680000	0.00	21.600	21.850	21.550	--  	0.00	1.40	0.150	    122	21.600	21.600	2657972.00	
01199	中远海运港口	0.92	14732926	8.760	8.680	2000	1688314	0.11	8.750	8.780	8.720	--  	0.00	0.69	0.080	    103	8.750	8.760	685470.13	
00008	电讯盈科	0.44	14595906	4.600	4.580	1000	3174988	0.00	4.600	4.620	4.570	--  	4.39	1.09	0.020	    577	4.590	4.600	7958400.00	
07205	ＦＬ二　三星恒指	1.51	14535191	6.730	6.630	200	2161400	0.00	6.720	6.740	6.700	--  	0.00	0.60	0.100	    255	--  	6.730	0.00	
01066	威高股份	1.85	13843121	6.050	5.940	4000	2288000	-0.17	5.980	6.200	5.980	--  	0.84	3.70	0.110	    143	6.040	6.050	1575630.88	
00372	德祥企业	2.60	13673001	0.790	0.770	2000	17248000	0.00	0.780	0.830	0.740	--  	0.00	11.69	0.020	    344	--  	0.790	367719.19	
00197	亨泰	2.74	13564479	0.750	0.730	5000	18088520	1.33	0.730	0.770	0.730	--  	0.00	5.48	0.020	    253	--  	0.750	260424.20	
00410	ＳＯＨＯ中国	0.47	13397776	4.240	4.220	500	3171500	0.24	4.230	4.240	4.200	--  	9.13	0.95	0.020	    211	4.230	4.240	6740584.50	
01919	中远海控	1.52	13337147	3.340	3.290	500	4005393	0.00	3.290	3.350	3.290	--  	0.00	1.82	0.050	    339	3.340	3.340	12057430.00	
02098	卓尔集团	0.00	13039801	4.300	4.300	3000	3018000	0.00	4.330	4.360	4.300	--  	0.00	1.40	0.000	    153	4.300	4.300	2974765.00	
07228	ＦＬ二　三星国指	2.85	12215887	6.130	5.960	200	1990000	0.00	6.080	6.160	6.070	--  	0.00	1.51	0.170	     49	--  	6.130	0.00	
02778	冠君产业信托	0.57	12124790	5.300	5.270	1000	2297309	0.00	5.280	5.350	5.230	--  	0.00	2.28	0.030	    265	--  	5.300	0.00	
00309	新华通讯频媒	15.69	12068851	0.590	0.510	1000	21268000	-1.67	0.510	0.620	0.510	--  	0.00	21.57	0.080	     74	--  	0.590	19082.50	
03115	安硕恒生指数	0.72	11796076	91.400	90.750	10	129240	0.00	91.200	91.450	91.150	--  	0.00	0.33	0.650	     26	--  	91.400	0.00	
01786	铁建装备	4.25	11692786	3.680	3.530	500	3183000	0.00	3.600	3.710	3.600	--  	4.86	3.12	0.150	    317	--  	3.680	698121.00	
00915	道和环球	0.58	11411331	6.890	6.850	1000	1646000	0.00	6.980	7.050	6.830	--  	0.20	3.21	0.040	    180	--  	6.890	6178.60	
00342	新海能源	-0.39	10769281	2.530	2.540	2000	4194000	0.00	2.560	2.630	2.510	--  	0.00	4.72	-0.010	    132	--  	2.530	1254412.75	
00806	惠理集团	1.11	10745241	7.280	7.200	1000	1482000	0.14	7.250	7.280	7.200	--  	1.65	1.11	0.080	    327	7.270	7.280	395698.19	
00323	马鞍山钢铁股份	1.97	10470500	2.590	2.540	2000	4064000	0.00	2.540	2.590	2.540	--  	0.00	1.97	0.050	    413	2.580	2.590	6876288.00	
01347	华虹半导体	-0.18	10297641	11.380	11.400	1000	896000	-0.35	11.800	11.800	11.300	--  	0.00	4.39	-0.020	    177	11.380	11.380	186753.70	
01628	禹洲地产	-0.57	10210820	3.510	3.530	1000	2883000	0.00	3.550	3.580	3.490	--  	6.27	2.55	-0.020	    226	3.510	3.510	6886051.00	
01882	海天国际	0.11	9844810	18.780	18.760	1000	525000	0.00	18.720	18.980	18.700	--  	1.06	1.49	0.020	    133	18.740	18.780	1510028.88	
01157	中联重科	2.23	9229160	3.670	3.590	200	2536620	0.55	3.590	3.680	3.590	--  	0.00	2.51	0.080	    292	3.650	3.670	9417517.00	
03836	和谐汽车	1.05	8893660	2.880	2.850	500	3072000	0.00	2.980	2.980	2.860	--  	0.00	4.21	0.030	    243	2.880	2.880	959968.88	
02356	大新银行集团	0.74	8651440	16.340	16.220	400	530000	-0.24	16.220	16.400	16.220	--  	1.71	1.11	0.120	    156	16.340	16.340	20521064.00	
00405	越秀房产信托基金	0.44	8538550	4.590	4.570	1000	1859000	0.00	4.570	4.610	4.570	--  	0.00	0.88	0.020	    102	--  	4.590	0.00	
03377	远洋集团	-0.27	8488316	3.680	3.690	500	2301500	0.27	3.690	3.710	3.650	--  	3.26	1.63	-0.010	    412	3.670	3.680	15126518.00	
00606	中国粮油控股	0.54	8289241	3.700	3.680	1000	2243500	0.00	3.630	3.750	3.630	--  	1.46	3.26	0.020	    411	3.690	3.700	7212600.00	
01086	好孩子国际	2.73	8160557	3.760	3.660	1000	2193315	0.00	3.690	3.770	3.690	--  	1.33	2.19	0.100	     92	--  	3.760	551873.81	
00563	上实城市开发	4.29	8115961	1.700	1.630	2000	4852000	0.00	1.630	1.710	1.630	--  	1.94	4.91	0.070	     84	1.690	1.700	5812535.50	
