代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
01910	新秀丽	2.33	128416896	30.700	30.000	300	4229689	-0.16	30.900	31.250	30.650	17378640	0.00	2.00	0.700	    741	--  	30.700	464954.00	
00799	IGG	-0.66	128072088	12.000	12.080	1000	10701000	0.17	12.140	12.200	11.800	--  	0.00	3.31	-0.080	   1090	11.980	12.000	24343.10	
00460	四环医药	0.00	120470608	3.640	3.640	1000	32651940	0.00	3.680	3.760	3.620	--  	2.86	3.85	0.000	   1467	3.640	3.640	1218760.38	
00762	中国联通	-0.38	119004136	10.600	10.640	2000	11253901	-0.19	10.640	10.700	10.500	--  	0.00	1.88	-0.040	    489	10.600	10.600	61415400.00	
02869	绿城服务	7.28	115533944	3.240	3.020	2000	35894000	0.31	3.020	3.330	3.020	--  	1.23	10.26	0.220	    744	3.240	3.240	332271.91	
00992	联想集团	0.20	112764296	4.940	4.930	2000	22859692	0.41	4.920	4.960	4.900	--  	0.00	1.22	0.010	    879	4.930	4.940	2720379.50	
01109	华润置地	1.19	111006608	21.200	20.950	2000	5260200	0.00	21.100	21.350	21.000	--  	2.89	1.67	0.250	    372	21.150	21.200	42704476.00	
00902	华能国际电力股份	1.04	101459808	5.840	5.780	2000	17354558	-0.17	5.830	5.900	5.790	--  	0.00	1.90	0.060	   1560	5.840	5.840	37554268.00	
02328	中国财险	-0.15	100779512	12.980	13.000	2000	7768005	0.00	13.100	13.120	12.900	--  	2.66	1.69	-0.020	    416	12.960	12.980	47594900.00	
00288	万洲国际	0.00	97142168	6.830	6.830	500	14228031	0.00	6.870	6.870	6.780	--  	3.07	1.32	0.000	   1464	6.820	6.830	1361100.00	
00200	新濠国际发展	3.52	90533872	18.240	17.620	1000	5023000	0.55	17.500	18.480	17.500	--  	0.11	5.56	0.620	    753	18.180	18.240	10365093.00	
06881	中国银河	-0.14	84202232	7.100	7.110	500	11982100	0.28	7.140	7.160	6.970	--  	0.00	2.67	-0.010	   1147	7.090	7.100	23491816.00	
01128	永利澳门	2.71	83837536	16.700	16.260	400	5060464	0.00	16.380	16.740	16.300	--  	2.51	2.71	0.440	    987	16.680	16.700	4294547.50	
06837	海通证券	0.15	79309152	13.000	12.980	400	6125000	0.00	13.060	13.060	12.860	--  	0.00	1.54	0.020	    886	12.980	13.000	55905444.00	
00215	和记电讯香港	4.80	74952280	2.400	2.290	2000	31254000	0.00	2.390	2.430	2.380	--  	2.87	2.18	0.110	   1019	2.390	2.400	2129400.00	
01038	长江基建集团	-0.44	74721872	67.700	68.000	1000	1103356	0.00	67.550	68.300	67.300	--  	2.41	1.47	-0.300	    339	67.650	67.700	12791000.00	
01169	海尔电器	1.47	72780008	19.280	19.000	1000	3760542	0.00	19.300	19.680	19.080	--  	0.88	3.16	0.280	    930	19.260	19.280	3614897.50	
01918	融创中国	0.78	71951784	10.300	10.220	1000	6967800	-0.19	10.280	10.460	10.200	--  	2.79	2.54	0.080	    387	10.280	10.300	29318310.00	
00586	海螺创业	1.72	71353288	15.360	15.100	500	4620000	-0.39	15.400	15.800	15.160	--  	1.95	4.24	0.260	    912	15.360	15.360	2021307.25	
07200	ＦＬ二南方恒指	-0.37	70573640	8.130	8.160	100	8681900	0.00	8.190	8.190	8.100	2269822	0.00	1.10	-0.030	    120	--  	8.130	0.00	
01632	膳源控股	4.26	69299504	24.500	23.500	2000	2878000	0.00	23.500	25.000	22.200	--  	0.00	11.91	1.000	    472	--  	24.500	7807.70	
00371	北控水务集团	2.02	68953688	6.070	5.950	2000	11418100	0.00	5.990	6.100	5.930	--  	0.99	2.86	0.120	    677	6.060	6.070	8104727.00	
02020	安踏体育	-0.69	67791784	21.600	21.750	1000	3098000	0.00	21.800	22.050	21.600	--  	1.94	2.07	-0.150	    547	21.600	21.600	1422354.13	
02238	广汽集团	0.47	56367500	12.880	12.820	2000	4373529	-0.16	12.820	12.980	12.800	--  	0.00	1.40	0.060	    399	12.860	12.880	8471223.00	
00732	信利国际	5.02	54878504	2.930	2.790	2000	18963000	-0.34	2.800	2.950	2.800	--  	0.68	5.38	0.140	    760	2.920	2.930	2329676.00	
00958	华能新能源	1.89	53488712	2.690	2.640	2000	19988000	0.37	2.640	2.690	2.640	--  	1.71	1.89	0.050	    527	2.680	2.690	8544461.00	
01114	BRILLIANCE CHI	1.02	51669364	13.840	13.700	2000	3732000	0.00	13.880	13.940	13.700	--  	0.00	1.75	0.140	    454	13.820	13.840	3104301.25	
00582	蓝鼎国际（六万）	9.32	50647232	0.129	0.118	60000	409105984	0.78	0.120	0.129	0.118	--  	0.00	9.32	0.011	    608	--  	0.129	1734523.25	
00598	中国外运	-0.16	48198204	3.640	3.646	1000	13119000	-0.27	3.650	3.710	3.630	--  	2.31	2.19	-0.006	    840	3.640	3.640	3736694.50	
00696	中国民航信息网络	0.23	47707872	21.450	21.400	1000	2194000	-0.69	21.550	22.050	21.450	--  	1.16	2.80	0.050	    488	21.500	21.500	1813066.38	
02338	潍柴动力	-1.43	45378680	12.440	12.620	1000	3620240	0.00	12.560	12.700	12.420	--  	0.00	2.22	-0.180	    633	12.440	12.440	17477112.00	
00012	恒基地产	0.70	43374088	50.300	49.950	1000	866827	0.10	50.000	50.300	49.850	--  	2.25	0.90	0.350	    319	50.250	50.300	35549800.00	
02038	富智康集团	3.82	40069472	2.720	2.620	1000	14679846	0.00	2.730	2.780	2.680	--  	5.07	3.82	0.100	    565	2.710	2.720	696645.81	
06808	高鑫零售	2.42	39007840	6.760	6.600	500	5865500	0.00	6.790	6.790	6.560	--  	3.40	3.48	0.160	   1029	6.750	6.760	6034100.00	
00763	中兴通讯	0.54	38554784	14.860	14.780	200	2630664	0.27	14.780	14.880	14.480	--  	0.00	2.71	0.080	    393	14.820	14.840	14119826.00	
01818	招金矿业	2.02	37598092	6.570	6.440	500	5788000	0.00	6.500	6.580	6.410	--  	0.00	2.64	0.130	    941	6.570	6.570	3319485.25	
03993	洛阳钼业	-0.41	36875992	2.410	2.420	3000	15301000	-0.41	2.440	2.450	2.380	--  	0.00	2.89	-0.010	    490	2.410	2.410	8808833.00	
00811	新华文轩	-0.29	35971000	6.860	6.880	1000	5228295	-0.29	6.890	6.930	6.840	--  	4.88	1.31	-0.020	     65	6.860	6.860	1225517.63	
00880	澳博控股	0.42	35173916	7.250	7.220	1000	4835000	-0.14	7.240	7.340	7.210	--  	2.48	1.80	0.030	    656	7.250	7.250	3875500.00	
01194	麦盛资本	5.96	33186526	0.160	0.151	2000	206058000	0.63	0.151	0.170	0.149	722844	0.00	13.91	0.009	    850	--  	0.160	1349319.50	
00410	ＳＯＨＯ中国	0.71	33101006	4.270	4.240	500	7791600	-0.23	4.250	4.280	4.230	--  	9.06	1.18	0.030	    295	4.270	4.270	6740584.50	
00694	北京首都机场股份	1.41	33088022	11.540	11.380	2000	2854000	0.00	11.500	11.780	11.360	--  	0.99	3.69	0.160	    477	11.520	11.540	3390419.00	
02777	富力地产	1.15	32669954	12.340	12.200	400	2659600	0.00	12.200	12.380	12.140	--  	0.00	1.97	0.140	    574	12.320	12.340	23250372.00	
01316	耐世特	2.70	31213922	12.920	12.580	1000	2445000	0.16	12.620	12.940	12.500	--  	1.44	3.50	0.340	    487	12.920	12.920	269336.81	
01919	中远海控	1.48	30654660	3.420	3.370	500	9029146	-0.58	3.360	3.460	3.340	--  	0.00	3.56	0.050	    411	3.420	3.420	12057430.00	
00916	龙源电力	1.00	29726652	6.070	6.010	1000	4914000	0.00	6.030	6.080	5.970	--  	0.00	1.83	0.060	    403	6.060	6.070	13866069.00	
01958	北京汽车	3.01	29623174	7.530	7.310	500	3963090	0.13	7.350	7.550	7.330	--  	4.30	3.01	0.220	    354	7.510	7.530	16890038.00	
07341	ＦＩ华夏国指	0.64	26578588	7.860	7.810	100	3383900	0.00	7.820	7.870	7.820	--  	0.00	0.64	0.050	     82	--  	7.860	0.00	
03606	福耀玻璃	1.59	25869916	28.750	28.300	400	907200	0.00	28.650	28.750	28.300	--  	0.00	1.59	0.450	    382	28.700	28.750	3040349.75	
01999	敏华控股	1.58	24993388	7.060	6.950	400	3565600	0.14	6.910	7.080	6.910	--  	1.98	2.45	0.110	    744	7.050	7.060	633196.63	
02343	太平洋航运	1.41	24841384	1.440	1.420	1000	17373056	0.70	1.410	1.450	1.380	2027880	0.00	4.93	0.020	    280	--  	1.440	210722.50	
02899	紫金矿业	-0.39	24102580	2.580	2.590	2000	9277000	-0.39	2.600	2.620	2.580	--  	0.00	1.54	-0.010	    558	2.580	2.580	9178688.00	
01060	阿里影业	1.57	23552502	1.290	1.270	10000	18270400	0.00	1.280	1.300	1.280	--  	0.00	1.57	0.020	    448	1.280	1.290	1956306.25	
01898	中煤能源	1.44	23159628	3.520	3.470	1000	6599528	0.00	3.500	3.540	3.470	--  	1.25	2.02	0.050	    427	3.510	3.520	24265770.00	
00338	上海石油化工股份	0.00	22821172	4.470	4.470	2000	5091000	0.22	4.490	4.520	4.450	--  	6.26	1.57	0.000	    405	4.460	4.470	3394561.00	
00751	创维数码	1.38	22773534	4.420	4.360	2000	5143582	0.00	4.440	4.490	4.390	--  	2.17	2.29	0.060	    307	4.410	4.420	4196700.00	
01190	航标控股	10.17	22023972	0.325	0.295	2000	65350000	-1.52	0.305	0.355	0.300	--  	0.00	18.64	0.030	    594	--  	0.325	142952.91	
00165	中国光大控股	0.34	22011702	17.480	17.420	2000	1260860	-0.11	17.500	17.560	17.320	--  	2.86	1.38	0.060	    212	17.480	17.480	6749533.50	
02883	中海油田服务	0.30	22009712	6.760	6.740	2000	3238000	-0.73	6.790	6.820	6.760	--  	0.00	0.89	0.020	    310	6.760	6.760	7950294.50	
01515	华润凤凰医疗	0.97	21221162	10.400	10.300	500	2028000	0.00	10.460	10.620	10.320	--  	0.61	2.91	0.100	    146	10.380	10.400	644833.63	
00315	数码通电讯	2.60	21130872	11.040	10.760	500	1925579	0.18	10.880	11.060	10.860	--  	2.45	1.86	0.280	    325	11.040	11.040	980305.81	
01138	中远海能	0.00	20964312	4.270	4.270	2000	4896000	0.00	4.290	4.310	4.260	--  	0.00	1.17	0.000	    254	4.270	4.270	5926654.00	
02298	都市丽人	0.33	20911320	3.040	3.030	1000	6858000	0.66	3.040	3.150	2.960	--  	2.04	6.27	0.010	    404	3.030	3.040	377938.59	
00291	华润啤酒	0.43	20632320	18.560	18.480	2000	1113000	0.00	18.580	18.660	18.360	--  	0.48	1.62	0.080	    219	18.540	18.560	4263000.00	
01523	珩湾科技	8.75	19073920	0.870	0.800	8000	22395000	1.16	0.800	0.880	0.800	--  	0.00	10.00	0.070	    301	--  	0.870	3249.80	
00813	世茂房地产	0.67	19065204	12.040	11.960	500	1581600	0.00	12.020	12.160	11.920	--  	3.65	2.01	0.080	    457	12.040	12.040	26190300.00	
02314	理文造纸	1.72	19003986	6.490	6.380	1000	2948000	0.00	6.490	6.490	6.400	--  	1.69	1.41	0.110	    416	6.480	6.490	3500026.50	
00341	大家乐集团	1.92	18585850	26.550	26.050	2000	706000	-0.19	26.050	26.600	26.050	--  	0.68	2.11	0.500	     64	26.550	26.550	432864.91	
00354	中国软件国际	0.00	18022380	4.500	4.500	2000	4018000	0.22	4.530	4.550	4.450	--  	0.27	2.22	0.000	    283	4.490	4.500	722930.31	
00816	华电福新	3.39	17874820	1.830	1.770	2000	9882000	0.00	1.780	1.830	1.770	--  	3.11	3.39	0.060	    371	1.820	1.830	10284263.00	
08417	大地教育	-1.50	17291300	1.310	1.330	10000	13180000	0.00	1.310	1.360	1.270	--  	0.00	6.77	-0.020	    138	--  	1.310	1578.20	
00683	嘉里建设	0.91	15345676	27.700	27.450	500	552500	-0.36	27.800	28.000	27.400	--  	2.89	2.19	0.250	    361	27.650	27.700	17264568.00	
00143	GLOBAL TECH	7.88	14250991	0.260	0.241	2000	56043024	0.00	0.250	0.265	0.245	--  	0.00	8.30	0.019	    267	--  	0.260	7844.80	
00197	亨泰	0.00	13775650	0.750	0.750	5000	18090196	0.00	0.750	0.780	0.740	--  	0.00	5.33	0.000	    257	--  	0.750	260424.20	
00862	远见控股	6.52	13117837	0.490	0.460	20000	26271116	0.00	0.475	0.520	0.475	--  	0.00	9.78	0.030	    184	--  	0.490	32432.10	
00548	深圳高速公路股份	1.12	12882836	7.210	7.130	2000	1798561	0.00	7.080	7.230	7.080	--  	0.00	2.10	0.080	    222	7.190	7.210	3268986.50	
00052	FAIRWOOD HOLD	4.03	12623913	33.550	32.250	500	378500	-0.15	32.300	34.000	32.300	181100	1.01	5.27	1.300	    177	--  	33.550	129264.60	
01243	宏安地产	1.94	11235041	1.580	1.550	4000	7216000	0.64	1.540	1.580	1.540	--  	0.00	2.58	0.030	     97	--  	1.580	478134.00	
00269	中国资源交通	3.63	11042916	0.200	0.193	5000	55330000	0.00	0.192	0.204	0.192	--  	0.00	6.22	0.007	    209	--  	0.200	1792125.75	
01166	星凯控股	3.57	10869001	0.435	0.420	20000	24890000	0.00	0.420	0.440	0.420	--  	0.00	4.76	0.015	     59	--  	0.435	173384.09	
01530	三生制药	1.97	10320560	10.360	10.160	500	996000	0.19	10.240	10.440	10.140	--  	0.00	2.95	0.200	    315	10.340	10.360	1103880.25	
03900	绿城中国	0.56	9858065	7.200	7.160	500	1372500	-0.28	7.160	7.250	7.120	--  	1.86	1.82	0.040	    151	7.190	7.200	16979562.00	
01565	成实外教育	2.10	9774510	5.340	5.230	1000	1845000	0.00	5.250	5.350	5.230	--  	1.31	2.29	0.110	    104	--  	5.340	420124.59	
07328	ＦＩ　三星国指	0.68	9493020	5.900	5.860	200	1610600	0.00	5.870	5.910	5.860	--  	0.00	0.85	0.040	     29	--  	5.900	0.00	
03303	巨涛海洋石油服务	1.22	9461840	2.480	2.450	2000	3748000	0.00	2.490	2.590	2.440	--  	0.00	6.12	0.030	    155	--  	2.480	169620.41	
00659	新创建集团	2.13	9231065	15.320	15.000	1000	604756	0.26	15.100	15.360	15.080	--  	2.22	1.87	0.320	    167	15.300	15.320	7804310.00	
01141	天顺证券	10.00	9183278	0.385	0.350	10000	24382300	0.00	0.355	0.390	0.355	141950	0.00	10.00	0.035	    247	--  	0.385	282755.09	
03318	中国香精香料	0.00	9161900	2.300	2.300	2000	4012000	1.32	2.310	2.330	2.250	--  	1.30	3.48	0.000	    247	--  	2.300	435114.19	
01683	皇中国际	22.55	9080720	1.250	1.020	4000	7428000	0.00	1.040	1.320	1.040	--  	0.00	27.45	0.230	    320	--  	1.250	17307.30	
03377	远洋集团	0.54	9076967	3.710	3.690	500	2448968	0.00	3.680	3.750	3.670	--  	3.23	2.17	0.020	    625	3.700	3.710	15126518.00	
00511	电视广播	2.62	9015050	29.350	28.600	100	311360	0.17	28.550	29.400	28.500	--  	0.00	3.15	0.750	    529	29.350	29.350	1235683.00	
03899	中集安瑞科	2.44	8831950	4.610	4.500	2000	1926000	0.00	4.480	4.640	4.480	--  	0.00	3.56	0.110	    129	4.610	4.610	1288842.25	
01282	中国金洋	8.45	8723240	0.680	0.627	4000	13124000	0.00	0.630	0.690	0.630	--  	0.44	9.57	0.053	    274	0.660	0.680	700574.00	
00123	越秀地产	0.81	8176434	1.250	1.240	2000	6589838	0.00	1.240	1.250	1.230	--  	2.56	1.61	0.010	    174	1.240	1.250	12536492.00	
03339	中国龙工	0.47	8034161	2.140	2.130	1000	3740000	0.47	2.150	2.180	2.120	--  	2.90	2.82	0.010	    379	2.130	2.140	1120675.13	
00297	中化化肥	1.00	7960541	1.010	1.000	2000	7914000	-0.98	1.000	1.020	0.990	--  	0.00	3.00	0.010	    113	1.010	1.010	2286509.25	
00729	五龙电动车	1.43	7420651	0.355	0.350	5000	20785000	0.00	0.350	0.365	0.350	--  	0.00	4.29	0.005	    174	0.350	0.355	953690.81	
00756	天溢森美	3.48	7017601	1.190	1.150	4000	6032000	0.00	1.150	1.190	1.140	--  	0.00	4.35	0.040	    138	--  	1.180	269450.50	
00973	L'OCCITANE	0.66	6647796	15.280	15.180	250	435250	0.00	15.240	15.500	15.220	508130	0.00	1.84	0.100	    192	--  	15.280	120460.40	
01929	周大福	0.85	6531501	8.320	8.250	200	781400	-0.24	8.280	8.400	8.280	--  	2.52	1.45	0.070	    521	8.310	8.320	5322390.00	
00245	中国民生金融	8.16	6462441	0.530	0.490	10000	12398000	-1.85	0.500	0.550	0.495	--  	0.00	11.22	0.040	    176	0.510	0.520	591387.63	
00069	香格里拉（亚洲）	1.26	6434241	11.220	11.080	2000	572000	-0.36	11.020	11.360	11.020	--  	0.71	3.07	0.140	     94	11.220	11.220	1299378.38	
02268	优源控股	0.89	6313301	2.260	2.240	1000	2806000	0.44	2.230	2.270	2.220	--  	0.00	2.23	0.020	     76	--  	2.260	469486.09	
00895	东江环保	2.47	6146153	12.460	12.160	200	498600	0.32	12.160	12.600	11.980	--  	0.00	5.10	0.300	    197	12.420	12.460	892218.56	
00177	江苏宁沪高速公路	0.73	6120657	11.080	11.000	2000	554000	0.00	11.120	11.120	10.980	--  	0.00	1.27	0.080	    133	11.060	11.080	3722143.75	
数据来源:通达信
