代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
00669	创科实业	2.16	71933840	35.450	34.700	500	2064767	-0.28	34.950	35.550	34.550	--  	0.85	2.88	0.750	    211	35.450	35.450	512040.69	
02196	复星医药	0.85	71047616	29.650	29.400	500	2418660	0.17	29.650	29.700	29.500	--  	0.00	0.68	0.250	    216	29.600	29.650	4733812.50	
01128	永利澳门	0.12	70509808	17.060	17.040	400	4123402	0.12	17.020	17.220	17.020	--  	2.46	1.17	0.020	    860	17.060	17.060	4294547.50	
00530	高银金融	3.92	70062264	3.450	3.320	2000	20594400	0.88	3.390	3.450	3.320	--  	0.00	3.92	0.130	    900	3.440	3.450	3100341.25	
01910	新秀丽	6.62	68903984	31.400	29.450	300	2256418	-0.47	29.250	31.700	29.250	--  	0.00	8.32	1.950	    671	--  	31.400	464954.00	
01638	佳兆业集团	4.98	68667216	2.530	2.410	1000	26951000	0.00	2.420	2.620	2.420	--  	0.00	8.30	0.120	    762	2.520	2.530	16582197.00	
01113	长实地产	0.52	65109508	57.600	57.300	500	1128782	-0.09	57.600	57.900	57.400	--  	2.00	0.87	0.300	    331	57.600	57.600	39683600.00	
01988	民生银行	1.17	63759380	7.780	7.690	500	8188121	-0.13	7.770	7.850	7.700	--  	0.00	1.95	0.090	    317	7.770	7.780	595660672.00	
00813	世茂房地产	3.06	63436208	12.780	12.400	500	4955039	0.16	12.480	13.040	12.420	--  	3.44	5.00	0.380	    621	12.780	12.780	26190300.00	
02338	潍柴动力	1.11	62789628	12.720	12.580	1000	4980896	0.00	12.640	12.780	12.460	--  	0.00	2.54	0.140	    431	12.700	12.720	17477112.00	
02009	金隅股份	1.04	60758592	3.890	3.850	1000	15652000	0.00	3.850	3.930	3.840	--  	0.00	2.34	0.040	    410	3.890	3.890	20960400.00	
00998	中信银行	1.23	58701344	4.940	4.880	1000	11921489	0.00	4.890	4.950	4.890	--  	0.00	1.23	0.060	    333	4.940	4.940	575186176.00	
07200	ＦＬ二南方恒指	1.09	57206532	8.310	8.220	100	6861600	0.00	8.300	8.370	8.300	--  	0.00	0.85	0.090	     93	--  	8.310	0.00	
03188	华夏沪深三百	0.63	56891456	39.750	39.500	200	1431023	0.00	39.500	39.800	39.500	--  	0.00	0.76	0.250	    121	--  	39.750	0.00	
01813	合景泰富	1.90	55927116	5.910	5.800	500	9446736	0.00	5.870	5.960	5.860	--  	8.63	1.72	0.110	    851	5.910	5.910	11074181.00	
00019	太古股份公司Ａ	0.19	55727288	77.900	77.750	500	714835	0.06	77.650	78.250	77.550	--  	1.41	0.90	0.150	    321	77.900	77.900	37349800.00	
00168	青岛啤酒股份	6.57	52612636	35.700	33.500	2000	1526354	0.99	33.700	35.700	33.700	--  	1.10	5.97	2.200	    246	35.600	35.700	3007715.75	
00656	复星国际	1.21	49942304	11.700	11.560	500	4273024	0.17	11.620	11.720	11.580	--  	1.79	1.21	0.140	    340	11.700	11.700	48677948.00	
00267	中信股份	0.16	49630280	12.180	12.160	1000	4070986	0.00	12.160	12.240	12.160	--  	1.89	0.66	0.020	    331	12.180	12.180	723799488.00	
00003	香港中华煤气	0.00	47540108	15.980	15.980	1000	2975312	0.00	16.000	16.000	15.940	--  	1.44	0.38	0.000	    424	15.980	15.980	11674340.00	
00002	中电控股	0.24	47108068	84.200	84.000	500	560341	0.06	84.000	84.200	83.900	--  	1.29	0.36	0.200	    337	84.150	84.200	20597800.00	
02020	安踏体育	2.08	46367968	22.050	21.600	1000	2116221	-0.23	21.750	22.200	21.600	--  	1.90	2.78	0.450	    297	22.050	22.050	1422354.13	
02313	申洲国际	-0.74	46120012	53.400	53.800	1000	857924	-0.09	54.700	54.700	53.350	--  	2.25	2.51	-0.400	    176	53.300	53.400	2181606.25	
01800	中国交通建设	0.00	45949912	10.540	10.540	1000	4333073	0.00	10.500	10.660	10.480	--  	0.00	1.71	0.000	    435	10.540	10.540	81650384.00	
01632	膳源控股	0.93	44285604	21.700	21.500	2000	2048000	0.46	21.900	21.900	21.000	--  	0.00	4.19	0.200	    108	--  	21.700	7807.70	
01093	石药集团	1.41	43400688	11.500	11.340	2000	3780256	0.00	11.420	11.600	11.360	--  	1.04	2.12	0.160	    325	11.480	11.500	1476018.63	
00425	敏实集团	-0.32	43231652	30.800	30.900	2000	1391000	0.00	30.650	31.500	30.250	--  	2.21	4.05	-0.100	    243	30.800	30.800	1505071.25	
01186	中国铁建	1.13	43216888	10.720	10.600	500	4024471	0.00	10.660	10.840	10.600	--  	0.00	2.26	0.120	    249	10.700	10.720	77476544.00	
00285	比亚迪电子	-1.10	41877608	14.340	14.500	500	2892500	-0.14	14.260	14.700	14.200	--  	0.54	3.45	-0.160	    488	14.340	14.340	2399498.75	
06881	中国银河	2.75	41743120	7.090	6.900	500	5946453	0.28	6.960	7.090	6.930	--  	0.00	2.32	0.190	    463	7.080	7.090	23491816.00	
00559	德泰新能源集团	15.74	40979796	0.228	0.197	10000	186638000	0.44	0.200	0.235	0.200	--  	0.00	17.77	0.031	   1107	--  	0.228	152408.59	
01038	长江基建集团	0.38	39863224	66.750	66.500	1000	598682	0.07	66.500	66.800	66.450	--  	2.44	0.53	0.250	    159	66.750	66.750	12791000.00	
00017	新世界发展	1.04	37822396	9.690	9.590	1000	3902144	-0.10	9.580	9.730	9.580	--  	1.34	1.56	0.100	    482	9.680	9.690	42038888.00	
01658	邮储银行	2.48	36961132	4.540	4.430	1000	8161000	0.22	4.450	4.570	4.440	--  	0.00	2.93	0.110	    550	4.530	4.540	848686720.00	
00123	越秀地产	1.60	36025176	1.270	1.250	2000	28392264	-0.79	1.260	1.290	1.250	--  	2.52	3.20	0.020	    295	1.260	1.270	12536492.00	
01530	三生制药	3.32	34212464	11.200	10.840	500	3068930	0.00	10.840	11.340	10.840	--  	0.00	4.61	0.360	    446	11.180	11.200	1103880.25	
03328	交通银行	1.02	33514028	5.960	5.900	1000	5628150	0.00	5.940	5.980	5.920	--  	0.00	1.02	0.060	    321	5.960	5.960	873371072.00	
06837	海通证券	1.73	33479526	12.940	12.720	400	2596104	0.15	12.780	12.960	12.760	--  	0.00	1.57	0.220	    215	12.920	12.940	55905444.00	
00371	北控水务集团	0.82	33309044	6.160	6.110	2000	5422850	-0.16	6.150	6.180	6.060	--  	0.97	1.96	0.050	    446	6.150	6.160	8104727.00	
00012	恒基地产	1.02	33176450	49.500	49.000	1000	670512	-0.20	49.600	49.600	49.200	--  	2.28	0.82	0.500	    227	49.450	49.500	35549800.00	
07288	ＦＬ二南方国指	2.19	32149998	7.480	7.320	100	4291900	0.13	7.410	7.540	7.410	--  	0.00	1.78	0.160	     60	--  	7.480	0.00	
06030	中信证券	1.14	31408710	15.960	15.780	500	1973413	0.13	15.880	15.960	15.780	--  	0.00	1.14	0.180	    280	15.960	15.960	62457908.00	
01193	华润燃气	1.04	31223074	24.400	24.150	2000	1288059	0.00	24.350	24.500	24.100	--  	1.23	1.66	0.250	    154	24.350	24.400	5967512.00	
03899	中集安瑞科	5.10	30984048	5.360	5.100	2000	5652000	0.19	5.200	5.630	5.150	--  	0.00	9.41	0.260	    520	5.350	5.360	1288842.25	
01157	中联重科	0.29	30577058	3.450	3.440	200	8835392	-0.29	3.440	3.490	3.440	--  	0.00	1.45	0.010	    422	3.450	3.450	9417517.00	
01788	国泰君安国际	2.95	30294502	2.440	2.370	1000	12456000	0.00	2.350	2.480	2.350	--  	1.84	5.49	0.070	    311	2.440	2.440	4500074.50	
00604	深圳控股	0.56	29961622	3.620	3.600	2000	8226000	0.00	3.650	3.670	3.610	--  	4.14	1.67	0.020	    277	3.620	3.620	9654556.00	
00981	中芯国际	0.96	29737930	8.440	8.360	500	3531209	-0.12	8.340	8.470	8.330	--  	0.00	1.67	0.080	    286	8.440	8.440	1036211.50	
01515	华润凤凰医疗	3.42	28913012	11.500	11.120	500	2525500	0.35	11.200	11.560	11.200	--  	0.55	3.24	0.380	    236	11.480	11.500	644833.63	
03380	龙光地产	2.03	28836672	4.530	4.440	2000	6335000	0.00	4.530	4.610	4.510	--  	5.52	2.25	0.090	    398	4.520	4.530	8650171.00	
00902	华能国际电力股份	0.86	28293570	5.850	5.800	2000	4834355	0.00	5.820	5.890	5.800	--  	0.00	1.55	0.050	    385	5.840	5.850	37554268.00	
00489	东风集团股份	-0.11	27863550	8.780	8.790	2000	3162572	0.00	8.830	8.870	8.740	--  	2.93	1.48	-0.010	    199	8.780	8.780	18495900.00	
07231	ＦＬ二未来恒指	1.29	27666242	17.300	17.080	100	1596500	0.12	17.140	17.400	17.140	--  	0.00	1.52	0.220	     35	--  	17.300	0.00	
01816	中广核电力	0.44	26443198	2.300	2.290	1000	11445055	0.43	2.290	2.320	2.290	--  	2.48	1.31	0.010	    306	2.300	2.300	28763380.00	
06886	HTSC	2.06	26334706	14.860	14.560	200	1781072	0.00	14.660	14.860	14.620	--  	3.76	1.65	0.300	    294	14.860	14.860	40145040.00	
00081	中国海外宏洋集团	7.75	26143096	4.170	3.870	1000	6299000	-0.24	3.900	4.250	3.900	--  	0.48	9.04	0.300	    481	4.160	4.170	8135371.50	
00966	中国太平	1.23	26080006	20.500	20.250	200	1274760	0.00	20.250	20.650	20.200	--  	0.00	2.22	0.250	    395	20.450	20.500	50540576.00	
00763	中兴通讯	3.01	24609028	15.720	15.260	200	1568794	-0.25	15.400	15.820	15.400	--  	0.00	2.75	0.460	    423	15.700	15.720	14119826.00	
00011	恒生银行	0.00	23313742	163.100	163.100	100	142700	-0.06	164.500	164.500	162.800	--  	1.72	1.04	0.000	    182	163.000	163.100	137724192.00	
00607	丰盛控股	0.00	22718076	3.310	3.310	2500	6872500	0.00	3.300	3.340	3.260	--  	0.51	2.42	0.000	    127	3.300	3.310	4829467.50	
00692	中国家居	3.57	22665902	0.580	0.560	5000	40205000	-1.72	0.560	0.580	0.550	--  	0.00	5.36	0.020	    111	--  	0.580	165192.30	
00390	中国中铁	0.31	22626984	6.440	6.420	1000	3499954	-0.16	6.470	6.500	6.420	--  	0.00	1.25	0.020	    478	6.440	6.440	75781448.00	
07267	ＦＬ二华夏国指	2.22	22222238	8.290	8.110	100	2675800	0.00	8.230	8.360	8.210	--  	0.00	1.85	0.180	     33	--  	8.290	0.00	
01628	禹洲地产	2.98	22049744	3.800	3.690	1000	5874740	0.00	3.700	3.860	3.690	--  	5.79	4.61	0.110	    403	3.790	3.800	6886051.00	
03900	绿城中国	2.19	21660076	7.940	7.770	500	2698500	-0.25	7.840	8.180	7.840	--  	1.69	4.38	0.170	    288	7.930	7.940	16979562.00	
02669	中海物业	3.55	20695208	1.460	1.410	5000	14278072	0.00	1.410	1.470	1.400	--  	0.75	4.96	0.050	    238	1.460	1.460	256910.91	
00173	嘉华国际	1.41	20660234	5.040	4.970	1000	4134894	0.00	5.000	5.080	5.000	--  	2.58	1.61	0.070	    154	5.040	5.040	5047262.00	
02689	玖龙纸业	0.22	20088738	9.050	9.030	1000	2214249	0.22	9.030	9.180	9.010	--  	0.63	1.88	0.020	    253	9.040	9.050	6310285.00	
01766	中国中车	0.56	19463402	7.230	7.190	1000	2691112	-0.14	7.230	7.260	7.180	--  	0.00	1.11	0.040	    441	7.230	7.230	34417644.00	
00708	恒大健康	10.37	18639950	1.810	1.640	5000	10505000	0.00	1.670	1.850	1.650	--  	0.00	12.20	0.170	    325	--  	1.810	315528.31	
00020	会德丰	1.38	18598268	58.800	58.000	1000	315441	0.09	58.550	59.200	58.550	--  	1.45	1.12	0.800	    121	58.800	58.800	52043500.00	
00338	上海石油化工股份	0.00	18253500	4.570	4.570	2000	3992044	0.22	4.590	4.600	4.550	--  	0.00	1.09	0.000	    267	4.560	4.570	3565068.00	
00884	旭辉控股集团	-0.70	17740572	2.840	2.860	2000	6139000	0.00	2.890	2.920	2.840	--  	4.58	2.80	-0.020	    365	2.840	2.840	8848021.00	
01359	中国信达	1.04	17598084	2.910	2.880	1000	6053390	0.00	2.890	2.920	2.890	--  	4.67	1.04	0.030	    257	2.900	2.910	117448096.00	
01458	周黑鸭	3.54	17381556	8.490	8.200	500	2066000	0.00	8.300	8.500	8.240	--  	1.18	3.17	0.290	    311	8.470	8.490	410701.59	
02331	李宁	0.76	17339596	5.330	5.290	500	3256500	0.00	5.290	5.380	5.290	--  	0.00	1.70	0.040	    198	5.310	5.330	678049.38	
00665	海通国际	2.13	17314916	4.310	4.220	1000	4033150	0.00	4.220	4.320	4.220	--  	1.86	2.37	0.090	    207	4.300	4.310	13150525.00	
01439	中华包装控股	0.83	17226000	2.420	2.400	5000	7150000	0.00	2.380	2.440	2.370	--  	0.83	2.92	0.020	     98	--  	2.420	130579.60	
03323	中国建材	-0.23	16627348	4.410	4.420	2000	3765704	-0.23	4.430	4.440	4.380	--  	1.09	1.36	-0.010	    300	4.410	4.410	34075416.00	
00999	I.T	3.96	16283701	3.410	3.280	2000	4776000	0.29	3.500	3.510	3.300	--  	0.00	6.40	0.130	    189	--  	3.400	568821.63	
00978	招商局置地	3.60	15916801	1.440	1.390	2000	11016000	0.00	1.390	1.470	1.390	--  	3.13	5.76	0.050	    286	1.440	1.440	4844637.00	
07221	ＦＬ二华夏恒指	1.32	15916787	9.220	9.100	100	1723600	0.00	9.200	9.270	9.190	--  	0.00	0.88	0.120	     30	--  	9.220	0.00	
00419	华谊腾讯娱乐	15.87	15649201	0.365	0.315	10000	44260000	1.39	0.325	0.365	0.325	--  	0.00	12.70	0.050	    303	0.360	0.365	109384.40	
00508	鼎亿集团投资	1.41	15590601	1.440	1.420	5000	10770000	-0.69	1.420	1.460	1.420	--  	0.00	2.82	0.020	    123	--  	1.440	81190.10	
00101	恒隆地产	0.52	15589050	19.500	19.400	1000	803276	0.00	19.600	19.600	19.240	--  	2.97	1.86	0.100	    269	19.480	19.500	17490700.00	
03115	安硕恒生指数	0.82	15564551	92.750	92.000	10	168000	0.00	92.450	92.850	92.400	--  	0.00	0.49	0.750	     19	--  	92.650	0.00	
00337	绿地香港	-0.34	15549141	2.930	2.940	1000	5230000	-1.01	2.940	3.000	2.920	--  	3.41	2.72	-0.010	    195	2.920	2.930	5410510.50	
00207	大悦城地产	2.50	15252961	1.230	1.200	2000	12546000	0.82	1.200	1.230	1.200	--  	3.25	2.50	0.030	    114	1.210	1.230	8255068.50	
01316	耐世特	-2.08	15091164	11.300	11.540	1000	1318344	-0.70	11.620	11.700	11.300	--  	1.65	3.47	-0.240	    195	11.300	11.300	269336.81	
01882	海天国际	0.88	14823925	18.420	18.260	1000	806082	0.11	18.660	18.660	18.240	--  	1.09	2.30	0.160	    261	18.400	18.420	1510028.88	
00819	天能动力	3.84	14468511	6.490	6.250	2000	2251500	0.15	6.300	6.500	6.270	--  	3.94	3.68	0.240	    238	6.490	6.490	1212982.50	
00753	中国国航	0.56	14315937	7.140	7.100	2000	2014261	0.14	7.070	7.190	7.050	--  	0.00	1.97	0.040	    165	7.120	7.140	23335230.00	
01233	时代地产	3.24	13762771	5.100	4.940	1000	2711000	0.20	4.980	5.130	4.980	--  	6.90	3.04	0.160	    178	--  	5.100	6908894.50	
03377	远洋集团	1.59	13311517	3.840	3.780	500	3449321	-0.26	3.820	3.910	3.780	--  	3.12	3.44	0.060	    361	3.830	3.840	15126518.00	
00836	华润电力	0.26	13290884	15.320	15.280	2000	867932	0.13	15.440	15.440	15.260	--  	4.90	1.18	0.040	    134	15.300	15.320	20011146.00	
01238	宝龙地产	4.29	12895631	3.400	3.260	1000	3814000	0.59	3.260	3.440	3.250	--  	4.71	5.83	0.140	    205	3.400	3.400	7912752.00	
00272	瑞安房地产	1.76	12749927	1.730	1.700	500	7377566	0.58	1.720	1.740	1.710	--  	2.25	1.76	0.030	    211	1.720	1.730	12221300.00	
00149	中国农产品交易	11.54	12422726	0.290	0.260	5000	43045000	0.00	0.260	0.305	0.260	--  	0.00	17.31	0.030	    264	--  	0.290	595720.38	
00144	招商局港口	0.89	12380836	22.700	22.500	2000	546157	0.00	22.650	22.750	22.600	--  	2.86	0.67	0.200	    106	22.650	22.700	10311300.00	
00732	信利国际	0.39	12216221	2.590	2.580	2000	4632000	-1.15	2.580	2.670	2.580	--  	0.77	3.49	0.010	    262	2.580	2.590	2329676.00	
01293	广汇宝信	5.98	11846314	3.900	3.680	500	3064943	0.52	3.860	3.950	3.800	--  	0.00	4.08	0.220	    205	3.890	3.900	2178994.75	
01393	恒鼎实业	10.96	11353946	0.405	0.365	1000	28767000	0.00	0.375	0.410	0.375	--  	0.00	9.59	0.040	    380	--  	0.405	1115726.75	
00494	利丰	0.96	11336627	3.160	3.130	2000	3596793	0.00	3.140	3.180	3.120	--  	3.80	1.92	0.030	    292	3.160	3.160	769288.38	
00958	华能新能源	1.54	11089925	2.630	2.590	2000	4238354	0.00	2.610	2.640	2.590	--  	1.75	1.93	0.040	    285	2.620	2.630	8544461.00	
07205	ＦＬ二　三星恒指	1.46	11002083	6.930	6.830	200	1588000	0.00	6.910	6.950	6.910	--  	0.00	0.59	0.100	     70	--  	6.920	0.00	
01339	中国人民保险集团	0.00	10787646	3.330	3.330	1000	3235569	0.00	3.340	3.350	3.310	--  	1.14	1.20	0.000	    161	3.320	3.330	93214896.00	
00975	MONGOL MINING	22.15	10746708	0.182	0.149	500	60605344	1.11	0.152	0.190	0.152	--  	0.00	25.50	0.033	    432	--  	0.182	157639.30	
00257	中国光大国际	0.61	10706591	9.910	9.850	1000	1081962	0.00	10.000	10.000	9.870	--  	1.31	1.32	0.060	    198	9.900	9.910	4953173.00	
00364	坪山茶业	7.69	10696845	0.028	0.026	4000	399752000	0.00	0.026	0.028	0.025	--  	0.00	11.54	0.002	    213	--  	0.028	394401.09	
00576	浙江沪杭甬	0.11	10649594	9.120	9.110	2000	1167319	0.00	9.170	9.180	9.090	--  	0.00	0.99	0.010	    170	9.120	9.120	7421170.50	
00322	康师傅控股	1.47	10562922	9.680	9.540	2000	1093560	-0.21	9.500	9.750	9.500	--  	1.27	2.62	0.140	    171	9.670	9.680	813748.88	
01776	广发证券	2.32	10535265	15.860	15.500	200	667292	0.13	15.700	15.900	15.520	--  	0.00	2.45	0.360	    224	15.840	15.860	35493512.00	
00778	置富产业信托	0.85	10295390	9.450	9.370	1000	1092000	0.00	9.400	9.470	9.400	--  	0.00	0.75	0.080	     89	--  	9.450	0.00	
01618	中国中冶	0.76	10204500	2.660	2.640	1000	3823000	-0.37	2.650	2.680	2.640	--  	0.00	1.52	0.020	    165	2.660	2.660	38880236.00	
07228	ＦＬ二　三星国指	2.30	10123446	6.230	6.090	200	1623400	0.16	6.220	6.270	6.210	--  	0.00	0.99	0.140	     85	--  	6.230	0.00	
00563	上实城市开发	1.15	9901840	1.760	1.740	2000	5642000	0.57	1.760	1.780	1.730	--  	1.87	2.87	0.020	     92	1.750	1.760	5812535.50	
00378	五龙动力	2.31	9757140	1.330	1.300	2000	7480000	0.76	1.300	1.330	1.290	--  	0.00	3.08	0.030	    188	1.310	1.330	298695.41	
02600	中国铝业	1.40	9486396	3.610	3.560	2000	2646117	0.56	3.560	3.610	3.550	--  	0.00	1.69	0.050	    148	3.590	3.600	19247496.00	
03898	中车时代电气	1.24	9287608	40.900	40.400	100	227035	0.12	40.950	41.050	40.550	--  	0.00	1.24	0.500	    257	40.850	40.900	2392899.00	
06818	中国光大银行	0.84	9271274	3.600	3.570	1000	2583760	0.00	3.580	3.610	3.570	--  	0.00	1.12	0.030	    127	3.600	3.600	412697984.00	
01098	ROAD KING INFRA	2.40	9269860	11.080	10.820	1000	838000	-0.18	10.900	11.200	10.900	--  	4.96	2.77	0.260	    173	--  	11.080	5040013.00	
