代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
00316	东方海外国际	3.48	78221200	49.000	47.350	500	1615500	-0.10	47.500	49.500	47.300	--  	0.00	4.65	1.650	    336	49.100	49.100	940459.00	
08198	新濠环彩	27.54	76808504	0.440	0.345	4000	163379808	-6.38	0.380	0.520	0.375	--  	0.00	42.03	0.095	   1540	--  	0.440	43994.90	
00966	中国太平	0.74	71520408	20.550	20.400	200	3458194	-0.24	20.450	20.850	20.300	--  	0.00	2.70	0.150	    578	20.550	20.550	50540576.00	
02202	万科企业	1.34	70800632	19.640	19.380	100	3627700	0.31	19.460	19.700	19.300	--  	0.00	2.06	0.260	    886	19.640	19.640	88692136.00	
02689	玖龙纸业	-0.77	70016576	9.080	9.150	1000	7639000	-0.11	9.150	9.270	9.040	--  	0.63	2.51	-0.070	    882	9.080	9.080	6310285.00	
01177	中国生物制药	0.15	64776264	6.880	6.870	1000	9424100	0.00	6.870	6.910	6.790	--  	0.22	1.75	0.010	    871	6.880	6.880	2053952.63	
00011	恒生银行	0.68	64568280	162.200	161.100	100	397527	-0.06	162.300	163.000	161.200	--  	1.73	1.12	1.100	    686	162.100	162.200	137724192.00	
01093	石药集团	-0.88	61124940	11.300	11.400	2000	5327400	-0.18	11.500	11.580	11.300	--  	1.06	2.46	-0.100	    487	11.300	11.300	1476018.63	
00763	中兴通讯	0.25	55798748	16.080	16.040	200	3471555	0.37	16.040	16.200	15.980	--  	0.00	1.37	0.040	    803	16.080	16.080	14119826.00	
00425	敏实集团	1.15	54819896	30.900	30.550	2000	1768700	0.16	30.450	31.350	30.300	--  	2.20	3.44	0.350	    326	30.850	30.900	1505071.25	
00506	中国食品	5.14	51034312	3.070	2.920	2000	17048000	0.00	2.930	3.140	2.910	--  	0.39	7.88	0.150	    453	3.060	3.070	1611526.75	
03799	达利食品	1.28	50932604	4.740	4.680	500	10827500	0.42	4.700	4.800	4.650	--  	3.80	3.21	0.060	    175	4.730	4.740	1648038.50	
00002	中电控股	0.06	50756828	83.150	83.100	500	608874	0.12	84.000	84.000	82.900	--  	1.31	1.32	0.050	    221	83.050	83.150	20597800.00	
00981	中芯国际	0.00	50736428	8.480	8.480	500	6013800	0.71	8.530	8.530	8.390	--  	0.00	1.65	0.000	    791	8.460	8.480	1036211.50	
02196	复星医药	1.03	49418440	29.300	29.000	500	1682200	0.00	29.000	29.550	29.000	--  	0.00	1.90	0.300	    401	29.300	29.300	4733812.50	
07200	ＦＬ二南方恒指	0.24	49370584	8.220	8.200	100	6003600	-0.12	8.210	8.240	8.180	1248491	0.00	0.73	0.020	    149	--  	8.220	0.00	
03993	洛阳钼业	-0.38	48816284	2.620	2.630	3000	18524000	0.00	2.650	2.660	2.610	--  	0.00	1.90	-0.010	    454	2.610	2.620	8808833.00	
00291	华润啤酒	-0.74	47474412	20.000	20.150	2000	2359679	0.10	20.350	20.700	19.860	--  	0.44	4.17	-0.150	    283	19.980	20.000	4263000.00	
01099	国药控股	-0.14	47278272	34.750	34.800	400	1360495	0.00	35.000	35.000	34.500	--  	0.00	1.44	-0.050	    631	34.750	34.750	15938198.00	
03328	交通银行	1.02	45910736	5.920	5.860	1000	7812472	0.17	5.830	5.920	5.810	--  	0.00	1.88	0.060	    366	5.910	5.920	873371072.00	
00270	粤海投资	1.61	45109616	11.360	11.180	2000	3984900	-0.18	11.240	11.480	11.160	--  	2.64	2.86	0.180	    319	11.340	11.360	5213035.50	
00692	中国家居	1.92	43228552	0.530	0.520	5000	81310000	0.00	0.520	0.550	0.520	--  	0.00	5.77	0.010	    282	--  	0.530	165192.30	
00392	北京控股	0.54	41816580	37.150	36.950	500	1127900	0.00	37.100	37.350	36.900	--  	1.75	1.22	0.200	    267	37.100	37.150	14470876.00	
01339	中国人民保险集团	0.90	40548292	3.350	3.320	1000	12142500	0.30	3.310	3.360	3.300	--  	1.13	1.81	0.030	    384	3.330	3.350	93214896.00	
00489	东风集团股份	0.35	40406040	8.660	8.630	2000	4659500	-0.23	8.680	8.700	8.640	--  	2.97	0.70	0.030	    486	8.650	8.660	18495900.00	
03606	福耀玻璃	1.58	40247132	29.000	28.550	400	1395600	0.00	28.550	29.300	28.050	--  	0.00	4.38	0.450	    453	28.950	29.000	3040349.75	
00144	招商局港口	1.36	39871612	22.300	22.000	2000	1785362	-0.45	21.850	22.500	21.850	--  	2.91	2.95	0.300	    339	22.300	22.300	10311300.00	
02282	美高梅中国	0.83	39017552	17.020	16.880	400	2289200	0.24	17.000	17.200	16.920	--  	0.94	1.66	0.140	    463	17.020	17.020	2708021.00	
06823	香港电讯　ＳＳ	0.60	38509864	10.140	10.080	1000	3797404	0.00	10.140	10.180	10.060	648400	3.43	1.19	0.060	    452	--  	10.140	9336600.00	
00607	丰盛控股	-0.09	37793644	3.270	3.273	2500	11575800	0.31	3.260	3.290	3.240	--  	0.52	1.53	-0.003	    185	3.260	3.270	4829467.50	
01211	比亚迪股份	-0.90	37538508	43.850	44.250	500	851310	-0.11	44.450	44.450	43.700	--  	0.00	1.69	-0.400	    261	43.900	43.900	14632611.00	
07288	ＦＬ二南方国指	0.82	37054344	7.380	7.320	100	5046100	-0.27	7.290	7.410	7.280	1468730	0.00	1.78	0.060	    120	--  	7.380	0.00	
07267	ＦＬ二华夏国指	1.23	35242052	8.200	8.100	100	4318500	0.00	8.090	8.220	8.070	--  	0.00	1.85	0.100	    160	--  	8.190	0.00	
00658	中国高速传动	3.08	35139280	8.020	7.780	1000	4408000	0.00	7.900	8.050	7.840	--  	2.87	2.70	0.240	    121	8.010	8.020	2629560.00	
06818	中国光大银行	1.43	35099332	3.540	3.490	1000	9962300	0.28	3.520	3.550	3.490	--  	0.00	1.72	0.050	    264	3.530	3.540	412697984.00	
01313	华润水泥控股	3.34	34810828	4.020	3.890	2000	8762204	0.00	3.920	4.040	3.880	--  	0.00	4.11	0.130	    599	4.010	4.020	5350692.00	
02314	理文造纸	0.45	33510788	6.680	6.650	1000	5053800	0.00	6.680	6.690	6.530	--  	1.65	2.41	0.030	    297	6.680	6.680	3500026.50	
02319	蒙牛乳业	0.13	33134076	15.540	15.520	1000	2139932	0.13	15.440	15.600	15.380	--  	0.64	1.42	0.020	    307	15.520	15.540	4912442.50	
00354	中国软件国际	0.91	33049302	4.430	4.390	2000	7476000	0.00	4.390	4.460	4.390	--  	0.27	1.59	0.040	    618	4.420	4.430	722930.31	
01478	丘钛科技	-0.65	33038552	6.100	6.140	1000	5275000	0.00	6.180	6.420	6.080	6489971	0.64	5.54	-0.040	    349	--  	6.100	452032.91	
00087	太古股份公司Ｂ	1.32	32697576	13.800	13.620	2500	2370000	0.00	13.660	13.880	13.660	--  	1.59	1.62	0.180	    333	--  	13.800	37349800.00	
02313	申洲国际	0.94	31767526	53.550	53.050	1000	595600	-0.09	53.100	53.750	52.900	--  	2.24	1.60	0.500	    165	53.450	53.550	2181606.25	
00410	ＳＯＨＯ中国	1.17	31417148	4.340	4.290	500	7273232	0.23	4.300	4.340	4.290	--  	8.92	1.17	0.050	    421	4.330	4.340	6740584.50	
07231	ＦＬ二未来恒指	0.35	27135580	17.120	17.060	100	1587400	0.00	17.060	17.160	17.060	1451800	0.00	0.59	0.060	     70	--  	17.120	0.00	
01143	华夏健康产业	14.19	27126078	0.169	0.148	4000	163424000	-1.74	0.148	0.176	0.141	--  	0.00	23.65	0.021	    933	--  	0.169	80028.40	
02331	李宁	1.16	26991212	5.220	5.160	500	5175000	0.00	5.220	5.260	5.160	--  	0.00	1.94	0.060	    278	5.220	5.220	678049.38	
00440	大新金融	-0.08	22903884	59.500	59.550	400	386033	0.00	59.200	59.800	59.100	--  	1.73	1.18	-0.050	     98	59.400	59.500	22324300.00	
01439	中华包装控股	2.58	22819652	2.390	2.330	5000	9720000	0.00	2.310	2.390	2.310	--  	0.84	3.43	0.060	    200	--  	2.390	130579.60	
00881	中升控股	2.09	22154972	11.700	11.460	500	1903500	0.00	11.420	11.780	11.400	--  	2.56	3.32	0.240	    373	11.680	11.700	3964506.00	
01818	招金矿业	1.21	21167306	6.700	6.620	500	3165500	0.15	6.650	6.740	6.630	--  	0.00	1.66	0.080	    858	6.690	6.700	3319485.25	
03898	中车时代电气	0.25	20894692	40.650	40.550	100	511860	-0.12	40.650	41.050	40.600	--  	0.00	1.11	0.100	    786	40.600	40.650	2392899.00	
00886	银基集团	19.57	20612560	0.550	0.460	3000	39325712	0.00	0.480	0.570	0.480	--  	0.00	19.57	0.090	    398	--  	0.550	198444.00	
00874	白云山	1.88	19693500	21.700	21.300	2000	912000	0.23	21.200	21.700	21.200	--  	0.00	2.35	0.400	    128	21.650	21.700	2657972.00	
02899	紫金矿业	0.39	19163014	2.590	2.580	2000	7387250	0.39	2.600	2.620	2.570	--  	0.00	1.94	0.010	    319	2.580	2.590	9178688.00	
00699	神州租车	1.15	18925908	7.020	6.940	1000	2723440	0.29	6.950	7.020	6.840	--  	0.00	2.59	0.080	    144	7.010	7.020	2040246.63	
00915	道和环球	2.90	18540810	7.100	6.900	1000	2606000	0.28	6.950	7.200	6.920	--  	0.20	4.06	0.200	    224	--  	7.090	6178.60	
06169	宇华教育	0.00	17384220	2.890	2.890	2000	5960000	0.00	2.900	2.960	2.870	--  	1.28	3.11	0.000	    281	--  	2.890	320594.91	
01808	企展控股	4.64	17278012	1.580	1.510	2000	10639200	0.00	1.600	1.680	1.540	--  	0.00	9.27	0.070	    474	--  	1.590	47322.60	
00911	前海健康	1.96	16833906	0.104	0.102	10000	158870000	0.00	0.103	0.109	0.103	--  	0.00	5.88	0.002	    337	0.104	0.104	63922.20	
00148	建滔化工	0.53	16622438	28.200	28.050	500	584000	-0.70	28.150	28.600	28.150	--  	3.55	1.60	0.150	    470	28.200	28.200	7642055.50	
00606	中国粮油控股	0.56	16462100	3.590	3.570	1000	4566079	0.00	3.540	3.670	3.540	--  	1.50	3.64	0.020	    569	3.580	3.590	7212600.00	
03836	和谐汽车	0.60	16300506	3.380	3.360	500	4821500	0.30	3.380	3.430	3.330	--  	0.00	2.98	0.020	    298	3.370	3.380	959968.88	
03618	重庆农村商业银行	1.59	16098001	5.110	5.030	1000	3185400	0.00	5.030	5.120	5.000	--  	0.00	2.39	0.080	    357	5.100	5.110	82443440.00	
01371	华彩控股	-1.48	16084781	0.200	0.203	20000	79750000	0.00	0.202	0.215	0.192	556020	0.00	11.33	-0.003	    285	--  	0.200	222528.80	
02128	中国联塑	0.00	15933116	5.960	5.960	1000	2656000	0.17	6.070	6.080	5.920	--  	2.52	2.68	0.000	    745	5.950	5.960	2219528.50	
00869	彩星玩具	3.01	15309061	1.370	1.330	4000	11056750	0.00	1.360	1.410	1.350	--  	3.65	4.51	0.040	    235	--  	1.370	132228.00	
00257	中国光大国际	-0.40	14920621	9.910	9.950	1000	1500732	-0.10	9.990	10.000	9.910	--  	1.31	0.90	-0.040	    362	9.910	9.910	4953173.00	
00868	信义玻璃	0.00	14735471	7.060	7.060	2000	2078000	-0.14	7.040	7.130	7.040	--  	3.26	1.27	0.000	    306	7.060	7.060	2402232.00	
07230	ＦＬ二未来国指	1.18	14657161	15.400	15.220	100	954400	0.00	15.220	15.440	15.220	308600	0.00	1.45	0.180	    101	--  	15.400	0.00	
03311	中国建筑国际	0.30	13958002	13.540	13.500	2000	1029183	0.00	13.540	13.640	13.440	--  	1.33	1.48	0.040	    132	13.520	13.540	8617444.00	
07221	ＦＬ二华夏恒指	0.44	13816385	9.120	9.080	100	1517300	0.00	9.090	9.120	9.070	--  	0.00	0.55	0.040	     27	--  	9.120	0.00	
01929	周大福	0.12	13472021	8.240	8.230	200	1622000	-0.24	8.190	8.380	8.180	--  	2.55	2.43	0.010	    479	8.240	8.240	5322390.00	
01396	毅德国际	19.40	13463221	0.800	0.670	2000	16240000	-2.44	0.700	0.910	0.700	--  	0.00	31.34	0.130	    261	--  	0.800	1545214.38	
01166	星凯控股	0.00	13293801	0.420	0.420	20000	31580000	0.00	0.420	0.425	0.415	--  	0.00	2.38	0.000	     59	--  	0.420	173384.09	
02298	都市丽人	6.38	13150241	3.200	3.008	1000	4166610	0.63	3.020	3.300	2.990	--  	1.94	10.31	0.192	    313	3.180	3.200	377938.59	
01199	中远海运港口	0.57	13085924	8.750	8.700	2000	1503956	0.00	8.660	8.750	8.660	--  	0.00	1.03	0.050	    300	8.740	8.750	685470.13	
00378	五龙动力	1.55	12430241	1.310	1.290	2000	9556000	0.00	1.300	1.320	1.290	--  	0.00	2.33	0.020	    327	1.300	1.310	298695.41	
00102	凯升控股	4.21	12290281	1.980	1.900	2000	6262000	-0.50	1.900	2.010	1.900	438780	0.00	5.79	0.080	    197	--  	1.980	205039.30	
01366	江南集团	3.66	12238741	0.850	0.820	2000	14508000	0.00	0.820	0.860	0.820	331700	3.65	4.88	0.030	    238	--  	0.850	1246562.13	
00220	统一企业中国	-0.14	12235181	5.720	5.728	1000	2145000	0.18	5.820	5.820	5.630	--  	0.54	3.32	-0.008	    272	5.710	5.720	2070542.75	
01208	五矿资源	1.98	12229761	2.570	2.520	4000	4780000	0.00	2.530	2.600	2.520	--  	0.00	3.17	0.050	    155	2.560	2.570	1523000.00	
01580	大森控股	2.82	12224901	2.550	2.480	5000	4685000	0.39	2.480	2.790	2.390	--  	0.00	16.13	0.070	    187	--  	2.550	42660.30	
01628	禹洲地产	0.55	11996591	3.630	3.610	1000	3312440	0.00	3.660	3.660	3.600	--  	6.06	1.66	0.020	    388	3.620	3.630	6886051.00	
02038	富智康集团	-0.78	11891074	2.560	2.580	1000	4630387	0.00	2.600	2.610	2.550	--  	5.39	2.33	-0.020	    244	2.560	2.560	696645.81	
00061	北亚资源	2.94	11365471	0.035	0.034	5000	333129984	0.00	0.034	0.035	0.033	--  	0.00	5.88	0.001	    126	--  	0.035	964125.50	
02111	超盈国际控股	0.07	11205460	7.280	7.275	2000	1526381	-0.27	7.370	7.400	7.250	--  	1.30	2.06	0.005	    109	7.250	7.280	318787.09	
08055	中国网络教育	7.46	11111921	0.360	0.335	8000	30440000	0.00	0.345	0.380	0.340	--  	0.00	11.94	0.025	    131	--  	0.360	19553.10	
08417	大地教育	2.22	11048001	1.380	1.350	10000	8130000	0.73	1.320	1.400	1.310	--  	0.00	6.67	0.030	    302	--  	1.380	1578.20	
82822	南方Ａ５０　Ｒ	0.96	10551139	10.560	10.460	200	1003031	0.00	10.380	10.580	10.380	2255284	0.00	1.91	0.100	     46	--  	10.560	0.00	
00317	中船防务	0.44	10529929	13.800	13.740	2000	759200	0.00	13.820	14.040	13.720	--  	0.00	2.33	0.060	    109	13.780	13.800	4390349.00	
08047	中国海洋捕捞	3.45	10498720	0.450	0.435	4000	23648000	0.00	0.435	0.450	0.435	--  	0.00	3.45	0.015	     97	--  	0.450	38043.40	
01508	中国再保险	0.57	10403540	1.760	1.750	1000	5916000	-0.56	1.750	1.770	1.740	--  	3.07	1.71	0.010	    197	1.760	1.760	21120738.00	
02868	首创置业	2.34	9646260	3.500	3.420	2000	2786000	1.16	3.440	3.500	3.420	285000	6.40	2.34	0.080	    123	--  	3.500	11921073.00	
08147	汇思太平洋	21.97	9539404	0.161	0.132	4000	59108000	0.63	0.132	0.179	0.132	--  	0.00	35.61	0.029	    505	--  	0.161	2074.30	
08021	汇隆控股	0.63	9499820	0.160	0.159	10000	57640000	0.00	0.159	0.170	0.159	--  	0.00	6.92	0.001	     20	--  	0.161	98138.00	
08292	盛良物流	20.69	9287000	1.050	0.870	10000	8910000	1.94	0.900	1.170	0.900	--  	0.00	31.03	0.180	    277	--  	1.050	9423.20	
03380	龙光地产	0.00	9218700	4.300	4.300	2000	2142000	0.00	4.300	4.350	4.300	--  	5.81	1.16	0.000	     94	4.300	4.300	8650171.00	
01031	金利丰金融	0.77	9202480	2.610	2.590	2000	3546000	0.00	2.570	2.610	2.570	316620	0.00	1.54	0.020	     48	--  	2.610	3546520.75	
00813	世茂房地产	0.00	8546477	12.140	12.140	500	702200	-0.16	12.260	12.260	12.120	--  	3.62	1.15	0.000	    368	12.140	12.140	26190300.00	
01622	力高地产	1.32	8475400	3.080	3.040	2000	2768000	-0.32	3.050	3.090	3.040	36840	0.00	1.64	0.040	     70	--  	3.080	1480669.75	
02355	宝业集团	0.18	8333221	5.660	5.650	2000	1470000	-0.35	5.650	5.740	5.640	22640	0.00	1.77	0.010	     43	--  	5.660	2270831.00	
02386	中石化炼化工程	0.55	7500573	7.270	7.230	500	1029000	0.00	7.230	7.360	7.160	--  	1.20	2.77	0.040	    378	7.270	7.270	5881832.00	
01137	香港电视	3.61	7298111	2.010	1.940	1000	3646000	-0.50	1.940	2.060	1.900	--  	0.00	8.25	0.070	    189	--  	2.010	232236.09	
01243	宏安地产	1.32	7273961	1.540	1.520	4000	4728000	0.00	1.520	1.560	1.520	--  	0.00	2.63	0.020	     91	--  	1.540	478134.00	
03115	安硕恒生指数	0.22	7100046	92.150	91.950	10	77190	0.00	92.000	92.150	91.950	--  	0.00	0.22	0.200	      8	--  	92.150	0.00	
06878	鼎丰集团控股	-1.41	7075421	0.700	0.710	2000	9966000	0.00	0.720	0.780	0.690	--  	0.00	12.68	-0.010	    103	--  	0.700	184099.00	
03396	联想控股	0.89	6975661	22.550	22.350	100	312700	0.00	22.350	22.550	22.100	--  	1.20	2.01	0.200	    146	22.500	22.550	32225882.00	
08192	环球能源资源	0.00	6972639	0.365	0.365	12000	18833172	0.00	0.370	0.380	0.360	--  	0.00	5.48	0.000	     46	--  	0.365	30512.40	
01178	共享经济集团	6.12	6963961	0.104	0.098	10000	66120000	0.97	0.100	0.112	0.098	--  	0.00	14.29	0.006	    293	--  	0.104	38570.10	
01778	彩生活	3.44	6712231	4.810	4.650	1000	1408000	0.00	4.670	5.000	4.560	--  	2.08	9.46	0.160	     84	4.790	4.800	402260.81	
03933	联邦制药	0.61	6644961	4.970	4.940	2000	1346000	-0.40	4.960	4.990	4.890	--  	0.00	2.02	0.030	    177	4.960	4.970	1666927.88	
00269	中国资源交通	0.47	6625886	0.213	0.212	5000	30680000	0.00	0.213	0.220	0.212	--  	0.00	3.77	0.001	    134	--  	0.214	1792125.75	
00563	上实城市开发	0.58	6621301	1.730	1.720	2000	3820000	0.00	1.750	1.750	1.720	--  	1.91	1.74	0.010	    106	1.720	1.730	5812535.50	
02309	伯明翰环球	1.03	6619982	0.197	0.195	20000	33520900	-0.51	0.195	0.199	0.194	--  	0.00	2.56	0.002	     65	--  	0.197	60373.80	
00921	海信科龙	0.36	6443981	11.220	11.180	1000	573000	0.00	11.200	11.340	11.200	--  	2.99	1.25	0.040	    174	11.200	11.220	1905505.88	
00173	嘉华国际	0.61	6033918	4.980	4.950	1000	1216628	0.00	4.970	4.990	4.920	--  	2.61	1.41	0.030	    190	4.970	4.980	5047262.00	
01360	MEGAEXPO HLDG	2.03	6001651	1.510	1.480	5000	3955000	0.00	1.530	1.530	1.500	--  	0.00	2.03	0.030	     75	--  	1.510	20330.30	
数据来源:通达信
