代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
00303	VTECH HOLDINGS	5.05	64499888	116.600	111.000	100	552400	-0.77	114.600	119.300	114.000	--  	1.13	4.77	5.600	    515	116.700	116.700	109930.00	
01193	华润燃气	0.86	64364932	23.350	23.150	2000	2772397	0.00	23.150	23.500	23.000	--  	1.28	2.16	0.200	    253	23.300	23.350	5967512.00	
00836	华润电力	-0.78	63277000	15.300	15.420	2000	4122069	-0.13	15.660	15.660	15.160	--  	4.90	3.24	-0.120	    580	15.300	15.300	20011146.00	
02020	安踏体育	3.02	62914048	22.200	21.550	1000	2813100	0.00	22.150	22.500	22.150	--  	1.89	1.62	0.650	    491	22.200	22.200	1422354.13	
02319	蒙牛乳业	1.06	62782612	15.200	15.040	1000	4142028	-0.13	15.000	15.280	15.000	--  	0.66	1.86	0.160	    343	15.160	15.200	4912442.50	
01038	长江基建集团	0.44	59720312	68.200	67.900	1000	876825	0.15	68.500	68.500	67.900	--  	2.39	0.88	0.300	    283	68.150	68.200	12791000.00	
00215	和记电讯香港	-0.41	59329172	2.440	2.450	2000	23963936	0.41	2.460	2.510	2.430	--  	2.83	3.27	-0.010	    327	2.430	2.440	2129400.00	
00002	中电控股	-0.42	58226024	83.850	84.200	500	692079	0.06	84.450	84.450	83.600	--  	1.30	1.01	-0.350	    382	83.800	83.850	20597800.00	
01999	敏华控股	3.12	58060388	7.280	7.060	400	8015600	-0.14	7.040	7.340	7.040	--  	1.92	4.25	0.220	   1055	7.280	7.280	633196.63	
03188	华夏沪深三百	0.13	56579332	39.650	39.600	200	1426600	0.13	39.550	39.750	39.500	--  	0.00	0.63	0.050	    154	--  	39.650	0.00	
00200	新濠国际发展	-0.98	55454540	18.100	18.280	1000	3039000	-1.09	18.100	18.500	18.000	--  	0.11	2.74	-0.180	    524	18.100	18.100	10365093.00	
01958	北京汽车	1.05	55021624	7.710	7.630	500	7121734	0.13	7.640	7.760	7.640	--  	4.20	1.57	0.080	    890	7.700	7.710	16890038.00	
01109	华润置地	0.71	54915312	21.350	21.200	2000	2570400	-0.23	21.200	21.500	21.150	--  	2.87	1.65	0.150	    257	21.350	21.350	42704476.00	
02380	中国电力	1.02	54354420	2.970	2.940	1000	18187000	-0.34	2.950	3.030	2.940	--  	6.09	3.06	0.030	    542	2.970	2.970	9118716.00	
00003	香港中华煤气	0.13	52154304	15.660	15.640	1000	3329552	-0.38	15.520	15.700	15.520	--  	1.47	1.15	0.020	    701	15.620	15.660	11674340.00	
06808	高鑫零售	-1.16	51279764	6.810	6.890	500	7536486	-0.29	6.800	6.930	6.790	--  	3.38	2.03	-0.080	    563	6.800	6.810	6034100.00	
02238	广汽集团	-0.15	50724808	12.960	12.980	2000	3890000	-0.31	13.160	13.160	12.940	--  	0.00	1.69	-0.020	    304	12.960	12.960	8471223.00	
01458	周黑鸭	3.41	50218456	9.090	8.790	500	5580364	-0.22	8.850	9.160	8.790	--  	1.10	4.21	0.300	    778	9.090	9.090	410701.59	
00006	电能实业	-0.14	50180288	69.400	69.500	500	722682	-0.14	69.150	69.700	69.050	--  	2.91	0.94	-0.100	    425	69.350	69.400	12977700.00	
00698	通达集团	1.10	49925304	2.760	2.730	10000	18070000	-0.36	2.740	2.790	2.720	--  	1.16	2.56	0.030	    408	2.760	2.760	1058999.25	
00371	北控水务集团	0.16	46041544	6.110	6.100	2000	7522351	0.16	6.100	6.160	6.070	--  	0.98	1.48	0.010	    551	6.090	6.110	8104727.00	
01515	华润凤凰医疗	0.96	43254464	10.480	10.380	500	4120500	0.00	10.380	10.700	10.360	--  	0.60	3.28	0.100	    157	10.460	10.480	644833.63	
02338	潍柴动力	0.00	41441840	12.880	12.880	1000	3239844	-0.16	12.800	13.000	12.700	--  	0.00	2.33	0.000	    539	12.860	12.880	17477112.00	
02869	绿城服务	1.47	40103352	3.450	3.400	2000	11766000	0.29	3.400	3.480	3.340	--  	1.16	4.12	0.050	    323	3.440	3.450	332271.91	
00669	创科实业	2.30	39083540	35.550	34.750	500	1099000	0.14	35.800	35.800	35.250	--  	0.84	1.58	0.800	    605	35.500	35.550	512040.69	
02007	碧桂园	0.26	34759420	7.600	7.580	1000	4539856	-0.52	7.620	7.700	7.600	--  	1.50	1.32	0.020	    380	7.600	7.600	59157160.00	
00582	蓝鼎国际（六万）	3.85	34289928	0.135	0.130	60000	257735504	0.00	0.129	0.136	0.127	--  	0.00	6.92	0.005	    417	--  	0.135	1734523.25	
00020	会德丰	1.64	33667324	58.950	58.000	1000	571041	-0.08	58.050	59.350	58.050	--  	1.44	2.24	0.950	    256	58.850	58.950	52043500.00	
01818	招金矿业	1.85	32446424	6.600	6.480	500	4908000	0.00	6.560	6.640	6.520	--  	0.00	1.85	0.120	    576	6.590	6.600	3319485.25	
03993	洛阳钼业	-0.80	31610160	2.470	2.490	3000	12694839	-0.40	2.500	2.520	2.460	--  	0.00	2.41	-0.020	    270	2.460	2.470	8808833.00	
00508	鼎亿集团投资	0.68	31037632	1.480	1.470	5000	20862000	0.00	1.500	1.500	1.470	--  	0.00	2.04	0.010	    149	--  	1.480	81190.10	
00358	江西铜业股份	0.68	30735742	11.920	11.840	1000	2581000	0.00	11.840	12.000	11.800	--  	0.00	1.69	0.080	    490	11.880	11.920	8974011.00	
02280	慧聪网	4.86	29129222	7.330	6.990	2000	3984000	0.27	7.100	7.500	7.100	--  	0.68	5.72	0.340	    365	--  	7.330	625241.88	
00656	复星国际	-0.51	29028412	11.780	11.840	500	2459500	0.17	11.840	11.860	11.680	--  	1.78	1.52	-0.060	    213	11.780	11.780	48677948.00	
01919	中远海控	1.46	28772442	3.470	3.420	500	8300713	-0.29	3.420	3.510	3.400	--  	0.00	3.22	0.050	    557	3.470	3.470	12057430.00	
00017	新世界发展	-0.10	26709612	9.850	9.860	1000	2707262	0.00	9.860	9.890	9.840	--  	1.32	0.51	-0.010	    493	9.850	9.850	42038888.00	
01918	融创中国	0.00	26472132	10.360	10.360	1000	2544900	-0.38	10.460	10.500	10.320	--  	2.77	1.74	0.000	    238	10.340	10.360	29318310.00	
03606	福耀玻璃	-2.18	26219192	29.100	29.750	400	882400	-0.85	30.800	30.800	29.100	--  	0.00	5.71	-0.650	    289	29.050	29.100	3040349.75	
01060	阿里影业	-0.76	25518102	1.300	1.310	10000	19390000	0.00	1.310	1.340	1.290	--  	0.00	3.82	-0.010	    231	1.290	1.300	1956306.25	
01972	太古地产	1.40	25360010	25.350	25.000	200	999950	0.00	25.050	25.450	25.000	--  	1.89	1.80	0.350	    482	25.300	25.350	28170800.00	
03836	和谐汽车	0.32	24171800	3.170	3.160	500	7590500	-0.31	3.130	3.230	3.130	--  	0.00	3.16	0.010	    614	3.170	3.170	959968.88	
00152	深圳国际	0.61	23963110	13.220	13.140	500	1814705	-0.15	13.220	13.280	13.180	--  	3.25	0.76	0.080	     68	13.200	13.220	6074089.50	
01112	合生元	-0.69	23395332	21.600	21.750	500	1089000	-0.23	21.750	21.950	21.050	--  	0.00	4.14	-0.150	    307	21.600	21.600	1420514.25	
00405	越秀房产信托基金	1.30	23100978	4.680	4.620	1000	4929854	0.00	4.630	4.730	4.620	--  	0.00	2.38	0.060	    204	--  	4.680	0.00	
00101	恒隆地产	0.93	22961152	19.600	19.420	1000	1172000	0.10	19.500	19.700	19.460	--  	2.96	1.24	0.180	    243	19.600	19.600	17490700.00	
02899	紫金矿业	0.77	22859330	2.620	2.600	2000	8722741	-0.38	2.610	2.640	2.600	--  	0.00	1.54	0.020	    260	2.620	2.620	9178688.00	
00806	惠理集团	0.94	21112116	7.490	7.420	1000	2821000	0.00	7.420	7.510	7.340	--  	1.60	2.29	0.070	    393	7.490	7.490	395698.19	
00570	中国中药	0.46	20984790	4.340	4.320	2000	4836000	0.00	4.330	4.360	4.310	--  	0.83	1.16	0.020	    431	4.330	4.340	2103678.50	
08071	中彩网通控股	19.35	20146296	0.370	0.310	5000	57138000	1.39	0.320	0.370	0.310	--  	0.00	19.35	0.060	    278	--  	0.370	9208.80	
08021	汇隆控股	-1.09	19893740	0.181	0.183	10000	105840000	0.00	0.183	0.188	0.181	--  	0.00	3.83	-0.002	     15	--  	0.175	98138.00	
01776	广发证券	-0.62	18409196	16.000	16.100	200	1148200	0.25	15.960	16.140	15.920	--  	0.00	1.37	-0.100	    390	16.000	16.000	35493512.00	
00604	深圳控股	0.87	18054886	3.460	3.430	2000	5213220	-0.29	3.430	3.490	3.430	--  	4.34	1.75	0.030	    181	3.450	3.460	9654556.00	
00257	中国光大国际	-0.10	17936548	9.990	10.000	1000	1795000	0.00	10.000	10.060	9.950	--  	1.30	1.10	-0.010	    382	9.980	9.990	4953173.00	
00323	马鞍山钢铁股份	0.00	17472264	2.620	2.620	2000	6664000	0.00	2.630	2.650	2.600	--  	0.00	1.91	0.000	    187	2.610	2.620	6876288.00	
06169	宇华教育	1.45	17465120	2.800	2.760	2000	6210000	0.00	2.760	2.850	2.760	--  	1.32	3.26	0.040	    279	--  	2.800	320594.91	
00268	金蝶国际	0.93	17006448	3.240	3.210	2000	5258800	-0.31	3.220	3.260	3.200	--  	0.00	1.87	0.030	    237	3.230	3.240	597731.38	
08318	正利控股	10.00	16822800	0.550	0.500	20000	29300000	-1.82	0.570	0.620	0.540	--  	0.00	16.00	0.050	    303	--  	0.550	28394.20	
01569	民生教育	0.00	16695781	1.490	1.490	2000	10952000	-0.67	1.490	1.550	1.470	--  	0.00	5.37	0.000	    274	--  	1.490	222739.41	
00777	网龙	0.88	15717696	22.850	22.650	500	685200	-0.22	22.650	23.050	22.650	--  	0.44	1.77	0.200	    171	22.800	22.850	477896.81	
01929	周大福	3.53	15208004	8.500	8.210	200	1805000	0.12	8.360	8.500	8.200	--  	2.47	3.65	0.290	    659	8.490	8.500	5322390.00	
01848	中国飞机租赁	1.65	15033870	9.830	9.670	500	1538500	-0.10	9.730	9.860	9.700	--  	3.97	1.65	0.160	    171	9.820	9.830	3090018.75	
00659	新创建集团	0.78	14434766	15.540	15.420	1000	930040	-0.26	15.520	15.660	15.400	--  	2.19	1.69	0.120	    208	15.540	15.540	7804310.00	
00144	招商局港口	0.23	14095125	21.900	21.850	2000	644000	-0.45	21.800	22.000	21.750	--  	2.97	1.14	0.050	    136	21.900	21.900	10311300.00	
01728	正通汽车	4.55	13172431	4.600	4.400	500	2915500	-0.43	4.450	4.640	4.370	--  	2.17	6.14	0.200	    325	4.600	4.600	2772891.00	
06068	睿见教育	4.68	12911441	2.910	2.780	2000	4476000	-0.34	2.810	2.920	2.790	--  	0.93	4.68	0.130	    194	--  	2.910	278134.50	
02001	新高教集团	0.65	12740861	3.110	3.090	1000	4059000	0.32	3.100	3.230	3.060	--  	0.00	5.50	0.020	    360	--  	3.110	201259.80	
01513	丽珠医药	1.57	12677380	51.750	50.950	100	247500	0.19	51.150	51.750	50.200	--  	0.00	3.04	0.800	    367	51.650	51.750	1133427.13	
01141	天顺证券	6.49	12551683	0.410	0.385	10000	31140800	-1.20	0.395	0.415	0.390	--  	0.00	6.49	0.025	    224	--  	0.410	282755.09	
00493	国美电器	0.00	12281651	1.010	1.010	1000	12058000	0.00	1.020	1.030	1.010	--  	0.69	1.98	0.000	    439	1.010	1.010	6180213.00	
01528	红星美凯龙	0.72	11945717	8.450	8.390	200	1417200	0.00	8.470	8.470	8.370	--  	0.00	1.19	0.060	    119	8.420	8.450	9499472.00	
00911	前海健康	8.05	11361078	0.094	0.087	10000	122437504	0.00	0.088	0.096	0.088	--  	0.00	9.20	0.007	    335	0.094	0.094	63922.20	
03666	小南国	4.17	11347771	0.500	0.480	2000	22932000	0.00	0.480	0.510	0.480	--  	0.00	6.25	0.020	    207	--  	0.500	178578.50	
00753	中国国航	-0.42	11063365	7.170	7.200	2000	1541495	0.00	7.140	7.270	7.050	--  	0.00	3.06	-0.030	    103	7.170	7.170	23335230.00	
02600	中国铝业	0.28	11023896	3.550	3.540	2000	3086802	-0.56	3.540	3.600	3.540	--  	0.00	1.69	0.010	    221	3.550	3.550	19247496.00	
01478	丘钛科技	2.61	10452330	6.690	6.520	1000	1570000	0.00	6.520	6.750	6.510	--  	0.58	3.68	0.170	    174	--  	6.690	452032.91	
00552	中国通信服务	-0.85	10378934	4.650	4.690	2000	2218439	-0.85	4.700	4.730	4.620	--  	3.16	2.35	-0.040	    347	4.650	4.650	6259398.00	
00354	中国软件国际	0.22	10220580	4.540	4.530	2000	2258000	0.22	4.550	4.560	4.480	--  	0.26	1.77	0.010	    211	4.530	4.540	722930.31	
00177	江苏宁沪高速公路	0.36	9961057	11.100	11.060	2000	901061	-0.18	11.080	11.140	11.060	--  	0.00	0.72	0.040	    106	11.080	11.100	3722143.75	
00521	海航实业股份	1.79	9585900	0.285	0.280	10000	33270000	0.00	0.285	0.295	0.280	--  	0.00	5.36	0.005	    118	--  	0.285	642112.19	
03396	联想控股	0.67	9338665	22.650	22.500	100	415100	-0.44	22.500	22.850	22.350	--  	1.20	2.22	0.150	    136	22.600	22.650	32225882.00	
01293	广汇宝信	5.25	9329278	3.610	3.430	500	2596493	-0.82	3.490	3.670	3.420	--  	0.00	7.29	0.180	    243	3.600	3.610	2178994.75	
01138	中远海能	0.70	9142470	4.330	4.300	2000	2116000	0.00	4.310	4.340	4.300	--  	0.00	0.93	0.030	    189	4.320	4.330	5926654.00	
00119	保利置业集团	1.71	9132172	2.980	2.930	1000	3055412	0.00	2.950	3.010	2.930	--  	0.00	2.73	0.050	    265	2.980	2.980	12207304.00	
00468	纷美包装	0.25	9116405	4.020	4.010	1000	2255000	-0.25	3.980	4.050	3.970	--  	2.99	2.00	0.010	    197	4.020	4.020	289236.19	
03799	达利食品	0.66	9085998	4.580	4.550	500	1997500	0.00	4.600	4.600	4.550	--  	3.93	1.10	0.030	     80	4.570	4.580	1648038.50	
08410	安领国际	2.82	8893550	0.365	0.355	10000	23070000	0.00	0.355	0.415	0.355	--  	0.00	16.90	0.010	    215	--  	0.365	11452.70	
02309	伯明翰环球	1.56	8851244	0.195	0.192	20000	44749200	0.00	0.193	0.201	0.192	--  	0.00	4.69	0.003	     90	--  	0.195	60373.80	
08366	FRASER HLDGS	2.60	8612500	0.395	0.385	10000	21220000	0.00	0.395	0.425	0.385	--  	0.00	10.39	0.010	    197	--  	0.395	10655.10	
00968	信义光能	-0.41	8506870	2.410	2.420	2000	3508000	-0.82	2.410	2.440	2.410	--  	2.49	1.24	-0.010	    237	2.410	2.410	1678638.25	
01508	中国再保险	0.00	8435700	1.770	1.770	1000	4769699	0.00	1.770	1.780	1.760	--  	3.05	1.13	0.000	    358	1.760	1.770	21120738.00	
02314	理文造纸	0.62	8355851	6.480	6.440	1000	1291000	-0.46	6.500	6.500	6.430	--  	1.70	1.09	0.040	    212	6.470	6.480	3500026.50	
00062	载通	0.99	8214741	25.550	25.300	400	323100	0.20	25.350	25.600	25.300	--  	3.52	1.19	0.250	     63	--  	25.550	1331252.25	
01072	东方电气	2.33	8066412	6.600	6.450	200	1235800	0.46	6.410	6.600	6.410	--  	0.00	2.95	0.150	    156	6.600	6.600	8375618.50	
01469	结好金融	0.00	7972627	1.330	1.330	4000	5906900	0.00	1.330	1.380	1.320	--  	2.26	4.51	0.000	    109	--  	1.330	419271.41	
00345	VITASOY INT'L	0.77	7819681	15.760	15.640	2000	498000	0.25	15.680	15.800	15.640	--  	0.24	1.02	0.120	     56	15.740	15.760	443228.59	
03899	中集安瑞科	3.23	7660681	4.790	4.640	2000	1608000	0.21	4.670	4.820	4.650	--  	0.00	3.66	0.150	    116	4.780	4.790	1288842.25	
01638	佳兆业集团	0.91	7641521	2.210	2.190	1000	3471000	0.00	2.220	2.220	2.170	--  	0.00	2.28	0.020	    389	2.200	2.210	16582197.00	
00410	ＳＯＨＯ中国	0.23	7632226	4.340	4.330	500	1760500	0.23	4.330	4.350	4.310	--  	8.92	0.92	0.010	    224	4.330	4.340	6740584.50	
00087	太古股份公司Ｂ	0.76	7525351	13.340	13.240	2500	565000	0.15	13.280	13.380	13.220	--  	1.65	1.21	0.100	     77	--  	13.340	37349800.00	
01808	企展控股	9.70	7487801	1.470	1.340	2000	5306000	0.00	1.360	1.470	1.310	--  	0.00	11.94	0.130	    310	--  	1.470	47322.60	
00500	先丰服务集团	6.70	7448581	1.910	1.790	1000	3912000	-0.52	1.800	1.950	1.800	--  	0.00	8.38	0.120	    159	--  	1.910	91246.70	
00168	青岛啤酒股份	-0.15	7261401	33.800	33.850	2000	214000	-0.15	33.650	34.150	33.650	--  	1.16	1.48	-0.050	     57	33.800	33.800	3007715.75	
01051	国际资源	2.24	7248817	0.137	0.134	3000	52968000	-0.73	0.135	0.139	0.134	--  	0.00	3.73	0.003	    305	--  	0.137	137487.09	
00881	中升控股	0.73	6712607	11.020	10.940	500	607427	-0.18	10.900	11.160	10.900	--  	2.72	2.38	0.080	    151	11.000	11.020	3964506.00	
00808	泓富产业信托	1.25	6663631	3.240	3.200	1000	2057000	0.00	3.210	3.270	3.200	--  	0.00	2.19	0.040	     95	--  	3.240	0.00	
08127	云裳衣	0.00	6534071	0.670	0.670	1000	9788000	0.00	0.670	0.700	0.640	--  	0.00	8.96	0.000	    153	--  	0.670	7002.80	
01308	海丰国际	1.44	6454291	5.650	5.570	1000	1139000	0.00	5.610	5.690	5.590	--  	4.60	1.80	0.080	    101	5.640	5.650	145563.80	
06878	鼎丰集团控股	6.90	6388561	0.620	0.580	2000	10648000	0.00	0.590	0.620	0.580	--  	0.00	6.90	0.040	     56	--  	0.620	184099.00	
01368	特步国际	1.36	6178489	2.990	2.950	500	2068000	-0.33	2.960	3.020	2.950	--  	2.01	2.37	0.040	    250	2.980	2.990	817394.00	
00766	中盈集团控股	2.42	6148341	0.212	0.207	5000	28465000	0.00	0.207	0.230	0.201	--  	0.00	14.01	0.005	    164	--  	0.212	137800.41	
00058	新威国际	2.24	6132201	0.137	0.134	20000	44760000	-0.72	0.134	0.141	0.131	--  	0.00	7.46	0.003	    140	--  	0.137	55062.70	
02221	创业集团控股	2.14	6080041	3.820	3.740	4000	1580000	0.00	3.780	3.940	3.750	--  	0.00	5.08	0.080	     28	--  	3.810	108519.40	
00710	精电	5.75	6060471	4.600	4.350	1000	1343000	-0.65	4.350	4.630	4.260	--  	29.89	8.51	0.250	    146	--  	4.600	317386.19	
数据来源:通达信
