代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
01970	IMAX CHINA	5.16	42983232	24.450	24.450	24.500	1754200	19100	-0.41	          0.49	
02883	中海油田服务	3.15	42286228	8.180	8.170	8.180	5178000	394000	-0.24	          0.29	
603388	元成股份	2.04	37766448	16.50	16.49	16.50	23155	18	0.00	          4.63	
603936	博敏电子	1.68	35711004	21.18	21.19	21.20	17001	29	0.09	          3.03	
06169	宇华教育	3.15	34642752	4.580	4.550	4.580	7688000	36000	0.22	          0.24	
01031	金利丰金融	3.81	33097004	4.900	4.890	4.930	6872448	6000	-0.20	          0.05	
03339	中国龙工	5.73	31806064	3.320	3.300	3.320	9765338	255000	0.61	          0.23	
03320	华润医药	2.34	31451682	10.500	10.460	10.500	2982791	313000	0.00	          0.05	
03669	永达汽车	0.11	30738716	9.150	--  	--  	3351000	500	0.00	          0.18	
00520	呷哺呷哺	1.79	29884028	15.880	--  	--  	1911500	2000	-0.13	          0.18	
002873	新天药业	1.38	29658928	39.53	39.53	39.54	7521	124	0.05	          4.37	
00272	瑞安房地产	3.72	29444150	2.230	2.230	2.240	13363795	151500	0.45	          0.17	
00405	越秀房产信托基金	0.19	28317642	5.210	--  	--  	5410050	284000	-0.19	--  	
600353	旭光股份	0.16	28005638	6.14	6.13	6.14	45929	10	0.33	          0.84	
01112	Ｈ＆Ｈ国际控股	2.97	27414768	48.550	48.500	48.550	568118	34500	0.10	          0.09	
603085	天成自控	0.78	26729068	27.17	27.18	27.19	9869	7	0.04	          1.25	
002586	围海股份	0.25	26687040	8.00	8.00	8.01	33596	231	-0.11	          0.48	
00119	保利置业集团	1.80	26081142	3.960	3.960	3.970	6588000	1193000	-0.25	          0.18	
00173	嘉华国际	0.58	26024212	5.170	5.160	5.170	5063937	165000	-0.19	          0.17	
300217	东方电热	0.70	25550626	2.86	2.85	2.86	89543	697	0.00	          1.00	
00916	龙源电力	1.56	24750962	5.200	5.200	5.210	4759341	249000	0.00	          0.14	
000628	高新发展	0.39	24671710	7.74	7.74	7.75	31801	241	0.00	          1.69	
00604	深圳控股	1.82	22355434	3.350	3.340	3.350	6723779	416000	0.90	          0.08	
300382	斯莱克	0.23	20509472	13.18	13.17	13.18	15632	173	0.00	          0.74	
03899	中集安瑞科	0.86	20100350	7.030	7.030	7.040	2876000	36000	-0.42	          0.15	
600892	大晟文化	0.29	19748624	10.39	10.38	10.39	19025	2	0.10	          0.76	
00008	电讯盈科	0.22	19697058	4.500	4.480	4.500	4382389	958000	0.45	          0.06	
01052	越秀交通基建	1.02	19676620	5.970	5.950	5.970	3306000	66000	0.17	          0.20	
603116	红蜻蜓	0.97	18847598	14.55	14.54	14.55	12995	10	-0.06	          0.72	
002734	利民股份	0.29	18476278	24.40	24.39	24.40	7620	94	0.29	          0.62	
00241	阿里健康	1.83	17181710	3.900	3.900	3.910	4404000	228000	0.00	          0.04	
603335	迪生力	0.84	17112644	9.64	9.62	9.63	17793	5	0.21	          2.81	
01913	普拉达	1.88	16684756	32.600	--  	--  	512100	1300	0.15	          0.02	
300282	汇冠股份	0.68	16508237	17.87	17.86	17.87	9228	196	0.00	          0.45	
000862	银星能源	0.77	15158106	3.95	3.94	3.95	38658	1748	0.25	          0.77	
00921	海信科龙	1.60	14965351	9.550	9.500	9.550	1575000	4000	0.74	          0.34	
300483	沃施股份	1.12	14479696	31.74	31.55	31.74	4580	31	0.63	          1.42	
603001	奥康国际	0.95	13307616	13.79	13.78	13.79	9680	200	0.15	          0.24	
02869	绿城服务	2.30	12263601	5.770	5.770	5.790	2148000	2000	-0.35	          0.08	
01458	周黑鸭	2.13	12041761	8.150	8.130	8.150	1480500	25500	0.00	          0.06	
03958	东方证券	2.66	11980637	7.730	7.730	7.740	1559200	29600	-0.26	          0.15	
300289	利德曼	0.46	11879388	8.75	8.73	8.75	13530	369	0.00	          0.42	
01428	耀才证券金融	4.31	11241181	2.660	--  	--  	4270000	80000	-0.37	          0.25	
01196	伟禄集团	1.41	11214661	5.050	5.040	5.070	2228000	2000	-0.20	          0.19	
01862	景瑞控股	2.20	11090851	2.790	--  	--  	4016000	1000	2.57	          0.31	
00439	光启科学	2.58	10953149	1.990	1.980	1.990	5518015	3000	-0.50	          0.09	
01138	中远海能	2.16	10433326	4.260	4.250	4.260	2447246	20000	0.00	          0.19	
06158	正荣地产	1.10	10234040	4.610	--  	--  	2223000	1000	0.00	          0.05	
03329	交银国际	0.90	9602852	2.230	2.220	2.230	4314251	47000	0.00	          0.16	
01686	新意网集团	4.07	9276300	5.370	--  	--  	1752000	1000	0.19	          0.08	
600599	熊猫金控	0.67	8916673	19.65	19.66	19.67	4563	1	0.10	          0.27	
00951	超威动力	2.78	8662466	4.810	4.800	4.810	1809100	35000	0.00	          0.16	
01333	中国忠旺	0.71	7923809	4.230	4.230	4.240	1883600	22000	-0.47	          0.03	
06178	光大证券	1.67	7613916	9.150	9.150	9.190	834000	3400	-0.33	          0.12	
01569	民生教育	3.82	7409481	1.630	1.610	1.630	4634000	32000	1.24	          0.12	
00028	天安	0.62	6469411	4.900	--  	--  	1321000	1000	0.00	          0.09	
数据来源:通达信
