代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
600291	西水股份	4.56	543949952	21.33	21.33	21.34	259708	7	0.33	          2.65	
600436	片仔癀	1.82	541687040	78.84	78.83	78.85	69384	5	0.03	          1.15	
603156	养元饮品	1.15	534723264	82.05	82.07	82.08	65153	32	0.09	         15.13	
603103	横店影视	4.74	533908544	35.81	35.82	35.85	148998	1	0.03	         28.11	
600380	健康元	2.66	529478336	12.75	12.75	12.76	417682	12	0.16	          2.67	
300003	乐普医疗	3.75	529352736	29.89	29.88	29.89	178568	1557	0.10	          1.26	
603516	淳中科技	2.49	526345920	48.13	48.18	48.30	108242	2	0.08	         46.28	
600720	祁连山	3.31	524235776	11.54	11.53	11.54	464148	74	0.26	          5.98	
600893	航发动力	0.74	521717376	27.10	27.10	27.11	192601	12	0.04	          0.99	
00763	中兴通讯	6.16	520774048	28.450	28.450	28.500	18466544	633800	0.00	          2.44	
300216	千山药机	2.50	520159712	10.67	10.67	10.68	482408	6520	0.19	         18.49	
06030	中信证券	4.15	519890080	18.060	18.040	18.060	29051244	992500	-0.44	          1.28	
002208	合肥城建	9.99	515642560	12.11	12.11	--  	431442	363	0.00	         13.51	
300065	海兰信	9.24	514953152	16.91	16.91	16.92	308039	2521	0.18	         11.24	
300624	万兴科技	10.00	507014336	66.58	66.58	--  	77941	53	0.00	         38.97	
002402	和而泰	1.20	498649568	10.12	10.12	10.13	493738	4791	0.50	          6.87	
600422	昆药集团	5.53	498285952	9.74	9.73	9.74	498756	10	-0.19	          7.35	
300612	宣亚国际	10.01	495970208	43.85	43.85	--  	115756	79	0.00	         37.28	
603895	天永智能	0.86	495776000	53.87	53.86	53.87	91376	95	-0.03	         47.34	
002050	三花智控	3.59	494899392	20.50	20.49	20.50	242738	3977	0.15	          1.55	
002185	华天科技	1.28	493366400	7.90	7.89	7.90	620514	3832	0.13	          2.91	
600837	海通证券	1.84	491940416	12.20	12.19	12.20	406151	50	0.08	          0.50	
000517	荣安地产	7.21	491223296	4.76	4.76	4.77	1062550	11742	0.21	          3.50	
600884	杉杉股份	0.42	490843680	19.05	19.05	19.06	257998	11	0.16	          3.14	
300699	光威复材	2.79	490144448	50.85	50.85	50.86	96294	768	0.20	         10.47	
000413	东旭光电	1.83	484678784	8.33	8.32	8.33	584549	10766	0.12	          1.43	
603616	韩建河山	1.62	480466720	16.32	16.38	16.39	294913	87	0.37	         20.01	
300738	奥飞数据	1.31	476356224	62.51	62.50	62.51	74839	1213	0.10	         45.86	
300088	长信科技	0.13	470843552	7.62	7.62	7.63	613315	4491	0.13	          2.72	
300222	科大智能	3.67	464614720	22.30	22.30	22.31	206203	1490	0.04	          6.38	
000425	徐工机械	2.13	463268288	4.32	4.32	4.33	1087320	8749	0.23	          1.55	
601086	国芳集团	5.14	463110400	10.23	10.21	10.22	460280	18	0.29	         28.77	
600115	东方航空	1.46	458694880	7.66	7.65	7.66	601088	37	0.26	          0.61	
300212	易华录	1.25	458579808	32.32	32.31	32.32	142022	1842	-0.02	          4.66	
000513	丽珠集团	4.13	457714400	73.61	73.60	73.61	62837	491	0.27	          1.80	
600183	生益科技	0.40	450107936	17.71	17.71	17.73	254984	11	-0.16	          1.75	
000050	深天马Ａ	2.00	449209152	17.88	17.88	17.89	251822	2817	0.00	          1.80	
603533	掌阅科技	0.91	443970560	42.32	42.42	42.43	105988	22	-0.90	         25.85	
600699	均胜电子	0.97	442821888	32.26	32.26	32.27	138582	16	0.06	          1.46	
000792	盐湖股份	1.71	439632352	13.08	13.07	13.08	340748	11348	0.38	          1.24	
600100	同方股份	2.81	435941888	10.62	10.62	10.63	409634	33	0.28	          1.38	
603083	剑桥科技	2.13	435900096	47.00	46.99	47.00	95058	13	0.00	         38.85	
603329	上海雅仕	0.69	434925600	31.94	31.93	31.97	134545	41	-0.58	         40.77	
300014	亿纬锂能	1.73	428391200	18.22	18.22	18.23	234768	1611	0.11	          2.87	
600271	航天信息	0.19	425348480	21.15	21.15	21.16	201130	3	0.00	          1.09	
002294	信立泰	5.86	424846496	41.35	41.35	41.36	104467	1113	-0.09	          1.00	
002903	宇环数控	1.47	423717728	41.39	41.39	41.40	100773	1101	0.19	         40.31	
002419	天虹股份	10.03	422801952	21.18	21.18	--  	207418	738	0.00	          2.59	
002915	中欣氟材	9.99	421786688	36.65	36.65	--  	120656	257	0.00	         43.09	
300027	华谊兄弟	0.00	420480576	9.80	9.80	9.81	427357	3324	0.00	          2.23	
300628	亿联网络	6.56	420163424	129.31	129.30	129.31	32112	499	0.05	          8.60	
002240	威华股份	8.68	408683488	17.16	17.16	17.17	240597	1167	0.29	          4.91	
000661	长春高新	3.43	408389184	167.30	167.27	167.30	24883	65	-0.10	          1.46	
601211	国泰君安	1.87	405419520	18.02	18.01	18.02	226558	30	0.17	          0.48	
300287	飞利信	0.22	404094464	9.29	9.28	9.29	431886	2799	0.11	          4.09	
01088	中国神华	1.64	401558592	21.700	21.700	21.750	18547918	1089500	-0.23	          0.55	
601881	中国银河	2.57	401044224	10.36	10.36	10.37	390207	236	0.10	          3.18	
600763	通策医疗	6.61	395949248	40.99	41.12	41.18	97979	12	0.54	          3.06	
601828	美凯龙	0.75	393365792	17.49	17.49	17.50	225525	22	0.17	          7.16	
600579	天华院	6.29	386683232	12.33	12.30	12.33	314286	63	-3.36	          7.65	
300706	阿石创	4.88	386326784	67.23	67.23	67.24	56518	377	0.07	         28.84	
000856	冀东装备	1.41	386121504	19.38	19.38	19.39	198226	2921	0.16	          8.73	
02823	安硕Ａ５０	1.67	381036640	15.800	--  	--  	24307428	1398800	0.00	--  	
000997	新 大 陆	1.02	379780640	18.74	18.74	18.75	201768	1926	-0.04	          2.17	
600498	烽火通信	1.03	378318336	29.55	29.55	29.58	128226	138	0.27	          1.26	
601628	中国人寿	2.19	374968992	27.51	27.51	27.52	137956	52	0.07	          0.07	
600038	中直股份	2.66	372047872	41.65	41.65	41.66	89955	30	-0.11	          1.53	
300684	中石科技	1.34	371207968	52.09	52.08	52.09	70542	958	-0.03	         32.48	
600219	南山铝业	3.93	369927808	3.44	3.43	3.44	1089456	154	0.00	          1.54	
300474	景嘉微	3.47	369805152	52.25	52.25	52.27	70488	431	0.15	         10.52	
002217	合力泰	0.31	367351744	9.80	9.80	9.81	370195	1805	0.10	          1.81	
002268	卫 士 通	3.46	367328576	25.45	25.44	25.45	145498	905	0.08	          2.11	
02319	蒙牛乳业	4.24	364712384	25.800	25.800	25.850	14176149	440000	-0.19	          0.36	
300644	南京聚隆	0.73	364259712	51.03	51.03	51.04	71540	1425	-0.28	         44.71	
000823	超声电子	4.30	363884448	10.67	10.66	10.67	346633	5923	0.00	          6.46	
002258	利尔化学	10.02	363811552	23.16	23.16	--  	163875	633	0.00	          3.13	
300033	同花顺	0.19	362401056	51.46	51.45	51.46	70264	1119	0.31	          2.67	
600967	内蒙一机	4.67	361128864	13.67	13.67	13.68	269115	29	0.37	          2.80	
300700	岱勒新材	6.29	359681248	63.51	63.51	63.55	56218	199	-0.07	         27.29	
000712	锦龙股份	7.98	358145312	14.62	14.61	14.62	244561	1862	-0.53	          2.73	
600025	华能水电	1.67	357466912	4.26	4.26	4.27	846383	200	-0.22	          4.70	
002065	东华软件	0.35	354926016	8.50	8.50	8.51	416160	4277	0.12	          1.49	
002179	中航光电	4.20	351841152	39.47	39.41	39.47	90573	792	0.43	          1.16	
000066	中国长城	0.00	350726720	7.12	7.11	7.12	486738	3249	0.00	          1.95	
002555	三七互娱	2.03	349184992	21.10	21.10	21.11	165647	952	0.29	          1.42	
002127	南极电商	6.85	342177408	14.81	14.80	14.81	233967	1266	0.34	          2.42	
300462	华铭智能	6.34	340089696	26.17	26.17	26.18	130152	1483	-0.67	         23.23	
600000	浦发银行	0.56	339015168	12.49	12.49	12.50	272227	22	-0.07	          0.10	
002280	联络互动	3.13	338456768	6.91	6.90	6.91	480080	6499	0.14	          2.60	
600206	有研新材	1.98	337120960	10.31	10.31	10.32	328902	127	-0.47	          3.92	
601099	太平洋	0.33	334935168	3.07	3.08	3.09	1091006	10	-0.31	          1.68	
000503	海虹控股	10.00	331840288	39.49	39.49	--  	84415	304	0.00	          0.94	
300015	爱尔眼科	2.79	330296000	38.28	38.27	38.28	86825	950	0.24	          0.72	
000538	云南白药	1.90	328354464	98.66	98.64	98.66	33334	425	-0.12	          0.32	
600298	安琪酵母	6.01	325289472	31.92	31.91	31.92	104311	2	-0.18	          1.27	
300479	神思电子	3.84	325009952	19.45	19.45	19.46	164835	1973	0.26	         18.73	
002195	二三四五	0.66	324649120	6.09	6.09	6.10	536602	8624	0.00	          1.71	
002343	慈文传媒	7.46	321156448	38.05	38.05	38.07	86377	306	-0.64	          3.70	
002354	天神娱乐	0.12	319830528	17.08	17.08	17.09	185386	757	-0.05	          3.57	
300727	润禾材料	9.99	316704576	32.47	32.47	--  	100584	117	0.00	         41.22	
603466	风语筑	1.73	314178656	56.44	56.46	56.50	55650	5	-0.13	         15.46	
002389	南洋科技	1.13	310143616	17.84	17.83	17.84	172286	1247	0.28	          3.21	
00966	中国太平	5.22	310068448	29.250	29.250	29.300	10686663	602400	-0.85	          0.30	
002007	华兰生物	2.31	309613632	28.39	28.38	28.39	109716	595	0.07	          1.37	
601857	中国石油	1.25	307284704	8.11	8.10	8.11	381472	10	0.25	          0.02	
03188	华夏沪深三百	1.90	306170560	51.050	--  	--  	6037000	100200	-0.10	--  	
300274	阳光电源	0.83	304419712	17.08	17.08	17.09	177235	1308	-0.11	          1.68	
000155	川化股份	3.47	301919072	6.85	6.84	6.85	443409	6006	-0.28	          4.73	
002376	新北洋	3.04	301740672	15.26	15.26	15.27	200004	4282	0.33	          3.49	
601878	浙商证券	2.84	300936384	13.76	13.75	13.76	220291	50	0.15	          6.61	
002390	信邦制药	2.66	298483168	8.48	8.47	8.48	345957	1844	-0.11	          3.39	
000528	柳 工	0.42	297673312	9.58	9.58	9.59	314047	8152	0.21	          2.79	
603363	傲农生物	3.82	297277888	17.94	17.96	17.97	171113	10	-0.27	         28.52	
002500	山西证券	1.41	295839872	7.91	7.90	7.91	375682	3875	0.13	          1.33	
300323	华灿光电	1.86	295342144	19.72	19.72	19.73	148319	774	0.41	          2.15	
600056	中国医药	3.42	294847584	23.60	23.58	23.60	124935	15	0.17	          1.23	
002387	黑牛食品	7.32	294593472	16.71	16.70	16.71	176643	1106	0.30	          5.52	
002273	水晶光电	1.45	294483168	21.70	21.70	21.71	136165	1123	0.00	          2.21	
600623	华谊集团	3.91	292779360	11.15	11.17	11.18	267137	51	0.63	          2.86	
000507	珠海港	3.69	291452960	9.56	9.56	9.57	309857	5189	0.00	          4.01	
600970	中材国际	5.12	290162336	9.86	9.86	9.87	301393	2	0.51	          1.79	
600999	招商证券	2.41	290103424	17.42	17.42	17.43	168193	92	0.06	          0.34	
600643	爱建集团	2.14	288142336	12.43	12.43	12.44	234578	65	0.16	          1.64	
600066	宇通客车	1.11	287647712	23.78	23.78	23.79	121285	17	0.08	          0.55	
603938	三孚股份	8.54	287368192	35.96	35.95	35.99	80888	3	-0.05	         21.54	
