代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	今开	
000633	合金投资	0.95	9713235	7.42	7.42	7.45	13040	79	0.00	          0.34	7.46	
603600	永艺股份	0.83	9702416	10.92	10.92	10.93	8898	1	-0.17	          0.36	10.93	
300358	楚天科技	1.57	9492795	11.03	11.02	11.03	8618	82	0.00	          0.58	10.97	
002053	云南能投	1.47	9405558	11.04	11.03	11.04	8517	186	0.00	          0.23	10.95	
600007	中国国贸	1.00	9105475	15.12	15.08	15.14	6059	6	0.00	          0.06	15.00	
002688	金河生物	1.23	8687646	6.60	6.59	6.60	13204	252	0.15	          0.25	6.53	
603029	天鹅股份	1.36	7786618	15.61	15.59	15.61	4987	3	-0.12	          1.37	15.48	
300423	鲁亿通	0.08	7683091	25.31	25.31	25.48	3000	20	-0.27	          0.44	25.35	
300516	久之洋	1.09	7430860	37.25	37.25	37.26	2001	60	0.03	          0.42	36.88	
300412	迦南科技	0.83	7266566	8.52	8.50	8.52	8583	335	0.12	          0.39	8.47	
000610	西安旅游	1.32	6679550	9.98	9.97	9.98	6691	131	0.20	          0.28	9.99	
603238	诺邦股份	1.72	6589916	18.91	18.87	18.91	3500	2	0.16	          1.17	18.55	
002499	科林环保	1.33	6306648	18.31	18.28	18.31	3464	48	0.16	          0.21	18.32	
数据来源:通达信
