代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
002146	荣盛发展	3.47	857530624	11.62	11.62	11.63	747618	6365	0.43	          1.92	
601933	永辉超市	2.67	849828736	10.76	10.75	10.76	796594	14	0.09	          1.22	
600050	中国联通	1.96	846538496	6.25	6.25	6.26	1359069	3775	0.16	          0.64	
600340	华夏幸福	3.00	842667520	37.81	37.82	37.83	224656	11	0.13	          0.76	
300113	顺网科技	4.72	835630080	22.17	22.17	22.18	380724	6049	0.05	          8.24	
600111	北方稀土	5.51	828654528	12.84	12.83	12.84	647625	207	0.31	          1.78	
600606	绿地控股	2.12	825934144	7.69	7.69	7.70	1077530	167	-0.12	          3.34	
002440	闰土股份	10.02	820549248	23.17	23.17	--  	362093	195	0.00	          5.90	
000732	泰禾集团	3.58	817898368	28.95	28.95	28.96	283935	7485	0.52	          2.28	
600392	盛和资源	9.21	811370048	15.30	15.30	15.31	539348	143	0.46	          5.73	
300431	暴风集团	8.21	803736960	25.04	25.04	25.05	326498	4010	-0.15	         13.91	
601699	潞安环能	2.44	793091648	12.59	12.59	12.60	631520	1	0.64	          2.11	
603019	中科曙光	4.51	784740544	39.40	39.41	39.42	201520	17	0.00	          3.13	
600487	亨通光电	2.12	781770560	36.14	36.10	36.15	217019	3	-0.13	          1.75	
601988	中国银行	2.10	781265792	4.37	4.37	4.38	1790127	309	0.00	          0.08	
600740	山西焦化	7.68	770955904	13.18	13.19	13.20	597708	5	0.23	          9.10	
603993	洛阳钼业	9.94	764418304	7.41	7.41	--  	1047616	101	0.00	          0.81	
00981	中芯国际	1.71	762441344	10.140	10.140	10.160	75474224	980000	-0.20	          1.53	
000807	云铝股份	2.95	760555904	8.03	8.03	8.04	939892	6074	0.00	          4.17	
002001	新 和 成	5.97	743633216	40.46	40.46	40.47	187420	3449	0.00	          1.75	
02601	中国太保	0.79	739437248	38.100	38.100	38.150	19339854	1619600	-0.39	          0.70	
600703	三安光电	1.55	737919104	24.29	24.28	24.29	303526	18	0.04	          0.74	
600581	八一钢铁	2.45	728337152	16.28	16.31	16.32	459723	108	0.31	          6.00	
002176	江特电机	4.48	703710464	10.73	10.72	10.73	652321	4509	0.19	          4.72	
600188	兖州煤业	2.77	703113408	16.70	16.70	16.71	424877	41	0.06	          1.44	
601818	光大银行	2.08	699272768	4.41	4.41	4.42	1592599	86	0.23	          0.40	
01088	中国神华	2.01	690784896	22.800	22.750	22.800	30530814	1333500	0.00	          0.90	
002008	大族激光	2.96	678082752	51.89	51.89	51.90	130482	695	0.14	          1.32	
601336	新华保险	5.08	677049728	54.58	54.58	54.59	125756	2	0.26	          0.60	
600104	上汽集团	2.44	660923904	34.02	34.00	34.02	195711	25	-0.02	          0.17	
601992	金隅集团	9.62	660270656	5.24	5.23	5.24	1292330	424	0.38	          1.59	
000338	潍柴动力	4.52	654621248	8.56	8.56	8.57	769572	3245	0.12	          1.78	
601766	中国中车	2.08	644335872	10.33	10.33	10.34	627056	1086	0.00	          0.27	
600789	鲁抗医药	9.96	639894208	11.26	11.26	--  	584786	22	0.00	         10.06	
000401	冀东水泥	10.04	630919872	12.71	12.71	--  	508225	982	0.00	          3.77	
601155	新城控股	1.33	626590016	34.22	34.20	34.22	182045	15	-0.19	          2.53	
600016	民生银行	1.54	620420544	8.55	8.55	8.56	726099	272	0.00	          0.25	
000792	盐湖股份	3.69	618740864	12.65	12.64	12.65	489303	4120	0.08	          1.78	
601601	中国太保	4.06	609932288	40.53	40.51	40.52	152013	39	-0.09	          0.24	
002594	比亚迪	3.01	608542080	62.32	62.32	62.33	97413	413	0.06	          0.86	
000735	罗 牛 山	4.95	598609600	7.84	7.84	7.85	757393	7660	0.38	          7.15	
601997	贵阳银行	2.06	596905728	15.33	15.35	15.36	390324	333	0.20	          3.15	
600282	南钢股份	0.76	594072448	5.32	5.32	5.33	1125036	10	0.19	          2.90	
600977	中国电影	5.10	586849664	17.12	17.13	17.14	340257	8	0.47	          6.02	
000776	广发证券	1.42	585633408	16.43	16.43	16.44	356021	3351	0.06	          0.60	
300027	华谊兄弟	1.96	584903104	9.38	9.38	9.39	617763	6295	-0.20	          3.22	
600549	厦门钨业	4.90	577239232	23.99	23.98	24.00	240882	26	0.17	          2.23	
600782	新钢股份	2.39	567372608	7.72	7.72	7.73	745628	1140	0.52	          2.68	
600383	金地集团	3.68	566346688	12.95	12.93	12.94	441191	2	0.15	          0.98	
002304	洋河股份	5.21	565317952	131.30	131.30	131.33	43494	217	-0.03	          0.35	
600031	三一重工	3.60	564017472	8.63	8.62	8.63	660336	5	0.12	          0.86	
601998	中信银行	5.49	555047808	7.11	7.10	7.11	795694	26	0.42	          0.25	
601211	国泰君安	0.17	552991360	17.61	17.62	17.63	313367	649	0.11	          0.66	
601628	中国人寿	3.47	549260288	27.14	27.15	27.16	204991	13	0.26	          0.10	
000932	*ST华菱	0.53	541569984	9.48	9.48	9.49	571614	8900	0.00	          1.90	
600000	浦发银行	1.36	529856480	12.63	12.62	12.64	420123	197	0.00	          0.15	
00011	恒生银行	1.25	527605856	194.900	194.600	194.900	2724184	265500	0.05	          0.14	
601009	南京银行	3.00	525645952	9.28	9.28	9.29	567044	10	-0.10	          0.70	
601225	陕西煤业	2.25	517366656	9.09	9.09	9.10	571225	5	0.44	          0.57	
600837	海通证券	0.17	511017792	12.08	12.08	12.09	422194	50	0.08	          0.52	
000786	北新建材	4.11	510129248	23.58	23.58	23.59	216813	1589	-0.03	          1.53	
300253	卫宁健康	7.59	508096224	8.93	8.93	8.94	583869	7290	-0.10	          5.09	
600884	杉杉股份	2.44	505478912	17.65	17.65	17.66	286427	79	0.40	          3.49	
000960	锡业股份	1.30	505331200	14.79	14.79	14.80	341870	3939	-0.06	          2.83	
002110	三钢闽光	1.89	500247904	22.63	22.63	22.64	223139	4395	-0.17	          2.25	
601012	隆基股份	3.06	491564256	33.97	33.98	33.99	145608	20	0.03	          0.74	
000568	泸州老窖	5.23	489823200	62.40	62.40	62.41	79996	1092	0.06	          0.57	
600196	复星医药	1.15	479978304	40.37	40.38	40.40	118503	2	0.15	          0.62	
000636	风华高科	1.77	478477728	11.47	11.46	11.47	419513	7859	0.79	          4.79	
000069	华侨城Ａ	0.81	476923200	8.73	8.72	8.73	547361	6927	0.23	          0.89	
000060	中金岭南	2.11	471952512	10.15	10.14	10.15	466182	5235	0.20	          2.11	
002241	歌尔股份	5.48	471345984	13.87	13.86	13.87	346588	4913	0.00	          1.27	
002405	四维图新	4.58	470832864	20.80	20.80	20.81	228099	3264	0.00	          2.22	
300451	创业软件	7.33	467320864	32.21	32.20	32.21	151439	2554	0.09	         11.73	
600919	江苏银行	1.21	461085792	7.52	7.52	7.53	614551	41	0.13	          1.04	
300017	网宿科技	1.53	459154464	11.30	11.29	11.30	406335	6675	0.09	          2.53	
600673	东阳光科	4.71	458866624	8.89	8.87	8.89	523345	561	0.68	          2.13	
300133	华策影视	2.46	457463968	12.09	12.08	12.09	380180	3257	0.25	          3.12	
002024	苏宁易购	1.83	455639936	12.22	12.21	12.22	373253	4273	0.16	          0.75	
600570	恒生电子	3.46	454471456	45.99	45.98	45.99	99421	16	0.11	          1.61	
002905	金逸影视	8.19	452434528	37.64	37.64	37.65	119611	1433	0.11	         28.48	
002601	龙蟒佰利	3.71	451771520	18.17	18.17	18.18	252785	3764	-0.15	          3.76	
02388	中银香港	0.13	448455232	39.250	39.250	39.300	11419521	1724500	-0.13	          0.11	
000898	鞍钢股份	2.22	447586816	7.37	7.37	7.38	616682	8099	0.27	          1.00	
000672	上峰水泥	4.04	444818656	12.10	12.10	12.11	367219	5155	-0.07	          4.51	
601828	美凯龙	3.18	444161120	17.54	17.55	17.57	257209	76	0.57	          8.17	
600497	驰宏锌锗	3.36	441937664	7.07	7.07	7.08	629251	75	0.00	          1.46	
600093	易见股份	8.22	439998432	13.83	13.84	13.85	325268	35	0.36	         10.09	
002475	立讯精密	2.94	438842176	24.85	24.84	24.85	178446	1269	0.16	          0.56	
000671	阳 光 城	0.84	437334048	8.44	8.44	8.45	514233	5568	0.00	          1.58	
603103	横店影视	3.24	429718560	34.12	34.10	34.11	123590	3	0.18	         23.32	
01055	中国南方航空股份	4.84	429152032	10.180	10.160	10.180	42024468	1046000	-0.39	          1.37	
300073	当升科技	2.20	417131648	24.11	24.10	24.11	170737	1316	-0.03	          5.12	
002600	江粉磁材	5.62	415049568	7.70	7.70	7.71	548005	7529	-0.12	          4.13	
000537	广宇发展	5.97	413768320	14.02	14.02	14.03	294965	1814	0.07	          5.75	
600426	华鲁恒升	7.69	412620224	18.35	18.35	18.36	230355	32	0.11	          1.43	
601229	上海银行	2.07	411336320	15.81	15.80	15.82	260914	200	0.06	          0.70	
600596	新安股份	9.99	410145728	12.99	12.99	--  	327577	10	0.00	          4.82	
02899	紫金矿业	0.26	408770752	3.840	3.830	3.840	106130672	1738000	0.00	          1.85	
300684	中石科技	5.95	408232096	46.10	46.10	46.11	88078	2160	-0.08	         40.55	
000886	海南高速	5.54	406303968	6.10	6.10	6.11	654180	6134	0.33	          6.78	
00753	中国国航	5.79	405078688	11.700	11.700	11.740	34675292	1060000	-0.34	          0.76	
01171	兖州煤业股份	2.25	392904096	12.700	12.700	12.720	30830608	1050000	-0.16	          1.58	
000933	神火股份	4.40	392877152	7.83	7.82	7.83	503849	4581	0.13	          2.65	
300212	易华录	4.71	390644864	32.04	32.04	32.05	123140	1960	0.06	          4.04	
000488	晨鸣纸业	3.04	390497376	17.30	17.30	17.33	226615	4178	-0.39	          2.05	
600348	阳泉煤业	2.02	387567104	8.57	8.57	8.58	452264	90	0.12	          1.88	
002142	宁波银行	3.87	385127232	20.68	20.68	20.69	186826	2399	0.15	          0.42	
000856	冀东装备	7.95	379750592	18.20	18.20	18.21	211968	2513	-0.10	          9.34	
601857	中国石油	1.75	379639136	8.16	8.15	8.16	466576	33	0.00	          0.03	
600068	葛洲坝	3.46	377138240	8.68	8.67	8.68	438171	69	0.12	          0.95	
000709	河钢股份	2.86	375683872	3.95	3.95	3.96	961565	4280	0.25	          0.91	
02362	金川国际	30.00	375642112	1.690	--  	--  	231424928	51000	-1.17	          4.79	
600567	山鹰纸业	3.96	373283136	4.73	4.72	4.73	799177	87	0.21	          1.75	
300226	上海钢联	1.66	371047520	56.96	56.96	56.97	66012	1859	0.32	          4.38	
300014	亿纬锂能	1.77	369977152	17.21	17.20	17.21	212522	1509	0.23	          2.59	
600808	马钢股份	1.21	369722848	4.19	4.18	4.19	888368	40	0.00	          1.49	
002050	三花智控	4.63	364771072	19.65	19.64	19.65	187988	1608	0.10	          1.20	
000426	兴业矿业	6.42	361590656	11.27	11.26	11.27	328019	2447	-0.52	          2.47	
000983	西山煤电	1.52	361330624	9.34	9.33	9.34	387288	5311	0.00	          1.23	
600209	罗顿发展	10.02	361301088	9.11	9.11	--  	401523	5	0.00	          9.42	
603260	合盛硅业	4.98	361035552	56.49	56.45	56.46	65097	3	0.02	          9.30	
600438	通威股份	1.76	359982208	10.38	10.38	10.39	352718	1	-0.18	          1.27	
300170	汉得信息	1.98	359980544	13.36	13.35	13.36	268077	4317	0.07	          4.04	
002797	第一创业	1.71	353129248	8.35	8.35	8.36	424214	8717	0.12	          2.21	
600522	中天科技	1.78	351951040	12.03	12.02	12.03	294451	64	0.08	          1.08	
601006	大秦铁路	2.42	350721888	9.32	9.31	9.32	378266	5	0.11	          0.25	
002839	张家港行	2.34	349492928	9.18	9.17	9.18	382758	6590	0.22	          4.59	
600409	三友化工	4.55	349295328	9.65	9.63	9.64	367482	110	0.31	          1.99	
300409	道氏技术	7.05	348523552	51.65	51.65	51.66	67603	1098	0.23	          5.15	
601233	桐昆股份	2.69	347398304	25.19	25.16	25.18	137241	10	-0.03	          1.14	
000789	万年青	3.90	347028480	10.66	10.66	10.67	325093	4290	0.09	          5.30	
000528	柳 工	1.09	343681664	9.30	9.29	9.30	372204	11886	0.22	          3.31	
002192	融捷股份	3.39	340716608	26.55	26.40	26.55	131025	1641	1.07	          6.88	
601636	旗滨集团	4.64	340285408	7.21	7.20	7.21	474256	11	0.28	          1.89	
600219	南山铝业	1.50	336431328	3.38	3.37	3.38	1000275	3	0.00	          1.41	
300413	快乐购	9.98	334546400	36.70	36.70	36.71	94488	3923	0.00	          4.59	
300418	昆仑万维	1.07	331373152	22.70	22.70	22.71	144453	1394	0.04	          2.47	
600584	长电科技	3.31	326851392	18.09	18.07	18.08	180742	11	0.17	          1.84	
601333	广深铁路	1.33	324113408	4.56	4.56	4.57	720997	22	0.22	          1.28	
002229	鸿博股份	9.99	322410912	10.35	10.35	--  	315365	133	0.00	          8.55	
002320	海峡股份	10.01	321437728	22.41	22.41	--  	143471	327	0.00	          6.93	
600183	生益科技	1.10	320092672	16.50	16.49	16.50	194415	8	0.43	          1.33	
600720	祁连山	2.99	318233536	11.04	11.04	11.05	288301	35	0.36	          3.71	
600230	沧州大化	3.33	313316096	44.95	44.91	44.96	69858	45	-0.06	          2.37	
600741	华域汽车	2.56	312543584	26.83	26.81	26.84	117031	10	0.04	          0.41	
002597	金禾实业	2.82	311305376	26.27	26.26	26.27	118361	3682	-0.22	          2.12	
600325	华发股份	2.62	311087360	7.84	7.84	7.85	397797	500	0.00	          2.08	
002016	世荣兆业	3.52	301330720	11.47	11.46	11.47	264314	7700	0.26	          4.09	
601169	北京银行	1.64	298887104	7.44	7.43	7.44	403522	228	0.00	          0.22	
03908	中金公司	1.30	297482208	15.640	15.640	15.660	19066600	168000	0.13	          1.25	
600499	科达洁能	3.50	296636256	10.06	10.04	10.05	294423	729	0.10	          2.09	
000839	中信国安	3.44	294745888	7.52	7.51	7.52	393146	4282	0.13	          1.00	
600176	中国巨石	2.97	294247136	15.95	15.95	15.96	184036	45	-0.30	          0.63	
01339	中国人民保险集团	1.43	293882944	4.270	4.260	4.270	68775464	4914000	0.23	          0.79	
00522	ASM PACIFIC	0.90	293553120	112.200	112.200	112.400	2605278	183800	-0.18	          0.64	
600018	上港集团	3.15	293166176	7.21	7.20	7.21	408660	54	-0.13	          0.18	
002281	光迅科技	4.93	291425728	23.85	23.85	23.86	123466	768	-0.12	          1.98	
601118	海南橡胶	2.83	289904352	5.81	5.80	5.81	492961	320	0.17	          1.25	
300015	爱尔眼科	1.45	289233120	35.61	35.61	35.62	82170	816	0.31	          0.69	
002258	利尔化学	4.72	289059264	22.40	22.40	22.41	133119	2610	-0.39	          2.54	
601989	中国重工	1.66	286718144	5.52	5.51	5.52	521522	873	0.18	          0.28	
600569	安阳钢铁	1.22	285961440	4.98	4.98	4.99	580500	82	0.40	          2.43	
600008	首创股份	4.96	285653248	4.87	4.87	4.88	591155	500	0.21	          1.23	
600158	中体产业	5.11	285624384	11.72	11.71	11.72	243266	12	0.00	          3.70	
000717	韶钢松山	1.11	285039136	7.29	7.29	7.30	394592	11790	0.28	          1.63	
300072	三聚环保	1.12	284507200	32.45	32.44	32.45	87907	1284	0.15	          0.64	
600999	招商证券	1.67	283998944	17.02	17.01	17.03	167441	81	0.06	          0.34	
600809	山西汾酒	0.75	283781152	58.91	58.90	58.92	48187	3	-0.24	          0.56	
002092	中泰化学	2.90	283371968	12.77	12.77	12.78	222338	3002	0.16	          1.09	
000425	徐工机械	1.70	283273024	4.19	4.19	4.20	678536	7591	0.00	          0.97	
600699	均胜电子	5.11	283003072	28.82	28.80	28.81	99703	79	0.21	          1.05	
300033	同花顺	3.71	280575808	47.85	47.85	47.86	59000	1131	0.08	          2.24	
002078	太阳纸业	5.12	280242816	11.90	11.89	11.90	238579	3051	0.68	          0.94	
000581	威孚高科	2.68	277967680	23.40	23.40	23.41	119462	1731	-0.08	          1.43	
000513	丽珠集团	1.63	277259552	69.80	69.79	69.80	39924	530	0.06	          1.15	
300182	捷成股份	4.12	276969344	9.09	9.08	9.09	304893	2361	0.22	          2.19	
002709	天赐材料	2.85	276835488	48.73	48.72	48.73	57339	385	0.14	          3.04	
002271	东方雨虹	1.47	273947712	40.75	40.75	40.79	67572	529	0.00	          1.18	
600760	中航沈飞	0.99	273406400	25.62	25.62	25.63	106306	9	-0.22	          3.08	
300340	科恒股份	1.67	271332256	43.78	43.78	43.79	61426	1084	-0.10	          7.22	
002136	安 纳 达	1.76	271146016	16.16	16.16	16.17	169300	2754	0.19	          7.93	
000977	浪潮信息	1.40	270312256	17.37	17.37	17.38	154856	3200	0.00	          1.21	
300003	乐普医疗	1.35	269881472	27.02	27.02	27.03	99987	500	0.07	          0.71	
002376	新北洋	2.92	268665888	15.16	15.15	15.16	181120	2965	0.07	          3.16	
00670	中国东方航空股份	5.85	267676992	6.690	6.690	6.700	40307500	792000	-0.45	          0.87	
002285	世联行	6.15	265812512	9.67	9.67	9.68	280532	2608	0.21	          1.65	
600015	华夏银行	1.61	263816512	9.44	9.43	9.44	280126	506	0.11	          0.22	
600009	上海机场	6.41	262480592	46.63	46.61	46.62	57564	4	-0.14	          0.53	
300070	碧水源	2.51	262340560	15.50	15.50	15.51	169408	2553	0.19	          0.88	
600436	片仔癀	1.41	260027168	73.39	73.37	73.38	35587	161	0.03	          0.59	
000413	东旭光电	2.43	256119360	8.00	7.99	8.00	321806	4369	0.00	          0.79	
600779	水井坊	1.62	253796224	45.80	45.79	45.80	55251	15	0.00	          1.13	
002128	露天煤业	3.11	247129632	10.60	10.59	10.60	236256	2029	0.19	          1.45	
300137	先河环保	6.12	245939856	17.86	17.85	17.86	139963	2577	-0.10	          4.73	
600755	厦门国贸	2.00	243203648	9.71	9.71	9.72	251584	76	0.10	          1.39	
000996	中国中期	5.34	242925104	14.79	14.78	14.79	169458	3676	-0.06	          4.91	
002915	中欣氟材	3.79	241831104	32.07	32.07	32.08	75442	1902	-0.58	         26.94	
000963	华东医药	3.88	240368688	57.50	57.49	57.50	42091	596	0.00	          0.48	
00772	阅文集团	1.45	240294880	80.450	--  	--  	2996151	200	0.19	          0.33	
600970	中材国际	2.13	240235616	9.61	9.61	9.62	250396	433	0.10	          1.49	
002302	西部建设	5.89	240132640	15.65	15.65	15.66	154428	2254	-0.12	          1.50	
000100	TCL 集团	0.87	239280336	3.47	3.47	3.48	689715	5606	-0.28	          0.77	
000661	长春高新	3.35	238798128	168.41	168.41	168.45	14284	51	-0.03	          0.84	
000615	京汉股份	10.06	237517136	9.19	9.19	--  	267863	2793	0.00	          7.56	
600702	舍得酒业	5.68	236262480	40.54	40.53	40.54	59880	14	0.02	          1.78	
002202	金风科技	3.20	235830240	16.43	16.43	16.44	145307	1760	0.06	          0.52	
002920	德赛西威	1.02	234756416	36.53	36.53	36.54	64123	1398	0.25	          6.41	
603329	上海雅仕	4.46	234720928	27.41	27.39	27.40	85591	8	0.26	         25.94	
600216	浙江医药	5.56	234005408	15.76	15.77	15.78	151727	255	-0.05	          1.60	
600171	上海贝岭	4.02	232608288	12.42	12.41	12.42	188474	167	0.16	          2.80	
000877	天山股份	5.01	232396704	10.68	10.67	10.68	219170	2739	0.19	          2.49	
300355	蒙草生态	2.15	231049936	10.95	10.94	10.95	212592	5964	0.09	          1.84	
002396	星网锐捷	4.43	230908768	19.79	19.78	19.79	116509	1186	-0.14	          2.18	
600271	航天信息	2.45	230486880	19.62	19.63	19.64	117892	55	-0.04	          0.64	
002074	国轩高科	0.25	227915744	20.18	20.17	20.18	111491	1025	0.15	          1.77	
600258	首旅酒店	8.73	224935936	32.27	32.29	32.30	71282	8	0.88	          1.37	
601390	中国中铁	1.61	223588064	7.58	7.57	7.58	296681	338	0.13	          0.16	
000970	中科三环	2.75	222641408	11.20	11.20	11.21	198264	2052	-0.08	          1.86	
600660	福耀玻璃	2.63	222575792	26.89	26.89	26.90	83186	42	0.07	          0.42	
300450	先导智能	0.51	222546752	58.60	58.60	58.63	37425	318	-0.09	          2.21	
300699	光威复材	6.98	222271040	43.85	43.84	43.85	51456	880	0.05	          5.59	
002626	金达威	7.14	221909024	19.51	19.51	19.52	116209	1022	-0.14	          1.94	
600022	山东钢铁	2.33	221892960	2.20	2.19	2.20	1018860	314	0.00	          0.95	
300666	江丰电子	7.21	221858688	45.95	45.95	45.96	48837	1082	0.15	          8.93	
601168	西部矿业	2.55	220406320	7.23	7.22	7.23	306503	2	0.00	          1.29	
601881	中国银河	2.45	219709040	10.02	10.02	10.03	220594	30	0.30	          1.80	
000961	中南建设	3.89	218751376	6.95	6.94	6.95	317760	4711	0.29	          0.86	
600801	华新水泥	3.01	218305040	13.70	13.70	13.71	159813	6	0.00	          1.64	
000630	铜陵有色	2.58	217807136	2.78	2.78	2.79	784917	6431	0.36	          0.82	
00291	华润啤酒	2.95	216498592	31.400	31.400	31.450	6927738	198000	-0.16	          0.21	
600025	华能水电	1.75	216134448	4.07	4.07	4.08	533060	63	0.25	          2.96	
002371	北方华创	6.05	215941456	29.79	29.79	29.80	73012	688	-0.02	          2.09	
601377	兴业证券	0.89	214565152	6.77	6.76	6.77	317263	20	0.30	          0.47	
000895	双汇发展	2.76	213719952	27.54	27.54	27.55	78042	1027	0.22	          0.24	
600823	世茂股份	3.94	213061648	5.28	5.27	5.29	404283	30	0.00	          1.08	
600490	鹏欣资源	9.95	212715168	8.29	8.29	--  	259643	30	0.00	          1.75	
002235	安妮股份	6.82	211394480	9.56	9.55	9.56	222744	3489	0.21	          6.68	
600291	西水股份	1.93	211302720	20.09	20.09	20.10	105480	30	-0.09	          1.08	
601666	平煤股份	1.43	210609936	6.37	6.36	6.37	331565	125	0.00	          1.40	
600466	蓝光发展	0.50	209280352	9.99	9.98	9.99	210966	9	0.81	          2.39	
002330	得利斯	0.48	208204656	8.30	8.30	8.31	252142	2659	0.48	          5.02	
000525	红 太 阳	9.86	207293872	23.40	23.39	23.40	91223	3761	0.65	          1.80	
600874	创业环保	5.07	206384272	11.19	11.19	11.20	186074	23	0.00	          1.71	
300487	蓝晓科技	10.00	206073488	24.20	24.20	--  	87692	160	0.00	         10.36	
002912	中新赛克	6.26	205499152	105.62	105.60	105.62	19841	613	0.46	         11.88	
002493	荣盛石化	2.42	203732032	15.69	15.69	15.70	129817	2473	-0.12	          0.38	
002407	多氟多	1.68	202946512	17.53	17.53	17.54	115025	1354	0.23	          2.14	
002673	西部证券	1.16	202868640	10.43	10.43	10.44	194442	2839	0.00	          0.56	
002185	华天科技	3.65	202175472	7.38	7.38	7.39	273998	4917	0.00	          1.29	
002439	启明星辰	2.89	201810640	22.07	22.07	22.08	92269	1509	0.18	          1.60	
300476	胜宏科技	2.61	201239344	25.20	25.19	25.20	79847	690	0.04	          4.28	
600900	长江电力	0.75	200799728	16.11	16.11	16.12	124859	13	-0.05	          0.11	
600346	恒力股份	5.09	200318752	15.90	15.87	15.88	126617	166	0.06	          1.38	
