代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08360	利骏集团香港	2.87	183732	0.179	--  	1068000	4000	2.87	          0.22	  1.01	0.171	
08356	中国新华电视	7.55	181240	0.057	--  	3310000	360000	-1.72	          0.08	  1.60	0.053	
08159	辉煌科技	0.00	179500	0.500	--  	350000	160000	0.00	          0.05	  0.54	0.550	
08041	荟萃国际（控股）	2.27	174620	0.090	--  	1860000	1000000	0.00	          0.03	  0.80	0.092	
08145	电讯首科	3.08	174460	2.010	--  	88000	2000	0.00	          0.07	  0.43	1.980	
08430	春能控股	0.00	174225	0.325	--  	555000	65000	4.84	          0.09	  0.70	0.315	
08345	火岩控股	-6.78	173620	5.500	--  	30000	2000	-7.09	          0.02	  1.74	5.910	
08062	俊盟国际	9.59	169650	0.400	--  	440000	25000	0.00	          0.09	  0.44	0.365	
08195	L&A INTL HOLD	-1.92	166972	0.051	--  	3274000	2856000	0.00	          0.26	  1.36	0.052	
08246	北方新能源	0.00	164800	0.270	--  	608000	48000	0.00	          0.02	  1.12	0.270	
08150	无缝绿色	0.00	161200	0.130	--  	1240000	230000	0.00	          0.08	  1.21	0.130	
08029	太阳国际	-1.30	160700	0.760	--  	210000	5000	0.00	          0.02	  0.41	0.770	
08056	饮食概念	0.00	158600	0.260	--  	610000	80000	0.00	          0.08	  3.14	0.260	
08377	申酉控股	-3.64	155600	0.530	--  	290000	80000	0.00	          0.04	  0.41	0.550	
08183	尚捷集团控股	-1.04	152025	0.475	--  	320000	5000	-1.04	          0.06	  0.53	0.470	
08047	中国海洋捕捞	0.00	150120	0.560	--  	272000	8000	0.00	          0.01	  0.19	0.550	
08476	大洋环球控股	0.00	149280	0.690	--  	216000	4000	0.00	          0.08	  1.06	0.700	
08132	中油港燃	-3.33	148150	0.058	--  	2570000	20000	1.75	          0.04	  0.61	0.059	
08358	卓珈控股	4.62	147350	1.360	--  	110000	20000	-1.45	          0.03	  1.62	1.330	
08112	基石金融	0.00	147072	0.223	--  	672000	24000	0.00	          0.06	  0.71	0.216	
08245	安悦国际控股	-3.77	144075	0.051	--  	2825000	2425000	0.00	          0.07	  2.69	0.051	
08078	ＨＭＶ数码中国	-1.62	140982	0.243	--  	576176	20000	-1.62	          0.00	  0.73	0.244	
08340	域高金融	-4.00	140500	0.480	--  	290000	200000	-2.04	          0.05	  0.61	0.510	
08255	神州数字	-0.98	137160	1.010	--  	138000	18000	3.06	          0.03	  1.35	1.020	
08421	永顺控股香港	0.00	137150	0.470	--  	295000	5000	0.00	          0.05	  0.66	0.480	
08455	礼建德集团	0.00	134000	1.690	--  	80000	20000	0.00	          0.01	  0.43	1.610	
08082	仁智国际集团	2.22	131205	0.230	--  	539500	5000	0.00	          0.05	  2.38	0.248	
08260	银合控股	3.33	125500	0.620	--  	210000	10000	1.64	          0.01	  0.10	0.590	
08493	龙皇集团	0.00	123876	0.180	--  	696000	24000	0.00	          0.05	  0.60	0.180	
08005	裕兴科技	0.00	122960	0.800	--  	152000	2000	0.00	          0.01	  0.45	0.800	
08186	同仁资源	2.60	122480	0.079	--  	1540000	600000	-1.25	          0.19	  6.29	0.075	
08052	陆庆娱乐	-4.94	119810	0.077	--  	1540000	300000	1.32	          0.09	  3.04	0.080	
08299	大唐潼金	0.00	119180	0.017	--  	7432000	24000	0.00	          0.03	  0.23	0.017	
08417	大地教育	0.00	118100	0.850	--  	140000	10000	0.00	          0.01	  0.36	0.840	
08346	创新电子控股	0.00	113550	0.275	--  	430000	10000	7.84	          0.07	  3.52	0.270	
08006	华泰瑞银	1.38	110026	0.221	--  	500450	10000	0.00	          0.13	  2.84	0.220	
08221	PF GROUP	-4.52	104700	0.148	--  	700000	40000	0.00	          0.04	  0.35	0.150	
08333	阿仕特朗金融	-3.57	104375	0.270	--  	380000	180000	0.00	          0.05	  0.47	0.280	
08445	怡康泰工程集团	0.00	102900	0.490	--  	210000	60000	0.00	          0.04	  0.10	0.490	
08126	Ｇ．Ａ．控股	-1.08	101200	0.460	--  	220000	192000	0.00	          0.05	  0.70	0.460	
08351	俊文宝石	-7.32	100400	0.380	--  	280000	20000	-5.00	          0.01	  0.32	0.340	
08003	世大控股	0.00	98944	0.060	--  	1690000	10000	0.00	          0.07	  0.58	0.058	
08113	扬宇科技	1.54	98500	0.660	--  	150000	120000	1.54	          0.02	  2.23	0.650	
08129	云信投资控股	-3.70	98080	0.026	--  	3645000	5000	0.00	          0.12	  0.25	0.027	
08222	壹照明	-3.64	91772	0.212	--  	428000	4000	-2.75	          0.09	  1.61	0.219	
08053	比优集团	0.00	91000	0.455	--  	200000	40000	0.00	          0.01	  0.47	0.455	
08375	弘浩国际控股	-1.52	85370	0.195	--  	440000	40000	-1.52	          0.06	  1.31	0.192	
08075	寰亚传媒	-6.91	83492	0.175	--  	472000	8000	2.94	          0.02	  0.47	0.194	
08472	立高控股	6.67	79700	0.640	--  	125000	10000	0.00	          0.03	  0.95	0.630	
08272	华人饮食集团	0.00	78400	0.016	--  	5080000	200000	0.00	          0.16	  0.78	0.015	
08023	邝文记	-1.15	77400	0.430	--  	180000	180000	0.00	          0.03	  0.75	0.430	
08121	超凡网络	0.00	75960	0.104	--  	730000	10000	0.00	          0.04	  1.59	0.104	
08026	长达健康	-1.72	75510	0.285	--  	262000	20000	0.00	          0.02	  0.21	0.295	
08171	中国趋势	0.00	75400	0.010	--  	7560000	5440000	0.00	          0.02	  0.35	0.010	
08290	亚势备份	0.00	75360	0.078	--  	970000	130000	1.30	          0.05	  3.23	0.078	
08269	富誉控股	1.75	73300	0.116	--  	610000	10000	0.00	          0.07	  0.55	0.132	
08409	海鑫集团	1.22	71100	0.415	--  	180000	30000	-1.19	          0.02	  1.22	0.380	
08079	易还财务投资	-1.72	71050	0.570	--  	125000	5000	0.00	          0.06	  1.31	0.550	
08326	同景新能源	8.04	68810	1.210	--  	57000	4000	0.00	          0.01	  0.29	1.250	
